item_id,item_kind,type,crafting_template,name,culture,source_xml,winner_module,load_order_rank
khuzait_sword_1_t2_blunt,CraftedItem,CraftedWeapon,OneHandedSword,Sparring Saber,khuzait,SandboxCore/ModuleData/items/tournament_weapons.xml,SandboxCore,2
khuzait_sword_2_t3,CraftedItem,CraftedWeapon,OneHandedSword,Straight Saber,khuzait,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
khuzait_sword_3_t3,CraftedItem,CraftedWeapon,OneHandedSword,Long Saber,khuzait,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
khuzait_sword_4_t4,CraftedItem,CraftedWeapon,OneHandedSword,Fine Steel Saber,khuzait,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
khuzait_sword_5_t4,CraftedItem,CraftedWeapon,OneHandedSword,Heavy Sabre,khuzait,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
kilt_over_plated_leather,Item,BodyArmor,,Kilt over Plated Leather,battania,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
knights_fall_mace_t3,CraftedItem,CraftedWeapon,Mace,Knight's Fall,,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
laced_cloth_coif,Item,HeadArmor,,Laced Cloth Coif,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
laced_coif,Item,HeadArmor,,Laced Coif,vlandia,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
laced_dress,Item,BodyArmor,,Laced Dress,sturgia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
ladys_shoe,Item,LegArmor,,Ladies Shoes,neutral_culture,SandboxCore/ModuleData/items/leg_armors.xml,SandboxCore,2
lamellar_plate_boots,Item,LegArmor,,Lamellar Plate Boots,empire,SandboxCore/ModuleData/items/leg_armors.xml,SandboxCore,2
lamellar_plate_gauntlets,Item,HandArmor,,Lamellar Plate Gauntlets,empire,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
lamellar_shoulders,Item,Cape,,Lamellar Shoulder Pieces,khuzait,SandboxCore/ModuleData/items/shoulder_armors.xml,SandboxCore,2
lamellar_with_scale_skirt,Item,BodyArmor,,Lamellar with Scale Skirt,empire,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
large_adarga,Item,Shield,,Large Adarga,aserai,SandboxCore/ModuleData/items/shields.xml,SandboxCore,2
large_franziskaa_axe_t3,CraftedItem,CraftedWeapon,OneHandedAxe,Large Franziska Axe,,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
layered_leather_tunic,Item,BodyArmor,,Layered Leather Tunic,sturgia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
layered_robe,Item,BodyArmor,,Layered Robe,aserai,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leafblade_throwing_knife,CraftedItem,CraftedWeapon,ThrowingKnife,Leafblade Throwing Knife,battania,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
leather,Item,Goods,,Leather{@Plural}crates of leather{\@},,SandboxCore/ModuleData/items/horses_and_others.xml,SandboxCore,2
leather_and_iron_plate_armor,Item,BodyArmor,,Leather Armor with Iron Plates,sturgia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leather_apron,Item,BodyArmor,,Leather Apron,neutral_culture,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leather_boots,Item,LegArmor,,Fur Rimmed Curved Boots,khuzait,SandboxCore/ModuleData/items/leg_armors.xml,SandboxCore,2
leather_bound_kite_shield,Item,Shield,,Leather Bound Kite Shield,sturgia,SandboxCore/ModuleData/items/shields.xml,SandboxCore,2
leather_cap,Item,HeadArmor,,Leather Cap,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leather_cavalier_boots,Item,LegArmor,,Leather Cavalier Boots,vlandia,SandboxCore/ModuleData/items/leg_armors.xml,SandboxCore,2
leather_coat,Item,BodyArmor,,Leather Tunic,vlandia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leather_coat_over_cloth,Item,BodyArmor,,Leather Coat over Cloth,vlandia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leather_gloves,Item,HandArmor,,Leather Gloves,neutral_culture,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
leather_lamellar_armor,Item,BodyArmor,,Cured Leather Lamellar Armor,khuzait,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leather_lamellar_shoulders,Item,Cape,,Leather Lamellar Shoulder Guards,khuzait,SandboxCore/ModuleData/items/shoulder_armors.xml,SandboxCore,2
leather_round_shield,Item,Shield,,Large Round Shield,sturgia,SandboxCore/ModuleData/items/shields.xml,SandboxCore,2
leather_scale_armor,Item,BodyArmor,,Leather Scale Armor,vlandia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leather_shoes,Item,LegArmor,,Leather Shoes,neutral_culture,SandboxCore/ModuleData/items/leg_armors.xml,SandboxCore,2
leather_strips_over_padded_robe,Item,BodyArmor,,Leather Strips over Padded Robe,aserai,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leather_studdedhelm,Item,HeadArmor,,Leather Studded Helm,battania,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leather_studdedhelm_over_headcloth,Item,HeadArmor,,Leather Studded Helm over Headcloth,battania,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leather_studdedhelm_over_roughscale,Item,HeadArmor,,Leather Studded Helm over Roughscale,battania,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leather_studdedhelm_over_thinhide,Item,HeadArmor,,Leather Studded Helm over Thinhide,battania,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leather_tunic,Item,BodyArmor,,Leather Tunic,empire,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
leatherlame_feathered_spangenhelm_over_leather,Item,HeadArmor,,Spangenhelm over Leather,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leatherlame_feathered_spangenhelm_over_mail,Item,HeadArmor,,Feathered Spangenhelm over Mail,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leatherlame_nasalhelm_over_imperial_leather,Item,HeadArmor,,Iron Nasalhelm over Leather,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leatherlame_nasalhelm_over_imperial_mail,Item,HeadArmor,,Bronze Nasalhelm over Mail,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leatherlame_roundkettle,Item,HeadArmor,,Roundkettle Helmet,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leatherlame_roundkettle_over_imperial_leather,Item,HeadArmor,,Roundkettle over Leather,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
leatherlame_roundkettle_over_imperial_mail,Item,HeadArmor,,Roundkettle over Mail,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
legionary_mail,Item,BodyArmor,,Legionary Mail,empire,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
legolas_body,Item,BodyArmor,,[Mirkwood] Legolas Body Armor,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/body_armors.xml,LOTRLOME_Armory,7
legolas_boots,Item,LegArmor,,[Mirkwood] Legolas Plate Boots,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/leg_armors.xml,LOTRLOME_Armory,7
legolas_gloves,Item,HandArmor,,[Mirkwood] Legolas Gloves,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/arm_armors.xml,LOTRLOME_Armory,7
legolas_shoulder,Item,Cape,,[Mirkwood] Legolas' Cape,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/shoulder_armors.xml,LOTRLOME_Armory,7
lendman_helmet_over_full_mail,Item,HeadArmor,,Warlord Helmet over Full Mail,sturgia,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
lendman_helmet_over_mail,Item,,,Warlord Helmet over Mail,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
leopard_pelt,Item,Cape,,Leopard Pelt,aserai,SandboxCore/ModuleData/items/shoulder_armors.xml,SandboxCore,2
light_harness,Item,HorseHarness,,Light Harness,,SandboxCore/ModuleData/items/horses_and_others.xml,SandboxCore,2
light_horsemans_kite_shield,Item,Shield,,Light Cavalry Kite Shield,,SandboxCore/ModuleData/items/shields.xml,SandboxCore,2
light_mace_t3,CraftedItem,CraftedWeapon,Mace,Light Mace,,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
light_tunic,Item,BodyArmor,,Light Tunic,sturgia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
linen,Item,Goods,,Linen{@Plural}rolls of linen{\@},,SandboxCore/ModuleData/items/horses_and_others.xml,SandboxCore,2
locked_shields_banner_t3,Item,Banner,,Locked Shields Banner,sturgia,SandboxCore/ModuleData/items/banners.xml,SandboxCore,2
long_desert_robe,Item,BodyArmor,,Long Simple Robe,aserai,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
long_fur_coat,Item,BodyArmor,,Long Fur Coat,battania,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
long_hemp_tunic,Item,BodyArmor,,Long Hemp Tunic,vlandia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
long_padded_robe,Item,BodyArmor,,Long Padded Robe,aserai,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
long_woolen_tunic,Item,BodyArmor,,Long Woolen Tunic,vlandia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
longbow_recurve_desert_bow,Item,Bow,,Strong Tribesman Bow,aserai,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
loose_wrapped_desert_helmet,Item,HeadArmor,,Helmet with Open Turban ,aserai,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
lordly_mail_mitten,Item,HandArmor,,Heavy Mail Mittens,vlandia,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
lordly_padded_mitten,Item,HandArmor,,Lordly Padded Mittens,empire,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
lossarnach_coat,Item,BodyArmor,,[Gondor] Lossarnach Coat I,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/gondor/body_armors.xml,LOTRLOME_Armory,7
lotr_troll_armor,Item,BodyArmor,,Cave Troll Armor,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/troll/body_armors.xml,LOTRLOME_Armory,7
lotr_troll_bracers,Item,HandArmor,,Cave Troll Bracers,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/troll/arm_armors.xml,LOTRLOME_Armory,7
lotr_troll_helmet,Item,HeadArmor,,Cave Troll Helmet,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/troll/head_armors.xml,LOTRLOME_Armory,7
lowland_longbow,Item,Bow,,Lowland Longbow,vlandia,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
lowland_throwing_knife,CraftedItem,CraftedWeapon,ThrowingKnife,Lowland Throwing Knife,battania,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
lowland_yew_bow,Item,Bow,,Yew Bow,vlandia,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
lrd_horse_armour_4,Item,HorseHarness,,[Rhun] Horse Armour - Kataphrakt,khuzait,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_horses.xml,LOTRLOME_Armory,7
lrd_horse_armour_5,Item,HorseHarness,,[Rhun] Horse Armour II,khuzait,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_horses.xml,LOTRLOME_Armory,7
lrd_horse_armour_5_b,Item,HorseHarness,,[Rhun] Horse Armour I,khuzait,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_horses.xml,LOTRLOME_Armory,7
lrd_horse_armour_5_c,Item,HorseHarness,,[Rhun] Horse Armour III,khuzait,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_horses.xml,LOTRLOME_Armory,7
m_northern_armor_a1,Item,BodyArmor,,[Northern] Padded Armour I,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/body_armors.xml,LOTRLOME_Armory,7
m_northern_armor_a2,Item,BodyArmor,,[Northern] Padded Armour II,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/body_armors.xml,LOTRLOME_Armory,7
m_northern_armor_a3,Item,BodyArmor,,[Northern] Padded Armour III,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/body_armors.xml,LOTRLOME_Armory,7
m_northern_armor_b1,Item,BodyArmor,,[Northern] Armour I,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/body_armors.xml,LOTRLOME_Armory,7
m_northern_armor_b2,Item,BodyArmor,,[Northern] Armour II,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/body_armors.xml,LOTRLOME_Armory,7
m_northern_armor_b3,Item,BodyArmor,,[Northern] Armour III,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/body_armors.xml,LOTRLOME_Armory,7
m_northern_armor_b4,Item,BodyArmor,,[Northern] Armour IV,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/body_armors.xml,LOTRLOME_Armory,7
m_northern_cape_a,Item,Cape,,[Northern] Cape,gondor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mercenary/shoulder_armors.xml,LOTRLOME_Armory,7
mail_and_plate_barding,Item,HorseHarness,,Reinforced Plate Barding,aserai,SandboxCore/ModuleData/items/horses_and_others.xml,SandboxCore,2
mail_cavalier_boots,Item,LegArmor,,Mail Cavalier Boots,vlandia,SandboxCore/ModuleData/items/leg_armors.xml,SandboxCore,2
mail_chausses,Item,LegArmor,,Mail Chausses,vlandia,SandboxCore/ModuleData/items/leg_armors.xml,SandboxCore,2
mail_coif,Item,HeadArmor,,Mail Coif with Helmet Padding,empire,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
mail_mitten,Item,HandArmor,,Mail Mittens,vlandia,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
mail_mitten_d,Item,HandArmor,,Reinforced Northern Mail Mittens,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
mail_mitten_e,Item,HandArmor,,Wrapped Mail Mittens,aserai,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
mail_mitten_f,Item,HandArmor,,Mail Mittens with Bronze Plate,khuzait,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
mail_mitten_g,Item,HandArmor,,Mail Mittens with Leather Reinforcement,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
mail_mitten_h,Item,HandArmor,,Mail Mittens with Plate Guard,sturgia,SandboxCore/ModuleData/items/arm_armors.xml,SandboxCore,2
mail_shirt,Item,BodyArmor,,Mail Shirt,vlandia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
mail_shoulders,Item,Cape,,Mail Shoulder Guards,sturgia,SandboxCore/ModuleData/items/shoulder_armors.xml,SandboxCore,2
mangonel_c_boulder,Item,Thrown,,Boulder,,NavalDLC/ModuleData/items.xml,NavalDLC,4
mangonel_c_boulder_projectile,Item,Thrown,,Boulder,,NavalDLC/ModuleData/items.xml,NavalDLC,4
mangonel_c_grapeshot_fire_projectile,Item,Thrown,,Grapeshot Ammo,,NavalDLC/ModuleData/items.xml,NavalDLC,4
mangonel_c_grapeshot_fire_stack,Item,Thrown,,Grapeshot Stack,,NavalDLC/ModuleData/items.xml,NavalDLC,4
mangonel_c_grapeshot_projectile,Item,Thrown,,Grapeshot Ammo,,NavalDLC/ModuleData/items.xml,NavalDLC,4
mangonel_c_grapeshot_stack,Item,Thrown,,Grapeshot Stack,,NavalDLC/ModuleData/items.xml,NavalDLC,4
mangonel_c_pot,Item,Thrown,,Fire Pot,,NavalDLC/ModuleData/items.xml,NavalDLC,4
mangonel_c_pot_projectile,Item,Thrown,,Fire Pot,,NavalDLC/ModuleData/items.xml,NavalDLC,4
marksmans_flag_t3,Item,Banner,,Marksman's Flag,neutral_culture,SandboxCore/ModuleData/items/banners.xml,SandboxCore,2
merchants_fur_coat,Item,BodyArmor,,Merchant Fur Coat,neutral_culture,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
merchants_hat,Item,HeadArmor,,Merchant Hat,neutral_culture,SandboxCore/ModuleData/items/head_armors.xml,SandboxCore,2
military_fork_pike_t3,CraftedItem,CraftedWeapon,Pike,Notched Military Fork,,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
military_fork_t2,CraftedItem,CraftedWeapon,TwoHandedPolearm,Military Fork,sturgia,SandboxCore/ModuleData/items/weapons.xml,SandboxCore,2
mirkwood_body,Item,BodyArmor,,[Mirkwood] Palace Guard Body Armor,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/body_armors.xml,LOTRLOME_Armory,7
mirkwood_boots,Item,LegArmor,,[Mirkwood] Palace Guard Boots,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/leg_armors.xml,LOTRLOME_Armory,7
mirkwood_glaive_a01,CraftedItem,CraftedWeapon,TwoHandedPolearm,[Mirkwood] Glaive I,,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_weapons.xml,LOTRLOME_Armory,7
mirkwood_gloves,Item,HandArmor,,[Mirkwood] Palace Guard Glovves,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/arm_armors.xml,LOTRLOME_Armory,7
mirkwood_helmet,Item,HeadArmor,,[Mirkwood] Palace Guard Helmet,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mirkwood_shoulder,Item,Cape,,[Mirkwood] Palace Guard Shoulder,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/shoulder_armors.xml,LOTRLOME_Armory,7
mirkwood_spear_a01,CraftedItem,CraftedWeapon,TwoHandedPolearm,[Mirkwood] Spear I,,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_weapons.xml,LOTRLOME_Armory,7
mirkwood_spear_a02,CraftedItem,CraftedWeapon,TwoHandedPolearm,[Mirkwood] Spear II,,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_weapons.xml,LOTRLOME_Armory,7
mirkwood_sword_a01,CraftedItem,CraftedWeapon,OneHandedSword,[Mirkwood] Sword I,,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_weapons.xml,LOTRLOME_Armory,7
mirkwood_tournament_sparring_shield,Item,Shield,,[Mirkwood] Tournament Sparring Shield,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_shields.xml,LOTRLOME_Armory,7
mkwd_inf1_t1_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T1-I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf1_t1_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T1-II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf1_t2_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T2-I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf1_t2_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T2-II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf1_t3_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T3-I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf1_t3_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T3-II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf1_t4_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T4-I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf1_t4_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet T4-II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf2_t1_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet II-T1,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf2_t2_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet II-T2,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf2_t3_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet II-T3,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf2_t4_helmet_silver_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet II-T4,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_chest,Item,BodyArmor,,[Mirkwood] Infantry Chestplate I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/body_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_chest_bronze,Item,BodyArmor,,[Mirkwood] Infantry Chestplate III,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/body_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_chest_silver,Item,BodyArmor,,[Mirkwood] Infantry Chestplate II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/body_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_greaves,Item,LegArmor,,[Mirkwood] Greaves I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/leg_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_greaves_bronze,Item,LegArmor,,[Mirkwood] Greaves III,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/leg_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_greaves_silver,Item,LegArmor,,[Mirkwood] Greaves II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/leg_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_pauldrons,Item,Cape,,[Mirkwood] Pauldrons I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/shoulder_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_pauldrons_bronze,Item,Cape,,[Mirkwood] Pauldrons III,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/shoulder_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_pauldrons_silver,Item,Cape,,[Mirkwood] Pauldrons II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/shoulder_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_t1_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet III-T1,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_t2_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet III-T2,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_t3_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet III-T3,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_t4_helmet_gold_hc,Item,HeadArmor,,[Mirkwood] Infantry Helmet III-T4,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_vambraces,Item,HandArmor,,[Mirkwood] Infantry Vambraces I,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/arm_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_vambraces_bronze,Item,HandArmor,,[Mirkwood] Infantry Vambraces III,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/arm_armors.xml,LOTRLOME_Armory,7
mkwd_inf3_vambraces_silver,Item,HandArmor,,[Mirkwood] Infantry Vambraces II,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/arm_armors.xml,LOTRLOME_Armory,7
mkwd_palace_t1_helmet_green_hc,Item,HeadArmor,,[Mirkwood] Palace Helmet T1,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_palace_t2_helmet_green_hc,Item,HeadArmor,,[Mirkwood] Palace Helmet T2,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
mkwd_palace_t3_helmet_green_hc,Item,HeadArmor,,[Mirkwood] Palace Helmet T3,mirkwood,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mirkwood/head_armors.xml,LOTRLOME_Armory,7
monk_robe,Item,BodyArmor,,Scholar Robe,vlandia,SandboxCore/ModuleData/items/body_armors.xml,SandboxCore,2
mordor_horse_armour_a,Item,HorseHarness,,[Mordor] Horse Armor I,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_horses.xml,LOTRLOME_Armory,7
mordor_tournament_sparring_shield,Item,Shield,,[Mordor] Tournament Sparring Shield,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/LOTRAOM_shields.xml,LOTRLOME_Armory,7
moriaorc_v1_boots,Item,LegArmor,,[Mordor] Orc Boots I,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mordor/leg_armors.xml,LOTRLOME_Armory,7
moriaorc_v1_bracers,Item,HandArmor,,[Mordor] Orc Bracers I,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mordor/arm_armors.xml,LOTRLOME_Armory,7
moriaorc_v1_helmet,Item,HeadArmor,,[Mordor] Orc Helmet I,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mordor/head_armors.xml,LOTRLOME_Armory,7
moriaorc_v1_shoulder,Item,Cape,,[Mordor] Orc Shoulders I,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mordor/shoulder_armors.xml,LOTRLOME_Armory,7
moriaorc_v1_torso,Item,BodyArmor,,[Mordor] Orc Armour I,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mordor/body_armors.xml,LOTRLOME_Armory,7
moriaorc_v2_boots,Item,LegArmor,,[Mordor] Orc Boots II,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mordor/leg_armors.xml,LOTRLOME_Armory,7
moriaorc_v2_bracers,Item,HandArmor,,[Mordor] Orc Bracers II,mordor,LOTRLOME_Armory/ModuleData/LOTRLOME_items/mordor/arm_armors.xml,LOTRLOME_Armory,7
