source_troop_id,target_troop_id
summer_bowman,summer_veteran_bowman
summer_veteran_bowman,summer_longbowman
summer_longbowman,summer_master_longbowman
umber_volunteer,umber_levy
umber_levy,umber_footman
umber_footman,umber_man_at_arms
umber_footman,umber_scout
umber_footman,umber_archer
umber_man_at_arms,umber_houseguard
umber_man_at_arms,umber_axeman
umber_axeman,umber_berzerker
umber_scout,umber_horseman
umber_archer,umber_marksman
clegane_recruit,clegane_levy
clegane_levy,clegane_footman
clegane_footman,clegane_man_at_arms
clegane_footman,clegane_scout
clegane_footman,clegane_archer
clegane_man_at_arms,clegane_houseguard
clegane_houseguard,mountains_man
clegane_scout,clegane_horseman
clegane_archer,clegane_elite_archer
dayne_recruit,dayne_levy
dayne_levy,dayne_man_at_arms
dayne_man_at_arms,dayne_archer
dayne_man_at_arms,dayne_pikeman
dayne_man_at_arms,dayne_horseman
dayne_pikeman,dayne_veteran_pikeman
dayne_horseman,dayne_knight
dayne_knight,dayne_starfall_knights
dayne_archer,dayne_veteran_archer
celtigar_recruit,celtigar_levy
celtigar_levy,celtigar_footman
celtigar_footman,celtigar_horseman
celtigar_footman,celtigar_man_at_arms
celtigar_footman,celtigar_archer
celtigar_man_at_arms,celtigar_halberdier
celtigar_halberdier,celtigar_banneret
celtigar_archer,celtigar_veteran_archer
celtigar_horseman,celtigar_knight
glover_volunteer,glover_levy
glover_levy,glover_footman
glover_footman,glover_archer
glover_footman,glover_man_at_arms
glover_footman,glover_rider
glover_man_at_arms,glover_warrior
glover_warrior,glover_bushranger
glover_rider,glover_horseman
glover_archer,glover_veteran_archer
harlaw_recruit,harlaw_levy
harlaw_levy,harlaw_footman
harlaw_footman,harlaw_seaman
harlaw_footman,harlaw_archer
harlaw_footman,harlaw_rider
harlaw_seaman,harlaw_chief_mate
harlaw_chief_mate,harlaw_captain
harlaw_archer,harlaw_longbowman
harlaw_rider,harlaw_horseman
blackwood_recruit,blackwood_levy
blackwood_levy,blackwood_bowman
blackwood_levy,blackwood_footman
blackwood_footman,blackwood_man_at_arms
blackwood_footman,blackwood_scout
blackwood_man_at_arms,blackwood_houseguard
blackwood_scout,blackwood_horseman
blackwood_bowman,blackwood_archer
blackwood_archer,blackwood_longbowman
blackwood_longbowman,ravens_teeth
bracken_recruit,bracken_levy
bracken_levy,bracken_footman
bracken_footman,bracken_man_at_arms
bracken_footman,bracken_archer
bracken_footman,bracken_rider
bracken_man_at_arms,bracken_houseguard
bracken_houseguard,bracken_master_pikeman
bracken_rider,bracken_horseman
bracken_archer,bracken_elite_archer
wight_recruit,angry_wight
angry_wight,scorned_wight
scorned_wight,cursed_wight
cursed_wight,vicious_wight
cursed_wight,beastbound_wight
cursed_wight,dexterous_wight
vicious_wight,sadistic_wight
wildling_thug,wildling_ambusher
wildling_ambusher,wildling_pillager
hilltribesmen_grunt,hilltribesmen_poacher
hilltribesmen_poacher,hilltribesmen_savage
looter2,vlandian_footman
looter3,aserai_tribesman
qartheen_recruit,qartheen_footman
qartheen_recruit,qartheen_bowman
qartheen_noble_recruit,qartheen_pureborn
qartheen_footman,qartheen_warrior
qartheen_footman,qartheen_camel_rider
qartheen_warrior,qartheen_hoplite
qartheen_hoplite,qartheen_elite_hoplite
qartheen_camel_rider,qartheen_cameleer
qartheen_cameleer,qartheen_master_cameleer
qartheen_bowman,qartheen_archer
qartheen_archer,qartheen_elite_archer
qartheen_elite_archer,qartheen_longbowman
qartheen_pureborn,qartheen_pureborn_warrior
qartheen_pureborn_warrior,qartheen_champion
qartheen_champion,enthroned_guardian
ibbenese_recruit,ibbenese_footman
ibbenese_noble_recruit,ibbenese_rower
ibbenese_footman,ibbenese_tracker
ibbenese_tracker,ibbenese_hunter
ibbenese_tracker,ibbenese_rider
ibbenese_tracker,ibbenese_warrior
ibbenese_warrior,ibbenese_whaler
ibbenese_warrior,ibbenese_timberman
ibbenese_rider,ibbenese_horseman
ibbenese_hunter,ibbenese_master_huntsman
ibbenese_rower,ibbenese_sailor
ibbenese_sailor,ibbenese_mariner
ibbenese_mariner,ibbenese_navigator
mallister_recruit,mallister_levy
mallister_levy,mallister_footman
mallister_footman,mallister_man_at_arms
mallister_footman,mallister_archer
mallister_footman,mallister_rider
mallister_man_at_arms,mallister_houseguard
mallister_rider,mallister_horseman
mallister_horseman,mallister_knight
mallister_archer,mallister_elite_archer
westerling_recruit,westerling_levy
westerling_levy,westerling_footman
westerling_footman,westerling_man_at_arms
westerling_footman,westerling_archer
westerling_footman,westerling_rider
westerling_man_at_arms,westerling_houseguard
westerling_houseguard,westerling_hedgeknight
westerling_rider,westerling_horseman
westerling_archer,westerling_elite_archer
grafton_recruit,grafton_levy
grafton_levy,grafton_footman
grafton_footman,grafton_man_at_arms
grafton_footman,grafton_crossbowman
grafton_footman,grafton_rider
grafton_man_at_arms,grafton_houseguard
grafton_houseguard,grafton_flameknight
grafton_rider,grafton_horseman
grafton_crossbowman,grafton_elite_crossbowman
