operator_tier_label,level,body_zone_rank,body_zone_percentile,body_zone_band_median,body_zone_band_size,troop_id,troop_name,culture,default_group,tree_tier,roster_count,body_slot_armor,body_zone_armor,arm_zone_armor,head_zone_armor,leg_zone_armor,shield_hp,shield_armor,body_item_ids,evidence_basis,empirical
T3,16,56,60.14,28,138,bolton_archer,Bolton Archer,battania,Ranged,3,1,34,34,9,31,29,0,0,bolton_armor,xml_structural,false
T3,16,56,60.14,28,138,tarth_man_at_arms,Tarth Man at Arms,stormlands,Infantry,3,1,34,34,9,33,30,220,1,tarth_armor,xml_structural,false
T3,16,61,56.52,28,138,golden_infantryman,Golden Company Giltblade Warriors,volantine,Infantry,2,2,32,32,8,37,29,420,1,golden_company_armor3,xml_structural,false
T3,16,61,56.52,28,138,tarly_soldier,Tarly Soldier,reach,Infantry,3,1,32,32,8,35,14,280,1,tarly_light_armor,xml_structural,false
T3,16,63,55.07,28,138,galloglass_tier_2,Kern,battania,Infantry,2,3,29,31.67,19,28.67,18.33,303.33,3,battania_woodland_chainmail;mail_shirt,xml_structural,false
T3,16,64,54.35,28,138,stark_footman,Stark Footman,battania,Infantry,3,1,29,29,8,36,32,420,9,north_leather,xml_structural,false
T3,16,65,53.62,28,138,freefolk_archer,Free Folk Archer,freefolk,Ranged,3,1,28,28,30,25,28,0,0,wildling_armor1,xml_structural,false
T3,16,65,53.62,28,138,freefolk_axeman,Free Folk Axeman,freefolk,Infantry,3,1,28,28,30,25,28,300,4,wildling_armor1,xml_structural,false
T3,16,65,53.62,28,138,qohorik_soldier,Qohorik Soldier,qohorik,Infantry,3,1,28,28,29,37,29,380,9,qohorik_armor4,xml_structural,false
T3,16,65,53.62,28,138,khuzait_spearman,Khuzait Spearman,khuzait,Infantry,3,3,20,28,18,10,16,365,1,eastern_stitched_leather_coat,xml_structural,false
T3,16,65,53.62,28,138,norvos_archer,Norvoshi Archer,norvos,Ranged,3,1,28,28,16,6,20,0,0,west_gambeson,xml_structural,false
T3,16,65,53.62,28,138,arryn_footman,Arryn Footman,vale,Infantry,3,1,28,28,12,11,29,305,1,arryn_gambeson,xml_structural,false
T3,16,65,53.62,28,138,baratheon_bowman,Baratheon Bowman,stormlands,Ranged,3,1,28,28,12,26,17,0,0,baratheon_gambeson,xml_structural,false
T3,16,65,53.62,28,138,baratheon_soldier,Baratheon Soldier,stormlands,Infantry,3,2,28,28,12,33,28,370,1,baratheon_gambeson,xml_structural,false
T3,16,65,53.62,28,138,crownlands_squire,Crownlands Squire,crownlands,Infantry,2,1,28,28,12,14,17,280,1,stormlands_gambeson,xml_structural,false
T3,16,65,53.62,28,138,dragonstone_bowman,Dragonstone Bowman,dragonstone,Ranged,3,1,28,28,12,2,20,0,0,dragonstone_gambeson,xml_structural,false
T3,16,65,53.62,28,138,dragonstone_squire,Squire,dragonstone,Infantry,2,1,28,28,12,2,28,300,10,dragonstone_gambeson,xml_structural,false
T3,16,65,53.62,28,138,glover_footman,Glover Footman,battania,Infantry,3,1,28,28,12,36,28,225,1,west_gambeson,xml_structural,false
T3,16,65,53.62,28,138,greyjoy_soldier,Greyjoy Soldier,sturgia,Infantry,3,1,28,28,12,35,30,510,1,greyjoy_gambeson,xml_structural,false
T3,16,65,53.62,28,138,harlaw_footman,Harlaw Footman,sturgia,Infantry,3,1,28,28,12,41,29,0,0,harlaw_gambeson,xml_structural,false
T3,16,65,53.62,28,138,kingsguard_squire,Kingsguard's Squire,crownlands,Infantry,2,1,28,28,12,14,17,280,1,stormlands_gambeson,xml_structural,false
T3,16,65,53.62,28,138,lyseni_axe_apprentice,Lyseni Axe Apprentice,lyseni,Infantry,2,1,28,28,12,39,21,240,1,lys_light_armor,xml_structural,false
T3,16,65,53.62,28,138,lyseni_bowman,Lyseni Bowman,lyseni,Ranged,3,1,28,28,12,33,12,0,0,lys_light_armor,xml_structural,false
T3,16,65,53.62,28,138,lyseni_soldier,Lyseni Soldier,lyseni,Infantry,3,1,28,28,12,33,12,240,1,lys_light_armor,xml_structural,false
T3,16,65,53.62,28,138,myrish_bowman,Myrish Bowman,myrish,Ranged,3,1,28,28,12,20,12,0,0,myr_light_armor,xml_structural,false
T3,16,65,53.62,28,138,myrish_soldier,Myrish Soldier,myrish,Infantry,3,1,28,28,12,20,12,240,1,myr_light_armor,xml_structural,false
T3,16,65,53.62,28,138,nightswatch_crossbowman,Night's Watch Crossbowman,nightswatch,Ranged,3,1,28,28,12,9,29,0,0,nightswatch_gambeson,xml_structural,false
T3,16,65,53.62,28,138,reach_archer,Reach Archer,reach,Ranged,3,1,28,28,12,11,14,0,0,reach_gambeson,xml_structural,false
T3,16,65,53.62,28,138,reach_hookman,Reach Voulgier,reach,Infantry,2,1,28,28,12,30,14,0,0,reach_gambeson,xml_structural,false
T3,16,65,53.62,28,138,river_archer,Riverlands Archer,river,Ranged,3,1,28,28,12,8,14,0,0,riverlands_gambeson,xml_structural,false
T3,16,65,53.62,28,138,river_swordsman,Riverlands Swordsman,river,Infantry,2,1,28,28,12,20,28,370,1,riverlands_gambeson,xml_structural,false
T3,16,65,53.62,28,138,royce_soldier,Royce Soldier,vale,Infantry,3,1,28,28,12,36,29,280,8,stormlands_gambeson,xml_structural,false
T3,16,65,53.62,28,138,stark_bowman,Stark Bowman,battania,Ranged,3,1,28,28,12,19,20,0,0,stark_gambeson,xml_structural,false
T3,16,65,53.62,28,138,stormlands_archer,Stormlands Archer,stormlands,Ranged,3,1,28,28,12,37,17,0,0,stormlands_gambeson,xml_structural,false
T3,16,65,53.62,28,138,stormlands_squire,Stormlands Squire,stormlands,Infantry,2,1,28,28,12,14,17,0,0,stormlands_gambeson,xml_structural,false
T3,16,65,53.62,28,138,summer_bowman,Summer Isles Bowman,summer,Ranged,3,1,28,28,12,32,12,0,0,step_gambeson4,xml_structural,false
T3,16,65,53.62,28,138,summer_infantryman,Summer Isles Infantryman,summer,Infantry,3,1,28,28,12,32,12,260,1,step_gambeson4,xml_structural,false
T3,16,65,53.62,28,138,tyrell_soldier,Tyrell Soldier,reach,Infantry,3,1,28,28,12,37,14,430,1,reach_gambeson,xml_structural,false
T3,16,65,53.62,28,138,tyroshi_boatswain,Tyroshi Boatswain,tyroshi,Infantry,2,1,28,28,12,33,12,380,1,tyr_light_armor,xml_structural,false
T3,16,65,53.62,28,138,tyroshi_bowman,Tyroshi Bowman,tyroshi,Ranged,3,1,28,28,12,33,12,0,0,tyr_light_armor,xml_structural,false
T3,16,65,53.62,28,138,vale_archer,Vale Archer,vale,Ranged,3,1,28,28,12,11,12,0,0,vale_gambeson,xml_structural,false
T3,16,65,53.62,28,138,valyrian_squire,Valyrian Squire,valyrian,Infantry,2,1,28,28,12,36,28,300,10,dragonstone_gambeson,xml_structural,false
T3,16,65,53.62,28,138,velaryon_soldier,Velaryon Sailor,dragonstone,Infantry,3,1,28,28,12,38,27,315,9,vale_gambeson,xml_structural,false
T3,16,65,53.62,28,138,yiti_infantryman,Yi Ti Infantryman,yiti,Infantry,3,1,28,28,12,37,30,360,9,yiti_gambeson,xml_structural,false
T3,16,65,53.62,28,138,mallister_footman,Mallister Footman,river,Infantry,3,1,28,28,10,38,30,280,8,mallister_armor,xml_structural,false
T3,16,65,53.62,28,138,whiteharbor_footman,Manderly Footman,battania,Infantry,3,1,28,28,10,38,30,360,9,manderly_leather_armor,xml_structural,false
T3,16,65,53.62,28,138,qohorik_bowman,Qohorik Bowman,qohorik,Ranged,3,1,28,28,9,37,21,0,0,qohorik_armor4,xml_structural,false
T3,16,106,23.91,28,138,nord_axe_warrior,Nord Axe Warrior,nord,Infantry,3,3,15,26,11.33,24.67,11,313.33,4,sleeveless_padded_short_coat,xml_structural,false
T3,16,107,23.19,28,138,nord_freeman_archer,Nord Freeman Archer,nord,Ranged,3,3,22,25.67,14,28.33,13,0,0,heavy_gambeson_armor,xml_structural,false
T3,16,108,22.46,28,138,sarnor_javelinier,Sarnori Javelineer,sarnor,Infantry,2,1,25,25,26,36,21,0,0,sarnor_tunic,xml_structural,false
T3,16,108,22.46,28,138,nord_spear_warrior,Nord Spear Warrior,nord,Infantry,3,3,18,25,16,26,15,306.67,4,double_belted_leather_armor,xml_structural,false
T3,16,108,22.46,28,138,sarnor_archer,Sarnori Archer,sarnor,Ranged,3,1,25,25,6,36,18,0,0,sarnor_tunic,xml_structural,false
T3,16,108,22.46,28,138,sarnor_warrior,Sarnori Warrior,sarnor,Infantry,3,1,25,25,6,36,21,350,1,sarnor_tunic,xml_structural,false
T3,16,112,19.57,28,138,scorned_wight,Scorned Wight,whitewalker,Infantry,3,3,24,24,6,0,12,0,0,wight_armor2,xml_structural,false
T3,16,113,18.84,28,138,aserai_mameluke_axeman,Aserai Mamluke Axeman,aserai,Infantry,3,3,20,22.67,12.67,20,14,0,0,ringed_desert_armor,xml_structural,false
T3,16,114,18.12,28,138,legion_of_the_betrayed_tier_2,Principes,empire,Infantry,2,2,20,20,17,33,13,400,1,basic_imperial_leather_armor;eastern_studded_leather,xml_structural,false
T3,16,114,18.12,28,138,hidden_hand_tier_2,Hidden Soldati,empire,Infantry,2,3,18,20,15.33,20,12,0,0,eastern_studded_leather,xml_structural,false
T3,16,114,18.12,28,138,tigercloak_elite_initiate,Tigercloak Elite Initiate,volantine,Ranged,2,1,20,20,7,35,12,0,0,volantis_heavy_tunic,xml_structural,false
T3,16,114,18.12,28,138,targ_squire,Targaryen Squire,valyrian,Infantry,2,1,20,20,6,36,26,400,7,valyrian_surcoat,xml_structural,false
T3,16,114,18.12,28,138,volantine_bowman,Volantene Bowman,volantine,Ranged,3,1,20,20,5,35,17,0,0,volantis_tunic,xml_structural,false
T3,16,119,14.49,28,138,battanian_trained_warrior,Battanian Trained Warrior,battania,Infantry,3,3,14,18.67,14.67,22.67,11,226.67,1,battania_woodland_outfit,xml_structural,false
T3,16,119,14.49,28,138,aserai_footman,Aserai Footman,aserai,Infantry,3,3,16,18.67,14,32,12,430,1,desert_padded_cloth,xml_structural,false
T3,16,121,13.04,28,138,company_of_the_boar_tier_2,Boar Veteran,vlandia,Ranged,2,1,13,18,16,24,8,300,10,aketon,xml_structural,false
T3,16,121,13.04,28,138,wolfskins_tier_2,Seasoned Wolf,battania,Ranged,2,2,12,18,11,16,11,400,1,bandit_fur_b,xml_structural,false
T3,16,123,11.59,28,138,battanian_raider,Battanian Raider,battania,Infantry,3,3,14,17.33,14,25.33,11,0,0,battania_woodland_outfit,xml_structural,false
T3,16,123,11.59,28,138,sturgian_brigand,Sturgian Brigand,sturgia,Infantry,3,3,15.33,17.33,12.67,12.33,11.67,280,3.33,northern_padded_cloth;northern_padded_gambeson,xml_structural,false
T3,16,125,10.14,28,138,vlandian_infantry,Vlandian Infantry,vlandia,Infantry,1,3,15,17,10.67,19,11.33,300,10,padded_short_coat;sleeveless_padded_short_coat,xml_structural,false
T3,16,125,10.14,28,138,guardians_tier_2,Expert Guardian,empire,Ranged,2,2,14,17,9,6,12,0,0,padded_cloth_with_strips,xml_structural,false
T3,16,127,8.70,28,138,sturgian_hunter,Sturgian Hunter,sturgia,Ranged,3,3,15,16.33,11,7,12,0,0,northern_padded_cloth,xml_structural,false
T3,16,128,7.97,28,138,khuzait_hunter,Khuzait Hunter,khuzait,Ranged,3,3,15,15.67,13,8.33,13,0,0,khuzait_sturdy_armor,xml_structural,false
T3,16,129,7.25,28,138,vlandian_spearman,Vlandian Spearman,vlandia,Infantry,3,3,15,15,12.67,37,8.33,246.67,4,padded_short_coat;sleeveless_padded_short_coat,xml_structural,false
T3,16,129,7.25,28,138,empire_marine_t3,Imperial Shipmate,empire,Infantry,1,3,15,15,3.33,9,12,340,1,empire_warrior_padded_armor_a;empire_warrior_padded_armor_g;leather_tunic,xml_structural,false
T3,16,131,5.80,28,138,lakepike_tier_2,Lake Rat Veteran,sturgia,Infantry,2,3,11.67,14.33,2.67,18,27.33,0,0,layered_leather_tunic;nordic_sloven_leather,xml_structural,false
T3,16,132,5.07,28,138,skag_bowman,Skagosi Bowman,skagosi,Ranged,3,1,14,14,3,12,15,0,0,fur_armor,xml_structural,false
T3,16,133,4.35,28,138,forest_people_tier_2,Expert Forester,vakken,Ranged,2,1,11,13,8,9,10,0,0,woven_leather_vest,xml_structural,false
T3,16,134,3.62,28,138,brotherhood_of_woods_tier_2,Sapling,vlandia,Ranged,2,2,12,12,14,3,11,0,0,stitched_leather_vest,xml_structural,false
T3,16,134,3.62,28,138,sturgia_marine_t3,Sturgian Crewman,sturgia,Infantry,1,3,12,12,3,8,7,380,1,nordic_sloven_leather;stitched_leather_vest,xml_structural,false
T3,16,136,2.17,28,138,imperial_trained_archer,Imperial Trained Archer,empire,Ranged,3,2,11,11,12,14,9,0,0,imperial_padded_cloth;tunic_with_rolled_cloth,xml_structural,false
T3,16,136,2.17,28,138,skolderbrotva_tier_2,Skolder Warrior Broda,nord,Infantry,2,2,3,11,11,20.50,9.50,420,6.50,armored_baggy_trunks;baggy_trunks,xml_structural,false
T3,16,138,0.72,28,138,embers_of_flame_tier_2,Flame,empire,Infantry,2,1,5,8,5,37,5,0,0,monk_robe,xml_structural,false
T4,21,1,100,40,175,casterly_marshal,Casterly Rock Pikeman,vlandia,Infantry,3,1,52,68,47,44,38,400,8,casterly_armor,xml_structural,false
T4,21,2,99.43,40,175,tyrell_man_at_arms,Tyrell Man at Arms,reach,Infantry,4,1,50,65,37,37,30,430,1,reach_armor3,xml_structural,false
T4,21,3,98.86,40,175,qohorik_swordsman,Qohorik Swordsman,qohorik,Infantry,4,1,42,64,41,42,29,380,9,qohorik_armor3,xml_structural,false
T4,21,3,98.86,40,175,pentoshi_pike_warrior,Pentoshi Pike Warrior,pentoshi,Infantry,3,1,48,64,40,39,32,360,9,pentoshi_armor,xml_structural,false
T4,21,5,97.71,40,175,tyroshi_quartermaster,Tyroshi Quartermaster,tyroshi,Infantry,3,1,48,63,18,45,30,380,1,tyroshi_armor3,xml_structural,false
T4,21,6,97.14,40,175,lannister_man_at_arms,Lannister Man at Arms,vlandia,Infantry,4,1,44,61,43,36,31,400,8,lannister_soldier_armor,xml_structural,false
T4,21,6,97.14,40,175,martell_spearman,Martell Spearman,aserai,Infantry,4,1,47,61,37,36,30,380,9,dorne_armor2,xml_structural,false
T4,21,6,97.14,40,175,tyroshi_axeman,Tyroshi Axeman,tyroshi,Infantry,4,1,46,61,18,39,30,0,0,tyroshi_armor4,xml_structural,false
T4,21,9,95.43,40,175,yronwood_pikeman,Yronwood Pikeman,aserai,Infantry,4,1,46,60,38,37,33,280,8,yronwood_plate,xml_structural,false
T4,21,9,95.43,40,175,baratheon_hammer,Baratheon Hammerman,stormlands,Infantry,4,1,48,60,11,37,31,0,0,stormlands_plate,xml_structural,false
T4,21,11,94.29,40,175,tigercloak_elite,Tigercloak,volantine,Ranged,3,1,47,57,32,54,30,0,0,volantis_armor,xml_structural,false
T4,21,12,93.71,40,175,grafton_man_at_arms,Grafton Man at Arms,vale,Infantry,4,1,48,56,36,40,30,380,9,grafton_plate,xml_structural,false
T4,21,13,93.14,40,175,dayne_pikeman,Dayne Man at Arms,aserai,Infantry,4,1,42,55,38,37,30,400,1,dayne_armor2,xml_structural,false
T4,21,13,93.14,40,175,dragonstone_brute,Dragonstone Halberdier,dragonstone,Infantry,4,1,40,55,34,37,30,315,9,dragonstone_armor,xml_structural,false
T4,21,13,93.14,40,175,dragonstone_man_at_arms,Dragonstone Man at Arms,dragonstone,Infantry,4,1,40,55,34,37,30,315,9,dragonstone_armor,xml_structural,false
T4,21,13,93.14,40,175,forest_people_tier_3,Veteran Forester,vakken,Ranged,3,1,53,55,19,24,23,0,0,battania_mercenary_armor,xml_structural,false
T4,21,13,93.14,40,175,golden_spearman,Golden Company Aurum Spearbearers,volantine,Infantry,3,2,43,55,16,37,31,420,1,golden_company_armor,xml_structural,false
T4,21,13,93.14,40,175,casterly_crossbowman,Casterly Rock Crossbowman,vlandia,Ranged,3,1,41,55,14,33,28,0,0,casterly_armor_light,xml_structural,false
T4,21,13,93.14,40,175,kingsguard_initiate,Kingsguard Initiate,crownlands,Infantry,3,1,55,55,12,55,35,370,1,kg_armor,xml_structural,false
T4,21,20,89.14,40,175,mallister_man_at_arms,Mallister Man at Arms,river,Infantry,4,1,44,54,40,38,35,400,9,mallister_armor2,xml_structural,false
T4,21,21,88.57,40,175,galloglass_tier_3,Redshank,battania,Infantry,3,3,44.33,53.67,33,46.67,38.67,520,1,battania_mercenary_armor;hauberk,xml_structural,false
T4,21,22,88,40,175,westerling_man_at_arms,Westerling Man at Arms,vlandia,Infantry,4,1,36,53,46,45,31,380,9,westerling_armor,xml_structural,false
T4,21,22,88,40,175,tarth_soldier,Tarth Soldier,stormlands,Infantry,4,1,39,53,20,35,33,300,10,tarth_armor2,xml_structural,false
T4,21,24,86.86,40,175,stormlands_basher,Stormlands Maceman,stormlands,Infantry,4,1,38,52,31,37,31,300,10,stormlands_armor,xml_structural,false
T4,21,24,86.86,40,175,stormlands_spearman,Stormlands Spearman,stormlands,Infantry,4,1,38,52,31,37,31,300,10,stormlands_armor,xml_structural,false
T4,21,24,86.86,40,175,stark_soldier,Stark Soldier,battania,Infantry,4,2,38,52,30.50,34,30,420,9,stark_armor_2;stark_armor_4,xml_structural,false
T4,21,24,86.86,40,175,lyseni_warrior,Lyseni Warrior,lyseni,Infantry,4,1,38,52,16,36,32,390,1,lyseni_armor,xml_structural,false
T4,21,24,86.86,40,175,tully_man_at_arms,Tully Man at Arms,river,Infantry,4,1,37,52,13,37,34,205,10,riverlands_armor,xml_structural,false
T4,21,29,84,40,175,river_elite_swordsman,Riverlands Elite Swordsman,river,Infantry,3,1,37,51,40,37,34,370,1,riverlands_armor,xml_structural,false
T4,21,29,84,40,175,targaryen_man_at_arms,Valyrian Man at Arms,valyrian,Infantry,4,1,37,51,39,36,30,400,7,targ_armor,xml_structural,false
T4,21,29,84,40,175,river_man_at_arms,Riverlands Man at Arms,river,Infantry,4,1,37,51,19,31,34,205,10,riverlands_armor,xml_structural,false
T4,21,29,84,40,175,bracken_man_at_arms,Bracken Man at Arms,river,Infantry,4,1,36,51,12,37,33,315,9,bracken_armor,xml_structural,false
T4,21,29,84,40,175,vale_man_at_arms,Vale Man at Arms,vale,Infantry,4,1,51,51,11,37,31,280,8,vale_armor2,xml_structural,false
T4,21,29,84,40,175,targaryen_archer,Valyrian Archer,valyrian,Ranged,4,1,37,51,10,36,30,0,0,targ_armor,xml_structural,false
T4,21,35,80.57,40,175,celtigar_man_at_arms,Celtigar Man at Arms,dragonstone,Infantry,4,1,36,50,38,36,29,315,9,celtigar_armor,xml_structural,false
T4,21,35,80.57,40,175,hightower_guard,Hightower Guard,reach,Infantry,4,1,50,50,34,36,32,350,1,hightower_armor,xml_structural,false
T4,21,35,80.57,40,175,qartheen_hoplite,Qartheen Hoplite,qartheen,Infantry,4,1,38,50,33,37,34,360,9,qarth_armor,xml_structural,false
T4,21,35,80.57,40,175,reach_hedge_knight,Reach Hedge Knight,reach,Infantry,3,1,50,50,33,51,33,500,1,reach_heavy_armor,xml_structural,false
T4,21,35,80.57,40,175,skag_savage,Skagosi Savage,skagosi,Infantry,4,1,38,50,33,37,31,360,9,skagosi_armor,xml_structural,false
T4,21,35,80.57,40,175,skag_spearman,Skagosi Spearman,skagosi,Infantry,4,1,38,50,33,37,31,360,9,skagosi_armor,xml_structural,false
T4,21,35,80.57,40,175,lyseni_axeman,Lyseni Axeman,lyseni,Infantry,3,1,50,50,30,39,32,390,1,lyseni_lord_armor,xml_structural,false
T4,21,35,80.57,40,175,freefolk_thenn_warrior,Freefolk Thenn Warrior,freefolk,Infantry,3,1,36,50,18,40,32,380,9,thenn_scale_armor,xml_structural,false
T4,21,35,80.57,40,175,yiti_spearman,Yi Ti Spearman,yiti,Infantry,4,1,38,50,18,37,32,360,9,yiti_armor,xml_structural,false
T4,21,35,80.57,40,175,yiti_veteran_bowman,Yi Ti Archer,yiti,Ranged,4,1,38,50,18,37,32,0,0,yiti_armor,xml_structural,false
T4,21,35,80.57,40,175,golden_veteran_crossbowman,Gleaming Shaft Marksmen,volantine,Ranged,3,2,38,50,16,24,31,0,0,golden_company_armor2,xml_structural,false
T4,21,35,80.57,40,175,hightower_crossbowman,Hightower Crossbowman,reach,Ranged,4,1,50,50,12,36,32,0,0,hightower_armor,xml_structural,false
T4,21,35,80.57,40,175,tarly_man_at_arms,Tarly Man at Arms,reach,Infantry,4,1,50,50,9,38,29,280,1,tarly_soldier_armor,xml_structural,false
T4,21,48,73.14,40,175,nord_jarlsmann,Nord Hearthguard,nord,Infantry,3,3,35,49,36.67,42,19,436.67,5,nordic_chainmail_a,xml_structural,false
T4,21,48,73.14,40,175,ghiscari_soldier,Ghiscari Soldier,ghiscari,Infantry,4,1,35,49,31,36,28,240,1,ghiscari_armor,xml_structural,false
T4,21,48,73.14,40,175,mormont_man_at_arms,Mormont Man at Arms,battania,Infantry,4,1,49,49,12,35,32,510,1,lyanna_armor,xml_structural,false
T4,21,51,71.43,40,175,mormont_huntress,Mormont Huntress,battania,Ranged,4,1,48,48,32,35,33,0,0,mormont_armor,xml_structural,false
T4,21,51,71.43,40,175,harlaw_seaman,Harlaw Seaman,sturgia,Infantry,4,1,48,48,31,41,31,0,0,harlaw_plate,xml_structural,false
T4,21,51,71.43,40,175,myrish_elite_crossbowman,Myrish Elite Crossbowman,myrish,Ranged,3,1,48,48,31,53,31,0,0,myrish_armor,xml_structural,false
T4,21,51,71.43,40,175,myrish_warrior,Myrish Warrior,myrish,Infantry,4,1,48,48,31,40,31,450,1,myrish_armor,xml_structural,false
T4,21,51,71.43,40,175,velaryon_warrior,Velaryon Marine,dragonstone,Infantry,4,1,48,48,31,38,30,315,9,velaryon_soldier_armor,xml_structural,false
T4,21,51,71.43,40,175,pentoshi_man_at_arms,Pentoshi Man at Arms,pentoshi,Infantry,4,1,48,48,28,39,28,360,9,pentoshi_armor,xml_structural,false
T4,21,51,71.43,40,175,blackwood_man_at_arms,Blackwood Man at Arms,river,Infantry,4,1,36,48,12,39,33,300,10,blackwood_armor,xml_structural,false
T4,21,51,71.43,40,175,arryn_man_at_arms,Arryn Man at Arms,vale,Infantry,4,1,48,48,10,37,30,370,1,vale_armor4,xml_structural,false
T4,21,51,71.43,40,175,pentoshi_archer,Pentoshi Archer,pentoshi,Ranged,4,1,48,48,8,39,28,0,0,pentoshi_armor,xml_structural,false
T4,21,60,66.29,40,175,battanian_falxman,Battanian Falxman,battania,Infantry,4,3,45,47.33,25.67,28.67,20,0,0,scale_armor,xml_structural,false
T4,21,61,65.71,40,175,bolton_veteran,Bolton Veteran,battania,Infantry,4,1,47,47,32,36,30,390,1,bolton_plate,xml_structural,false
T4,21,61,65.71,40,175,realm_hedge_knight,Realm Hedge Knight,crownlands,Infantry,3,1,47,47,32,55,31,300,10,chain_armor_short_tabbard,xml_structural,false
T4,21,61,65.71,40,175,qohorik_spearman,Qohorik Spearman,qohorik,Infantry,4,1,42,47,31,42,29,380,9,qohorik_armor3,xml_structural,false
T4,21,61,65.71,40,175,glover_man_at_arms,Glover Man at Arms,battania,Infantry,4,1,47,47,30,36,29,300,10,glover_armor,xml_structural,false
T4,21,65,63.43,40,175,nord_boandi,Nord Shield Biters,nord,Infantry,4,3,37,46,37.33,42,21.33,438.33,5,nordic_chainmail_c,xml_structural,false
T4,21,65,63.43,40,175,yronwood_archer,Yronwood Archer,aserai,Ranged,4,1,46,46,9,37,33,0,0,yronwood_plate,xml_structural,false
T4,21,67,62.29,40,175,imperial_menavliaton,Imperial Menavliaton,empire,Infantry,1,3,31,45,36.33,41.67,12,0,0,imperial_mail_over_leather,xml_structural,false
T4,21,67,62.29,40,175,greyjoy_houseguard,Greyjoy Deckman,sturgia,Infantry,4,1,45,45,31,35,32,510,1,greyjoy_armor,xml_structural,false
T4,21,69,61.14,40,175,manderly_man_at_arms,Manderly Man at Arms,battania,Infantry,4,1,44,44,35,46,32,360,9,manderly_chainmail,xml_structural,false
T4,21,69,61.14,40,175,norvos_bearded_priest,Norvoshi Bearded Priest,norvos,Infantry,3,1,44,44,34,45,33,250,1,norvoshi_priest_armor,xml_structural,false
T4,21,69,61.14,40,175,ibbenese_sailor,Ibbenese Sailor,ibbenese,Infantry,3,1,44,44,32,38,36,400,9,ibb_armor2,xml_structural,false
T4,21,69,61.14,40,175,ibbenese_warrior,Ibbenese Warrior,ibbenese,Infantry,4,1,44,44,32,38,33,330,9,ibb_armor2,xml_structural,false
T4,21,69,61.14,40,175,qartheen_pureborn_warrior,Qartheen Pureborn Warrior,qartheen,Infantry,3,1,44,44,27,37,36,360,9,qarth_armor2,xml_structural,false
T4,21,74,58.29,40,175,nord_hew-bearer,Nord Marauder,nord,Infantry,4,3,35,43.33,42.67,40.67,18,0,0,nordic_chainmail_a,xml_structural,false
T4,21,75,57.71,40,175,karstark_archer,Karstark Archer,battania,Ranged,4,1,38,43,31,25,16,0,0,karstark_armor,xml_structural,false
T4,21,75,57.71,40,175,karstark_ruffian,Karstark Spearman,battania,Infantry,4,1,38,43,31,31,31,225,1,karstark_armor,xml_structural,false
T4,21,75,57.71,40,175,qohorik_goat_warrior,Black Goat Warrior,qohorik,Infantry,3,1,38,43,31,42,33,430,9,qohorik_armor2,xml_structural,false
T4,21,75,57.71,40,175,tigercloak_warrior,Volantene Warrior,volantine,Infantry,4,1,43,43,29,35,27,360,1,volantis_light_armor,xml_structural,false
T4,21,75,57.71,40,175,guardians_tier_3,Veteran Guardian,empire,Ranged,3,2,34,43,23,46,24,0,0,legionary_mail,xml_structural,false
T4,21,80,54.86,40,175,ghiscari_unsullied,Ghiscari Pikeman,ghiscari,Infantry,4,1,42,42,30,36,32,400,1,unsullied_soldier_armor,xml_structural,false
T4,21,80,54.86,40,175,khuzait_archer,Khuzait Archer,khuzait,Ranged,4,3,34,42,6,32,8,0,0,eastern_plated_leather_vest,xml_structural,false
T4,21,80,54.86,40,175,summer_spearman,Summer Isles Spearman,summer,Infantry,4,1,42,42,6,36,28,260,1,summer_armor,xml_structural,false
T4,21,83,53.14,40,175,nord_marksman,Nord Marksman,nord,Ranged,4,3,37,41.33,18.33,36,22,0,0,nordic_chainmail_c,xml_structural,false
T4,21,84,52.57,40,175,goldcloak_officer,Gold Cloak Petty Officer,crownlands,Infantry,4,1,41,41,32,38,32,370,1,goldcloak_armor,xml_structural,false
T4,21,84,52.57,40,175,goldcloak_elite_archer,Gold Cloak Elite Archer,crownlands,Ranged,4,1,41,41,10,36,32,0,0,goldcloak_armor,xml_structural,false
T4,21,86,51.43,40,175,nord_vargr,Nord Warfang,nord,Infantry,4,3,35,40.67,35.33,42,19,0,0,nordic_chainmail_a,xml_structural,false
T4,21,87,50.86,40,175,royce_warrior,Royce Warrior,vale,Infantry,4,1,40,40,32,36,33,500,9,royce_armor,xml_structural,false
T4,21,87,50.86,40,175,sarnor_elite_javelinier,Sarnori Elite Javelinier,sarnor,Infantry,3,1,40,40,29,42,24,0,0,sarnor_armor,xml_structural,false
T4,21,87,50.86,40,175,sarnor_glaiveman,Sarnori Glaiveman,sarnor,Infantry,4,1,40,40,29,36,24,350,1,sarnor_armor,xml_structural,false
T4,21,87,50.86,40,175,sarnor_spearman,Sarnori Spearman,sarnor,Infantry,4,1,40,40,29,36,24,350,1,sarnor_armor,xml_structural,false
T4,21,91,48.57,40,175,nightswatch_elite_ranger,Night's Watch Elite Ranger,nightswatch,Ranged,3,1,39,39,33,28,33,0,0,nightswatch_brigandine,xml_structural,false
T4,21,92,48,40,175,skolderbrotva_tier_3,Skolder Veteran Broda,nord,Infantry,3,3,30,38.33,24.67,0,34.33,500,9,decorated_nordic_hauberk;nordic_hauberk;sturgian_chainmale_shortsleeve,xml_structural,false
