track,module,relative_path,bytes,sha256,source_path,last_write_time
vanilla,Native,ModuleData/Languages/DE/std_mpclassdivisions_xml_ger-DE.xml,42412,0c79c5e878349e4721a102ac3360210b7923bc02482f411c59aa17cfa727725a,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/DE/std_mpclassdivisions_xml_ger-DE.xml,2026-07-05T23:07:26.387247+00:00
vanilla,Native,ModuleData/Languages/DE/std_mpitems_xml_ger-DE.xml,22646,d73242ad739a5e0f50a500cf25ab3b5e281e3ed558cc46b3a351956366a3addb,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/DE/std_mpitems_xml_ger-DE.xml,2026-07-05T23:07:26.709408+00:00
vanilla,Native,ModuleData/Languages/DE/std_multiplayer_strings_xml_ger-DE.xml,18195,c28c10393086905132a1aaca191ab2e405db1786beed676b5a9800cb55acb8fc,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/DE/std_multiplayer_strings_xml_ger-DE.xml,2026-07-05T23:06:20.121584+00:00
vanilla,Native,ModuleData/Languages/DE/std_native_strings_xml_ger-DE.xml,29001,17bd959b1f5b5fc64c82634a180c7b42f688db8d80238890f0f0e4f9c97a4dcd,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/DE/std_native_strings_xml_ger-DE.xml,2026-07-05T23:06:20.458622+00:00
vanilla,Native,ModuleData/Languages/DE/std_photo_mode_strings_xml_ger-DE.xml,2265,f4207b3dad61f4618a0b8890d0c40091b1239688d179a7d8d94d4f684143482c,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/DE/std_photo_mode_strings_xml_ger-DE.xml,2026-07-05T23:09:53.022523+00:00
vanilla,Native,ModuleData/Languages/DE/std_siegeengines_xml_ger-DE.xml,2605,e9e03827b5ef8971be6c7da35dfa4dc863675793a11a44800f1464439c818ff8,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/DE/std_siegeengines_xml_ger-DE.xml,2026-07-05T23:09:53.082525+00:00
vanilla,Native,ModuleData/Languages/FR/NoTranslation/std_consoles_xml-fre.xml,6092,407c0d5180f356af43b7d97624481915bc099ec4b77ea520f057b6be7405a285,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/NoTranslation/std_consoles_xml-fre.xml,2026-07-05T23:14:16.946597+00:00
vanilla,Native,ModuleData/Languages/FR/fr_functions.xml,1263,2729ba7e2024af5e1fae320c349a457056c0ee1256c7ce2e4fa3b815b5535f74,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/fr_functions.xml,2026-07-05T23:06:19.752898+00:00
vanilla,Native,ModuleData/Languages/FR/language_data.xml,1937,494cb1f484df0a7b4d74ef4a5ae678944a801bef8ef39e1d118f9f0d736cdd3b,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/language_data.xml,2026-07-05T23:07:26.357152+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_Core_fre-FR.xml,7021,d02d1cb5ebc0955b9658a8fb790e934ad220791ccd590bf9362b5bc646941c04,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_Core_fre-FR.xml,2026-07-05T23:07:26.364090+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_GauntletUI_fre-FR.xml,1483,4b3f00ab61f7c3747da2156e73b6b6827da43df8ceb2512f480b8feb083de645,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_GauntletUI_fre-FR.xml,2026-07-05T23:12:02.457535+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_ViewModelCollection_fre-FR.xml,8391,d81e4135afda67e91e82087a831e1b705de06b2568bdde124ebd1af9a5f1417a,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_ViewModelCollection_fre-FR.xml,2026-07-05T23:12:03.732153+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_View_fre-FR.xml,915,6c3d27580324d1e4580413cf845d157a2326529fac561ee7c6a31310a418f345,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_View_fre-FR.xml,2026-07-05T23:14:16.935840+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_fre-FR.xml,3142,ba36d727cd1c6c69ac1dae0b972d79b21e53cf903e16c9aacd7a3bc9951d57e3,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_MountAndBlade_fre-FR.xml,2026-07-05T23:06:20.221445+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_PlatformService_Epic_fre-FR.xml,503,90b2f5202a3d395a1380ec3afc1d316ba48b6f996cfb91d96d8eff0fb28a6491,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_PlatformService_Epic_fre-FR.xml,2026-07-05T23:06:20.121584+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_PlatformService_GDK_fre-FR.xml,613,2bf12110ad5a4d28150d522682bede920abc5bc3145e9906348c0ba2f48669b7,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_PlatformService_GDK_fre-FR.xml,2026-07-05T23:12:03.330031+00:00
vanilla,Native,ModuleData/Languages/FR/std_TaleWorlds_PlatformService_PS_fre-FR.xml,870,98e1f8fd6f5077ef45779a6d14cb76a05bc48fd0e5ec7979450aa0e8b70dede0,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_TaleWorlds_PlatformService_PS_fre-FR.xml,2026-07-05T23:06:21.786310+00:00
vanilla,Native,ModuleData/Languages/FR/std_common_strings_xml_fre-FR.xml,169506,b8d0dca51ea44f78cd8a8c59cb1ad3c9d47fef442e1f9406c9369ca3f9ca0885,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_common_strings_xml_fre-FR.xml,2026-07-05T23:09:54.062142+00:00
vanilla,Native,ModuleData/Languages/FR/std_crafting_pieces_xml_fre-FR.xml,67817,35c766aac70e1fa1cd7767df5b137a02e59d101da62e94be68ef3d3bd002e413,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_crafting_pieces_xml_fre-FR.xml,2026-07-05T23:14:16.933831+00:00
vanilla,Native,ModuleData/Languages/FR/std_global_strings_xml_fre-FR.xml,56490,e445086ea828c4c2c01f05e064e6aff89090a642beef3a9b522bb5ef7318f5ae,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_global_strings_xml_fre-FR.xml,2026-07-05T23:07:26.495438+00:00
vanilla,Native,ModuleData/Languages/FR/std_item_modifiers_xml_fre-FR.xml,2848,a64264beab3c4a2f11f3a1d39b3445dde0ea7564e7fe6f438b8104b020c101cd,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_item_modifiers_xml_fre-FR.xml,2026-07-05T23:07:26.387247+00:00
vanilla,Native,ModuleData/Languages/FR/std_module_strings_xml_fre-FR.xml,171949,b5710e82a303357908610fc281f63bb4eeca9c79f8642c5af43cad0970276928,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_module_strings_xml_fre-FR.xml,2026-07-05T23:07:26.927927+00:00
vanilla,Native,ModuleData/Languages/FR/std_mpbadges_xml_fre-FR.xml,22154,4aef36f76ca309b78089507cf244bf81590f22301c576f1cf33b25cb628cbe28,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_mpbadges_xml_fre-FR.xml,2026-07-05T23:12:02.011990+00:00
vanilla,Native,ModuleData/Languages/FR/std_mpcharacters_xml_fre-FR.xml,1768,9052d4fe4cfd085082c50fde33fbba5b13a8bea8af83f9df5d0846eb6a3b5deb,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_mpcharacters_xml_fre-FR.xml,2026-07-05T23:07:26.388688+00:00
vanilla,Native,ModuleData/Languages/FR/std_mpclassdivisions_xml_fre-FR.xml,47108,eca2de954276d45d6c6a2cb312d57e66cf23fb43529879bef65dff30d5ef66c2,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_mpclassdivisions_xml_fre-FR.xml,2026-07-05T23:09:55.571118+00:00
vanilla,Native,ModuleData/Languages/FR/std_mpitems_xml_fre-FR.xml,41397,abb78ad29625a318ae76137784e34e6ecc10490b048d81d8841b462a439c7703,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_mpitems_xml_fre-FR.xml,2026-07-05T23:14:16.914783+00:00
vanilla,Native,ModuleData/Languages/FR/std_multiplayer_strings_xml_fre-FR.xml,19517,00e491b0b442b5e40d2c7235f27746cf61ae1f580a4a11397d675d066e4e8086,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_multiplayer_strings_xml_fre-FR.xml,2026-07-05T23:07:26.461574+00:00
vanilla,Native,ModuleData/Languages/FR/std_native_strings_xml_fre-FR.xml,29650,175e64f456a3ec7b5f76a1af5c7ab0ae655d20853ea287f4aa12290a7cc236fe,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_native_strings_xml_fre-FR.xml,2026-07-05T23:07:26.277500+00:00
vanilla,Native,ModuleData/Languages/FR/std_photo_mode_strings_xml_fre-FR.xml,2301,e174d57ffbaf137a5bd89192fc1a5e74bf12685e4d5b1531192783acddfdaadf,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_photo_mode_strings_xml_fre-FR.xml,2026-07-05T23:09:54.126547+00:00
vanilla,Native,ModuleData/Languages/FR/std_siegeengines_xml_fre-FR.xml,2704,97521e7af2059651758cc34263677af4706e537e724c4906427587a84a9f19e7,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/FR/std_siegeengines_xml_fre-FR.xml,2026-07-05T23:09:53.996597+00:00
vanilla,Native,ModuleData/Languages/IT/NoTranslation/std_consoles_xml-ita.xml,5888,e7c69f5235a3b32da60673960ca054e4f8318934567cf4246c71452359bbf12d,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/NoTranslation/std_consoles_xml-ita.xml,2026-07-05T23:12:02.457535+00:00
vanilla,Native,ModuleData/Languages/IT/it_functions.xml,1199,7a30eecb0ecb12cf90dc85ed22baf18d7d3cf7dcc7f9cbf2f90d8593e8fce7d3,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/it_functions.xml,2026-07-05T23:14:16.933831+00:00
vanilla,Native,ModuleData/Languages/IT/language_data.xml,1924,4ce0f291f6dd2ad55e26f5013487e4a597094249d4b55750700f7e281417a96d,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/language_data.xml,2026-07-05T23:09:54.070954+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_Core_ita-IT.xml,6698,a3bc17933a3626ccbe736664e0907042bd26a97e76547eadc9b768fa7e9d3c95,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_Core_ita-IT.xml,2026-07-05T23:12:02.624300+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_GauntletUI_ita-IT.xml,1404,1232652c858097428606ba50870ce1de61ecec961199ca7d234860ae085231d1,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_GauntletUI_ita-IT.xml,2026-07-05T23:07:26.384597+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_ViewModelCollection_ita-IT.xml,7786,891bcd69ba55130c65782b9f7fbf83bad161515b298aa1121ec16f0b7ce65412,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_ViewModelCollection_ita-IT.xml,2026-07-05T23:07:26.277500+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_View_ita-IT.xml,848,63c5c63c9be9455d81e953cbb9fc39abf0a46bf3567715215035b1683f8d47a2,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_View_ita-IT.xml,2026-07-05T23:07:26.564853+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_ita-IT.xml,3113,695023f358d360737ee5e2e0d6336e57b4e13397f6f29b19ff7f684010984f58,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_MountAndBlade_ita-IT.xml,2026-07-05T23:14:16.894562+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_PlatformService_Epic_ita-IT.xml,483,5fcffd9863f177081dcaa327da5fa5b5200c2a0b1180d824abb01ba831b03369,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_PlatformService_Epic_ita-IT.xml,2026-07-05T23:12:02.707162+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_PlatformService_GDK_ita-IT.xml,585,232e63ee86215732f33bff1fd3bbce42c26b8c9cdceb49fd15b0af94f2689a7c,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_PlatformService_GDK_ita-IT.xml,2026-07-05T23:07:26.279778+00:00
vanilla,Native,ModuleData/Languages/IT/std_TaleWorlds_PlatformService_PS_ita-IT.xml,722,140ce65d7fbf77d8f16a9c90f33feba77dd877fe140380961e7c4f241a6dfafe,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_TaleWorlds_PlatformService_PS_ita-IT.xml,2026-07-05T23:07:26.388688+00:00
vanilla,Native,ModuleData/Languages/IT/std_common_strings_xml_ita-IT.xml,167398,610825e3b6841a442364618ddcfcfd2ab9a09ad25be55f06c9748e5a825381e8,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_common_strings_xml_ita-IT.xml,2026-07-05T23:07:26.639319+00:00
vanilla,Native,ModuleData/Languages/IT/std_crafting_pieces_xml_ita-IT.xml,56943,5ae61273d9f826d85c54345ee1d8cf0c5c0ba17078a492f38e8ee1182b43b08e,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_crafting_pieces_xml_ita-IT.xml,2026-07-05T23:09:54.272768+00:00
vanilla,Native,ModuleData/Languages/IT/std_global_strings_xml_ita-IT.xml,52711,d197e7faf465a74f6e822fc0f2266d8acd3f8470c58f11b35033683295e3ebf4,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_global_strings_xml_ita-IT.xml,2026-07-05T23:12:04.505042+00:00
vanilla,Native,ModuleData/Languages/IT/std_item_modifiers_xml_ita-IT.xml,3448,e26bd81b049bbe44bad769af947777cf768b4736a58483906be5e118450ea931,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_item_modifiers_xml_ita-IT.xml,2026-07-05T23:09:54.480405+00:00
vanilla,Native,ModuleData/Languages/IT/std_module_strings_xml_ita-IT.xml,166369,1f751d545f5f0b0807188b1d1dd4763b2779dec43e2cdbdfb82481e78e7c8fde,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_module_strings_xml_ita-IT.xml,2026-07-05T23:07:26.385780+00:00
vanilla,Native,ModuleData/Languages/IT/std_mpbadges_xml_ita-IT.xml,21325,f1d9434041df0a5faea010145f3ea1aa03d3f4beb426b993b2b34a4d39342335,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_mpbadges_xml_ita-IT.xml,2026-07-05T23:14:16.946597+00:00
vanilla,Native,ModuleData/Languages/IT/std_mpcharacters_xml_ita-IT.xml,1926,daa7cc096145f1393c036947ff8ea0848da1cee94dfee1869962e8225c7b6ffe,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_mpcharacters_xml_ita-IT.xml,2026-07-05T23:12:04.507506+00:00
vanilla,Native,ModuleData/Languages/IT/std_mpclassdivisions_xml_ita-IT.xml,43035,22555e3ab3ac067931171c84ea3284fd075b24a7d850f225d4138ab833deed6e,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_mpclassdivisions_xml_ita-IT.xml,2026-07-05T23:06:23.537822+00:00
vanilla,Native,ModuleData/Languages/IT/std_mpitems_xml_ita-IT.xml,38697,87dedcaea8f38c6e3aaa352cb02bd7a55441aaf72b2d916fa587996a65ecdb71,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_mpitems_xml_ita-IT.xml,2026-07-05T23:07:26.364090+00:00
vanilla,Native,ModuleData/Languages/IT/std_multiplayer_strings_xml_ita-IT.xml,18974,567494f216010c09f508060461edc60e2274d332f17c3eff3677e5cc443f12c1,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_multiplayer_strings_xml_ita-IT.xml,2026-07-05T23:06:19.752898+00:00
vanilla,Native,ModuleData/Languages/IT/std_native_strings_xml_ita-IT.xml,28544,d8caa7be6207832fad4c4730a8d0ee0fb50326e995256132fe030d6c1b7d1416,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_native_strings_xml_ita-IT.xml,2026-07-05T23:14:16.933831+00:00
vanilla,Native,ModuleData/Languages/IT/std_photo_mode_strings_xml_ita-IT.xml,2380,2f862a9e764893ce88fd8467d587c5ced7ae61cb2c24ad1ccc6c0eed0ed4e537,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_photo_mode_strings_xml_ita-IT.xml,2026-07-05T23:06:21.723136+00:00
vanilla,Native,ModuleData/Languages/IT/std_siegeengines_xml_ita-IT.xml,2605,32f1f00b0d53046265a207f91e566edab0fb8762a3e85f5fa0a3940205eb81b9,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/IT/std_siegeengines_xml_ita-IT.xml,2026-07-05T23:12:02.719903+00:00
vanilla,Native,ModuleData/Languages/JP/NoTranslation/std_consoles_xml_jpn.xml,7187,84d7044ad3958519967122741007f739d918a6e5c4b370c00e613113abf1d96c,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/NoTranslation/std_consoles_xml_jpn.xml,2026-07-05T23:12:02.011990+00:00
vanilla,Native,ModuleData/Languages/JP/jp_functions.xml,506,fcfa773e00c13496a3fd92352f8716da57ac64154634bfab815bf278b2fe6b98,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/jp_functions.xml,2026-07-05T23:07:26.563557+00:00
vanilla,Native,ModuleData/Languages/JP/language_data.xml,1774,7df8dd30df3320517f6bcc7c24a4e99a4ff23e41eed5f65923a191539fe3f2d5,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/language_data.xml,2026-07-05T23:12:02.013418+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_Core_jpn.xml,5854,83ef9f68e234e8ed19c693283dfeeb7595ddf30a281197bda1fe87c3a7fdf893,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_Core_jpn.xml,2026-07-05T23:12:02.624300+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_GauntletUI_jpn.xml,1593,6a0d9598467fc19743e83a1f4365d0be9ca6acb3fe2a261d848d4134095fd1fd,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_GauntletUI_jpn.xml,2026-07-05T23:07:26.855841+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_ViewModelCollection_jpn.xml,8471,0012ac669c1a564e8bfa75765a0e5e1098f07ea723c4c4323bfe323603dbca85,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_ViewModelCollection_jpn.xml,2026-07-05T23:12:02.707162+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_View_jpn.xml,868,1ee4a21109089a15b7cb4657a7949691e642d1628e6366025187261dcac99fa6,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_View_jpn.xml,2026-07-05T23:12:03.732153+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_jpn.xml,3208,9ce5e4492e3c9af6ad865e893f574646e353c83b25d230817dfebdbf8ae69aca,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_MountAndBlade_jpn.xml,2026-07-05T23:09:53.022523+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_PlatformService_Epic_jpn.xml,531,563fd7f2131d2232d3174e6fae9ea01e2c268468168e8e0c11db1ea24360c93e,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_PlatformService_Epic_jpn.xml,2026-07-05T23:13:21.854498+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_PlatformService_GDK_jpn.xml,710,f2c05d6c2b261cf27343df2f981a3d63929d387355428efe087eb3c0b848e924,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_PlatformService_GDK_jpn.xml,2026-07-05T23:14:16.894562+00:00
vanilla,Native,ModuleData/Languages/JP/std_TaleWorlds_PlatformService_PS_jpn.xml,776,4c465a96f115b33c6838d25810571139b1945fd979f80481f9c9fd5e4b3e2129,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_TaleWorlds_PlatformService_PS_jpn.xml,2026-07-05T23:06:19.752898+00:00
vanilla,Native,ModuleData/Languages/JP/std_common_strings_xml_jpn.xml,148841,9ee77eae00cd8b3b914c0e0088b425cf755a436d521026384ff8629341fac036,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_common_strings_xml_jpn.xml,2026-07-05T23:06:19.813846+00:00
vanilla,Native,ModuleData/Languages/JP/std_crafting_pieces_xml_jpn.xml,50561,18e085b15ee67656e0339d6f88e2cb0117ef516ac6708ca242c0b7871998e70f,/sessions/gracious-stoic-cerf/mnt/Program Files (x86)/Steam/steamapps/common/Mount & Blade II Bannerlord/Modules/Native/ModuleData/Languages/JP/std_crafting_pieces_xml_jpn.xml,2026-07-05T23:07:26.709408+00:00
