troop_id,name_raw,name,level,occupation,culture,default_group,is_basic_troop,is_hero,is_template,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,upgrade_targets,has_upgrade_targets,is_soldier
lord_forest_bandits_1,{=EHHVVfgW}Forest Bandits Hero,Forest Bandits Hero,,Bandit,forest_bandits,Ranged,,true,,,,,,,,,,,False,False
lord_desert_bandits_1,{=kgbt5pim}Desert Bandits Hero,Desert Bandits Hero,,Bandit,desert_bandits,Ranged,,true,,,,,,,,,,,False,False
lord_steppe_bandits_1,{=kNThwuOH}Steppe Bandits Hero,Steppe Bandits Hero,,Bandit,steppe_bandits,Ranged,,true,,,,,,,,,,,False,False
guard_empire,{=guardnoun}Guard,Guard,21.0,Soldier,empire,Infantry,,,,50.0,50.0,50.0,50.0,50.0,50.0,,,,False,True
guard_aserai,{=guardnoun}Guard,Guard,21.0,Soldier,aserai,Infantry,,,,50.0,50.0,50.0,50.0,50.0,50.0,,,,False,True
guard_sturgia,{=guardnoun}Guard,Guard,4.0,Soldier,sturgia,Infantry,,,,50.0,50.0,50.0,50.0,50.0,50.0,,,,False,True
guard_vlandia,{=guardnoun}Guard,Guard,4.0,Soldier,vlandia,Infantry,,,,50.0,50.0,50.0,50.0,50.0,50.0,,,,False,True
guard_battania,{=guardnoun}Guard,Guard,4.0,Soldier,battania,Infantry,,,,50.0,50.0,50.0,50.0,50.0,50.0,,,,False,True
guard_khuzait,{=guardnoun}Guard,Guard,4.0,Soldier,khuzait,Infantry,,,,50.0,50.0,50.0,50.0,50.0,50.0,,,,False,True
spc_wanderer_empire_0,{=bvjFhiDr}{FIRSTNAME} the Scholar,{FIRSTNAME} the Scholar,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_1,{=xTQPfmS9}{FIRSTNAME} the Bull,{FIRSTNAME} the Bull,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_2,{=Ivx4uJVp}{FIRSTNAME} the Silent,{FIRSTNAME} the Silent,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_3,{=1OZBZZCi}{FIRSTNAME} the Boar,{FIRSTNAME} the Boar,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_4,{=t9e34kgH}{FIRSTNAME} the Robber,{FIRSTNAME} the Robber,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_5,{=pZSAdyC0}{FIRSTNAME} the Butcher,{FIRSTNAME} the Butcher,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_6,{=OArAImbM}{FIRSTNAME} of the Hills,{FIRSTNAME} of the Hills,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_7,{=28tWEFNi}{FIRSTNAME} the Wanderer,{FIRSTNAME} the Wanderer,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_8,{=PQkMcfAW}{FIRSTNAME} the Exile,{FIRSTNAME} the Exile,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_9,{=7apnGFz7}{FIRSTNAME} the Black,{FIRSTNAME} the Black,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_10,{=cud22JY1}{FIRSTNAME} the Surgeon,{FIRSTNAME} the Surgeon,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_empire_11,{=e84pvBYI}{FIRSTNAME} the Dispossessed,{FIRSTNAME} the Dispossessed,,Wanderer,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_0,{=yr5pa0hs}{FIRSTNAME} Willowbark,{FIRSTNAME} Willowbark,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_1,{=W7aa22Yl}{FIRSTNAME} Breakskull,{FIRSTNAME} Breakskull,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_2,{=aE8abvsQ}{FIRSTNAME} the Lucky,{FIRSTNAME} the Lucky,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_3,{=LmlL8fVu}{FIRSTNAME} Bloodaxe,{FIRSTNAME} Bloodaxe,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_4,{=WU5GnkvR}{FIRSTNAME} the Fish,{FIRSTNAME} the Fish,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_5,{=NSaetzNJ}{FIRSTNAME} Coalbiter,{FIRSTNAME} Coalbiter,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_6,{=zXjdb1zT}{FIRSTNAME} Frostbeard,{FIRSTNAME} Frostbeard,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_7,{=QyQPJJ9B}{FIRSTNAME} the Accursed,{FIRSTNAME} the Accursed,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_8,{=rtsnnL2J}{FIRSTNAME} the Shieldmaiden,{FIRSTNAME} the Shieldmaiden,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_sturgia_9,{=akALDUs0}{FIRSTNAME} Longknife,{FIRSTNAME} Longknife,,Wanderer,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_0,{=G8mawcBV}{FIRSTNAME} the Healer,{FIRSTNAME} the Healer,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_1,{=qslA0bVb}{FIRSTNAME} the Red,{FIRSTNAME} the Red,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_2,{=2U2Hy2Su}{FIRSTNAME} Fairhair,{FIRSTNAME} Fairhair,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_3,{=pTuZB1Hj}{FIRSTNAME} Ironbelly,{FIRSTNAME} Ironbelly,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_4,{=fJmGKlaO}{FIRSTNAME} Horsethief,{FIRSTNAME} Horsethief,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_5,{=CQOlMayc}{FIRSTNAME} the Ragged,{FIRSTNAME} the Ragged,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_6,{=nqE62lQW}{FIRSTNAME} Blacktooth,{FIRSTNAME} Blacktooth,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_7,{=28tWEFNi}{FIRSTNAME} the Wanderer,{FIRSTNAME} the Wanderer,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_8,{=w9u2RUgm}{FIRSTNAME} the Ill-Starred,{FIRSTNAME} the Ill-Starred,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_battania_9,{=KnTl4ESh}{FIRSTNAME} Cowthief,{FIRSTNAME} Cowthief,,Wanderer,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_0,{=XuxARPTM}{FIRSTNAME} Bitterdraught,{FIRSTNAME} Bitterdraught,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_1,{=ntkipfCV}{FIRSTNAME} the Loud,{FIRSTNAME} the Loud,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_2,{=7lg12a57}{FIRSTNAME} the Brave,{FIRSTNAME} the Brave,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_3,{=ZCc3VFat}{FIRSTNAME} the Grizzled,{FIRSTNAME} the Grizzled,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_4,{=8o5SDCCJ}{FIRSTNAME} the Shark,{FIRSTNAME} the Shark,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_5,{=WvwWX4me}{FIRSTNAME} Barrelchest,{FIRSTNAME} Barrelchest,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_6,{=OArAImbM}{FIRSTNAME} of the Hills,{FIRSTNAME} of the Hills,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_7,{=zoaTZMm7}{FIRSTNAME} the Huntress,{FIRSTNAME} the Huntress,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_8,{=hrMatilh}{FIRSTNAME} the Smith,{FIRSTNAME} the Smith,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_9,{=7apnGFz7}{FIRSTNAME} the Black,{FIRSTNAME} the Black,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_10,{=6CAbkgS4}{FIRSTNAME} the Wainwright,{FIRSTNAME} the Wainwright,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_11,{=nDtjEazo}{FIRSTNAME} Bellowsbreath,{FIRSTNAME} Bellowsbreath,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_vlandia_12,{=N4taBJyx}{FIRSTNAME} the Tracker,{FIRSTNAME} the Tracker,,Wanderer,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_0,{=bvjFhiDr}{FIRSTNAME} the Scholar,{FIRSTNAME} the Scholar,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_1,{=vtXRptVa}{FIRSTNAME} the Golden,{FIRSTNAME} the Golden,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_2,{=TyxXbqVw}{FIRSTNAME} the Falcon,{FIRSTNAME} the Falcon,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_3,{=4GIoPUen}{FIRSTNAME} the Swordsman,{FIRSTNAME} the Swordsman,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_4,{=rgdi5Sxa}{FIRSTNAME} the Prince,{FIRSTNAME} the Prince,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_5,{=OFWvD0xe}{FIRSTNAME} the Hyena,{FIRSTNAME} the Hyena,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_6,{=muC2SGlM}{FIRSTNAME} of the Wastes,{FIRSTNAME} of the Wastes,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_7,{=28tWEFNi}{FIRSTNAME} the Wanderer,{FIRSTNAME} the Wanderer,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_8,{=XBJtv4mD}{FIRSTNAME} the Spicevendor,{FIRSTNAME} the Spicevendor,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_9,{=NWuGUi4p}{FIRSTNAME} the Leopardess,{FIRSTNAME} the Leopardess,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_aserai_10,{=ACqta1a5}{FIRSTNAME} the Engineer,{FIRSTNAME} the Engineer,,Wanderer,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_0,{=sdzaip5J}{FIRSTNAME} the Knowing,{FIRSTNAME} the Knowing,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_1,{=j2nVPqIX}{FIRSTNAME} the Hawk,{FIRSTNAME} the Hawk,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_2,{=agS5lIg7}{FIRSTNAME} the Fatherless,{FIRSTNAME} the Fatherless,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_3,{=QWbgE4bw}{FIRSTNAME} Ironeye,{FIRSTNAME} Ironeye,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_4,{=ykTARD4b}{FIRSTNAME} the Outcast,{FIRSTNAME} the Outcast,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_5,{=q5QjQyde}{FIRSTNAME} the Mad,{FIRSTNAME} the Mad,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_6,{=seS9ZZUW}{FIRSTNAME} the Grey Falcon,{FIRSTNAME} the Grey Falcon,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_7,{=3wzexaA7}{FIRSTNAME} the She-Wolf,{FIRSTNAME} the She-Wolf,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_8,{=OIXub6bS}{FIRSTNAME} the Alone,{FIRSTNAME} the Alone,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_9,{=KY2zbWkj}{FIRSTNAME} the Swift,{FIRSTNAME} the Swift,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_wanderer_khuzait_10,{=CQOlMayc}{FIRSTNAME} the Ragged,{FIRSTNAME} the Ragged,,Wanderer,khuzait,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_0,{=!}Cautious imperial merchant,Cautious imperial merchant,,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_0b,{=!}{FIRSTNAME} the Vintner,{FIRSTNAME} the Vintner,,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_1,"{=!}Empire merchant 3, ruthless","Empire merchant 3, ruthless",,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_1b,{=!}Cold imperial merchant,Cold imperial merchant,,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_2,{=!}{FIRSTNAME} the Saltpanner,{FIRSTNAME} the Saltpanner,,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_2b,"{=!}Empire merchant 6, cautious","Empire merchant 6, cautious",,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_3,"{=!}Empire merchant 7, selfmade","Empire merchant 7, selfmade",,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_3b,"{=!}Empire merchant 8, jocular","Empire merchant 8, jocular",,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_4,"{=!}Empire merchant 9, heiress","Empire merchant 9, heiress",,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_4b,"{=!}Empire merchant 10, devious","Empire merchant 10, devious",,Merchant,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_5,{=!}Messianic imperial preacher,Messianic imperial preacher,,Preacher,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_6,{=!}Puritan imperial preacher,Puritan imperial preacher,,Preacher,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_7,{=!}Female imperial mystic,Female imperial mystic,,Preacher,empire,Infantry,,,true,,,,,,,,,,False,False
spc_notable_empire_8,{=!}Imperial gruff labor leader,Imperial gruff labor leader,,Artisan,empire,Infantry,,,true,,,,,,,,,,False,False
spc_notable_empire_9,{=!}Imperial outgoing labor leader,Imperial outgoing labor leader,,Artisan,empire,Infantry,,,true,,,,,,,,,,False,False
spc_notable_empire_gl1,{=!}Protective imperial male gang leader,Protective imperial male gang leader,,GangLeader,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_10,{=!}Ironic imperial gang leader,Ironic imperial gang leader,,GangLeader,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_11,{=!}Intimidating male imperial gang leader,Intimidating male imperial gang leader,,GangLeader,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_gl4,{=!}Bestial male imperial gang leader,Bestial male imperial gang leader,,GangLeader,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_empire_12,{=!}Female imperial gang leader,Female imperial gang leader,,GangLeader,empire,Infantry,,,true,,,,,,,,,,False,False
spc_notable_empire_13,{=!}Menacing female imperial gang leader,Menacing female imperial gang leader,,GangLeader,empire,Infantry,,,true,,,,,,,,,,False,False
spc_notable_empire_21,{=!}Empire gruff rural notable,Empire gruff rural notable,,RuralNotable,empire,Infantry,,,true,,,,,,,,,,False,False
spc_notable_empire_22,{=!}Empire rural notable agreeable,Empire rural notable agreeable,,RuralNotable,empire,Infantry,,,true,,,,,,,,,,False,False
spc_empire_headman_1,{=!}empire rebellious headman,empire rebellious headman,,Headman,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_empire_headman_2,{=!}empire conservative headman,empire conservative headman,,Headman,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_empire_headman_3,{=!}empire devious headman,empire devious headman,,Headman,empire,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_0,{=!}{FIRSTNAME} the Dateseller,{FIRSTNAME} the Dateseller,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_0b,{=!}{FIRSTNAME} the Minter,{FIRSTNAME} the Minter,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_1,{=!}{FIRSTNAME} the Coppermonger,{FIRSTNAME} the Coppermonger,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_1b,{=!}{FIRSTNAME} the Incensemonger,{FIRSTNAME} the Incensemonger,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_2,{=!}{FIRSTNAME} the Woolseller,{FIRSTNAME} the Woolseller,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_2b,{=!}{FIRSTNAME} the Appraiser,{FIRSTNAME} the Appraiser,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_3,{=!}{FIRSTNAME} the Caravanser,{FIRSTNAME} the Caravanser,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_3b,{=!}{FIRSTNAME} the Benefactor,{FIRSTNAME} the Benefactor,,Merchant,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_4,{=!}Aserai rebellious preacher,Aserai rebellious preacher,,Preacher,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_5,{=!}Aserai fire-and-brimstone preacher,Aserai fire-and-brimstone preacher,,Preacher,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_6,{=!}Aserai female preacher,Aserai female preacher,,Preacher,aserai,Infantry,,,true,,,,,,,,,,False,False
spc_notable_aserai_7,{=!}Aserai fitiwi,Aserai fitiwi,,GangLeader,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_8,{=!}Aserai fitiwi,Aserai fitiwi,,GangLeader,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_9,{=!}Fearsome female Aserai gang leader,Fearsome female Aserai gang leader,,GangLeader,aserai,Infantry,,,true,,,,,,,,,,False,False
spc_notable_aserai_10,{=!}Aserai artisan leader,Aserai artisan leader,,Artisan,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_aserai_11,{=!}Aserai earnest umda rural notable,Aserai earnest umda rural notable,,RuralNotable,aserai,Infantry,,,true,,,,,,,,,,False,False
spc_notable_aserai_12,{=!}Aserai quiet umda rural notable,Aserai quiet umda rural notable,,RuralNotable,aserai,Infantry,,,true,,,,,,,,,,False,False
spc_aserai_headman_1,{=!}Aserai rebellious headman,Aserai rebellious headman,,Headman,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_aserai_headman_2,{=!}Aserai conservative headman,Aserai conservative headman,,Headman,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_aserai_headman_3,{=!}Aserai devious headman,Aserai devious headman,,Headman,aserai,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_0,{=!}Cautious Sturgian merchant,Cautious Sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_0b,{=!}Caustic sturgian merchant,Caustic sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_1,{=!}curt sturgian merchant,curt sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_2,{=!}Adventurous sturgian merchant,Adventurous sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_2b,{=!}Honest Sturgian merchant,Honest Sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_3b,{=!}Affable sturgian merchant,Affable sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_3,{=!}Honorable female sturgian merchant,Honorable female sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_3c,{=!}Devious female sturgian merchant,Devious female sturgian merchant,,Merchant,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_4,{=!}Sturgian seer,Sturgian seer,,Preacher,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_5,{=!}Sturgian female mystic,Sturgian female mystic,,Preacher,sturgia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_sturgia_6,{=!}Sturgian gang leader,Sturgian gang leader,,GangLeader,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_sturgia_7,{=!}Sturgian female gang leader,Sturgian female gang leader,,GangLeader,sturgia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_sturgia_8,{=!}Sturgian artisan,Sturgian artisan,,Artisan,sturgia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_sturgia_9,{=!}Sturgian land captain gruff notable,Sturgian land captain gruff notable,,RuralNotable,sturgia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_sturgia_10,{=!}Sturgian land captain helpful notable,Sturgian land captain helpful notable,,RuralNotable,sturgia,Infantry,,,true,,,,,,,,,,False,False
spc_sturgia_headman_1,{=!}sturgia rebellious headman,sturgia rebellious headman,,Headman,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_sturgia_headman_2,{=!}sturgia conservative headman,sturgia conservative headman,,Headman,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_sturgia_headman_3,{=!}sturgia devious headman,sturgia devious headman,,Headman,sturgia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_merch1,{=!}Ironic vlandia merchant,Ironic vlandia merchant,,Merchant,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_merch2,{=!}curt Vlandia merchant,curt Vlandia merchant,,Merchant,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_merch3,{=!}Daring Vlandia merchant,Daring Vlandia merchant,,Merchant,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_merch4,{=!}Softspoken vlandia merchant,Softspoken vlandia merchant,,Merchant,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_merch5,{=!}{FIRSTNAME} the Manciple,{FIRSTNAME} the Manciple,,Merchant,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_1,{=!}{FIRSTNAME} the Warehouser,{FIRSTNAME} the Warehouser,,Merchant,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_1b,{=!}{FIRSTNAME} the Heiress,{FIRSTNAME} the Heiress,,Merchant,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_2,{=!}Puritan male preacher,Puritan male preacher,,Preacher,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_vlandia_3,{=!}Rebellious female preacher,Rebellious female preacher,,Preacher,vlandia,Infantry,,,true,,,,,,,,,,False,False
spc_vlandia_gangleader_1,{=!}Standard male gang leader,Standard male gang leader,,GangLeader,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_vlandia_gangleader_2,{=!}Female gang leader,Female gang leader,,GangLeader,vlandia,Infantry,,,true,,,,,,,,,,False,False
spc_vlandia_gangleader_3,{=!}Male gang leader,Male gang leader,,GangLeader,vlandia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_vlandia_artisan_1,{=!}Vlandian artisan 1,Vlandian artisan 1,,Artisan,vlandia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_vlandia_artisan_2,{=!}Vlandian artisan 2,Vlandian artisan 2,,Artisan,vlandia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_vlandia_rural_1,{=!}Vlandian yeoman,Vlandian yeoman,,RuralNotable,vlandia,Infantry,,,true,,,,,,,,,,False,False
spc_notable_vlandia_rural_2,{=!}Vlandian yeoman,Vlandian yeoman,,RuralNotable,vlandia,Infantry,,,true,,,,,,,,,,False,False
spc_vlandia_headman_1,{=!}vlandia rebellious headman,vlandia rebellious headman,,Headman,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_vlandia_headman_2,{=!}vlandia conservative headman,vlandia conservative headman,,Headman,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_vlandia_headman_3,{=!}vlandia devious headman,vlandia devious headman,,Headman,vlandia,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_merchant_1,{=!}Cautious Batannia merchant,Cautious Batannia merchant,,Merchant,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_0b,{=!}{FIRSTNAME} the Measurer,{FIRSTNAME} the Measurer,,Merchant,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_0c,{=!}{FIRSTNAME} the Swiftspeaker,{FIRSTNAME} the Swiftspeaker,,Merchant,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_0d,{=!}{FIRSTNAME} the Woolseller,{FIRSTNAME} the Woolseller,,Merchant,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_0e,{=!}{FIRSTNAME} the Appraiser,{FIRSTNAME} the Appraiser,,Merchant,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_1,{=!}{FIRSTNAME} the Orphan,{FIRSTNAME} the Orphan,,Merchant,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_1b,{=!}{FIRSTNAME} the Freedwoman,{FIRSTNAME} the Freedwoman,,Merchant,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_2,{=!}Battanian mystic,Battanian mystic,,Preacher,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_3,{=!}Female preacher,Female preacher,,Preacher,battania,Infantry,,,true,,,,,,,,,,False,False
spc_notable_battania_4,{=!}Standard male gang leader,Standard male gang leader,,GangLeader,battania,Infantry,,false,true,,,,,,,,,,False,False
spc_notable_battania_5,{=!}Female gang leader,Female gang leader,,GangLeader,battania,Infantry,,,true,,,,,,,,,,False,False
spc_notable_rural_notable_1,{=!}Battania rural notable Fergus,Battania rural notable Fergus,,RuralNotable,battania,Infantry,,false,true,,,,,,,,,,False,False
