troop_id,tree_root_id,upgrade_depth,tree_tier,upgrade_path,line_status,line_status_corrected,name,level,occupation,culture,default_group,has_upgrade_targets
skolderbrotva_tier_1,skolderbrotva_tier_1,1,1,skolderbrotva_tier_1,main_or_minor_line,main_or_minor_line,Skolder Recruit,11.0,Soldier,nord,Infantry,True
skolderbrotva_tier_2,skolderbrotva_tier_1,2,2,skolderbrotva_tier_1|skolderbrotva_tier_2,main_or_minor_line,main_or_minor_line,Skolder Warrior Broda,16.0,Soldier,nord,Infantry,True
skolderbrotva_tier_3,skolderbrotva_tier_1,3,3,skolderbrotva_tier_1|skolderbrotva_tier_2|skolderbrotva_tier_3,main_or_minor_line,main_or_minor_line,Skolder Veteran Broda,21.0,Soldier,nord,Infantry,False
sturgia_marine_t3,sturgia_marine_t3,1,1,sturgia_marine_t3,main_or_minor_line,main_or_minor_line,Sturgian Crewman,16.0,Soldier,sturgia,Infantry,True
sturgia_marine_t4,sturgia_marine_t3,2,2,sturgia_marine_t3|sturgia_marine_t4,main_or_minor_line,main_or_minor_line,Sturgian Veteran Shipman,21.0,Soldier,sturgia,Infantry,True
sturgia_marine_t5,sturgia_marine_t3,3,3,sturgia_marine_t3|sturgia_marine_t4|sturgia_marine_t5,main_or_minor_line,main_or_minor_line,Sturgian Reaver,26.0,Soldier,sturgia,Infantry,False
sturgian_archer,sturgian_recruit,4,4,sturgian_recruit|sturgian_woodsman|sturgian_hunter|sturgian_archer,main_or_minor_line,main_or_minor_line,Sturgian Archer,21.0,Soldier,sturgia,Ranged,True
sturgian_berzerker,sturgian_berzerker,1,1,sturgian_berzerker,main_or_minor_line,main_or_minor_line,Sturgian Line Breaker,21.0,Soldier,sturgia,Infantry,True
sturgian_brigand,sturgian_recruit,3,3,sturgian_recruit|sturgian_woodsman|sturgian_brigand,main_or_minor_line,main_or_minor_line,Sturgian Brigand,16.0,Soldier,sturgia,Infantry,True
sturgian_hardened_brigand,sturgian_recruit,4,4,sturgian_recruit|sturgian_woodsman|sturgian_brigand|sturgian_hardened_brigand,main_or_minor_line,main_or_minor_line,Sturgian Hardened Brigand,21.0,Soldier,sturgia,Cavalry,True
sturgian_horse_raider,sturgian_recruit,5,5,sturgian_recruit|sturgian_woodsman|sturgian_brigand|sturgian_hardened_brigand|sturgian_horse_raider,main_or_minor_line,main_or_minor_line,Sturgian Horse Raider,26.0,Soldier,sturgia,Cavalry,False
sturgian_hunter,sturgian_recruit,3,3,sturgian_recruit|sturgian_woodsman|sturgian_hunter,main_or_minor_line,main_or_minor_line,Sturgian Hunter,16.0,Soldier,sturgia,Ranged,True
sturgian_recruit,sturgian_recruit,1,1,sturgian_recruit,main_or_minor_line,main_or_minor_line,Sturgian Recruit,6.0,Soldier,sturgia,Infantry,True
sturgian_ulfhednar,sturgian_berzerker,2,2,sturgian_berzerker|sturgian_ulfhednar,main_or_minor_line,main_or_minor_line,Sturgian Heroic Line Breaker,26.0,Soldier,sturgia,Infantry,False
sturgian_veteran_bowman,sturgian_recruit,5,5,sturgian_recruit|sturgian_woodsman|sturgian_hunter|sturgian_archer|sturgian_veteran_bowman,main_or_minor_line,main_or_minor_line,Sturgian Veteran Bowman,26.0,Soldier,sturgia,Ranged,False
sturgian_warrior_son,sturgian_warrior_son,1,1,sturgian_warrior_son,noble_line,noble_line,Sturgian Otrok,11.0,Soldier,sturgia,Infantry,True
sturgian_woodsman,sturgian_recruit,2,2,sturgian_recruit|sturgian_woodsman,main_or_minor_line,main_or_minor_line,Sturgian Woodsman,11.0,Soldier,sturgia,Infantry,True
varyag,sturgian_warrior_son,2,2,sturgian_warrior_son|varyag,noble_line,noble_line,Varyag,16.0,Soldier,sturgia,Infantry,True
varyag_veteran,sturgian_warrior_son,3,3,sturgian_warrior_son|varyag|varyag_veteran,noble_line,noble_line,Varyag Veteran,21.0,Soldier,sturgia,Cavalry,True
veteran_borrowed_troop,borrowed_troop,2,2,borrowed_troop|veteran_borrowed_troop,main_or_minor_line,main_or_minor_line,Veteran Borrowed Troop,11.0,Soldier,empire,Infantry,False
vlandian_banner_knight,vlandian_squire,5,5,vlandian_squire|vlandian_gallant|vlandian_knight|vlandian_champion|vlandian_banner_knight,noble_line,noble_line,Vlandian Banner Knight,31.0,Soldier,vlandia,Cavalry,False
vlandian_billman,vlandian_recruit,4,4,vlandian_recruit|vlandian_footman|vlandian_spearman|vlandian_billman,main_or_minor_line,main_or_minor_line,Vlandian Billman,21.0,Soldier,vlandia,Infantry,True
vlandian_cavalry,vlandian_recruit,4,4,vlandian_recruit|vlandian_footman|vlandian_light_cavalry|vlandian_cavalry,main_or_minor_line,main_or_minor_line,Vlandian Cavalry,21.0,Soldier,vlandia,Cavalry,True
vlandian_champion,vlandian_squire,4,4,vlandian_squire|vlandian_gallant|vlandian_knight|vlandian_champion,noble_line,noble_line,Vlandian Champion,26.0,Soldier,vlandia,Cavalry,True
vlandian_footman,vlandian_recruit,2,2,vlandian_recruit|vlandian_footman,main_or_minor_line,main_or_minor_line,Vlandian Footman,11.0,Soldier,vlandia,Infantry,True
vlandian_gallant,vlandian_squire,2,2,vlandian_squire|vlandian_gallant,noble_line,noble_line,Vlandian Gallant,16.0,Soldier,vlandia,Cavalry,True
vlandian_infantry,vlandian_infantry,1,1,vlandian_infantry,main_or_minor_line,main_or_minor_line,Vlandian Infantry,16.0,Soldier,vlandia,Infantry,True
vlandian_knight,vlandian_squire,3,3,vlandian_squire|vlandian_gallant|vlandian_knight,noble_line,noble_line,Vlandian Knight,21.0,Soldier,vlandia,Cavalry,True
vlandian_levy_crossbowman,vlandian_recruit,2,2,vlandian_recruit|vlandian_levy_crossbowman,main_or_minor_line,main_or_minor_line,Vlandian Levy Crossbowman,11.0,Soldier,vlandia,Ranged,True
vlandian_light_cavalry,vlandian_recruit,3,3,vlandian_recruit|vlandian_footman|vlandian_light_cavalry,main_or_minor_line,main_or_minor_line,Vlandian Light Cavalry,16.0,Soldier,vlandia,Cavalry,True
vlandian_marine_t4,vlandian_marine_t4,1,1,vlandian_marine_t4,main_or_minor_line,main_or_minor_line,Vlandian Seasoned Seafarer,21.0,Soldier,vlandia,Ranged,True
vlandian_marine_t5,vlandian_marine_t4,2,2,vlandian_marine_t4|vlandian_marine_t5,main_or_minor_line,main_or_minor_line,Vlandian Nauta,26.0,Soldier,vlandia,Ranged,False
vlandian_pikeman,vlandian_recruit,5,5,vlandian_recruit|vlandian_footman|vlandian_spearman|vlandian_billman|vlandian_pikeman,main_or_minor_line,main_or_minor_line,Vlandian Pikeman,26.0,Soldier,vlandia,Infantry,False
vlandian_recruit,vlandian_recruit,1,1,vlandian_recruit,main_or_minor_line,main_or_minor_line,Vlandian Recruit,6.0,Soldier,vlandia,Infantry,True
vlandian_sergeant,vlandian_recruit,5,5,vlandian_recruit|vlandian_footman|vlandian_spearman|vlandian_swordsman|vlandian_sergeant,main_or_minor_line,main_or_minor_line,Vlandian Sergeant,26.0,Soldier,vlandia,Infantry,False
vlandian_spearman,vlandian_recruit,3,3,vlandian_recruit|vlandian_footman|vlandian_spearman,main_or_minor_line,main_or_minor_line,Vlandian Spearman,16.0,Soldier,vlandia,Infantry,True
vlandian_squire,vlandian_squire,1,1,vlandian_squire,noble_line,noble_line,Vlandian Squire,11.0,Soldier,vlandia,Cavalry,True
vlandian_swordsman,vlandian_recruit,4,4,vlandian_recruit|vlandian_footman|vlandian_spearman|vlandian_swordsman,main_or_minor_line,main_or_minor_line,Vlandian Swordsman,21.0,Soldier,vlandia,Infantry,True
vlandian_vanguard,vlandian_recruit,5,5,vlandian_recruit|vlandian_footman|vlandian_light_cavalry|vlandian_cavalry|vlandian_vanguard,main_or_minor_line,main_or_minor_line,Vlandian Vanguard,26.0,Soldier,vlandia,Cavalry,False
vlandian_voulgier,vlandian_recruit,5,5,vlandian_recruit|vlandian_footman|vlandian_spearman|vlandian_billman|vlandian_voulgier,main_or_minor_line,main_or_minor_line,Vlandian Voulgier,26.0,Soldier,vlandia,Infantry,False
wolfskins_tier_1,wolfskins_tier_1,1,1,wolfskins_tier_1,main_or_minor_line,main_or_minor_line,Young Wolf,11.0,Soldier,battania,Ranged,True
wolfskins_tier_2,wolfskins_tier_1,2,2,wolfskins_tier_1|wolfskins_tier_2,main_or_minor_line,main_or_minor_line,Seasoned Wolf,16.0,Soldier,battania,Ranged,True
wolfskins_tier_3,wolfskins_tier_1,3,3,wolfskins_tier_1|wolfskins_tier_2|wolfskins_tier_3,main_or_minor_line,main_or_minor_line,Chosen Wolf,21.0,Soldier,battania,Ranged,False
anti_imperial_conspiracy_boss,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Commander,31.0,Soldier,sturgia,Infantry,False
aserai_master_archer,,,,,special_or_unlinked,special_or_unlinked,Aserai Master Archer,26.0,Soldier,aserai,Ranged,False
aserai_militia_archer,,,,,special_or_unlinked,special_or_unlinked,Aserai Militia Archer,11.0,Soldier,aserai,Ranged,False
aserai_militia_spearman,,,,,special_or_unlinked,special_or_unlinked,Aserai Militia Spearman,11.0,Soldier,aserai,Infantry,False
aserai_militia_veteran_archer,,,,,special_or_unlinked,special_or_unlinked,Aserai Militia Veteran Archer,16.0,Soldier,aserai,Ranged,False
aserai_militia_veteran_spearman,,,,,special_or_unlinked,special_or_unlinked,Aserai Militia Veteran Spearman,16.0,Soldier,aserai,Infantry,False
battanian_militia_archer,,,,,special_or_unlinked,special_or_unlinked,Battanian Militia Archer,11.0,Soldier,battania,Ranged,False
battanian_militia_spearman,,,,,special_or_unlinked,special_or_unlinked,Battanian Militia Spearman,11.0,Soldier,battania,Infantry,False
battanian_militia_veteran_archer,,,,,special_or_unlinked,special_or_unlinked,Battanian Militia Veteran Archer,16.0,Soldier,battania,Ranged,False
battanian_militia_veteran_spearman,,,,,special_or_unlinked,special_or_unlinked,Battanian Militia Veteran Spearman,16.0,Soldier,battania,Infantry,False
battanian_mounted_skirmisher,,,,,special_or_unlinked,special_or_unlinked,Battanian Mounted Skirmisher,26.0,Soldier,battania,Cavalry,False
battanian_wildling,,,,,special_or_unlinked,special_or_unlinked,Battanian Wildling,26.0,Soldier,battania,Infantry,False
bold_contender,,,,,special_or_unlinked,special_or_unlinked,Bold Contender,16.0,Soldier,sturgia,Infantry,False
bold_contender_easy,,,,,special_or_unlinked,special_or_unlinked,Bold Contender,16.0,Soldier,sturgia,Infantry,False
bold_contender_hard,,,,,special_or_unlinked,special_or_unlinked,Bold Contender,16.0,Soldier,sturgia,Infantry,False
bold_contender_normal,,,,,special_or_unlinked,special_or_unlinked,Bold Contender,16.0,Soldier,sturgia,Infantry,False
bold_contender_very_hard,,,,,special_or_unlinked,special_or_unlinked,Bold Contender,16.0,Soldier,sturgia,Infantry,False
champion_fighter,,,,,special_or_unlinked,special_or_unlinked,Champion Fighter,21.0,Soldier,empire,Infantry,False
confident_contender,,,,,special_or_unlinked,special_or_unlinked,Confident Contender,16.0,Soldier,aserai,Infantry,False
confident_contender_easy,,,,,special_or_unlinked,special_or_unlinked,Confident Contender,16.0,Soldier,aserai,Infantry,False
confident_contender_hard,,,,,special_or_unlinked,special_or_unlinked,Confident Contender,16.0,Soldier,aserai,Infantry,False
confident_contender_normal,,,,,special_or_unlinked,special_or_unlinked,Confident Contender,16.0,Soldier,aserai,Infantry,False
confident_contender_very_hard,,,,,special_or_unlinked,special_or_unlinked,Confident Contender,16.0,Soldier,aserai,Infantry,False
conspiracy_battlerider,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Battle Rider,26.0,Soldier,sturgia,Cavalry,False
conspiracy_berserker,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Berserker,16.0,Soldier,sturgia,Infantry,False
conspiracy_fighter,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Fighter,16.0,Soldier,empire,Infantry,False
conspiracy_guardian,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Guardian,26.0,Soldier,aserai,Infantry,False
conspiracy_guardsman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Guardsman,16.0,Soldier,aserai,Infantry,False
conspiracy_hellion,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Hellion,26.0,Soldier,sturgia,Infantry,False
conspiracy_horse_archer,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Horse Archer,16.0,Soldier,khuzait,HorseArcher,False
conspiracy_hunt_leader,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Hunt Leader,26.0,Soldier,empire,Ranged,False
conspiracy_kern,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Kern,16.0,Soldier,battania,Infantry,False
conspiracy_knight,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Knight,26.0,Soldier,vlandia,Infantry,False
conspiracy_knight_trainee,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Knight Trainee,16.0,Soldier,vlandia,Infantry,False
conspiracy_longbowman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Longbowman,26.0,Soldier,battania,Ranged,False
conspiracy_mounted_fighter,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Mounted Fighter,26.0,Soldier,empire,Cavalry,False
conspiracy_mounted_huntsman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Mounted Hunstman,16.0,Soldier,empire,HorseArcher,False
conspiracy_mounted_master_archer,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Mounted Master Archer,26.0,Soldier,khuzait,HorseArcher,False
conspiracy_noble_horseman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Noble Horseman,16.0,Soldier,empire,Cavalry,False
conspiracy_packmaster,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Packmaster,16.0,Soldier,empire,HorseArcher,False
conspiracy_raider,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Raider,16.0,Soldier,battania,Cavalry,False
conspiracy_spearmaster,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Spear Master,26.0,Soldier,vlandia,Infantry,False
conspiracy_trained_bowman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Trained Bowman,16.0,Soldier,aserai,Ranged,False
conspiracy_trained_crossbowman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Trained Crossbowman,16.0,Soldier,vlandia,Ranged,False
conspiracy_trained_huntsman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Trained Huntsman,16.0,Soldier,empire,Ranged,False
conspiracy_trained_spearman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Trained Spearman,16.0,Soldier,vlandia,Infantry,False
conspiracy_veteran_fighter,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Veteran Fighter,26.0,Soldier,empire,Infantry,False
conspiracy_warmonger,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Warmonger,26.0,Soldier,battania,Infantry,False
conspiracy_warworn_crossbowman,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Warworn Crossbowman,26.0,Soldier,vlandia,Ranged,False
conspiracy_wilder,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Wilder,16.0,Soldier,sturgia,infantry,False
dignified_contender,,,,,special_or_unlinked,special_or_unlinked,Dignified Contender,16.0,Soldier,vlandia,Infantry,False
dignified_contender_easy,,,,,special_or_unlinked,special_or_unlinked,Dignified Contender,16.0,Soldier,vlandia,Infantry,False
dignified_contender_hard,,,,,special_or_unlinked,special_or_unlinked,Dignified Contender,16.0,Soldier,vlandia,Infantry,False
dignified_contender_normal,,,,,special_or_unlinked,special_or_unlinked,Dignified Contender,16.0,Soldier,vlandia,Infantry,False
dignified_contender_very_hard,,,,,special_or_unlinked,special_or_unlinked,Dignified Contender,16.0,Soldier,vlandia,Infantry,False
guard_aserai,,,,,special_or_unlinked,special_or_unlinked,Guard,21.0,Soldier,aserai,Infantry,False
guard_battania,,,,,special_or_unlinked,special_or_unlinked,Guard,4.0,Soldier,battania,Infantry,False
guard_empire,,,,,special_or_unlinked,special_or_unlinked,Guard,21.0,Soldier,empire,Infantry,False
guard_khuzait,,,,,special_or_unlinked,special_or_unlinked,Guard,4.0,Soldier,khuzait,Infantry,False
guard_nord,,,,,special_or_unlinked,special_or_unlinked,Guard,4.0,Soldier,nord,Infantry,False
guard_sturgia,,,,,special_or_unlinked,special_or_unlinked,Guard,4.0,Soldier,sturgia,Infantry,False
guard_vlandia,,,,,special_or_unlinked,special_or_unlinked,Guard,4.0,Soldier,vlandia,Infantry,False
hardy_contender,,,,,special_or_unlinked,special_or_unlinked,Hardy Contender,16.0,Soldier,empire,Infantry,False
hardy_contender_easy,,,,,special_or_unlinked,special_or_unlinked,Hardy Contender,16.0,Soldier,empire,Infantry,False
hardy_contender_hard,,,,,special_or_unlinked,special_or_unlinked,Hardy Contender,16.0,Soldier,empire,Infantry,False
hardy_contender_normal,,,,,special_or_unlinked,special_or_unlinked,Hardy Contender,16.0,Soldier,empire,Infantry,False
hardy_contender_very_hard,,,,,special_or_unlinked,special_or_unlinked,Hardy Contender,16.0,Soldier,empire,Infantry,False
huskarl_swordsman,,,,,special_or_unlinked,special_or_unlinked,Huscarl Swordsman,26.0,Soldier,sturgia,Infantry,False
imperial_conspiracy_boss,,,,,special_or_unlinked,special_or_unlinked,Conspiracy Commander,31.0,Soldier,vlandia,Infantry,False
imperial_legionary,,,,,special_or_unlinked,special_or_unlinked,Imperial Legionary,26.0,Soldier,empire,Infantry,False
imperial_militia_archer,,,,,special_or_unlinked,special_or_unlinked,Imperial Militia Archer,11.0,Soldier,empire,Ranged,False
imperial_militia_spearman,,,,,special_or_unlinked,special_or_unlinked,Imperial Militia Spearman,11.0,Soldier,empire,Infantry,False
imperial_militia_veteran_archer,,,,,special_or_unlinked,special_or_unlinked,Imperial Militia Veteran Archer,16.0,Soldier,empire,Ranged,False
imperial_militia_veteran_spearman,,,,,special_or_unlinked,special_or_unlinked,Imperial Militia Veteran Spearman,16.0,Soldier,empire,Infantry,False
khuzait_militia_archer,,,,,special_or_unlinked,special_or_unlinked,Khuzait Militia Archer,11.0,Soldier,khuzait,Ranged,False
khuzait_militia_spearman,,,,,special_or_unlinked,special_or_unlinked,Khuzait Militia Spearman,11.0,Soldier,khuzait,Infantry,False
khuzait_militia_veteran_archer,,,,,special_or_unlinked,special_or_unlinked,Khuzait Militia Veteran Archer,16.0,Soldier,khuzait,Ranged,False
khuzait_militia_veteran_spearman,,,,,special_or_unlinked,special_or_unlinked,Khuzait Militia Veteran Spearman,16.0,Soldier,khuzait,Infantry,False
mp_heavy_cavalry_aserai_hero,,,,,special_or_unlinked,special_or_unlinked,Mamluke,30.0,Soldier,aserai,Cavalry,False
mp_heavy_cavalry_aserai_troop,,,,,special_or_unlinked,special_or_unlinked,Mamluke,30.0,Soldier,aserai,Cavalry,False
mp_heavy_cavalry_empire_hero,,,,,special_or_unlinked,special_or_unlinked,Cataphract,30.0,Soldier,empire,Cavalry,False
mp_heavy_cavalry_empire_troop,,,,,special_or_unlinked,special_or_unlinked,Cataphract,30.0,Soldier,empire,Cavalry,False
mp_heavy_cavalry_khuzait_hero,,,,,special_or_unlinked,special_or_unlinked,Lancer,30.0,Soldier,khuzait,Cavalry,False
mp_heavy_cavalry_khuzait_troop,,,,,special_or_unlinked,special_or_unlinked,Lancer,30.0,Soldier,khuzait,Cavalry,False
mp_heavy_cavalry_sturgia_hero,,,,,special_or_unlinked,special_or_unlinked,Druzhinnik,30.0,Soldier,sturgia,Cavalry,False
mp_heavy_cavalry_sturgia_troop,,,,,special_or_unlinked,special_or_unlinked,Druzhinnik,30.0,Soldier,sturgia,Cavalry,False
mp_heavy_cavalry_vlandia_hero,,,,,special_or_unlinked,special_or_unlinked,Knight,30.0,Soldier,vlandia,Cavalry,False
mp_heavy_cavalry_vlandia_troop,,,,,special_or_unlinked,special_or_unlinked,Knight,30.0,Soldier,vlandia,Cavalry,False
mp_heavy_infantry_battania_hero,,,,,special_or_unlinked,special_or_unlinked,Oathsworn,25.0,Soldier,battania,Infantry,False
mp_heavy_infantry_battania_troop,,,,,special_or_unlinked,special_or_unlinked,Oathsworn,25.0,Soldier,battania,Infantry,False
mp_heavy_infantry_empire_hero,,,,,special_or_unlinked,special_or_unlinked,Legionary,25.0,Soldier,empire,Infantry,False
mp_heavy_infantry_empire_troop,,,,,special_or_unlinked,special_or_unlinked,Legionary,25.0,Soldier,empire,Infantry,False
mp_heavy_infantry_khuzait_hero,,,,,special_or_unlinked,special_or_unlinked,Spear Infantry,25.0,Soldier,khuzait,Infantry,False
mp_heavy_infantry_khuzait_troop,,,,,special_or_unlinked,special_or_unlinked,Spear Infantry,25.0,Soldier,khuzait,Infantry,False
mp_heavy_infantry_sturgia_hero,,,,,special_or_unlinked,special_or_unlinked,Varyag,36.0,Soldier,sturgia,Infantry,False
mp_heavy_infantry_sturgia_troop,,,,,special_or_unlinked,special_or_unlinked,Varyag,25.0,Soldier,sturgia,Infantry,False
mp_heavy_infantry_vlandia_hero,,,,,special_or_unlinked,special_or_unlinked,Sergeant,25.0,Soldier,vlandia,Infantry,False
mp_heavy_infantry_vlandia_troop,,,,,special_or_unlinked,special_or_unlinked,Sergeant,25.0,Soldier,vlandia,Infantry,False
mp_heavy_ranged_aserai_hero,,,,,special_or_unlinked,special_or_unlinked,Veteran,20.0,Soldier,aserai,Ranged,False
mp_heavy_ranged_aserai_troop,,,,,special_or_unlinked,special_or_unlinked,Veteran,20.0,Soldier,aserai,Ranged,False
mp_heavy_ranged_battania_hero,,,,,special_or_unlinked,special_or_unlinked,Fiann,20.0,Soldier,battania,Ranged,False
mp_heavy_ranged_battania_troop,,,,,special_or_unlinked,special_or_unlinked,Fiann,20.0,Soldier,battania,Ranged,False
mp_heavy_ranged_empire_hero,,,,,special_or_unlinked,special_or_unlinked,Palatine Guard,20.0,Soldier,empire,Ranged,False
mp_heavy_ranged_empire_troop,,,,,special_or_unlinked,special_or_unlinked,Palatine Guard,20.0,Soldier,empire,Ranged,False
mp_heavy_ranged_khuzait_hero,,,,,special_or_unlinked,special_or_unlinked,Khan's Guard,20.0,Soldier,khuzait,Ranged,False
mp_heavy_ranged_khuzait_troop,,,,,special_or_unlinked,special_or_unlinked,Khan's Guard,20.0,Soldier,khuzait,Ranged,False
mp_heavy_ranged_vlandia_hero,,,,,special_or_unlinked,special_or_unlinked,Sharpshooter,20.0,Soldier,vlandia,Ranged,False
mp_heavy_ranged_vlandia_troop,,,,,special_or_unlinked,special_or_unlinked,Sharpshooter,20.0,Soldier,vlandia,Ranged,False
mp_horse_archer_khuzait_hero,,,,,special_or_unlinked,special_or_unlinked,Mounted Archer,15.0,Soldier,khuzait,HorseArcher,False
mp_horse_archer_khuzait_troop,,,,,special_or_unlinked,special_or_unlinked,Mounted Archer,15.0,Soldier,khuzait,HorseArcher,False
mp_light_cavalry_aserai_hero,,,,,special_or_unlinked,special_or_unlinked,Jawwal,15.0,Soldier,aserai,Cavalry,False
mp_light_cavalry_aserai_troop,,,,,special_or_unlinked,special_or_unlinked,Jawwal,15.0,Soldier,aserai,Cavalry,False
mp_light_cavalry_battania_hero,,,,,special_or_unlinked,special_or_unlinked,Mounted Warrior,20.0,Soldier,battania,Cavalry,False
mp_light_cavalry_battania_troop,,,,,special_or_unlinked,special_or_unlinked,Mounted Warrior,20.0,Soldier,battania,Cavalry,False
mp_light_cavalry_empire_hero,,,,,special_or_unlinked,special_or_unlinked,Courser,15.0,Soldier,empire,Cavalry,False
mp_light_cavalry_empire_troop,,,,,special_or_unlinked,special_or_unlinked,Courser,15.0,Soldier,empire,Cavalry,False
mp_light_cavalry_khuzait_hero,,,,,special_or_unlinked,special_or_unlinked,Nomad,15.0,Soldier,khuzait,Cavalry,False
mp_light_cavalry_khuzait_troop,,,,,special_or_unlinked,special_or_unlinked,Nomad,15.0,Soldier,khuzait,Cavalry,False
mp_light_cavalry_sturgia_hero,,,,,special_or_unlinked,special_or_unlinked,Raider,15.0,Soldier,sturgia,Cavalry,False
mp_light_cavalry_sturgia_troop,,,,,special_or_unlinked,special_or_unlinked,Raider,15.0,Soldier,sturgia,Cavalry,False
mp_light_cavalry_vlandia_hero,,,,,special_or_unlinked,special_or_unlinked,Vanguard,15.0,Soldier,vlandia,Cavalry,False
mp_light_cavalry_vlandia_troop,,,,,special_or_unlinked,special_or_unlinked,Vanguard,15.0,Soldier,vlandia,Cavalry,False
mp_light_infantry_aserai_hero,,,,,special_or_unlinked,special_or_unlinked,Tribal Warrior,15.0,Soldier,aserai,Infantry,False
mp_light_infantry_aserai_troop,,,,,special_or_unlinked,special_or_unlinked,Tribal Warrior,15.0,Soldier,aserai,Infantry,False
mp_light_infantry_battania_hero,,,,,special_or_unlinked,special_or_unlinked,Clan Warrior,10.0,Soldier,battania,Infantry,False
mp_light_infantry_battania_troop,,,,,special_or_unlinked,special_or_unlinked,Clan Warrior,10.0,Soldier,battania,Infantry,False
mp_light_infantry_khuzait_hero,,,,,special_or_unlinked,special_or_unlinked,Rabble,5.0,Soldier,khuzait,Infantry,False
mp_light_infantry_khuzait_troop,,,,,special_or_unlinked,special_or_unlinked,Rabble,5.0,Soldier,khuzait,Infantry,False
mp_light_infantry_sturgia_hero,,,,,special_or_unlinked,special_or_unlinked,Warrior,10.0,Soldier,sturgia,Infantry,False
mp_light_infantry_sturgia_troop,,,,,special_or_unlinked,special_or_unlinked,Warrior,10.0,Soldier,sturgia,Infantry,False
mp_light_infantry_vlandia_hero,,,,,special_or_unlinked,special_or_unlinked,Peasant Levy,5.0,Soldier,vlandia,Infantry,False
mp_light_infantry_vlandia_troop,,,,,special_or_unlinked,special_or_unlinked,Peasant Levy,5.0,Soldier,vlandia,Infantry,False
mp_light_ranged_aserai_hero,,,,,special_or_unlinked,special_or_unlinked,Archer,5.0,Soldier,aserai,Ranged,False
mp_light_ranged_aserai_troop,,,,,special_or_unlinked,special_or_unlinked,Archer,5.0,Soldier,aserai,Ranged,False
mp_light_ranged_battania_hero,,,,,special_or_unlinked,special_or_unlinked,Ranger,5.0,Soldier,battania,Ranged,False
mp_light_ranged_battania_troop,,,,,special_or_unlinked,special_or_unlinked,Ranger,5.0,Soldier,battania,Ranged,False
mp_light_ranged_empire_hero,,,,,special_or_unlinked,special_or_unlinked,Archer Militia,5.0,Soldier,empire,Ranged,False
mp_light_ranged_empire_troop,,,,,special_or_unlinked,special_or_unlinked,Archer Militia,5.0,Soldier,empire,Ranged,False
mp_light_ranged_khuzait_hero,,,,,special_or_unlinked,special_or_unlinked,Steppe Bow,5.0,Soldier,khuzait,Ranged,False
mp_light_ranged_khuzait_troop,,,,,special_or_unlinked,special_or_unlinked,Steppe Bow,5.0,Soldier,khuzait,Ranged,False
mp_light_ranged_sturgia_hero,,,,,special_or_unlinked,special_or_unlinked,Hunter,5.0,Soldier,sturgia,Ranged,False
mp_light_ranged_sturgia_troop,,,,,special_or_unlinked,special_or_unlinked,Hunter,5.0,Soldier,sturgia,Ranged,False
mp_light_ranged_vlandia_hero,,,,,special_or_unlinked,special_or_unlinked,Arbelist,5.0,Soldier,vlandia,Ranged,False
mp_light_ranged_vlandia_troop,,,,,special_or_unlinked,special_or_unlinked,Arbelist,5.0,Soldier,vlandia,Ranged,False
mp_shock_infantry_aserai_hero,,,,,special_or_unlinked,special_or_unlinked,Guard,25.0,Soldier,aserai,Infantry,False
mp_shock_infantry_aserai_troop,,,,,special_or_unlinked,special_or_unlinked,Guard,25.0,Soldier,aserai,Infantry,False
mp_shock_infantry_battania_hero,,,,,special_or_unlinked,special_or_unlinked,Savage,25.0,Soldier,battania,Infantry,False
mp_shock_infantry_battania_troop,,,,,special_or_unlinked,special_or_unlinked,Savage,25.0,Soldier,battania,Infantry,False
mp_shock_infantry_empire_hero,,,,,special_or_unlinked,special_or_unlinked,Menavlion Infantry,25.0,Soldier,empire,Infantry,False
