troop_id,troop_name,roster_index,armor_total,survivability_armor_v71,shield_hp,shield_armor,has_shield,has_horse,harness_armor,horse_extra_health,horse_speed,horse_maneuver,horse_charge_damage_audit_only,horse_charge_damage_max_audit_only,horse_item_ids_audit_only,shield_probability,horse_probability
beni_zilal_tier_1,Beni Zilal Recruit,0,34.000000,10.100000,0.000000,0.000000,false,true,9.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,0.000000,1.000000
beni_zilal_tier_1,Beni Zilal Recruit,1,26.000000,8.200000,0.000000,0.000000,false,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,0.000000,1.000000
beni_zilal_tier_1,Beni Zilal Recruit,2,19.000000,5.850000,0.000000,0.000000,false,true,9.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,0.000000,1.000000
beni_zilal_tier_2,Beni Zilal Soldier,0,43.000000,12.650000,0.000000,0.000000,false,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,0.000000,1.000000
beni_zilal_tier_2,Beni Zilal Soldier,1,48.000000,16.400000,0.000000,0.000000,false,true,12.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,0.000000,1.000000
beni_zilal_tier_2,Beni Zilal Soldier,2,47.000000,13.850000,0.000000,0.000000,false,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,0.000000,1.000000
beni_zilal_tier_2,Beni Zilal Soldier,3,34.000000,12.200000,0.000000,0.000000,false,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,0.000000,1.000000
beni_zilal_tier_2,Beni Zilal Soldier,4,57.000000,16.850000,0.000000,0.000000,false,true,12.000000,0.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,0.000000,1.000000
beni_zilal_tier_3,Beni Zilal Royal Guard,0,135.000000,34.950000,0.000000,0.000000,false,true,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,0.000000,1.000000
beni_zilal_tier_3,Beni Zilal Royal Guard,1,149.000000,38.050000,0.000000,0.000000,false,true,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,0.000000,1.000000
beni_zilal_tier_3,Beni Zilal Royal Guard,2,115.000000,31.250000,0.000000,0.000000,false,true,58.000000,0.000000,51.000000,73.000000,18.000000,18.000000,t2_aserai_horse,0.000000,1.000000
bold_contender,Bold Contender,0,57.000000,15.850000,360.000000,6.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
bold_contender,Bold Contender,1,46.000000,18.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
bold_contender_easy,Bold Contender,0,57.000000,15.850000,360.000000,6.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
bold_contender_easy,Bold Contender,1,46.000000,18.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
bold_contender_hard,Bold Contender,0,57.000000,15.850000,360.000000,6.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
bold_contender_hard,Bold Contender,1,46.000000,18.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
bold_contender_normal,Bold Contender,0,57.000000,15.850000,360.000000,6.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
bold_contender_normal,Bold Contender,1,46.000000,18.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
bold_contender_very_hard,Bold Contender,0,57.000000,15.850000,360.000000,6.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
bold_contender_very_hard,Bold Contender,1,46.000000,18.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
borrowed_troop,Borrowed Troop,0,11.000000,2.550000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
borrowed_troop,Borrowed Troop,1,11.000000,2.550000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
borrowed_troop,Borrowed Troop,2,12.000000,2.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_1,Sprout,0,29.000000,9.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_1,Sprout,1,15.000000,3.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_1,Sprout,2,28.000000,9.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_2,Sapling,0,46.000000,12.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_2,Sapling,1,60.000000,15.800000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_3,Arboreal,0,75.000000,25.150000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_3,Arboreal,1,88.000000,27.300000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
brotherhood_of_woods_tier_3,Arboreal,2,96.000000,30.700000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
bucellarii,Imperial Bucellarii,0,152.000000,44.200000,0.000000,0.000000,false,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,0.000000,1.000000
bucellarii,Imperial Bucellarii,1,117.000000,35.050000,0.000000,0.000000,false,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,0.000000,1.000000
bucellarii,Imperial Bucellarii,2,155.000000,39.550000,0.000000,0.000000,false,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,0.000000,1.000000
company_of_the_boar_tier_1,Boar Novice,0,49.000000,15.650000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
company_of_the_boar_tier_1,Boar Novice,1,57.000000,21.550000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
company_of_the_boar_tier_2,Boar Veteran,0,70.000000,20.700000,410.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
company_of_the_boar_tier_2,Boar Veteran,1,84.000000,27.200000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
company_of_the_boar_tier_3,Boar Champion,0,123.000000,35.350000,750.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
company_of_the_boar_tier_3,Boar Champion,1,115.000000,35.350000,750.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
confident_contender,Confident Contender,0,88.000000,28.400000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
confident_contender,Confident Contender,1,89.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
confident_contender_easy,Confident Contender,0,88.000000,28.400000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
confident_contender_easy,Confident Contender,1,89.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
confident_contender_hard,Confident Contender,0,88.000000,28.400000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
confident_contender_hard,Confident Contender,1,89.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
confident_contender_normal,Confident Contender,0,88.000000,28.400000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
confident_contender_normal,Confident Contender,1,89.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
confident_contender_very_hard,Confident Contender,0,88.000000,28.400000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
confident_contender_very_hard,Confident Contender,1,89.000000,28.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_battlerider,Conspiracy Battle Rider,0,170.000000,52.300000,380.000000,1.000000,true,true,55.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
conspiracy_berserker,Conspiracy Berserker,0,47.000000,15.850000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_berserker,Conspiracy Berserker,1,47.000000,15.850000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_fighter,Conspiracy Fighter,0,103.500000,37.775000,400.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_fighter,Conspiracy Fighter,1,100.000000,36.600000,315.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_fighter,Conspiracy Fighter,2,107.000000,38.950000,400.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_guardian,Conspiracy Guardian,0,160.000000,45.300000,360.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_guardsman,Conspiracy Guardsman,0,45.000000,7.850000,290.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_hellion,Conspiracy Hellion,0,110.000000,26.000000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_horse_archer,Conspiracy Horse Archer,0,74.000000,20.000000,0.000000,0.000000,false,true,12.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,0.000000,1.000000
conspiracy_horse_archer,Conspiracy Horse Archer,1,61.000000,19.050000,0.000000,0.000000,false,true,12.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,0.000000,1.000000
conspiracy_horse_archer,Conspiracy Horse Archer,2,58.000000,18.900000,0.000000,0.000000,false,true,12.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,0.000000,1.000000
conspiracy_hunt_leader,Conspiracy Hunt Leader,0,71.000000,21.550000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_hunt_leader,Conspiracy Hunt Leader,1,71.000000,21.550000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_hunt_leader,Conspiracy Hunt Leader,2,97.000000,30.650000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_kern,Conspiracy Kern,0,132.000000,41.100000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_kern,Conspiracy Kern,1,131.000000,42.250000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_kern,Conspiracy Kern,2,131.000000,42.250000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_knight,Conspiracy Knight,0,205.000000,53.850000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_knight,Conspiracy Knight,1,191.000000,51.650000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_knight,Conspiracy Knight,2,207.000000,56.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_knight_trainee,Conspiracy Knight Trainee,0,112.000000,32.400000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_knight_trainee,Conspiracy Knight Trainee,1,83.000000,21.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_knight_trainee,Conspiracy Knight Trainee,2,87.000000,22.650000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_longbowman,Conspiracy Longbowman,0,137.000000,44.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_longbowman,Conspiracy Longbowman,1,123.000000,40.450000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_longbowman,Conspiracy Longbowman,2,137.000000,42.850000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,0,126.000000,33.100000,350.000000,1.000000,true,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,1.000000,1.000000
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,1,124.000000,32.400000,350.000000,1.000000,true,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,1.000000,1.000000
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,2,104.000000,26.500000,350.000000,1.000000,true,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,1.000000,1.000000
conspiracy_mounted_huntsman,Conspiracy Mounted Hunstman,0,78.000000,22.500000,0.000000,0.000000,false,true,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
conspiracy_mounted_huntsman,Conspiracy Mounted Hunstman,1,83.000000,24.750000,0.000000,0.000000,false,true,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
conspiracy_mounted_huntsman,Conspiracy Mounted Hunstman,2,82.000000,23.900000,0.000000,0.000000,false,true,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,0,134.000000,35.200000,0.000000,0.000000,false,true,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,0.000000,1.000000
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,1,160.000000,42.300000,0.000000,0.000000,false,true,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,0.000000,1.000000
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,2,152.000000,43.400000,0.000000,0.000000,false,true,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,0.000000,1.000000
conspiracy_noble_horseman,Conspiracy Noble Horseman,0,82.000000,21.700000,225.000000,2.000000,true,true,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,1.000000,1.000000
conspiracy_noble_horseman,Conspiracy Noble Horseman,1,77.000000,19.450000,225.000000,2.000000,true,true,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,1.000000,1.000000
conspiracy_noble_horseman,Conspiracy Noble Horseman,2,55.000000,11.750000,225.000000,2.000000,true,true,15.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,1.000000,1.000000
conspiracy_packmaster,Conspiracy Packmaster,0,126.000000,34.900000,0.000000,0.000000,false,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,0.000000,1.000000
conspiracy_packmaster,Conspiracy Packmaster,1,118.000000,32.100000,0.000000,0.000000,false,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,0.000000,1.000000
conspiracy_packmaster,Conspiracy Packmaster,2,118.000000,32.100000,0.000000,0.000000,false,true,15.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,0.000000,1.000000
conspiracy_raider,Conspiracy Raider,0,46.000000,12.000000,215.000000,1.000000,true,true,16.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,1.000000,1.000000
conspiracy_spearmaster,Conspiracy Spear Master,0,160.000000,43.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_spearmaster,Conspiracy Spear Master,1,169.000000,47.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_spearmaster,Conspiracy Spear Master,2,176.000000,48.700000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_bowman,Conspiracy Trained Bowman,0,93.000000,30.050000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_bowman,Conspiracy Trained Bowman,1,71.000000,22.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_bowman,Conspiracy Trained Bowman,2,79.000000,24.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_crossbowman,Conspiracy Trained Crossbowman,0,111.000000,32.250000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_crossbowman,Conspiracy Trained Crossbowman,1,106.000000,30.500000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_crossbowman,Conspiracy Trained Crossbowman,2,107.500000,31.025000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_huntsman,Conspiracy Trained Huntsman,0,52.000000,15.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_huntsman,Conspiracy Trained Huntsman,1,52.000000,15.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_huntsman,Conspiracy Trained Huntsman,2,50.000000,14.700000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
conspiracy_trained_spearman,Conspiracy Trained Spearman,0,81.000000,24.750000,530.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_trained_spearman,Conspiracy Trained Spearman,1,64.000000,18.400000,500.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_trained_spearman,Conspiracy Trained Spearman,2,77.000000,24.350000,530.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_veteran_fighter,Conspiracy Veteran Fighter,0,178.000000,50.000000,400.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_veteran_fighter,Conspiracy Veteran Fighter,1,178.000000,50.000000,400.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_veteran_fighter,Conspiracy Veteran Fighter,2,178.000000,50.000000,315.000000,9.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_warmonger,Conspiracy Warmonger,0,109.000000,35.250000,410.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_warworn_crossbowman,Conspiracy Warworn Crossbowman,0,133.000000,37.950000,750.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_wilder,Conspiracy Wilder,0,68.000000,22.800000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
conspiracy_wilder,Conspiracy Wilder,1,78.000000,26.300000,300.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
dignified_contender,Dignified Contender,0,73.000000,18.150000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
dignified_contender,Dignified Contender,1,85.000000,24.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
dignified_contender_easy,Dignified Contender,0,73.000000,18.150000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
dignified_contender_easy,Dignified Contender,1,85.000000,24.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
dignified_contender_hard,Dignified Contender,0,73.000000,18.150000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
dignified_contender_hard,Dignified Contender,1,85.000000,24.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
dignified_contender_normal,Dignified Contender,0,73.000000,18.150000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
dignified_contender_normal,Dignified Contender,1,85.000000,24.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
dignified_contender_very_hard,Dignified Contender,0,73.000000,18.150000,430.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
dignified_contender_very_hard,Dignified Contender,1,85.000000,24.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
druzhinnik,Sturgian Druzhinnik,0,198.000000,55.800000,610.000000,5.000000,true,true,55.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
druzhinnik,Sturgian Druzhinnik,1,190.000000,53.700000,610.000000,5.000000,true,true,55.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
druzhinnik,Sturgian Druzhinnik,2,177.000000,51.250000,610.000000,5.000000,true,true,55.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
druzhinnik_champion,Sturgian Druzhinnik Champion,0,206.000000,57.500000,610.000000,5.000000,true,true,55.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
druzhinnik_champion,Sturgian Druzhinnik Champion,1,206.000000,56.500000,610.000000,5.000000,true,true,55.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,1.000000,1.000000
druzhinnik_champion,Sturgian Druzhinnik Champion,2,212.000000,57.500000,610.000000,5.000000,true,true,55.000000,40.000000,53.000000,71.000000,27.000000,27.000000,t3_sturgia_horse,1.000000,1.000000
eleftheroi_tier_1,Recruit Eleftheroi,0,17.000000,2.350000,0.000000,0.000000,false,true,8.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
eleftheroi_tier_1,Recruit Eleftheroi,1,31.000000,8.050000,0.000000,0.000000,false,true,8.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
eleftheroi_tier_2,Expert Eleftheroi,0,48.000000,15.100000,0.000000,0.000000,false,true,10.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
eleftheroi_tier_2,Expert Eleftheroi,1,42.000000,13.800000,0.000000,0.000000,false,true,10.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
eleftheroi_tier_3,Veteran Eleftheroi,0,84.000000,22.800000,0.000000,0.000000,false,true,25.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
eleftheroi_tier_3,Veteran Eleftheroi,1,80.000000,25.100000,0.000000,0.000000,false,true,25.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
eleftheroi_tier_3,Veteran Eleftheroi,2,86.000000,26.900000,0.000000,0.000000,false,true,25.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,0.000000,1.000000
embers_of_flame_tier_1,Spark,0,45.000000,16.350000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
embers_of_flame_tier_1,Spark,1,63.000000,20.750000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
embers_of_flame_tier_2,Flame,0,84.000000,26.200000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
embers_of_flame_tier_2,Flame,1,78.000000,23.900000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
embers_of_flame_tier_3,Blaze,0,129.000000,34.350000,255.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
embers_of_flame_tier_3,Blaze,1,123.000000,33.550000,255.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
empire_marine_t2,Imperial Oarsman,0,48.000000,13.100000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
empire_marine_t2,Imperial Oarsman,1,43.000000,10.950000,0.000000,0.000000,false,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000
empire_marine_t3,Imperial Shipmate,0,86.000000,26.900000,340.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
empire_marine_t3,Imperial Shipmate,1,78.000000,24.100000,340.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
empire_marine_t4,Imperial Coast Guard,0,106.000000,31.500000,500.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
empire_marine_t4,Imperial Coast Guard,1,110.000000,32.800000,500.000000,1.000000,true,false,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000,0.000000
