troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,mount_evidence_status,unresolved_mount_evidence,unresolved_item_evidence,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
freefolk_bowman,Free Folk Bowman,freefolk,11.000000,Ranged,infantry,1,0.000000,0.000000,91.000000,26.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,40.000000,5.000000,40.000000,38.880597,0.000000,0.000000,0.000000,0.000000,14.814815,13.333333,27.216418,24.587949,524,512,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_frosthedge,Free Folk Frosthedge,freefolk,26.000000,Infantry,infantry,1,1.000000,0.000000,161.000000,44.450000,420.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,5.000000,140.000000,66.343284,80.769231,52.941176,0.000000,0.000000,51.851852,46.666667,67.888262,64.162461,80,79,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_hawkeye,Free Folk Hawkeye,freefolk,26.000000,Ranged,infantry,1,0.000000,0.000000,133.000000,34.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,5.000000,110.000000,50.970149,0.000000,0.000000,0.000000,0.000000,40.740741,36.666667,35.679104,36.284024,401,372,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_horseman,Free Folk Horseman,freefolk,26.000000,Cavalry,cavalry,1,1.000000,1.000000,148.000000,39.800000,300.000000,4.000000,65.000000,20.000000,51.000000,63.000000,18.000000,18.000000,sturgia_horse,resolved,,,,120.000000,130.000000,130.000000,33.739342,57.692308,40.000000,54.166667,10.000000,56.760950,30.000000,39.356851,40.161576,101,102,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_militia_archer,Freefolk Militia Archer,freefolk,11.000000,Ranged,infantry,4,0.000000,0.000000,30.750000,7.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,10.690299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.483209,5.986567,685,691,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_militia_spearman,Freefolk Militia Spearman,freefolk,11.000000,Infantry,infantry,4,1.000000,0.000000,52.000000,14.600000,200.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,21.791045,38.461538,5.882353,0.000000,0.000000,0.000000,0.000000,23.534274,18.827419,541,558,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_militia_veteran_archer,Freefolk Militia Veteran Archer,freefolk,16.000000,Ranged,infantry,4,0.000000,0.000000,75.000000,22.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,33.208955,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.246269,18.597015,542,559,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_militia_veteran_spearman,Freefolk Militia Veteran Spearman,freefolk,16.000000,Infantry,infantry,4,1.000000,0.000000,85.000000,25.750000,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,38.432836,57.692308,5.882353,0.000000,0.000000,0.000000,0.000000,39.029682,31.223746,354,429,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_recruit,Free Folk Clansman,freefolk,6.000000,Infantry,infantry,1,0.000000,0.000000,52.000000,14.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,20.000000,5.000000,20.000000,21.791045,0.000000,0.000000,0.000000,0.000000,7.407407,6.666667,15.253731,13.610392,609,609,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_sharpshooter,Free Folk Sharpshooter,freefolk,21.000000,Ranged,infantry,1,0.000000,0.000000,128.000000,32.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,90.000000,5.000000,90.000000,48.358209,0.000000,0.000000,0.000000,0.000000,33.333333,30.000000,33.850746,33.413930,422,408,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_shieldman,Free Folk Shieldman,freefolk,21.000000,Infantry,infantry,1,1.000000,0.000000,133.000000,34.150000,420.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,5.000000,100.000000,50.970149,80.769231,52.941176,0.000000,0.000000,40.740741,33.333333,57.127068,53.109062,173,174,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_spearman,Free Folk Spearman,freefolk,21.000000,Infantry,infantry,1,1.000000,0.000000,133.000000,34.150000,300.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,5.000000,110.000000,50.970149,57.692308,23.529412,0.000000,0.000000,37.037037,36.666667,49.570507,47.026776,242,220,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_thenn,Freefolk Thenn,freefolk,16.000000,Infantry,infantry,1,1.000000,0.000000,105.000000,31.350000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,70.000000,40.000000,90.000000,46.791045,73.076923,52.941176,0.000000,0.000000,25.925926,30.000000,52.663234,47.723180,215,216,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_thenn_cannibal,Freefolk Thenn Cannibal,freefolk,26.000000,Infantry,infantry,1,1.000000,0.000000,177.000000,51.350000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,40.000000,150.000000,76.641791,73.076923,52.941176,0.000000,0.000000,51.851852,50.000000,73.558756,69.032190,38,41,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_thenn_impaler,Freefolk Thenn Impaler,freefolk,31.000000,Infantry,infantry,1,1.000000,0.000000,183.000000,52.650000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,220.000000,40.000000,220.000000,78.582090,73.076923,52.941176,0.000000,0.000000,81.481481,73.333333,74.916965,75.415053,33,16,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_thenn_son,Freefolk Son of Thenn,freefolk,11.000000,Infantry,infantry,1,0.000000,0.000000,66.000000,17.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,40.000000,40.000000,60.000000,25.820896,0.000000,0.000000,0.000000,0.000000,14.814815,20.000000,18.074627,17.941183,583,562,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_thenn_warrior,Freefolk Thenn Warrior,freefolk,21.000000,Infantry,infantry,1,1.000000,0.000000,140.000000,44.000000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,40.000000,110.000000,65.671642,73.076923,52.941176,0.000000,0.000000,37.037037,36.666667,65.879652,60.074092,93,111,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_warrior,Free Folk Warrior,freefolk,11.000000,Infantry,infantry,1,1.000000,0.000000,91.000000,26.050000,300.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,5.000000,50.000000,38.880597,57.692308,23.529412,0.000000,0.000000,18.518519,16.666667,41.107821,36.404775,335,368,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_wildling_berzerker,Free Folk Wildling Berzerker,freefolk,26.000000,Infantry,infantry,1,0.000000,0.000000,161.000000,44.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,5.000000,140.000000,66.343284,0.000000,0.000000,0.000000,0.000000,51.851852,46.666667,46.440299,47.004091,271,222,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freehouses_levy,Karstark Levy,battania,11.000000,Infantry,infantry,1,1.000000,0.000000,68.000000,17.400000,205.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,5.000000,50.000000,25.970149,39.423077,58.823529,0.000000,0.000000,18.518519,16.666667,31.946073,29.075377,469,455,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_assassin,Frey Assassin,river,31.000000,Ranged,infantry,1,0.000000,0.000000,133.000000,39.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,230.000000,150.000000,220.000000,59.029851,0.000000,0.000000,0.000000,0.000000,85.185185,73.333333,41.320896,48.908569,332,205,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_crossbowman,Frey Crossbowman,river,16.000000,Ranged,infantry,1,0.000000,0.000000,100.000000,31.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,70.000000,40.000000,70.000000,47.611940,0.000000,0.000000,0.000000,0.000000,25.925926,23.333333,33.328358,31.588612,431,426,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_cutthroat,Frey Cutthroat,river,16.000000,Infantry,infantry,1,1.000000,0.000000,100.000000,31.900000,205.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,80.000000,5.000000,80.000000,47.611940,39.423077,58.823529,0.000000,0.000000,29.629630,26.666667,47.095327,43.305891,263,280,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_horseman,Frey Horseman,river,26.000000,Cavalry,cavalry,1,1.000000,1.000000,141.000000,42.350000,225.000000,1.000000,35.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,110.000000,130.000000,140.000000,39.951279,43.269231,10.000000,29.166667,35.000000,61.236424,35.000000,36.299357,38.663128,110,104,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_levy,Frey Levy,river,11.000000,Infantry,infantry,1,1.000000,0.000000,60.000000,17.000000,205.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,5.000000,50.000000,25.373134,39.423077,58.823529,0.000000,0.000000,18.518519,16.666667,31.528162,28.741048,472,460,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_man_at_arms,Frey Man at Arms,river,21.000000,Infantry,infantry,1,1.000000,0.000000,123.000000,33.650000,205.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,5.000000,110.000000,50.223881,39.423077,58.823529,0.000000,0.000000,40.740741,36.666667,48.923685,46.879689,247,226,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_recruit,Frey Recruit,river,6.000000,Infantry,infantry,1,0.000000,0.000000,37.000000,9.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,20.000000,5.000000,20.000000,13.955224,0.000000,0.000000,0.000000,0.000000,7.407407,6.666667,9.768657,9.222333,648,648,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_rider,Frey Rider,river,21.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,35.750000,225.000000,1.000000,18.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,90.000000,100.000000,110.000000,23.873325,43.269231,10.000000,15.000000,10.000000,48.669292,20.000000,22.927047,25.208567,157,156,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_sharpshooter,Frey Sharpshooter,river,26.000000,Ranged,infantry,1,0.000000,0.000000,133.000000,39.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,130.000000,80.000000,130.000000,59.029851,0.000000,0.000000,0.000000,0.000000,48.148148,43.333333,41.320896,42.204865,332,295,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_veteran_crossbowman,Frey Veteran Crossbowman,river,21.000000,Ranged,infantry,1,0.000000,0.000000,121.000000,32.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,60.000000,100.000000,49.179104,0.000000,0.000000,0.000000,0.000000,37.037037,33.333333,34.425373,34.577335,414,392,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
garden_sentinel,Water Gardens Sentinel,aserai,31.000000,Cavalry,cavalry,1,1.000000,1.000000,170.000000,51.500000,380.000000,9.000000,45.000000,20.000000,68.000000,73.000000,20.000000,20.000000,t3_aserai_horse,resolved,,,,230.000000,240.000000,240.000000,62.241169,73.076923,90.000000,37.500000,10.000000,93.471775,85.000000,55.082123,61.912876,52,25,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_archer,Ghiscari Archer,ghiscari,16.000000,Ranged,infantry,1,0.000000,0.000000,90.000000,30.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,60.000000,5.000000,60.000000,45.820896,0.000000,0.000000,0.000000,0.000000,22.222222,20.000000,32.074627,29.881924,462,449,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_bowman,Ghiscari Bowman,ghiscari,11.000000,Ranged,infantry,1,0.000000,0.000000,21.000000,3.550000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,30.000000,5.000000,30.000000,5.298507,0.000000,0.000000,0.000000,0.000000,11.111111,10.000000,3.708955,5.078275,694,694,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_cavalry,Ghiscari Cavalry,ghiscari,21.000000,Cavalry,cavalry,1,1.000000,1.000000,124.000000,34.500000,195.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,90.000000,100.000000,100.000000,20.828258,37.500000,10.000000,29.166667,5.000000,51.199427,15.000000,22.872462,24.917912,158,157,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_elite_archer,Ghiscari Elite Archer,ghiscari,21.000000,Ranged,infantry,1,0.000000,0.000000,117.000000,32.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,90.000000,5.000000,90.000000,47.835821,0.000000,0.000000,0.000000,0.000000,33.333333,30.000000,33.485075,33.121393,430,411,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_elite_unsullied,Ghiscari Elite Pikeman,ghiscari,26.000000,Infantry,infantry,1,1.000000,0.000000,140.000000,38.800000,400.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,140.000000,5.000000,150.000000,57.910448,76.923077,5.882353,0.000000,0.000000,51.851852,50.000000,56.510164,55.393316,181,156,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_footman,Ghiscari Footman,ghiscari,11.000000,Infantry,infantry,1,0.000000,0.000000,27.000000,5.650000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,40.000000,5.000000,40.000000,8.432836,0.000000,0.000000,0.000000,0.000000,14.814815,13.333333,5.902985,7.537203,690,688,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_horseman,Ghiscari Horseman,ghiscari,16.000000,Cavalry,cavalry,1,1.000000,1.000000,103.000000,31.350000,195.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,70.000000,70.000000,70.000000,13.154689,37.500000,10.000000,29.166667,5.000000,45.936269,0.000000,19.035678,19.822169,162,162,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_manticore,Ghiscari Manticore,ghiscari,26.000000,Ranged,infantry,1,0.000000,0.000000,144.000000,42.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,120.000000,5.000000,120.000000,63.432836,0.000000,0.000000,0.000000,0.000000,44.444444,40.000000,44.402985,43.966832,301,269,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_militia_archer,Ghiscari Militia Archer,ghiscari,11.000000,Ranged,infantry,2,0.000000,0.000000,52.000000,16.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,24.776119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.343284,13.874627,598,604,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_militia_spearman,Ghiscari Militia Spearman,ghiscari,11.000000,Infantry,infantry,2,1.000000,0.000000,61.000000,19.750000,220.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,29.477612,42.307692,5.882353,0.000000,0.000000,0.000000,0.000000,29.684102,23.747282,495,524,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_militia_veteran_archer,Ghiscari Militia Veteran Archer,ghiscari,16.000000,Ranged,infantry,2,0.000000,0.000000,61.000000,19.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,29.477612,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.634328,16.507462,564,580,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_militia_veteran_spearman,Ghiscari Militia Veteran Spearman,ghiscari,16.000000,Infantry,infantry,2,1.000000,0.000000,116.000000,36.000000,360.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,0.000000,0.000000,0.000000,53.731343,69.230769,52.941176,0.000000,0.000000,0.000000,0.000000,56.752212,45.401770,176,246,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_mounted_archer,Ghiscari Mounted Archer,ghiscari,21.000000,HorseArcher,cavalry,1,0.000000,1.000000,117.000000,32.050000,0.000000,0.000000,12.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,80.000000,100.000000,90.000000,14.859927,0.000000,0.000000,10.000000,5.000000,51.199427,10.000000,9.929963,14.063913,165,165,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_noble_recruit,Ghiscari Former Slave,ghiscari,11.000000,Infantry,infantry,1,0.000000,0.000000,43.000000,11.450000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,50.000000,50.000000,60.000000,17.089552,0.000000,0.000000,0.000000,0.000000,18.518519,20.000000,11.962687,13.422001,621,611,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_queens_guard,Ghiscari Queen's Guard,ghiscari,26.000000,Cavalry,cavalry,1,1.000000,1.000000,144.000000,42.500000,195.000000,1.000000,65.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,120.000000,130.000000,130.000000,40.316687,37.500000,10.000000,54.166667,10.000000,68.731352,30.000000,38.116677,40.366477,104,101,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_recruit,Ghiscari Recruit,ghiscari,6.000000,Infantry,infantry,1,0.000000,0.000000,37.000000,9.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,20.000000,5.000000,20.000000,13.955224,0.000000,0.000000,0.000000,0.000000,7.407407,6.666667,9.768657,9.222333,648,648,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_soldier,Ghiscari Soldier,ghiscari,21.000000,Infantry,infantry,1,1.000000,0.000000,144.000000,42.500000,240.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,5.000000,100.000000,63.432836,46.153846,5.882353,0.000000,0.000000,37.037037,33.333333,54.221990,50.414629,200,192,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_unsullied,Ghiscari Pikeman,ghiscari,21.000000,Infantry,infantry,1,1.000000,0.000000,140.000000,38.800000,400.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,110.000000,5.000000,120.000000,57.910448,76.923077,5.882353,0.000000,0.000000,40.740741,40.000000,56.510164,53.282205,181,172,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_unsullied_hoplite,Ghiscari Legionnaire,ghiscari,21.000000,Infantry,infantry,1,1.000000,0.000000,124.000000,34.500000,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,100.000000,50.000000,110.000000,51.492537,57.692308,5.882353,0.000000,0.000000,37.037037,36.666667,48.171473,45.907549,254,238,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_unsullied_initiate,Ghiscari Legion Trainee,ghiscari,16.000000,Infantry,infantry,1,1.000000,0.000000,104.000000,33.500000,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,60.000000,50.000000,70.000000,50.000000,57.692308,5.882353,0.000000,0.000000,22.222222,23.333333,47.126697,42.256913,262,293,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_unsullied_unbent,Ghiscari Elite Legionnaire,ghiscari,26.000000,Infantry,infantry,1,1.000000,0.000000,144.000000,42.500000,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,130.000000,50.000000,140.000000,63.432836,57.692308,5.882353,0.000000,0.000000,48.148148,46.666667,56.529682,54.705227,179,163,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_unsullied_unbroken,Ghiscari Lockstep Legionnaire,ghiscari,31.000000,Infantry,infantry,1,1.000000,0.000000,144.000000,42.500000,300.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,230.000000,50.000000,240.000000,63.432836,57.692308,5.882353,0.000000,0.000000,85.185185,80.000000,56.529682,61.742264,179,96,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_warrior,Ghiscari Warrior,ghiscari,16.000000,Infantry,infantry,1,0.000000,0.000000,90.000000,30.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,70.000000,5.000000,70.000000,45.820896,0.000000,0.000000,0.000000,0.000000,25.925926,23.333333,32.074627,30.585628,462,441,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
giant,Giant,freefolk,26.000000,Infantry,infantry,1,0.000000,0.000000,240.000000,67.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,giant/mammoth name,20.000000,20.000000,260.000000,100.000000,0.000000,0.000000,0.000000,0.000000,7.407407,86.666667,70.000000,65.407407,65,67,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
giant_archer,Giant Archer,freefolk,31.000000,Ranged,infantry,1,0.000000,0.000000,240.000000,67.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,giant/mammoth name,30.000000,20.000000,260.000000,100.000000,0.000000,0.000000,0.000000,0.000000,11.111111,86.666667,70.000000,65.777778,65,65,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
giant_rider,Mammoth Riding Giant,freefolk,31.000000,Cavalry,cavalry,1,0.000000,1.000000,240.000000,67.000000,0.000000,0.000000,0.000000,200.000000,20.000000,20.000000,400.000000,400.000000,mammoth,resolved,,,giant/mammoth name,30.000000,250.000000,260.000000,100.000000,0.000000,0.000000,0.000000,100.000000,31.578947,95.000000,60.000000,60.657895,34,30,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
glover_archer,Glover Archer,battania,21.000000,Ranged,infantry,1,0.000000,0.000000,104.000000,30.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,90.000000,20.000000,90.000000,44.776119,0.000000,0.000000,0.000000,0.000000,33.333333,30.000000,31.343284,31.407961,475,427,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
glover_bushranger,Glover Bushranger,battania,31.000000,Infantry,infantry,1,1.000000,0.000000,165.000000,50.050000,300.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,resolved,,,,240.000000,180.000000,240.000000,74.701493,57.692308,58.823529,0.000000,0.000000,88.888889,80.000000,69.711859,72.658376,69,25,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
