troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,mount_evidence_status,unresolved_mount_evidence,unresolved_item_evidence,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
dayne_knight,Dayne Knight,aserai,26.000000,Cavalry,cavalry,1,1.000000,1.000000,169.000000,49.050000,400.000000,1.000000,75.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,130.000000,140.000000,130.000000,56.272838,76.923077,10.000000,62.500000,10.000000,70.485738,30.000000,53.674881,52.988479,57,57,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
hightower_cavalry,Hightower Cavalry,reach,26.000000,Cavalry,cavalry,1,1.000000,1.000000,175.000000,52.050000,280.000000,1.000000,75.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,resolved,,,,120.000000,130.000000,140.000000,63.580999,53.846154,10.000000,62.500000,7.500000,55.889724,35.000000,53.617422,51.982910,58,61,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
umber_horseman,Umber Horseman,battania,26.000000,Cavalry,cavalry,1,1.000000,1.000000,152.000000,44.100000,500.000000,1.000000,77.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,110.000000,130.000000,150.000000,44.214373,96.153846,10.000000,64.166667,35.000000,61.236424,40.000000,53.363597,52.814520,59,58,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
skagosi_rider,Skagosi Rider,skagosi,21.000000,Cavalry,cavalry,1,1.000000,1.000000,143.000000,47.750000,420.000000,9.000000,0.000000,200.000000,55.000000,65.000000,80.000000,80.000000,unicorn3,resolved,,,,100.000000,100.000000,110.000000,53.105968,80.769231,90.000000,0.000000,100.000000,55.388471,20.000000,53.168369,50.073542,60,65,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
velaryon_horseman,Velaryon Horseman,dragonstone,26.000000,Cavalry,cavalry,1,1.000000,1.000000,168.000000,50.800000,500.000000,1.000000,35.000000,40.000000,58.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,,120.000000,130.000000,130.000000,60.535932,96.153846,10.000000,29.166667,20.000000,58.598878,30.000000,53.024376,51.279389,61,62,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tully_knight,Tully Knight,river,26.000000,Cavalry,cavalry,1,1.000000,1.000000,172.000000,52.200000,370.000000,1.000000,45.000000,40.000000,58.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,,110.000000,140.000000,130.000000,63.946407,71.153846,10.000000,37.500000,20.000000,60.353264,30.000000,52.646280,51.152350,62,63,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_horseman,Martell Horseman,aserai,26.000000,Cavalry,cavalry,1,1.000000,1.000000,164.000000,49.500000,380.000000,9.000000,45.000000,20.000000,68.000000,73.000000,20.000000,20.000000,t3_aserai_horse,resolved,,,,130.000000,140.000000,140.000000,57.369062,73.076923,90.000000,37.500000,10.000000,75.927915,35.000000,52.646070,53.209648,63,54,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
glover_horseman,Glover Horseman,battania,26.000000,Cavalry,cavalry,1,1.000000,1.000000,165.000000,50.050000,300.000000,10.000000,35.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,130.000000,130.000000,130.000000,58.708892,57.692308,100.000000,29.166667,35.000000,61.236424,30.000000,52.341625,50.996942,64,64,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
yiti_samurai,Yi Ti Mounted Shi,yiti,31.000000,Cavalry,cavalry,1,0.000000,1.000000,198.000000,58.400000,0.000000,0.000000,65.000000,35.000000,60.000000,77.000000,20.000000,20.000000,t3_khuzait_horse,resolved,,,,250.000000,210.000000,260.000000,79.049939,0.000000,0.000000,54.166667,17.500000,85.105621,95.000000,52.108303,59.697205,65,34,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vale_elite_lancer,Vale Elite Lancer,vale,26.000000,Cavalry,cavalry,1,1.000000,1.000000,162.000000,49.200000,280.000000,1.000000,75.000000,40.000000,58.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,,110.000000,130.000000,130.000000,56.638246,53.846154,10.000000,62.500000,20.000000,58.598878,30.000000,51.396046,49.976725,66,66,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
vale_elite_voulgier,Vale Elite Voulgier,vale,26.000000,Cavalry,cavalry,1,1.000000,1.000000,162.000000,49.200000,280.000000,1.000000,75.000000,40.000000,58.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,,110.000000,130.000000,130.000000,56.638246,53.846154,10.000000,62.500000,20.000000,58.598878,30.000000,51.396046,49.976725,66,66,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dragonstone_knight,Dragonstone Knight,dragonstone,21.000000,Cavalry,cavalry,1,1.000000,1.000000,170.000000,51.400000,300.000000,10.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,100.000000,100.000000,100.000000,61.997564,57.692308,100.000000,29.166667,5.000000,51.688746,15.000000,50.985961,47.457643,68,80,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
lannister_horseman,Lannister Horseman,vlandia,21.000000,Cavalry,cavalry,1,1.000000,1.000000,164.000000,48.000000,400.000000,8.000000,45.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,100.000000,100.000000,110.000000,53.714982,76.923077,80.000000,37.500000,5.000000,51.688746,20.000000,50.395952,47.485636,69,79,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
targ_knight,Targaryen Knight,valyrian,21.000000,Cavalry,cavalry,1,1.000000,1.000000,142.000000,48.100000,400.000000,7.000000,45.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,120.000000,110.000000,120.000000,53.958587,76.923077,70.000000,37.500000,5.000000,53.443132,25.000000,50.017755,47.858517,70,76,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
river_calvary,Riverlands Cavalry,river,26.000000,Cavalry,cavalry,1,1.000000,1.000000,162.000000,44.700000,370.000000,1.000000,75.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,110.000000,130.000000,130.000000,45.676005,71.153846,10.000000,62.500000,35.000000,61.236424,30.000000,50.011079,49.132506,71,70,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
boneway_guardian,Boneway Guardian,aserai,31.000000,Cavalry,cavalry,1,1.000000,1.000000,147.000000,48.450000,280.000000,1.000000,75.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,230.000000,230.000000,240.000000,54.811206,53.846154,10.000000,62.500000,10.000000,86.275212,85.000000,49.482526,56.713542,72,43,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
yronwood_knight,Yronwood Knight,aserai,26.000000,Cavalry,cavalry,1,1.000000,1.000000,147.000000,48.450000,280.000000,1.000000,75.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,130.000000,140.000000,130.000000,54.811206,53.846154,10.000000,62.500000,10.000000,70.485738,30.000000,49.482526,49.634595,72,69,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
blackwood_horseman,Blackwood Horseman,river,26.000000,Cavalry,cavalry,1,1.000000,1.000000,155.000000,43.450000,300.000000,10.000000,75.000000,40.000000,58.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,,110.000000,130.000000,130.000000,42.630938,57.692308,100.000000,62.500000,20.000000,58.598878,30.000000,49.469315,48.435340,74,72,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
stormlands_horseman,Stormlands Horseman,stormlands,26.000000,Cavalry,cavalry,1,1.000000,1.000000,151.000000,44.650000,300.000000,10.000000,75.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,120.000000,130.000000,130.000000,45.554202,57.692308,100.000000,62.500000,5.000000,56.951904,30.000000,49.430947,48.239948,75,73,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
sarnor_highking_guardian,High King Guardian,sarnor,26.000000,Cavalry,cavalry,1,1.000000,1.000000,155.000000,46.850000,350.000000,1.000000,65.000000,40.000000,59.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,,120.000000,130.000000,130.000000,50.913520,67.307692,10.000000,54.166667,20.000000,65.711899,30.000000,48.886247,48.680187,76,71,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
nightswatch_horseman,Night's Watch Horseman,nightswatch,26.000000,Cavalry,cavalry,1,1.000000,1.000000,153.000000,47.750000,225.000000,1.000000,77.000000,50.000000,42.000000,56.000000,10.000000,10.000000,battania_horse_tournament,resolved,,,,110.000000,130.000000,130.000000,53.105968,43.269231,10.000000,64.166667,25.000000,46.544934,30.000000,48.876702,46.755855,77,86,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
valyrian_knight,Valyrian Knight,valyrian,21.000000,Cavalry,cavalry,1,1.000000,1.000000,163.000000,49.650000,300.000000,10.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,120.000000,110.000000,120.000000,57.734470,57.692308,100.000000,29.166667,5.000000,53.443132,25.000000,48.854415,46.927845,78,85,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tarly_knight,Tarly Knight,reach,26.000000,Cavalry,cavalry,1,1.000000,1.000000,174.000000,53.600000,280.000000,1.000000,35.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,resolved,,,,120.000000,130.000000,140.000000,67.356882,53.846154,10.000000,29.166667,7.500000,55.889724,35.000000,48.838697,48.159930,79,75,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bracken_horseman,Bracken Horseman,river,26.000000,Cavalry,cavalry,1,1.000000,1.000000,153.000000,42.750000,315.000000,9.000000,75.000000,40.000000,58.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,resolved,,,,110.000000,130.000000,140.000000,40.925700,60.576923,90.000000,62.500000,20.000000,58.598878,35.000000,48.549389,48.199399,80,74,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ibbenese_horseman,Ibbenese Horseman,ibbenese,26.000000,Cavalry,cavalry,1,1.000000,1.000000,167.000000,47.750000,330.000000,9.000000,40.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,resolved,,,,120.000000,130.000000,130.000000,53.105968,63.461538,90.000000,33.333333,7.500000,55.889724,30.000000,47.988882,46.980078,81,84,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tyrell_knight,Tyrell Horseman,reach,26.000000,Cavalry,cavalry,1,1.000000,1.000000,149.000000,43.550000,430.000000,1.000000,75.000000,15.000000,48.000000,65.000000,16.000000,16.000000,hunter,resolved,,,,130.000000,140.000000,140.000000,42.874543,82.692308,10.000000,62.500000,7.500000,57.644110,35.000000,47.591118,47.337305,82,81,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
celtigar_horseman,Celtigar Horseman,dragonstone,21.000000,Cavalry,cavalry,1,1.000000,1.000000,166.000000,48.400000,315.000000,9.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,54.689403,60.576923,90.000000,29.166667,5.000000,51.688746,15.000000,47.264573,44.480533,83,89,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
lyseni_cavalry,Lyseni Cavalry,lyseni,26.000000,Cavalry,cavalry,1,1.000000,1.000000,159.000000,45.350000,390.000000,1.000000,65.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,80.000000,130.000000,130.000000,47.259440,75.000000,10.000000,54.166667,10.000000,68.731352,30.000000,47.213053,47.643578,84,78,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
karstark_shock_cavalry,Karstark Shock Cavalry,battania,26.000000,Cavalry,cavalry,1,1.000000,1.000000,153.000000,45.350000,225.000000,1.000000,77.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,110.000000,130.000000,150.000000,47.259440,43.269231,10.000000,64.166667,35.000000,61.236424,40.000000,46.953438,47.686393,85,77,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tyroshi_cavalry,Tyroshi Cavalry,tyroshi,26.000000,Cavalry,cavalry,1,1.000000,1.000000,157.000000,45.150000,380.000000,1.000000,65.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,80.000000,130.000000,130.000000,46.772229,73.076923,10.000000,54.166667,10.000000,68.731352,30.000000,46.680986,47.217924,86,83,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
reach_knight,Reach Horseman,reach,26.000000,Cavalry,cavalry,1,1.000000,1.000000,156.000000,44.400000,350.000000,1.000000,75.000000,20.000000,54.000000,60.000000,26.000000,26.000000,t2_empire_horse,resolved,,,,120.000000,140.000000,140.000000,44.945189,67.307692,10.000000,62.500000,10.000000,58.801766,35.000000,46.568748,46.635175,87,87,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tigercloak_camel_cavalry,Volantene Mahout,volantine,26.000000,Cavalry,cavalry,1,1.000000,1.000000,168.000000,50.600000,360.000000,1.000000,30.000000,0.000000,20.000000,20.000000,350.000000,350.000000,elephant,resolved,,,outsized mount,110.000000,130.000000,130.000000,60.048721,69.230769,10.000000,25.000000,0.000000,10.526316,30.000000,45.908976,40.779812,88,100,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
yronwood_horseman,Yronwood Horseman,aserai,21.000000,Cavalry,cavalry,1,1.000000,1.000000,147.000000,48.450000,280.000000,8.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,100.000000,100.000000,100.000000,54.811206,53.846154,80.000000,29.166667,5.000000,51.199427,15.000000,45.815859,43.272630,89,94,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
cerwyn_horseman,Cerwyn Horseman,battania,26.000000,Cavalry,cavalry,1,1.000000,1.000000,147.000000,42.750000,520.000000,1.000000,35.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,130.000000,130.000000,130.000000,40.925700,100.000000,10.000000,29.166667,35.000000,61.236424,30.000000,45.296184,45.360590,90,88,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
greyjoy_rider,Greyjoy Rider,sturgia,21.000000,Cavalry,cavalry,1,1.000000,1.000000,164.000000,48.200000,305.000000,1.000000,45.000000,20.000000,51.000000,63.000000,18.000000,18.000000,sturgia_horse,resolved,,,,100.000000,100.000000,100.000000,54.202192,58.653846,10.000000,37.500000,10.000000,51.497792,15.000000,44.899173,42.569118,91,95,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
tarth_horseman,Tarth Horseman,stormlands,26.000000,Cavalry,cavalry,1,1.000000,1.000000,167.000000,46.250000,300.000000,10.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,120.000000,130.000000,130.000000,49.451888,57.692308,100.000000,29.166667,5.000000,56.951904,30.000000,44.713123,44.465689,92,90,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
qartheen_master_cameleer,Qartheen Master Cameleer,qartheen,26.000000,Cavalry,cavalry,1,1.000000,1.000000,161.000000,44.150000,360.000000,9.000000,10.000000,90.000000,48.000000,69.000000,28.000000,28.000000,special_camel,resolved,,,,120.000000,130.000000,130.000000,44.336175,69.230769,90.000000,8.333333,45.000000,58.228906,30.000000,43.219370,43.398387,93,92,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
valyrian_scout,Valyrian Scout,valyrian,21.000000,Cavalry,cavalry,1,1.000000,1.000000,149.000000,43.750000,400.000000,7.000000,35.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,100.000000,110.000000,110.000000,43.361754,76.923077,70.000000,29.166667,5.000000,53.443132,20.000000,43.052672,41.786451,94,98,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
qohorik_horseman,Qohorik Horseman,qohorik,21.000000,Cavalry,cavalry,1,1.000000,1.000000,149.000000,43.550000,380.000000,9.000000,35.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,60.000000,110.000000,110.000000,42.874543,73.076923,90.000000,29.166667,0.000000,57.632176,20.000000,42.732143,41.948932,95,97,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
norvos_priestguard,Norvoshi Priest Guard,norvos,26.000000,Cavalry,cavalry,1,1.000000,1.000000,154.000000,43.700000,250.000000,1.000000,65.000000,40.000000,59.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,resolved,,,,120.000000,130.000000,130.000000,43.239951,48.076923,10.000000,54.166667,20.000000,65.711899,30.000000,42.164847,43.303067,96,93,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
martell_rider,Martell Rider,aserai,21.000000,Cavalry,cavalry,1,1.000000,1.000000,142.000000,41.400000,380.000000,9.000000,40.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,100.000000,110.000000,100.000000,37.637028,73.076923,90.000000,33.333333,5.000000,52.953813,15.000000,41.446719,39.952757,97,103,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
pentoshi_horseman,Pentoshi Horseman,pentoshi,21.000000,Cavalry,cavalry,1,1.000000,1.000000,143.000000,42.850000,360.000000,9.000000,35.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,triangular_spear_t3:Item2,,60.000000,110.000000,110.000000,41.169306,69.230769,90.000000,29.166667,0.000000,57.632176,20.000000,41.302602,40.805299,98,99,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
goldcloak_captain,Gold Cloak Captain,crownlands,26.000000,Cavalry,cavalry,1,1.000000,1.000000,154.000000,45.100000,350.000000,1.000000,35.000000,20.000000,54.000000,60.000000,26.000000,26.000000,t2_empire_horse,resolved,,,,120.000000,140.000000,140.000000,46.650426,67.307692,10.000000,29.166667,10.000000,58.801766,35.000000,40.754700,41.983937,99,96,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
golden_rider,Golden Steed Riders,volantine,21.000000,Cavalry,cavalry,2,1.000000,1.000000,134.000000,42.800000,420.000000,1.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,90.000000,110.000000,100.000000,41.047503,80.769231,10.000000,29.166667,5.000000,52.953813,15.000000,39.472469,38.373357,100,105,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
freefolk_horseman,Free Folk Horseman,freefolk,26.000000,Cavalry,cavalry,1,1.000000,1.000000,148.000000,39.800000,300.000000,4.000000,65.000000,20.000000,51.000000,63.000000,18.000000,18.000000,sturgia_horse,resolved,,,,120.000000,130.000000,130.000000,33.739342,57.692308,40.000000,54.166667,10.000000,56.760950,30.000000,39.356851,40.161576,101,102,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
stormlands_thunderknight,Stormlands Thunder Knight,stormlands,31.000000,Cavalry,cavalry,1,0.000000,1.000000,158.000000,45.000000,0.000000,0.000000,75.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,220.000000,230.000000,230.000000,46.406821,0.000000,0.000000,62.500000,35.000000,78.780284,80.000000,39.203410,47.240756,102,82,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dayne_horseman,Dayne Horseman,aserai,21.000000,Cavalry,cavalry,1,1.000000,1.000000,149.000000,42.150000,280.000000,8.000000,35.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,100.000000,100.000000,100.000000,39.464068,53.846154,80.000000,29.166667,5.000000,51.199427,15.000000,38.142291,37.133776,103,110,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ghiscari_queens_guard,Ghiscari Queen's Guard,ghiscari,26.000000,Cavalry,cavalry,1,1.000000,1.000000,144.000000,42.500000,195.000000,1.000000,65.000000,20.000000,60.000000,73.000000,18.000000,18.000000,t2_aserai_horse,resolved,,,,120.000000,130.000000,130.000000,40.316687,37.500000,10.000000,54.166667,10.000000,68.731352,30.000000,38.116677,40.366477,104,101,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
stark_horseman,Stark Horseman,battania,21.000000,Cavalry,cavalry,2,1.000000,1.000000,134.500000,36.525000,420.000000,9.000000,45.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,100.000000,100.000000,100.000000,25.761267,80.769231,90.000000,37.500000,10.000000,48.669292,15.000000,37.996018,36.763744,105,112,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
arryn_horseman,Arryn Horseman,vale,21.000000,Cavalry,cavalry,1,1.000000,1.000000,125.000000,41.350000,370.000000,1.000000,45.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,100.000000,110.000000,110.000000,37.515225,71.153846,10.000000,37.500000,5.000000,49.934360,20.000000,37.930690,37.337988,106,108,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
baratheon_horseman,Baratheon Horseman,stormlands,21.000000,Cavalry,cavalry,2,1.000000,1.000000,149.000000,41.350000,370.000000,1.000000,45.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,90.000000,100.000000,100.000000,37.515225,71.153846,10.000000,37.500000,5.000000,51.688746,15.000000,37.930690,37.013427,106,111,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
yiti_rider,Yi Ti Rider,yiti,21.000000,Cavalry,cavalry,1,1.000000,1.000000,137.000000,42.950000,360.000000,9.000000,12.000000,0.000000,54.000000,67.000000,16.000000,16.000000,khuzait_horse,resolved,,,,90.000000,110.000000,100.000000,41.412911,69.230769,90.000000,10.000000,0.000000,57.632176,15.000000,37.591071,37.336074,108,109,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
bolton_horseman,Bolton Horseman,battania,21.000000,Cavalry,cavalry,1,1.000000,1.000000,124.000000,40.500000,360.000000,1.000000,45.000000,20.000000,52.000000,57.000000,20.000000,20.000000,battania_horse,resolved,,,,90.000000,100.000000,100.000000,35.444580,69.230769,10.000000,37.500000,10.000000,48.669292,15.000000,37.106905,36.052453,109,113,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
frey_horseman,Frey Horseman,river,26.000000,Cavalry,cavalry,1,1.000000,1.000000,141.000000,42.350000,225.000000,1.000000,35.000000,70.000000,55.000000,66.000000,22.000000,22.000000,t2_battania_horse,resolved,,,,110.000000,130.000000,140.000000,39.951279,43.269231,10.000000,29.166667,35.000000,61.236424,35.000000,36.299357,38.663128,110,104,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
stormlands_fell_knight,Stormlands Fell Knight,stormlands,26.000000,Cavalry,cavalry,1,0.000000,1.000000,158.000000,45.000000,0.000000,0.000000,75.000000,10.000000,53.000000,61.000000,22.000000,22.000000,vlandia_horse,resolved,,,,130.000000,130.000000,140.000000,46.406821,0.000000,0.000000,62.500000,5.000000,56.951904,35.000000,36.203410,38.157918,111,106,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
hightower_horseman,Hightower Horseman,reach,21.000000,Cavalry,cavalry,1,1.000000,1.000000,152.000000,43.400000,280.000000,1.000000,35.000000,10.000000,53.000000,55.000000,20.000000,20.000000,empire_horse,resolved,,,,90.000000,100.000000,100.000000,42.509135,53.846154,10.000000,29.166667,5.000000,48.179974,15.000000,36.164824,35.249857,112,115,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
summer_horseman,Summer Isles Horseman,summer,26.000000,Cavalry,cavalry,1,1.000000,1.000000,154.000000,46.500000,260.000000,1.000000,15.000000,10.000000,54.000000,59.000000,14.000000,14.000000,aserai_horse,resolved,,,,110.000000,130.000000,140.000000,50.060901,50.000000,10.000000,12.500000,5.000000,56.462585,35.000000,36.030451,37.970619,113,107,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harlaw_rider,Harlaw Scout,sturgia,21.000000,Cavalry,cavalry,1,1.000000,1.000000,158.000000,42.200000,305.000000,1.000000,35.000000,20.000000,51.000000,63.000000,18.000000,18.000000,sturgia_horse,resolved,,,,100.000000,100.000000,100.000000,39.585871,58.653846,10.000000,29.166667,10.000000,51.497792,15.000000,35.924346,35.389256,114,114,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
