troop_id,winner_module,defining_modules,overridden_modules,definition_count,change_type
lord_2_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_7_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_9,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_10,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_11,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_111,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_12,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_121,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_13,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_13_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_13_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_13_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_13_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_14,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_14_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_14_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_14_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_15,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_15_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_15_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_15_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_15_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_16,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_16_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_17,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_17_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_18,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_18_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_19,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_19_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_20,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_20_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_S8_u,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_21,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_21_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_22,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_22_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_23,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_23_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_24,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_2_24_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_S9_l,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_S9_m,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_S9_c,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_S9_u,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_3_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_5,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_51,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_9,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_10,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_11,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_12,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_13,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_13_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_13_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_14,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_14_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_15,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_15_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_15_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_16,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_16_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_17,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_17_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_17_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_18,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_18_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_18_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_18_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_18_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_19,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_19_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_19_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_19_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_20,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_20_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_20_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_21,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_21_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_22,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_22_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_22_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_22_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_22_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_23,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_3_23_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_A9_l,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_A9_s,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_A9_c,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_A9_u,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_3_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_5,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_6_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_9,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_10,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_11,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_12,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_121,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_13,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_14,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_141,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_15,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_16,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_16_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_17,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_18,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_181,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_19,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_20,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_20_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_21,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_22,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_22_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_23,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_23_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_23_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_23_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_24,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_24_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_24_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_24_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_24_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_25,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_25_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_26,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_27,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_27_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_V9_u,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_28,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_28_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_28_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_V11_l,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_V11_u,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_V11_c1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_V11_c2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_1_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_3_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_3_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_5,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_5_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_9,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_91,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_10,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_11,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_12,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_13,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_131,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_13_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_15,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_15_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_15_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_15_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_14,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_14_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_16,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_16_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_16_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_17,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_17_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_18,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_18_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_19,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_20,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_21,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_21_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_21_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_5_22,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_B8_l,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_B8_s,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_B8_c,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_5,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_51,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_81,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_9,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_10,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_101,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_11,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_12,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_13,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_15,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_15_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_15_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_16,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_16_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_16_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_17,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_17_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_17_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_18,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_18_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_18_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_19,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_19_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_19_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_20,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_20_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_K8_u,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_21,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_21_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_22,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_22_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_23,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_6_24,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_K9_l,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_K9_s,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_K9_c1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_K9_c2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
lord_4_26_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
neutral_lord_1,Sandbox,Sandbox,,1,inalterado
lord_looters_1,Sandbox,Sandbox,,1,inalterado
lord_sea_raiders_1,Sandbox,Sandbox,,1,inalterado
lord_mountain_bandits_1,Sandbox,Sandbox,,1,inalterado
lord_forest_bandits_1,Sandbox,Sandbox,,1,inalterado
lord_desert_bandits_1,Sandbox,Sandbox,,1,inalterado
lord_steppe_bandits_1,Sandbox,Sandbox,,1,inalterado
guard_empire,Sandbox,Sandbox,,1,inalterado
guard_aserai,Sandbox,Sandbox,,1,inalterado
guard_sturgia,Sandbox,Sandbox,,1,inalterado
guard_vlandia,Sandbox,Sandbox,,1,inalterado
guard_battania,Sandbox,Sandbox,,1,inalterado
guard_khuzait,Sandbox,Sandbox,,1,inalterado
spc_wanderer_empire_0,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_5,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_9,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_10,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_empire_11,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_0,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_5,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_sturgia_9,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_0,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_1,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_2,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_3,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_4,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_5,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_6,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_7,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
spc_wanderer_battania_8,NightmareSailsxDTAB,Sandbox|NightmareSailsxDTAB,Sandbox,2,override
