item_id,item_kind,type,crafting_template,name,culture,source_xml,winner_module,load_order_rank
empire_noble_sword_3_t5,CraftedItem,CraftedWeapon,OneHandedSword,Spatha Blade with Ring Pommel,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_plate_armor_shoulder_a,Item,Cape,,Bronze Plate Pauldrons,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
empire_plate_armor_shoulder_b,Item,Cape,,Iron Plate Pauldrons,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
empire_plate_vest_armor,Item,BodyArmor,,Ornate Scale Armor,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_polearm_1_t4,CraftedItem,CraftedWeapon,TwoHandedPolearm,Menavlion,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_polearm_2_t5,CraftedItem,CraftedWeapon,TwoHandedPolearm,Fine Steel Menavlion,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_short_dress,Item,BodyArmor,,Short Tunic,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_spear_1_t3,CraftedItem,CraftedWeapon,TwoHandedPolearm,Kontarion,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_sword_1_t2,CraftedItem,CraftedWeapon,OneHandedSword,Iron Spatha,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_sword_1_t2_blunt,CraftedItem,CraftedWeapon,OneHandedSword,Sparing Spatha,empire,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
empire_sword_2_t3,CraftedItem,CraftedWeapon,OneHandedSword,Spatha With Narrow Fuller,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_sword_3_t3,CraftedItem,CraftedWeapon,OneHandedSword,Spatha,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_sword_4_t4,CraftedItem,CraftedWeapon,OneHandedSword,Fine Steel Spatha,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_sword_5_t4,CraftedItem,CraftedWeapon,OneHandedSword,Fine Steel Paramerion,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_sword_6_t5,CraftedItem,CraftedWeapon,OneHandedSword,Thamaskene Steel Spathion,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_sword_7_t2,CraftedItem,CraftedWeapon,OneHandedSword,Gladius,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_throwingknife_t5,CraftedItem,CraftedWeapon,ThrowingKnife,Broad Bladed Throwing Knives,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_a,Item,BodyArmor,,Infantryman Gambeson,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_b,Item,BodyArmor,,Sentryman Gambeson over Leather Jacket,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_c,Item,BodyArmor,,Infantryman Gambeson with Skirts,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_d,Item,BodyArmor,,Infantryman Gambeson with Straps,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_e,Item,BodyArmor,,Infantryman Long Gambeson,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_f,Item,BodyArmor,,Auxiliary Armor,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_g,Item,BodyArmor,,Auxiliary Armor with Straps,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
empire_warrior_padded_armor_shoulder,Item,Cape,,Legionary Padded Straps,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
execution_axe,CraftedItem,CraftedWeapon,TwoHandedAxe,Execution Axe,,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
falchion_sword_t2,CraftedItem,CraftedWeapon,OneHandedSword,Falchion,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
feathered_spangenhelm_over_imperial_coif,Item,HeadArmor,,Feathered Spangenhelm over Coif,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
female_head_wrap,Item,HeadArmor,,Female Headwrap,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
female_hood,Item,Cape,,Cotton Hood,neutral_culture,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
female_scarf,Item,Cape,,Thick Scarf,neutral_culture,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
fine_pike_t4,CraftedItem,CraftedWeapon,Pike,Fine Pike,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
fine_southern_dress,Item,BodyArmor,,Tailored Dress,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fine_town_boots,Item,LegArmor,,Fine Town Boots,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_leg_armors.xml,NightmareSailsxDTAB,5
fine_town_tunic,Item,BodyArmor,,Rich Tunic,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fish,Item,Goods,,Fish{@Plural}barrels of fish{\@},,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
flail,Item,OneHandedWeapon,,Spiked Flail,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
flail_b,Item,OneHandedWeapon,,War Flail,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
flat_heater_shield,Item,Shield,,Flat Heater Shield,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
flax,Item,Goods,,Flax{@Plural}sacks of flax{\@},,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
folded_town_boots,Item,LegArmor,,Folded Town Boots,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_leg_armors.xml,NightmareSailsxDTAB,5
footmans_tunic,Item,BodyArmor,,Military Tunic,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
footmans_wicker_shield,Item,Shield,,Wicker Shield,khuzait,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
fortified_kite_shield,Item,Shield,,Fortified Kite Shield,,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
fortunas_choice,Item,HorseHarness,,Fortunas Choice,,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
fulcum_standard_t2,Item,Banner,,Fulcum Standard,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
full_helm_over_arming_coif,Item,HeadArmor,,Full Helm over Arming Coif,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
full_helm_over_cloth_headwrap,Item,HeadArmor,,Full Helm over Cloth Headwrap,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
full_helm_over_laced_coif,Item,HeadArmor,,Full Helm over Laced Coif,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
full_helm_over_mail_coif,Item,HeadArmor,,Full Helm over Mail Coif,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
full_helm_over_padded_cap,Item,HeadArmor,,Full Helm over Padded Cap,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
full_helm_over_padded_cloth,Item,HeadArmor,,Full Helm over Padded Cloth,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
fur,Item,Goods,,Fur{@Plural}packs of fur{\@},,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
fur_armor,Item,BodyArmor,,Fur Armor,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fur_armor_with_strap,Item,BodyArmor,,Fur Armor with Strap,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fur_cape_a,Item,Cape,,Nordic Furry Mail Cape,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
fur_cape_b,Item,Cape,,Nordic Furry Cape,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
fur_cloak_a,Item,Cape,,Fur Cloak With Round Plate,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
fur_cloak_b,Item,Cape,,Fur Cloak,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
fur_cloak_c,Item,Cape,,Large Fur Cloak With Round Plate,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
fur_coat_over_tunic,Item,BodyArmor,,Fur Coat over Tunic,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fur_hat,Item,HeadArmor,,Thick Fur Hat,khuzait,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
fur_hood,Item,HeadArmor,,Thick Fur Hood,khuzait,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
fur_skirt,Item,BodyArmor,,Fur Skirt,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fur_skirt_with_tunic,Item,BodyArmor,,Fur Skirt with Tunic,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fur_trimmed_short_tunic,Item,BodyArmor,,Fur Trimmed Short Tunic,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fur_trimmed_tunic,Item,BodyArmor,,Fur Trimmed Tunic,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
fur_waistcoat_over_tunic,Item,BodyArmor,,Fur Waistcoat over Tunic,looters,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
gambeson_b,Item,BodyArmor,,Heavy Aketon,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
generic_javelin_1_t3,CraftedItem,CraftedWeapon,Javelin,Harpoon,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
gladius_b,CraftedItem,CraftedWeapon,Dagger,Knife,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
glen_ranger_bow,Item,Bow,,Longbow,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
goggled_helmet_over_full_mail,Item,,,Closed Huscarl Helmet,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
goggled_helmet_over_leather,Item,HeadArmor,,Goggled Helmet over Leather,nord,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
goggled_helmet_over_mail,Item,,,Goggled Helmet over Mail,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
goose,Item,Animal,,Goose,,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
grape,Item,Goods,,Grapes{@Plural}sacks of grapes{\@},,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
grapeshot_fire_projectile,Item,Thrown,,Grapeshot Ammo,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
grapeshot_fire_stack,Item,Thrown,,Grapeshot Stack,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
grapeshot_projectile,Item,Thrown,,Grapeshot Ammo,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
grapeshot_stack,Item,Thrown,,Grapeshot Stack,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
green_hood,Item,Cape,,Green Hood,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
guarded_armwraps,Item,HandArmor,,Guarded Armwraps,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_arm_armors.xml,NightmareSailsxDTAB,5
guarded_padded_vambrace,Item,HandArmor,,Guarded Padded Vambraces,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_arm_armors.xml,NightmareSailsxDTAB,5
guards_kettle_over_laced_coif,Item,HeadArmor,,Kettle over Laced Coif,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
guards_kettle_over_mail_coif,Item,HeadArmor,,Kettle over Mail Coif,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
guards_kettle_over_padded_coif,Item,HeadArmor,,Kettle over Padded Coif,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
half_apron,Item,BodyArmor,,Half Apron,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
half_mail_and_plate_barding,Item,HorseHarness,,Reinforced Half Plate Barding,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
half_scale_barding,Item,HorseHarness,,Cataphract Half Scale Barding,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
halfchain_barding,Item,HorseHarness,,Half Mail Barding,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
hauberk,Item,BodyArmor,,Heavy Mail Shirt,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
head_breaker_2haxe,CraftedItem,CraftedWeapon,TwoHandedAxe,Head Breaker,,NightmareSailsxDTAB/ModuleData/naval_weapons.xml,NightmareSailsxDTAB,5
head_piece,Item,HeadArmor,,Female Rural Scarf,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
head_scarf,Item,HeadArmor,,Colored Hijab,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
head_wrapped,Item,HeadArmor,,Female Rural Headwrap,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
head_wrapping,Item,HeadArmor,,Peasant Head Wrapping,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
headscarf,Item,HeadArmor,,Loose Head Scarf,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
headscarf_c,Item,HeadArmor,,Luxurious Head Scarf,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
headscarf_d,Item,HeadArmor,,Hijab,aserai,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
heater_shield_with_cutout,Item,Shield,,Heater Shield with Cutout,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
heavy_gambeson_armor,Item,BodyArmor,,Leather Gambeson,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
heavy_gambeson_armor_plain,Item,BodyArmor,,Mariner Gambeson,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
heavy_heater_shield,Item,Shield,,Heavy Heater Shield,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
heavy_horsemans_kite_shield,Item,Shield,,Reinforced Cavalry Kite Shield,,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
heavy_nasalhelm_over_imperial_leather,Item,HeadArmor,,Heavy Nasalhelm over Leather,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
heavy_nasalhelm_over_imperial_mail,Item,HeadArmor,,Heavy Nasalhelm over Mail,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
heavy_nasalhelm_over_imperial_padding,Item,HeadArmor,,Heavy Nasalhelm over Padding,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
heavy_nasalhelm_over_laced_cloth,Item,HeadArmor,,Heavy Nasalhelm over Laced Cloth,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
heavy_nordic_coat,Item,BodyArmor,,Sleeved Heavy Tunic,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
heavy_nordic_tunic,Item,BodyArmor,,Heavy Tunic,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
heavy_round_shield,Item,Shield,,Heavy Round Shield,sturgia,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
heavy_steppe_arrows,Item,Arrows,,Stacked Steppe Arrows,khuzait,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
helmet_with_faceguard,Item,HeadArmor,,Helmet with Faceguard,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
hemp_tunic,Item,BodyArmor,,Hemp Tunic,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
highland_boots,Item,LegArmor,,Forester Boots,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_leg_armors.xml,NightmareSailsxDTAB,5
highland_cloth,Item,BodyArmor,,Woodland Cloth Armor,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
highland_gloves,Item,HandArmor,,Fur Rimmed Leather Gloves,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_arm_armors.xml,NightmareSailsxDTAB,5
highland_leg_wrappings,Item,LegArmor,,Woodland Leg Wrappings,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_leg_armors.xml,NightmareSailsxDTAB,5
highland_ranger_bow,Item,Bow,,Ranger Bow,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
highland_riders_shield,Item,Shield,,Highland Round Shield,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
highland_scouts_shield,Item,Shield,,Decorated Round Shield,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
highland_spear_3_t3,CraftedItem,CraftedWeapon,TwoHandedPolearm,Reinforced Highland Spear,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
highland_spear_4_t4,CraftedItem,CraftedWeapon,TwoHandedPolearm,Steel Tipped Hooked Spear,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
highland_spear_t2,CraftedItem,CraftedWeapon,TwoHandedPolearm,Highland War Spear,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
highland_throwing_axe_1_t2,CraftedItem,CraftedWeapon,ThrowingAxe,Highland Throwing Axe,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
hog,Item,Animal,,Hog,,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
hood,Item,Cape,,Hood,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
hook,Item,Thrown,,Hook,,NightmareSailsxDTAB/ModuleData/naval_weapons.xml,NightmareSailsxDTAB,5
hooked_axe_t4,CraftedItem,CraftedWeapon,TwoHandedAxe,Hooked Cavalry Axe,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
hooked_cleaver,CraftedItem,CraftedWeapon,Dagger,Sica,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
horse_bane_flag_t3,Item,Banner,,Horse Bane Flag,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_banners.xml,NightmareSailsxDTAB,5
horse_whip,Item,OneHandedWeapon,,Horse Whip,,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
horsemans_heater_shield,Item,Shield,,Small Cavalry Heater Shield,vlandia,NightmareSailsxDTAB/ModuleData/sandboxcore_shields.xml,NightmareSailsxDTAB,5
hunter,Item,Horse,,Hunter,,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
hunting_bow,Item,Bow,,Hunting Bow,battania,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
hybrid_armor_boots_b,Item,LegArmor,,Nord Iron Boots,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
hybrid_armor_gloves_b,Item,HandArmor,,Nord Iron Gloves,nord,NightmareSailsxDTAB/ModuleData/items.xml,NightmareSailsxDTAB,5
imperial_axe_t3,CraftedItem,CraftedWeapon,OneHandedAxe,Tzikourion,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
imperial_cloth_coif,Item,HeadArmor,,Cloth Coif,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
imperial_goggled_helmet,Item,HeadArmor,,Goggled Cataphract Helmet,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
imperial_lamellar,Item,BodyArmor,,Cataphract Lamellar Armor,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_lamellar_over_leather,Item,BodyArmor,,Luxury Lamellar Vest over Leather,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_lamellar_shoulders,Item,Cape,,Heavy Lamellar Pauldrons,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
imperial_leather_coif,Item,HeadArmor,,Leather Coif,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
imperial_mail_coif,Item,HeadArmor,,Mail Coif,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
imperial_mail_over_leather,Item,BodyArmor,,Infantryman Mail over Leather,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_mail_over_stripped_leather,Item,BodyArmor,,Infantryman Mail over Striped Leather,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_mail_vest,Item,BodyArmor,,Infantryman Mail Vest,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_nasal_helm,Item,HeadArmor,,Legionary Helm,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
imperial_open_mail_coif,Item,HeadArmor,,Open Mail Coif,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
imperial_padded_cloth,Item,BodyArmor,,Infantryman Rough Gambeson,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_padded_coif,Item,HeadArmor,,Lightweight Padded Coif,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_head_armors.xml,NightmareSailsxDTAB,5
imperial_riding_harness,Item,HorseHarness,,Imperial Riding Harness,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
imperial_robes,Item,BodyArmor,,Toga,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_scale_armor,Item,BodyArmor,,Heavy Scale Armor over Mail Hauberk,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_body_armors.xml,NightmareSailsxDTAB,5
imperial_scale_barding,Item,HorseHarness,,Cataphract Scale Barding,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_horses_and_others.xml,NightmareSailsxDTAB,5
imperial_spear_t2,CraftedItem,CraftedWeapon,TwoHandedPolearm,Short Militia Spear,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
imperial_studded_strip_shoulders,Item,Cape,,Legionary Reinforced Studded Harness,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_shoulder_armors.xml,NightmareSailsxDTAB,5
imperial_throwing_spear_1_t4,CraftedItem,CraftedWeapon,TwoHandedPolearm,Pilum,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
imperial_throwing_spear_1_t4_2,CraftedItem,CraftedWeapon,TwoHandedPolearm,Pilum,empire,NightmareSailsxDTAB/ModuleData/sandboxcore_weapons.xml,NightmareSailsxDTAB,5
impi,Item,Cape,,Grafted Imperial Mailed Lamellar Pauldrons,empire,NightmareSailsxDTAB/ModuleData/berserker_king_items.xml,NightmareSailsxDTAB,5
