track,game_version,cohort,context,participant_scope,parent_group,efficiency_rank,impact_rank,display_name,canonical_troop_id,identity_status,canonical_default_group,canonical_role,reliable_role_population,role_adjusted_rank_status,independent_battles,deployed,survivors,kills,deaths,wounded,routed,kills_per_deployed,ci95_low,ci95_high,verified_player_side_total_kills,kill_total_coverage_battles,kill_total_coverage_complete,player_side_kill_share,share_adjusted_impact,verified_player_side_total_deployed,deployment_total_coverage_battles,deployment_total_coverage_complete,player_side_deployment_share,offensive_contribution_ratio,offensive_share_gap,retention_rate,death_rate,casualty_rate,victory_battles,defeat_battles,retreated_to_keep_battles,active_battles,reliability_status,more_battles_needed,more_deployed_needed
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,3,1,Gold Cloak Sniper,goldcloak_master_archer,confirmed_id,Ranged,ranged,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,26,0,41,4,22,0,1.576923,,,595,1,True,0.068908,0.108662,990,1,True,0.026263,2.623788,0.042645,0.000000,0.153846,1.000000,0,1,0,0,insufficient_evidence,4,0
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,4,4,Gold Cloak Halberdier,kingsguard,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,7,0,10,1,6,0,1.428571,,,595,1,True,0.016807,0.024010,990,1,True,0.007071,2.376951,0.009736,0.000000,0.142857,1.000000,0,1,0,0,insufficient_evidence,4,13
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,5,5,Gold Cloak Captain,goldcloak_captain,confirmed_id,Cavalry,melee_cavalry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,9,0,10,4,5,0,1.111111,,,595,1,True,0.016807,0.018674,990,1,True,0.009091,1.848739,0.007716,0.000000,0.444444,1.000000,0,1,0,0,insufficient_evidence,4,11
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,6,8,Crownlands Squire,crownlands_squire,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,0,1,0,1,0,1.000000,,,595,1,True,0.001681,0.001681,990,1,True,0.001010,1.663866,0.000671,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,7,6,Kingsguard,kingsguard_captain,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,6,0,5,2,4,0,0.833333,,,595,1,True,0.008403,0.007003,990,1,True,0.006061,1.386555,0.002343,0.000000,0.333333,1.000000,0,1,0,0,insufficient_evidence,4,14
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,8,9,Crownlands Noble's Son,crownlands_noble_recruit,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,5,0,2,0,5,1,0.400000,,,595,1,True,0.003361,0.001345,990,1,True,0.005051,0.665546,-0.001689,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,15
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,9,7,Kingsguard's Squire,kingsguard_squire,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,37,0,10,15,22,0,0.270270,,,595,1,True,0.016807,0.004542,990,1,True,0.037374,0.449693,-0.020567,0.000000,0.405405,1.000000,0,1,0,0,insufficient_evidence,4,0
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,10,10,Kingsguard's Page,kingsguard_page,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,38,0,4,10,28,0,0.105263,,,595,1,True,0.006723,0.000708,990,1,True,0.038384,0.175144,-0.031661,0.000000,0.263158,1.000000,0,1,0,0,insufficient_evidence,4,0
realm_of_thrones,1.4.x,joffrey,siege_defense,player_party,Joffrey Baratheon's Party,11,11,Crownlands Recruit,crownlands_recruit,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,11,0,0,0,11,0,0.000000,,,595,1,True,0.000000,0.000000,990,1,True,0.011111,0.000000,-0.011111,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,9
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,1,7,Cerwyn Axeman,cerwyn_axeman,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,0,5,1,0,0,5.000000,,,282,1,True,0.017730,0.088652,240,1,True,0.004167,4.255319,0.013564,0.000000,1.000000,1.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,2,11,Umber Berzerker,umber_berzerker,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,2,1,7,0,1,0,3.500000,,,323,2,True,0.021672,0.075851,414,2,True,0.004831,4.486068,0.016841,0.500000,0.000000,0.500000,1,1,0,0,insufficient_evidence,3,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,3,2,Frey Assassin,frey_assassin,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,3,0,10,0,3,0,3.333333,,,196,1,True,0.051020,0.170068,256,1,True,0.011719,4.353741,0.039302,0.000000,0.000000,1.000000,0,1,0,0,insufficient_evidence,4,17
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,4,15,Bolton Footman,bolton_scout,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,0,6,0,2,0,3.000000,,,282,1,True,0.021277,0.063830,240,1,True,0.008333,2.553191,0.012943,0.000000,0.000000,1.000000,1,0,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,5,9,Tully Archer,tully_archer,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,1,3,0,0,0,3.000000,,,104,1,True,0.028846,0.086538,192,1,True,0.005208,5.538462,0.023638,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,6,5,Riverlands Cavalry,river_calvary,confirmed_id,Cavalry,melee_cavalry,1,not_published_current_methodology_keeps_offense_and_defense_independent,2,7,5,19,0,2,0,2.714286,,,544,2,True,0.034926,0.094800,448,2,True,0.015625,2.235294,0.019301,0.714286,0.000000,0.285714,2,0,0,0,insufficient_evidence,3,13
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,7,23,Karstark Spearman,karstark_ruffian,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,0,5,0,2,0,2.500000,,,282,1,True,0.017730,0.044326,240,1,True,0.008333,2.127660,0.009397,0.000000,0.000000,1.000000,1,0,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,8,24,Northern Horseman,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,2,5,0,0,0,2.500000,,,282,1,True,0.017730,0.044326,240,1,True,0.008333,2.127660,0.009397,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,9,19,Tully Soldier,tully_soldier,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,3,0,7,0,3,0,2.333333,,,282,1,True,0.024823,0.057920,240,1,True,0.012500,1.985816,0.012323,0.000000,0.000000,1.000000,1,0,0,0,insufficient_evidence,4,17
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,10,14,Tully Man at Arms,tully_man_at_arms,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,4,0,9,0,4,0,2.250000,,,282,1,True,0.031915,0.071809,240,1,True,0.016667,1.914894,0.015248,0.000000,0.000000,1.000000,1,0,0,0,insufficient_evidence,4,16
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,11,10,Cerwyn Marauder,cerwyn_marauder,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,5,4,11,0,1,0,2.200000,,,307,2,True,0.035831,0.078827,394,2,True,0.012690,2.823453,0.023140,0.800000,0.000000,0.200000,2,0,0,0,insufficient_evidence,3,15
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,12,6,Manderly Man at Arms,manderly_man_at_arms,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,5,4,11,0,1,0,2.200000,,,271,2,True,0.040590,0.089299,314,2,True,0.015924,2.549077,0.024667,0.800000,0.000000,0.200000,2,0,0,0,insufficient_evidence,3,15
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,13,8,Northern Winter Champion,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,9,5,19,1,3,0,2.111111,,,462,2,True,0.041126,0.086821,476,2,True,0.018908,2.175084,0.022218,0.555556,0.111111,0.444444,2,0,0,0,insufficient_evidence,3,11
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,14,13,Riverlands Admiral,river_admiral,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,3,11,2,23,0,9,0,2.090909,,,658,3,True,0.034954,0.073086,732,3,True,0.015027,2.326057,0.019927,0.181818,0.000000,0.818182,2,1,0,0,insufficient_evidence,2,9
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,15,22,Karstark Loyalist,karstark_loyalist,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,2,4,0,0,0,2.000000,,,180,1,True,0.022222,0.044444,236,1,True,0.008475,2.622222,0.013748,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,16,27,Northern Scout,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,1,2,0,0,0,2.000000,,,104,1,True,0.019231,0.038462,192,1,True,0.005208,3.692308,0.014022,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,17,17,Bracken Pikemaster,bracken_master_pikeman,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,8,5,15,0,3,0,1.875000,,,462,2,True,0.032468,0.060877,476,2,True,0.016807,1.931818,0.015661,0.625000,0.000000,0.375000,2,0,0,0,insufficient_evidence,3,12
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,18,20,Riverlands Axeman,river_axeman,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,3,14,0,25,4,10,0,1.785714,,,854,3,True,0.029274,0.052275,751,3,True,0.018642,1.570341,0.010632,0.000000,0.285714,1.000000,2,1,0,0,insufficient_evidence,2,6
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,19,26,Riverlands Man at Arms,river_man_at_arms,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,4,0,7,0,4,0,1.750000,,,282,1,True,0.024823,0.043440,240,1,True,0.016667,1.489362,0.008156,0.000000,0.000000,1.000000,1,0,0,0,insufficient_evidence,4,16
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,20,28,Mallister Elite Archer,mallister_elite_archer,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,2,6,2,10,0,4,0,1.666667,,,478,2,True,0.020921,0.034868,496,2,True,0.012097,1.729428,0.008824,0.333333,0.000000,0.666667,1,1,0,0,insufficient_evidence,3,14
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,22,35,Westerlands Sharpshooter,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,4,4,6,0,0,0,1.500000,,,376,1,True,0.015957,0.023936,255,1,True,0.015686,1.017287,0.000271,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,16
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,23,40,Riverlands Horseman,river_horseman,confirmed_id,Cavalry,melee_cavalry,1,not_published_current_methodology_keeps_offense_and_defense_independent,2,2,1,3,0,1,0,1.500000,,,272,2,True,0.011029,0.016544,385,2,True,0.005195,2.123162,0.005835,0.500000,0.000000,0.500000,2,0,0,0,insufficient_evidence,3,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,24,18,White Harbor Elite Knight,whiteharbor_elite_knight,confirmed_id,Cavalry,melee_cavalry,1,not_published_current_methodology_keeps_offense_and_defense_independent,2,9,8,13,0,1,0,1.444444,,,312,2,True,0.041667,0.060185,349,2,True,0.025788,1.615741,0.015879,0.888889,0.000000,0.111111,2,0,0,0,insufficient_evidence,3,11
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,25,31,White Harbor Pike Knight,whiteharbor_elite_pikeman,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,3,11,6,15,1,4,0,1.363636,,,648,3,True,0.023148,0.031566,640,3,True,0.017188,1.346801,0.005961,0.545455,0.090909,0.454545,3,0,0,0,insufficient_evidence,2,9
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,26,34,Riverlands Swordmaster,river_swordmaster,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,3,0,4,1,2,0,1.333333,,,196,1,True,0.020408,0.027211,256,1,True,0.011719,1.741497,0.008689,0.000000,0.333333,1.000000,0,1,0,0,insufficient_evidence,4,17
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,28,21,Northern Colonel,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,6,4,7,1,1,0,1.166667,,,180,1,True,0.038889,0.045370,236,1,True,0.025424,1.529630,0.013465,0.666667,0.166667,0.333333,1,0,0,0,insufficient_evidence,4,14
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,31,16,Riverlands Ranger,river_ranger,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,10,0,11,3,7,0,1.100000,,,196,1,True,0.056122,0.061735,256,1,True,0.039062,1.436735,0.017060,0.000000,0.300000,1.000000,0,1,0,0,insufficient_evidence,4,10
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,32,32,Cerwyn Veteran Archer,cerwyn_veteran_archer,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,4,16,16,17,0,0,0,1.062500,,,596,4,True,0.028523,0.030306,777,4,True,0.020592,1.385172,0.007931,1.000000,0.000000,0.000000,4,0,0,0,insufficient_evidence,1,4
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,33,39,Riverlands Pikeman,river_pikeman,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,2,8,0,8,2,6,0,1.000000,,,478,2,True,0.016736,0.016736,496,2,True,0.016129,1.037657,0.000607,0.000000,0.250000,1.000000,1,1,0,0,insufficient_evidence,3,12
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,34,37,Stark Soldier,stark_soldier,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,4,0,4,2,2,0,1.000000,,,196,1,True,0.020408,0.020408,256,1,True,0.015625,1.306122,0.004783,0.000000,0.500000,1.000000,0,1,0,0,insufficient_evidence,4,16
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,35,44,Frey Man at Arms,frey_man_at_arms,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,2,2,0,0,0,1.000000,,,168,1,True,0.011905,0.011905,193,1,True,0.010363,1.148810,0.001542,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,36,42,White Harbor Knight,whiteharbor_knight,confirmed_id,Cavalry,melee_cavalry,1,not_published_current_methodology_keeps_offense_and_defense_independent,1,2,2,2,0,0,0,1.000000,,,144,1,True,0.013889,0.013889,156,1,True,0.012821,1.083333,0.001068,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,18
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,37,46,Gold Cloak Archer,goldcloak_archer,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,1,1,0,0,0,1.000000,,,104,1,True,0.009615,0.009615,192,1,True,0.005208,1.846154,0.004407,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,38,47,Riverlands Archer,river_archer,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,1,1,1,0,0,0,1.000000,,,104,1,True,0.009615,0.009615,192,1,True,0.005208,1.846154,0.004407,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,19
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,41,33,Northern Mounted Warlord,,unresolved,,,0,not_published_current_methodology_keeps_offense_and_defense_independent,3,15,13,14,0,2,0,0.933333,,,451,3,True,0.031042,0.028973,550,3,True,0.027273,1.138211,0.003769,0.866667,0.000000,0.133333,3,0,0,0,insufficient_evidence,2,5
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,43,36,Karstark Elite Archer,karstark_elite_archer,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,2,12,7,10,2,3,0,0.833333,,,376,2,True,0.026596,0.022163,492,2,True,0.024390,1.090426,0.002206,0.583333,0.166667,0.416667,1,1,0,0,insufficient_evidence,3,8
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,44,38,Mormont Veteran Huntress,mormont_veteran_huntress,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,3,11,11,9,0,0,0,0.818182,,,399,3,True,0.022556,0.018455,543,3,True,0.020258,1.113465,0.002299,1.000000,0.000000,0.000000,3,0,0,0,insufficient_evidence,2,9
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,45,43,Tully Longbowman,tully_longbowman,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,3,10,3,8,2,5,0,0.800000,,,468,3,True,0.017094,0.013675,641,3,True,0.015601,1.095726,0.001493,0.300000,0.200000,0.700000,2,1,0,0,insufficient_evidence,2,10
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,46,41,Dreadfort Blackguard,dreadfort_blackguard,confirmed_id,Infantry,frontline_infantry,0,not_published_current_methodology_keeps_offense_and_defense_independent,1,5,0,4,2,3,0,0.800000,,,196,1,True,0.020408,0.016327,256,1,True,0.019531,1.044898,0.000877,0.000000,0.400000,1.000000,0,1,0,0,insufficient_evidence,4,15
realm_of_thrones,1.4.x,white_harbor,field,player_party,Wyman Manderly's Party,47,45,Mormont Huntress,mormont_huntress,confirmed_id,Ranged,ranged,5,not_published_current_methodology_keeps_offense_and_defense_independent,1,4,4,2,0,0,0,0.500000,,,104,1,True,0.019231,0.009615,192,1,True,0.020833,0.923077,-0.001603,1.000000,0.000000,0.000000,1,0,0,0,insufficient_evidence,4,16
