rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
50,D,guard_valyrian,Guard,valyrian,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51,D,guard_volantine,Guard,volantine,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
52,D,guard_wight,Dead Guard,whitewalker,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,5.0173,offensive_melee_role_score,,,5.017315208861371,,17.11778873724051,0.0,81.95652173913044,0.0,95.5,29.85,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
53,D,guard_nightswatch,Guard,nightswatch,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,4.719,offensive_melee_role_score,,,4.718992135630846,,16.458309439155865,0.0,81.95652173913044,0.0,90.0,28.700000000000003,0.0,0.0,TwoHandedPolearm,billhook_polearm_t2,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
54,D,guard_yiti,Guard,yiti,4.0,0.0,special_or_unlinked,Infantry,Offensive Melee,4.6608,offensive_melee_role_score,,,4.660782755488307,,15.784493634591122,0.0,81.95652173913044,0.0,88.5,27.525,0.0,0.0,TwoHandedPolearm,eastern_spear_3_t3,,,,False,False,False,False,False,50.0,50.0,50.0,50.0,50.0,50.0,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
55,D,targaryen_levy,Valyrian Levy,valyrian,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,4.639,offensive_melee_role_score,,,4.638954237934853,,15.827503154031424,0.0,81.95652173913044,0.0,96.0,27.599999999999998,0.0,0.0,TwoHandedPolearm,western_spear_2_t2,,,,False,False,False,False,False,50.0,10.0,50.0,5.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
56,D,hightower_levy,Hightower Levy,reach,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,4.6171,offensive_melee_role_score,,,4.617125720381399,,15.655465076270213,0.0,81.95652173913044,0.0,90.0,27.299999999999997,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,False,False,False,False,False,40.0,10.0,50.0,5.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
57,D,tyroshi_footman,Tyroshi Footman,tyroshi,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,4.5662,offensive_melee_role_score,,,4.566192512756675,,15.254042894827387,0.0,81.95652173913044,0.0,85.0,26.6,0.0,0.0,TwoHandedPolearm,eastern_spear_1_t2,,,,False,False,False,False,False,40.0,5.0,40.0,25.0,5.0,20.0,20.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
58,D,tarly_footman,Tarly Footman,reach,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,4.5298,offensive_melee_role_score,,,4.529811650167588,,14.967312765225369,0.0,81.95652173913044,0.0,73.0,26.1,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,False,False,False,False,False,40.0,10.0,40.0,5.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
59,D,myrish_footman,Myrish Footman,myrish,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,4.377,offensive_melee_role_score,,,4.377012027293418,,13.763046220896891,0.0,81.95652173913044,0.0,72.0,24.0,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,False,False,False,False,False,40.0,5.0,40.0,25.0,5.0,20.0,20.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
60,D,tyrell_footman,Tyrell Footman,reach,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,4.3697,offensive_melee_role_score,,,4.369735854775599,,13.705700194976487,0.0,81.95652173913044,0.0,73.0,23.9,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,False,False,False,False,False,40.0,10.0,40.0,5.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
61,D,summer_footman,Summer Isles Footman,summer,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,4.086,offensive_melee_role_score,,,4.08596512658071,,11.469205184080742,0.0,81.95652173913044,0.0,52.0,20.0,0.0,0.0,TwoHandedPolearm,eastern_spear_1_t2,,,,False,False,False,False,False,40.0,20.0,50.0,20.0,15.0,20.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
62,D,ibbenese_noble_recruit,Ibbenese Deckhand,ibbenese,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.816,offensive_melee_role_score,,,3.8160341530477004,,8.200481706617731,0.0,75.72463768115942,0.0,71.0,14.3,0.0,0.0,OneHandedSword,battania_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,50.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
63,D,crownlands_noble_recruit,Crownlands Noble's Son,crownlands,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.7724,offensive_melee_role_score,,,3.7723771179407946,,7.856405551095309,0.0,75.72463768115942,0.0,52.0,13.7,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,20.0,30.0,5.0,5.0,50.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
64,D,reach_noble_recruit,Reach Noble's Son,reach,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.7433,offensive_melee_role_score,,,3.7432724278695253,,7.627021447413694,0.0,75.72463768115942,0.0,48.0,13.299999999999999,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,20.0,30.0,5.0,5.0,50.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
65,D,dragonstone_noble_recruit,Dragonstone Noble's Son,dragonstone,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.7324,offensive_melee_role_score,,,3.732358169092797,,7.541002408533088,0.0,75.72463768115942,0.0,41.0,13.15,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,20.0,30.0,5.0,5.0,40.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66,D,stormlands_noble_recruit,Stormlands Noble's Son,stormlands,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.7324,offensive_melee_role_score,,,3.732358169092797,,7.541002408533088,0.0,75.72463768115942,0.0,41.0,13.15,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,20.0,30.0,5.0,5.0,40.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
67,D,valyrian_noble_recruit,Valyrian Noble's Son,valyrian,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.7324,offensive_melee_role_score,,,3.732358169092797,,7.541002408533088,0.0,75.72463768115942,0.0,41.0,13.15,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,50.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
68,D,river_noble_recruit,Riverlord's Son,river,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.6996,offensive_melee_role_score,,,3.69961539276262,,7.282945291891271,0.0,75.72463768115942,0.0,45.0,12.7,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,20.0,30.0,5.0,5.0,40.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
69,D,freefolk_thenn_son,Freefolk Son of Thenn,freefolk,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.6952,offensive_melee_role_score,,,3.6951895817398173,,11.813281339603162,0.0,73.33333333333331,0.0,66.0,20.599999999999998,0.0,0.0,TwoHandedAxe,bronze_axe,,,,False,False,False,False,False,60.0,60.0,20.0,50.0,5.0,5.0,40.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
70,D,ghiscari_noble_recruit,Ghiscari Former Slave,ghiscari,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.6705,offensive_melee_role_score,,,3.6705107026913475,,7.053561188209655,0.0,75.72463768115942,0.0,43.0,12.299999999999999,0.0,0.0,OneHandedSword,aserai_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,50.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
71,D,norvos_initiate,Norvoshi Initiate,norvos,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.6123,offensive_melee_role_score,,,3.6123013225488068,,6.594792980846426,0.0,75.72463768115942,0.0,41.0,11.5,0.0,0.0,OneHandedSword,sturgia_sword_2_t3,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
72,D,qohorik_noble_recruit,Qohorik Noble Youth,qohorik,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.6123,offensive_melee_role_score,,,3.6123013225488068,,6.594792980846426,0.0,75.72463768115942,0.0,41.0,11.5,0.0,0.0,OneHandedSword,qohorik_sword,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73,D,vale_page,Vale Page,vale,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.6123,offensive_melee_role_score,,,3.6123013225488068,,6.594792980846426,0.0,75.72463768115942,0.0,41.0,11.5,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,60.0,50.0,20.0,30.0,5.0,5.0,40.0,30.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
74,D,volantine_noble_recruit,Volantene Noble Youth,volantine,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.6123,offensive_melee_role_score,,,3.6123013225488068,,6.594792980846426,0.0,75.72463768115942,0.0,41.0,11.5,0.0,0.0,OneHandedSword,sturgia_sword_2_t3,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
75,D,sarnor_noble_recruit,Sarnori Noble's Son,sarnor,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.5905,offensive_melee_role_score,,,3.590472804995355,,6.422754903085216,0.0,75.72463768115942,0.0,38.0,11.2,0.0,0.0,OneHandedSword,aserai_sword_1_t2,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
76,D,clegane_recruit,Clegane Recruit,vlandia,6.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.5803,offensive_melee_role_score,,,3.580271136592383,,7.168253240050464,0.0,81.95652173913044,0.0,40.75,12.5,0.0,0.0,Mace|OneHandedAxe|TwoHandedPolearm,peasant_hammer_1_t1|peasant_pickaxe_1_t1|peasant_pitchfork_1_t1|vlandia_mace_1_t2,,,,False,False,False,False,False,20.0,10.0,20.0,5.0,5.0,5.0,5.0,20.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77,D,dayne_recruit,Dayne Recruit,aserai,6.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.5803,offensive_melee_role_score,,,3.580271136592383,,7.4836563826126845,0.0,81.95652173913044,0.0,43.5,13.05,0.0,0.0,Mace|OneHandedAxe|TwoHandedPolearm,peasant_hammer_1_t1|peasant_pickaxe_1_t1|peasant_pitchfork_1_t1|vlandia_mace_1_t2,,,,False,False,False,False,False,20.0,10.0,20.0,5.0,5.0,5.0,5.0,20.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
78,D,celtigar_recruit,Celtigar Recruit,dragonstone,6.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.5584,offensive_melee_role_score,,,3.558442619038932,,6.996215162289252,0.0,81.95652173913044,0.0,37.75,12.2,0.0,0.0,Mace|OneHandedAxe|TwoHandedPolearm,peasant_hammer_1_t1|peasant_pickaxe_1_t1|peasant_pitchfork_1_t1|vlandia_mace_1_t2,,,,False,False,False,False,False,20.0,10.0,20.0,5.0,5.0,5.0,5.0,20.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
79,D,yiti_recruit,Yi Ti Recruit,yiti,6.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.5403,offensive_melee_role_score,,,3.5402521877443878,,7.11090721413006,0.0,81.95652173913044,0.0,43.5,12.4,0.0,0.0,Mace|OneHandedAxe|TwoHandedPolearm,khuzait_mace_1_t2|peasant_pitchfork_1_t1|peasant_polearm_1_t1|peasant_sickle_1_t1,,,,False,False,False,False,False,20.0,5.0,20.0,5.0,5.0,5.0,10.0,20.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
80,D,golden_recruit,Golden Company Recruit,volantine,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.4626,offensive_melee_role_score,,,3.462576937081172,,17.46186489276293,0.0,75.72463768115942,0.0,106.0,30.450000000000003,0.0,0.0,OneHandedSword,golden_company_sword,,,,False,False,False,False,False,50.0,20.0,40.0,20.0,15.0,20.0,5.0,50.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
81,D,summer_recruit,Summer Isles Recruit,summer,6.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.4166,offensive_melee_role_score,,,3.4165572549414875,,6.1933707994036,0.0,81.95652173913044,0.0,34.0,10.799999999999999,0.0,0.0,Mace|OneHandedAxe|TwoHandedPolearm,khuzait_mace_1_t2|peasant_pitchfork_1_t1|peasant_polearm_1_t1|peasant_sickle_1_t1,,,,False,False,False,False,False,20.0,5.0,20.0,5.0,5.0,5.0,10.0,20.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
82,D,greyjoy_footman,Greyjoy Footman,sturgia,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,3.2698,offensive_melee_role_score,,,3.2697583653590043,,15.942195205872231,0.0,75.72463768115942,0.0,103.0,27.799999999999997,0.0,0.0,OneHandedSword,sturgia_sword_1_t2,,,,False,False,False,False,False,50.0,20.0,40.0,15.0,5.0,40.0,15.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
83,D,celtigar_levy,Celtigar Levy,dragonstone,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,3.1062,offensive_melee_role_score,,,3.1062319242392658,,18.83816951485262,0.0,73.33333333333331,0.0,109.0,32.85,0.0,0.0,OneHandedAxe,sturgia_axe_2_t2,,,,False,False,False,False,False,40.0,30.0,30.0,5.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
84,D,qartheen_noble_recruit,Qartheen Pureborn Youth,qartheen,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,3.0957,offensive_melee_role_score,,,3.0956930737837536,,2.5232251404977633,0.0,75.72463768115942,0.0,22.0,4.4,0.0,0.0,OneHandedSword,iron_spatha_sword_t2,,,,False,False,False,False,False,60.0,50.0,50.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
85,D,harlaw_levy,Harlaw Levy,sturgia,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,3.0078,offensive_melee_role_score,,,3.007816154717569,,13.877738272737698,0.0,75.72463768115942,0.0,79.0,24.2,0.0,0.0,OneHandedSword,sturgia_sword_1_t2,,,,False,False,False,False,False,50.0,20.0,40.0,15.0,5.0,40.0,15.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
86,D,crownlands_levy,Crownlands Levy,crownlands,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.8696,offensive_melee_role_score,,,2.869568876879032,,12.788163780250025,0.0,75.72463768115942,0.0,65.0,22.299999999999997,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,40.0,10.0,30.0,5.0,0.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
87,D,reach_levy,Reach Levy,reach,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.8696,offensive_melee_role_score,,,2.869568876879032,,12.788163780250025,0.0,75.72463768115942,0.0,65.0,22.299999999999997,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,40.0,10.0,30.0,5.0,0.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
88,D,yiti_footman,Yi Ti Footman,yiti,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.8186,offensive_melee_role_score,,,2.818635669254309,,12.3867415988072,0.0,75.72463768115942,0.0,66.0,21.599999999999998,0.0,0.0,OneHandedSword,simple_sabre_sword_t2,,,,False,False,False,False,False,50.0,20.0,40.0,20.0,15.0,20.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
89,D,velaryon_shipman,Velaryon Shipmate,dragonstone,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.7824,offensive_melee_role_score,,,2.7824422471963812,,16.286271361394654,0.0,73.33333333333331,0.0,106.0,28.4,0.0,0.0,OneHandedAxe,sturgia_axe_2_t2,,,,False,False,False,False,False,40.0,30.0,30.0,5.0,0.0,10.0,5.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
90,D,nightswatch_soldier,Night's Watch Soldier,nightswatch,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.7641,offensive_melee_role_score,,,2.7640643753706775,,11.956646404404172,0.0,75.72463768115942,0.0,69.0,20.849999999999998,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,40.0,10.0,40.0,5.0,10.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
91,D,vale_footman,Vale Footman,vale,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.7022,offensive_melee_role_score,,,2.702216908969226,,11.469205184080742,0.0,75.72463768115942,0.0,52.0,20.0,0.0,0.0,OneHandedSword,vlandia_sword_1_t2,,,,False,False,False,False,False,40.0,10.0,40.0,5.0,0.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
92,D,mormont_woodswoman,Mormont Woodswoman,battania,11.0,2.0,main_or_minor_line,Infantry,Skirmishers,2.5496,offensive_melee_role_score,,,2.549604726626215,2.931150311927053,14.451198531941737,0.0,73.33333333333331,30.46153846153846,86.0,25.200000000000003,0.0,0.0,OneHandedAxe,battania_axe_1_t2,,,northern_javelin_1_t2,False,False,False,False,True,50.0,50.0,20.0,50.0,5.0,40.0,15.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
93,D,lannister_recruit,Lannister Recruit,vlandia,6.0,1.0,main_or_minor_line,Infantry,Offensive Melee,2.3566,offensive_melee_role_score,,,2.3565987143728897,,8.322342011698588,0.0,75.72463768115942,0.0,49.25,14.512500000000001,0.0,0.0,Mace|OneHandedAxe|OneHandedSword,peasant_hammer_1_t1|peasant_pickaxe_1_t1|vlandia_mace_1_t2|vlandia_sword_1_t2,,,,False,False,False,False,False,20.0,10.0,20.0,5.0,5.0,5.0,5.0,20.0,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
94,D,ibbenese_footman,Ibbenese Footman,ibbenese,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.2875,offensive_melee_role_score,,,2.28747507545362,,8.200481706617731,0.0,75.72463768115942,0.0,71.0,14.3,0.0,0.0,OneHandedSword,battania_sword_1_t2,,,,False,False,False,False,False,40.0,10.0,20.0,5.0,0.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
95,D,pentoshi_noble_recruit,Pentoshi Noble Youth,pentoshi,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,2.252,offensive_melee_role_score,,,2.2519568802880467,,6.594792980846426,0.0,70.10869565217392,0.0,41.0,11.5,0.0,0.0,Mace,empire_mace_1_t2,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
96,D,lyseni_noble_recruit,Lyseni Noble Youth,lyseni,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,2.2301,offensive_melee_role_score,,,2.230128362734595,,6.422754903085216,0.0,70.10869565217392,0.0,38.0,11.2,0.0,0.0,Mace,empire_mace_1_t2,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
97,D,myrish_noble_recruit,Myrish Noble Youth,myrish,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,2.2301,offensive_melee_role_score,,,2.230128362734595,,6.422754903085216,0.0,70.10869565217392,0.0,38.0,11.2,0.0,0.0,Mace,empire_mace_1_t2,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
98,D,tyroshi_noble_recruit,Tyroshi Noble Youth,tyroshi,11.0,1.0,main_or_minor_line,Infantry,Offensive Melee,2.2301,offensive_melee_role_score,,,2.230128362734595,,6.422754903085216,0.0,70.10869565217392,0.0,38.0,11.2,0.0,0.0,Mace,empire_mace_1_t2,,,,False,False,False,False,False,50.0,50.0,60.0,30.0,5.0,30.0,50.0,50.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
99,D,dragonstone_footman,Dragonstone Footman,dragonstone,11.0,2.0,main_or_minor_line,Infantry,Offensive Melee,2.2295,offensive_melee_role_score,,,2.2294531358422387,,11.92797339144397,0.0,73.33333333333331,0.0,62.0,20.799999999999997,0.0,0.0,OneHandedAxe,vlandia_axe_1_t3,,,,False,False,False,False,False,40.0,30.0,30.0,5.0,0.0,10.0,5.0,40.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
