rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
49,A,skag_master_spearman,Skagosi Master Spearman,skagosi,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,38.6356,defensive_role_score,,38.635551199829436,35.60941721867679,,38.26126849409336,0.0,81.95652173913044,0.0,168.0,49.199999999999996,0.0,0.0,TwoHandedPolearm,skagosi_spear,,,,True,False,False,False,False,130.0,20.0,140.0,20.0,15.0,20.0,5.0,140.0,1,,420.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
50,A,westerling_man_at_arms,Westerling Man at Arms,vlandia,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,38.3834,defensive_role_score,,38.383368242694665,22.337161942037138,,37.96634607507414,0.0,81.95652173913044,0.0,175.0,49.6,0.0,0.0,TwoHandedPolearm,northern_spear_3_t4,,,,True,False,False,False,False,100.0,30.0,100.0,5.0,0.0,10.0,5.0,110.0,1,,380.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51,A,grafton_man_at_arms,Grafton Man at Arms,vale,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,38.3343,defensive_role_score,,38.33433266769622,22.32988576951932,,37.90900004915373,0.0,81.95652173913044,0.0,162.0,49.5,0.0,0.0,TwoHandedPolearm,grafton_spear,,,,True,False,False,False,False,100.0,30.0,100.0,5.0,0.0,10.0,5.0,110.0,1,,380.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
52,A,myrish_axeman,Myrish Legionnaire,myrish,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,38.0695,defensive_role_score,,38.06954056270472,35.52542939875684,,37.59933150918356,0.0,81.95652173913044,0.0,173.0,54.4,0.0,0.0,TwoHandedPolearm,western_spear_5_t4,,,,True,False,False,False,False,140.0,45.0,130.0,45.0,15.0,140.0,60.0,140.0,1,,450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
53,A,tyrell_houseguard,Tyrell House Guard,reach,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,38.066,defensive_role_score,,38.0660380216334,32.216200931939994,,37.59523536447496,0.0,81.95652173913044,0.0,169.0,54.85,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,False,False,False,False,130.0,90.0,130.0,5.0,0.0,90.0,5.0,130.0,1,,430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
54,A,tyrell_man_at_arms,Tyrell Man at Arms,reach,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,38.066,defensive_role_score,,38.0660380216334,22.29007471131469,,37.59523536447496,0.0,81.95652173913044,0.0,169.0,54.85,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,False,False,False,False,100.0,90.0,100.0,5.0,0.0,80.0,5.0,110.0,1,,430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
55,A,mallister_man_at_arms,Mallister Man at Arms,river,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,38.0436,defensive_role_score,,38.04362175877697,22.286748461020835,,37.569020038339914,0.0,81.95652173913044,0.0,167.0,48.45,0.0,0.0,TwoHandedPolearm,northern_spear_3_t4,,,,True,False,False,False,False,100.0,30.0,100.0,5.0,0.0,10.0,5.0,110.0,1,,400.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
56,A,tyroshi_corsair,Tyroshi Corsair,tyroshi,31.0,5.0,main_or_minor_line,Infantry,Skirmishers,38.0425,defensive_role_score,,38.042502426827646,57.260410556177575,62.01583188319145,37.31260137958153,0.0,73.33333333333331,30.46153846153846,179.0,55.5,0.0,0.0,OneHandedAxe,tyroshi_axe3,,,generic_javelin_1_t3,True,False,False,False,True,230.0,220.0,220.0,45.0,15.0,230.0,150.0,230.0,1,,380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
57,A,tyroshi_firstmate,Tyroshi Firstmate,tyroshi,26.0,4.0,main_or_minor_line,Infantry,Skirmishers,38.0425,defensive_role_score,,38.042502426827646,30.61521231937972,43.99310730993475,37.31260137958153,0.0,73.33333333333331,30.46153846153846,179.0,55.5,0.0,0.0,OneHandedAxe,tyroshi_axe3,,,generic_javelin_1_t3,True,False,False,False,True,140.0,130.0,130.0,45.0,50.0,140.0,100.0,140.0,1,,380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
58,A,arryn_houseguard,Arryn House Guard,vale,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,37.6878,defensive_role_score,,37.68776358593122,35.468779198439535,,37.152851735946115,0.0,81.95652173913044,0.0,175.0,55.449999999999996,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,False,False,False,False,130.0,120.0,140.0,20.0,0.0,10.0,50.0,130.0,1,,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
59,A,summer_pikeman,Summer Isles Spearmaster,summer,26.0,5.0,main_or_minor_line,Infantry,Skirmishers,37.6392,defensive_role_score,,37.63924099848663,38.55556467685454,12.422105287739626,35.4037979453738,0.0,81.95652173913044,30.46153846153846,158.0,49.199999999999996,0.0,0.0,TwoHandedPolearm,northern_spear_3_t4,,,western_javelin_3_t4,True,False,False,False,True,140.0,20.0,150.0,20.0,15.0,20.0,5.0,150.0,1,,510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
60,A,bracken_master_pikeman,Bracken Pikemaster,river,31.0,6.0,main_or_minor_line,Infantry,Defensive Troops,37.5527,defensive_role_score,,37.55268089830841,65.68655193603492,,38.033522848295185,0.0,75.72463768115942,0.0,177.0,56.3,0.0,0.0,OneHandedSword,sturgia_sword_4_t4,,,,True,False,False,False,False,230.0,220.0,250.0,5.0,0.0,220.0,5.0,240.0,1,,400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
61,A,crownlands_militia_veteran_spearman,City Watch Veteran Spearman,crownlands,21.0,0.0,special_or_unlinked,Infantry,Defensive Troops,37.4748,defensive_role_score,,37.474809088795205,,,29.864991070404535,0.0,81.95652173913044,0.0,141.0,38.650000000000006,0.0,0.0,TwoHandedPolearm,western_spear_3_t3,,,,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,,395.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
62,A,unsullied,Unsullied,ghiscari,31.0,0.0,special_or_unlinked,Infantry,Skirmishers,37.2575,defensive_role_score,,37.257464021713155,72.5786145006841,64.97886846177224,34.95731817213638,0.0,81.95652173913044,30.46153846153846,162.0,48.650000000000006,0.0,0.0,TwoHandedPolearm,unsullied_spear,,,eastern_javelin_2_t3,True,False,False,False,True,270.0,50.0,270.0,30.0,5.0,270.0,50.0,270.0,1,,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
63,A,qartheen_elite_hoplite,Qartheen Elite Hoplite,qartheen,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,37.252,defensive_role_score,,37.252047476659484,38.712833948561084,,36.643291334196256,0.0,81.95652173913044,0.0,166.0,47.75000000000001,0.0,0.0,TwoHandedPolearm,qarth_spear,,,,True,False,False,False,False,140.0,10.0,150.0,5.0,0.0,70.0,5.0,140.0,1,,360.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
64,A,tarly_houseguard,Tarly House Guard,reach,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,37.2429,defensive_role_score,,37.24294086987407,32.09406517896234,,36.632641357953894,0.0,81.95652173913044,0.0,174.0,56.60000000000001,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,False,False,False,False,130.0,90.0,130.0,5.0,0.0,90.0,5.0,140.0,1,,280.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
65,A,velaryon_sea_guard,Velaryon Sea Guard,dragonstone,31.0,6.0,main_or_minor_line,Infantry,Defensive Troops,37.1534,defensive_role_score,,37.15339121617834,59.51306679229919,,37.56656235151475,0.0,75.72463768115942,0.0,168.0,53.2,0.0,0.0,OneHandedSword,velaryon_cutlass,,,,True,False,False,False,False,230.0,210.0,220.0,5.0,0.0,230.0,5.0,240.0,1,,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66,A,baratheon_houseguard,Baratheon House Guard,stormlands,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,37.0503,defensive_role_score,,37.05030111095165,35.374188955707915,,36.40735339898087,0.0,81.95652173913044,0.0,174.0,54.150000000000006,0.0,0.0,OneHandedSword|TwoHandedPolearm,spiked_polehammer|vlandia_sword_4_t4,,,,True,False,False,False,False,130.0,140.0,110.0,5.0,0.0,120.0,5.0,140.0,2,,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
67,A,baratheon_pikeknight,Baratheon Hammerknight,stormlands,31.0,6.0,main_or_minor_line,Infantry,Defensive Troops,37.0503,defensive_role_score,,37.05030111095165,68.46127635779224,,36.40735339898087,0.0,81.95652173913044,0.0,174.0,54.150000000000006,0.0,0.0,TwoHandedPolearm,spiked_polehammer,,,,True,False,False,False,False,220.0,220.0,240.0,5.0,0.0,200.0,5.0,230.0,2,,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
68,A,yronwood_pikeman,Yronwood Pikeman,aserai,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,37.0462,defensive_role_score,,37.04621345939606,22.81174529582373,,37.44122032343158,0.0,75.72463768115942,0.0,168.0,51.849999999999994,0.0,0.0,OneHandedSword,vlandia_sword_2_t3,,,,True,False,False,False,False,110.0,45.0,110.0,70.0,15.0,100.0,90.0,100.0,1,,280.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
69,A,yronwood_veteran_pikeman,Yronwood Veteran Pikeman,aserai,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,37.0462,defensive_role_score,,37.04621345939606,31.98309976138822,,37.44122032343158,0.0,75.72463768115942,0.0,168.0,51.849999999999994,0.0,0.0,OneHandedSword,vlandia_sword_2_t3,,,,True,False,False,False,False,130.0,100.0,140.0,70.0,15.0,100.0,100.0,130.0,1,,280.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
70,A,tyroshi_quartermaster,Tyroshi Quartermaster,tyroshi,21.0,3.0,main_or_minor_line,Infantry,Skirmishers,36.9392,defensive_role_score,,36.939201989363006,21.569765692129533,33.23400689860334,36.022315796372446,0.0,73.33333333333331,30.46153846153846,156.0,53.25,0.0,0.0,OneHandedAxe,tyroshi_axe2,,,generic_javelin_1_t3,True,False,False,False,True,110.0,100.0,100.0,45.0,45.0,110.0,60.0,110.0,1,,380.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
71,A,dragonstone_brute,Dragonstone Halberdier,dragonstone,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,36.8948,defensive_role_score,,36.894788287385225,25.424986873668967,,36.225484573919026,0.0,81.95652173913044,0.0,156.0,48.05,0.0,0.0,TwoHandedPolearm,dragonstone_halberd,,,,True,False,False,False,False,90.0,90.0,110.0,5.0,0.0,10.0,5.0,100.0,1,,315.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
72,A,dragonstone_man_at_arms,Dragonstone Man at Arms,dragonstone,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,36.8948,defensive_role_score,,36.894788287385225,22.116278133460536,,36.225484573919026,0.0,81.95652173913044,0.0,156.0,48.05,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,False,False,False,False,100.0,90.0,100.0,5.0,0.0,10.0,5.0,100.0,1,,315.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73,A,tarth_halberdier,Tarth Halberdier,stormlands,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,36.8394,defensive_role_score,,36.839448138458415,35.3429014138813,,36.160765487523136,0.0,81.95652173913044,0.0,164.0,47.4,0.0,0.0,TwoHandedPolearm,stormlands_halberd,,,,True,False,False,False,False,130.0,110.0,140.0,5.0,0.0,120.0,5.0,130.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
74,A,tarth_master_halberdier,Tarth Master Halberdier,stormlands,31.0,6.0,main_or_minor_line,Infantry,Defensive Troops,36.8394,defensive_role_score,,36.839448138458415,68.42998881596561,,36.160765487523136,0.0,81.95652173913044,0.0,164.0,47.4,0.0,0.0,TwoHandedPolearm,stormlands_halberd,,,,True,False,False,False,False,220.0,220.0,240.0,5.0,0.0,200.0,5.0,230.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
75,A,stark_soldier,Stark Soldier,battania,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,36.6741,defensive_role_score,,36.6741281998923,25.392244097338786,,35.93875444431701,0.0,81.95652173913044,0.0,146.5,45.150000000000006,0.0,0.0,TwoHandedPolearm,vlandia_lance_1_t3,,,,True,False,False,False,False,110.0,50.0,110.0,40.0,5.0,20.0,20.0,110.0,2,,420.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
76,A,stormlands_houseguard,Stormlands House Guard,stormlands,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,36.4226,defensive_role_score,,36.42264575097177,31.972345207271417,,35.6733242671997,0.0,81.95652173913044,0.0,158.0,46.55,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,False,False,False,False,130.0,90.0,120.0,5.0,0.0,40.0,5.0,130.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77,A,crownlands_militia_spearman,City Watch Spearman,crownlands,11.0,0.0,special_or_unlinked,Infantry,Defensive Troops,36.396,defensive_role_score,,36.39602643882977,,,28.60337850015565,0.0,81.95652173913044,0.0,119.0,36.45,0.0,0.0,TwoHandedPolearm,peasant_pitchfork_1_t1|western_spear_1_t2|western_spear_2_t2,,,,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,,395.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
78,A,realm_hedge_knight,Realm Hedge Knight,crownlands,21.0,3.0,main_or_minor_line,Infantry,Defensive Troops,36.3001,defensive_role_score,,36.300056813475706,22.028028555351575,,35.5299592023987,0.0,81.95652173913044,0.0,165.0,46.3,0.0,0.0,TwoHandedPolearm,baratheon_spear,,,,True,False,False,False,False,100.0,90.0,100.0,30.0,5.0,90.0,100.0,110.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
79,A,qohorik_goat_warrior,Black Goat Warrior,qohorik,21.0,3.0,main_or_minor_line,Infantry,Skirmishers,36.2228,defensive_role_score,,36.22281338924632,25.110552275577565,36.21952901382356,33.747317025215864,0.0,81.95652173913044,30.46153846153846,149.0,41.1,0.0,0.0,TwoHandedPolearm,qohorik_spear,,,eastern_javelin_1_t2,True,False,False,False,True,110.0,30.0,110.0,40.0,10.0,110.0,80.0,110.0,1,,430.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
80,A,stormlands_crusher,Stormlands Elite Maceman,stormlands,26.0,5.0,main_or_minor_line,Infantry,Skirmishers,36.1812,defensive_role_score,,36.18123035870274,25.754254643776264,35.247469264123936,35.6733242671997,0.0,70.10869565217392,30.46153846153846,158.0,46.55,0.0,0.0,Mace,empire_mace_4_t5,,,western_javelin_1_t2,True,False,False,False,True,130.0,120.0,110.0,5.0,0.0,120.0,5.0,130.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
81,A,umber_houseguard,Umber House Guard,battania,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,36.1046,defensive_role_score,,36.10461502169625,35.23386277143572,,35.3013943276588,0.0,81.95652173913044,0.0,160.0,49.24999999999999,0.0,0.0,TwoHandedPolearm,northern_spear_4_t5,,,,True,False,False,False,False,130.0,140.0,130.0,5.0,0.0,100.0,5.0,140.0,1,,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
82,A,stormlands_spearman,Stormlands Spearman,stormlands,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,36.0794,defensive_role_score,,36.079396725982775,21.995285779021394,,35.27190208575688,0.0,81.95652173913044,0.0,151.0,45.85,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,False,False,False,False,90.0,90.0,100.0,5.0,0.0,40.0,5.0,100.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
83,A,greyjoy_fingerdancer,Greyjoy Finger Dancer,sturgia,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,36.0641,defensive_role_score,,36.06410094299896,31.837368420388504,,36.29266134714006,0.0,75.72463768115942,0.0,164.0,50.75,0.0,0.0,OneHandedSword,sturgia_sword_5_t4,,,,True,False,False,False,False,140.0,120.0,120.0,15.0,5.0,140.0,15.0,140.0,1,,510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
84,A,ibbenese_sailor,Ibbenese Sailor,ibbenese,21.0,3.0,main_or_minor_line,Infantry,Skirmishers,35.9356,defensive_role_score,,35.93560502139838,25.067934693687487,32.65954829896004,33.41143315911064,0.0,81.95652173913044,30.46153846153846,150.0,41.2,0.0,0.0,TwoHandedPolearm,ibb_spear,,,eastern_javelin_1_t2,True,False,False,False,True,100.0,100.0,110.0,30.0,5.0,100.0,50.0,100.0,1,,400.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
85,A,qartheen_hoplite,Qartheen Hoplite,qartheen,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,35.8545,defensive_role_score,,35.85453358920428,28.579336811177974,,35.00892959546475,0.0,81.95652173913044,0.0,154.0,44.9,0.0,0.0,TwoHandedPolearm,qarth_spear2,,,,True,False,False,False,False,110.0,10.0,120.0,5.0,0.0,70.0,5.0,110.0,1,,360.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
86,A,stormlands_basher,Stormlands Maceman,stormlands,21.0,4.0,main_or_minor_line,Infantry,Skirmishers,35.838,defensive_role_score,,35.83798133371375,17.21213919171743,24.737315865586336,35.27190208575688,0.0,70.10869565217392,30.46153846153846,151.0,45.85,0.0,0.0,Mace,morningstar_mace_t3,,,western_javelin_1_t2,True,False,False,False,True,100.0,90.0,80.0,5.0,0.0,90.0,5.0,100.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
87,A,skag_spearman,Skagosi Spearman,skagosi,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,35.781,defensive_role_score,,35.780980226706625,25.259713812192825,,34.92291055658414,0.0,81.95652173913044,0.0,151.0,44.74999999999999,0.0,0.0,TwoHandedPolearm,skagosi_spear,,,,True,False,False,False,False,100.0,20.0,110.0,20.0,15.0,20.0,5.0,110.0,1,,360.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
88,A,river_admiral,Riverlands Admiral,river,31.0,5.0,main_or_minor_line,Infantry,Defensive Troops,35.7479,defensive_role_score,,35.747934005506075,81.33192766787485,,31.877017351268975,0.0,100.0,0.0,162.0,46.25,0.0,0.0,TwoHandedSword,battania_2hsword_3_t3,,,,True,False,False,False,False,220.0,230.0,20.0,30.0,5.0,5.0,40.0,220.0,1,,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
89,A,river_elite_swordsman,Riverlands Elite Swordsman,river,21.0,3.0,main_or_minor_line,Infantry,Defensive Troops,35.7479,defensive_role_score,,35.747934005506075,32.886112691878736,,31.877017351268975,0.0,100.0,0.0,162.0,46.25,0.0,0.0,TwoHandedSword,battania_2hsword_3_t3,,,,True,False,False,False,False,110.0,110.0,20.0,30.0,5.0,5.0,40.0,110.0,1,,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
90,A,river_swordmaster,Riverlands Swordmaster,river,26.0,4.0,main_or_minor_line,Infantry,Defensive Troops,35.7479,defensive_role_score,,35.747934005506075,44.99756643587777,,31.877017351268975,0.0,100.0,0.0,162.0,46.25,0.0,0.0,TwoHandedSword,battania_2hsword_3_t3,,,,True,False,False,False,False,140.0,140.0,20.0,30.0,5.0,5.0,40.0,130.0,1,,370.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
91,A,bracken_houseguard,Bracken House Guard,river,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,35.7425,defensive_role_score,,35.74245227492215,35.18012304012555,,34.87785296478954,0.0,81.95652173913044,0.0,156.0,45.699999999999996,0.0,0.0,TwoHandedPolearm,northern_spear_3_t4,,,,True,False,False,False,False,130.0,30.0,140.0,5.0,0.0,10.0,5.0,140.0,1,,315.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
92,A,tigercloak_elite_warrior,Volantine Elite Warrior,volantine,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,35.7368,defensive_role_score,,35.736848209208034,35.179291477552084,,34.871299133255775,0.0,81.95652173913044,0.0,168.0,51.699999999999996,0.0,0.0,TwoHandedPolearm,southern_spear_3_t3,,,,True,False,False,False,False,140.0,20.0,130.0,20.0,15.0,20.0,5.0,140.0,1,,360.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
93,A,freefolk_frosthedge,Free Folk Frosthedge,freefolk,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,35.7149,defensive_role_score,,35.71490115149126,30.48455305002405,,36.28283059983943,0.0,73.33333333333331,0.0,161.0,45.75,0.0,0.0,OneHandedAxe,wildling_axe,,,,True,False,False,False,False,140.0,110.0,100.0,5.0,0.0,30.0,5.0,140.0,1,,420.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
94,A,tarth_soldier,Tarth Soldier,stormlands,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,35.7116,defensive_role_score,,35.71162991349457,25.2494232253462,,34.841806891353855,0.0,81.95652173913044,0.0,141.0,45.1,0.0,0.0,TwoHandedPolearm,northern_spear_2_t3,,,,True,False,False,False,False,100.0,90.0,110.0,5.0,0.0,90.0,5.0,110.0,1,,300.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
95,A,dreadfort_blackguard,Dreadfort Blackguard,battania,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,35.6808,defensive_role_score,,35.68080755206699,35.17097585181743,,34.80576081791818,0.0,81.95652173913044,0.0,158.0,50.900000000000006,0.0,0.0,TwoHandedPolearm,bolton_spear,,,,True,False,False,False,False,140.0,100.0,70.0,5.0,0.0,130.0,5.0,140.0,1,,390.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
96,A,clegane_houseguard,Clegane House Guard,vlandia,26.0,5.0,main_or_minor_line,Infantry,Defensive Troops,35.4917,defensive_role_score,,35.4916703342159,35.142910614963,,34.584569003653755,0.0,81.95652173913044,0.0,161.0,48.0,0.0,0.0,TwoHandedPolearm,western_spear_5_t4,,,,True,False,False,False,False,130.0,140.0,130.0,5.0,0.0,100.0,5.0,140.0,1,,500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
97,A,qohorik_spearman,Qohorik Spearman,qohorik,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,35.3922,defensive_role_score,,35.39219816779052,21.893315418450268,,34.46823849392951,0.0,81.95652173913044,0.0,149.0,43.50000000000001,0.0,0.0,TwoHandedPolearm,eastern_throwing_spear_1_t3,,,,True,False,False,False,False,100.0,45.0,100.0,45.0,15.0,60.0,60.0,100.0,1,,380.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
98,A,celtigar_man_at_arms,Celtigar Man at Arms,dragonstone,21.0,4.0,main_or_minor_line,Infantry,Defensive Troops,35.3747,defensive_role_score,,35.37468546243394,21.89071678540818,,34.44775777038651,0.0,81.95652173913044,0.0,153.0,44.95,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,False,False,False,False,100.0,90.0,100.0,5.0,0.0,10.0,5.0,110.0,1,,315.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
