rank,tier,troop_id,troop_name,culture,level,tree_tier,line_status,default_group,primary_category,role_score,role_score_column,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,armor_total,effective_armor,ranged_damage,throw_damage,crafted_melee_template,crafted_melee_item,ranged_item_scored,direct_throw_item,crafted_throw_item,has_shield,has_horse,has_bow,has_crossbow,has_throwing,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,roster_count,spectacle_reason,shield_hp,shield_armor,horse_charge,horse_speed,horse_maneuver,horse_extra_health,harness_armor,ammo_stack,ammo_thrust,ranged_base_damage,ranged_speed_rating,ranged_accuracy,ranged_missile_speed,thrown_damage,thrown_stack,thrown_speed_rating,ranged_item_audit,ranged_class,thrown_item_audit
49,A,blackwood_horseman,Blackwood Horseman,river,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,60.8285,defensive_role_score,,60.828468687272945,39.61174425717853,,55.882063801549975,0.0,81.95652173913044,0.0,155.0,44.15,0.0,0.0,TwoHandedPolearm,highland_spear_3_t3,,,,True,True,False,False,False,130.0,70.0,130.0,5.0,0.0,10.0,130.0,110.0,1,,300.0,10.0,30.0,58.0,58.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
50,A,martell_horseman,Martell Horseman,aserai,26.0,5.0,main_or_minor_line,Cavalry,Skirmishers,60.8087,defensive_role_score,,60.80866693661315,42.702791493782534,62.208740748828234,54.16659839758819,0.0,81.95652173913044,30.46153846153846,164.0,52.050000000000004,0.0,0.0,TwoHandedPolearm,southern_spear_3_t3,,,eastern_javelin_2_t3,True,True,False,False,True,130.0,50.0,140.0,15.0,5.0,120.0,140.0,130.0,1,,380.0,9.0,20.0,68.0,73.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
51,A,stormlands_horseman,Stormlands Horseman,stormlands,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,60.8069,defensive_role_score,,60.806893034273635,39.60854274127069,,55.856831550144996,0.0,81.95652173913044,0.0,151.0,45.85,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,120.0,90.0,130.0,5.0,0.0,40.0,130.0,120.0,1,,300.0,10.0,22.0,53.0,61.0,10.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
52,A,dayne_knight,Dayne Knight,aserai,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,60.7999,defensive_role_score,,60.799887952130995,39.607503288053856,,55.84863926072779,0.0,81.95652173913044,0.0,169.0,51.55,0.0,0.0,TwoHandedPolearm,vlandia_lance_2_t4,,,,True,True,False,False,False,130.0,90.0,130.0,20.0,50.0,90.0,140.0,130.0,1,,400.0,1.0,18.0,60.0,73.0,20.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
53,A,hightower_cavalry,Hightower Cavalry,reach,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,60.6651,defensive_role_score,,60.665110171706765,42.896212948370454,,55.69101961234087,0.0,81.95652173913044,0.0,175.0,55.25000000000001,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,140.0,90.0,140.0,5.0,0.0,100.0,130.0,120.0,1,,280.0,1.0,16.0,48.0,65.0,15.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
54,A,bracken_horseman,Bracken Horseman,river,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,60.3689,defensive_role_score,,60.36893529871625,42.85226486636284,,55.34464961578162,0.0,81.95652173913044,0.0,153.0,43.75,0.0,0.0,TwoHandedPolearm,sturgia_lance_2_t5,,,,True,True,False,False,False,120.0,70.0,140.0,5.0,0.0,10.0,130.0,110.0,1,,315.0,9.0,30.0,58.0,58.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
55,A,vale_elite_lancer,Vale Elite Lancer,vale,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,60.3003,defensive_role_score,,60.300285493718434,39.53336948462946,,55.264365179493055,0.0,81.95652173913044,0.0,162.0,51.45,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,100.0,10.0,130.0,5.0,0.0,10.0,130.0,110.0,1,,280.0,1.0,30.0,58.0,58.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
56,A,vale_elite_voulgier,Vale Elite Voulgier,vale,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,60.3003,defensive_role_score,,60.300285493718434,39.53336948462946,,55.264365179493055,0.0,81.95652173913044,0.0,162.0,51.45,0.0,0.0,TwoHandedPolearm,vlandia_polearm_1_t5,,,,True,True,False,False,False,100.0,10.0,130.0,5.0,0.0,10.0,130.0,110.0,1,,280.0,1.0,30.0,58.0,58.0,40.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
57,A,skagosi_stoneborn,Skagosi Stoneborn,skagosi,26.0,5.0,main_or_minor_line,Cavalry,Skirmishers,59.9183,defensive_role_score,,59.91832099628453,45.87938573013172,65.38302567704991,53.125358412662,0.0,81.95652173913044,30.46153846153846,183.0,54.4,0.0,0.0,TwoHandedPolearm,skagosi_spear,,,generic_javelin_1_t3,True,True,False,False,True,140.0,150.0,130.0,30.0,5.0,130.0,140.0,140.0,1,,420.0,9.0,80.0,55.0,65.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
58,A,yronwood_knight,Yronwood Knight,aserai,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,59.602,defensive_role_score,,59.60201890574083,39.42975678797574,,54.447757770386495,0.0,81.95652173913044,0.0,168.0,51.849999999999994,0.0,0.0,TwoHandedPolearm,vlandia_lance_2_t4,,,,True,True,False,False,False,130.0,90.0,130.0,20.0,50.0,90.0,140.0,130.0,1,,280.0,1.0,18.0,60.0,73.0,20.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
59,A,bolton_knight,Bolton Cavalry,battania,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,59.5601,defensive_role_score,,59.56012851452789,39.42354085773909,,54.398767879671645,0.0,81.95652173913044,0.0,172.0,49.6,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,100.0,10.0,130.0,5.0,0.0,10.0,130.0,110.0,1,,360.0,1.0,22.0,55.0,66.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
60,A,celtigar_knight,Celtigar Knight,dragonstone,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,59.211,defensive_role_score,,59.21099522053906,42.68044324962066,,53.99046417511837,0.0,81.95652173913044,0.0,192.0,58.599999999999994,0.0,0.0,TwoHandedPolearm,sturgia_lance_2_t5,,,,True,True,False,False,False,130.0,90.0,140.0,5.0,0.0,10.0,130.0,130.0,1,,500.0,1.0,30.0,58.0,58.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
61,A,dragonstone_knight,Dragonstone Knight,dragonstone,21.0,3.0,main_or_minor_line,Cavalry,Skirmishers,59.1402,defensive_role_score,,59.1401964718809,29.220379565763963,51.264524715448864,52.21535890419936,0.0,81.95652173913044,30.46153846153846,170.0,53.9,0.0,0.0,TwoHandedPolearm,baratheon_spear,,,western_javelin_1_t2,True,True,False,False,True,90.0,50.0,100.0,30.0,5.0,90.0,100.0,100.0,1,,300.0,10.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
62,A,umber_horseman,Umber Horseman,battania,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,59.0796,defensive_role_score,,59.07957987954328,45.96965184748134,,53.83677682565169,0.0,81.95652173913044,0.0,152.0,44.7,0.0,0.0,TwoHandedPolearm,sturgia_lance_1_t4,,,,True,True,False,False,False,80.0,10.0,150.0,5.0,0.0,10.0,130.0,110.0,1,,500.0,1.0,22.0,55.0,66.0,70.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
63,A,mounted_priest,Norvoshi Grand Bearded Priest,norvos,31.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,59.0078,defensive_role_score,,59.00784783840272,72.42867776820844,,53.752887782019556,0.0,81.95652173913044,0.0,185.0,54.9,0.0,0.0,TwoHandedPolearm,norvoshi_long_axe,,,,True,True,False,False,False,210.0,200.0,230.0,5.0,0.0,190.0,220.0,210.0,1,,250.0,1.0,19.0,59.0,69.0,40.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
64,A,harlaw_horseman,Harlaw Raider,sturgia,26.0,5.0,main_or_minor_line,Cavalry,Skirmishers,58.9232,defensive_role_score,,58.923179027102144,42.423012265940265,65.0570771734786,51.96156177805449,0.0,81.95652173913044,30.46153846153846,180.0,55.75,0.0,0.0,TwoHandedPolearm,sturgia_lance_2_t5,,,northern_javelin_3_t4,True,True,False,False,True,130.0,50.0,140.0,15.0,5.0,130.0,130.0,130.0,1,,360.0,6.0,20.0,57.0,63.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
65,A,casterly_knight,Casterly Rock Knight,vlandia,21.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,58.511,defensive_role_score,,58.51104741284722,32.65045486356959,,53.17189061655169,0.0,81.95652173913044,0.0,197.0,59.6,0.0,0.0,TwoHandedPolearm,vlandia_lance_2_t4,,,,True,True,False,False,False,100.0,90.0,110.0,20.0,50.0,70.0,110.0,110.0,1,,370.0,1.0,16.0,48.0,65.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
66,A,river_calvary,Riverlands Cavalry,river,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,58.0295,defensive_role_score,,58.029518066362655,39.19642032986149,,52.60875264201333,0.0,81.95652173913044,0.0,162.0,46.25,0.0,0.0,TwoHandedPolearm,vlandia_lance_2_t4,,,,True,True,False,False,False,120.0,70.0,130.0,5.0,0.0,10.0,130.0,110.0,1,,370.0,1.0,22.0,55.0,66.0,70.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
67,A,sarnor_highking_guardian,High King Guardian,sarnor,26.0,5.0,main_or_minor_line,Cavalry,Skirmishers,58.0206,defensive_role_score,,58.02064424384536,38.980380373275324,64.7614611999454,50.90606720954237,0.0,81.95652173913044,30.46153846153846,155.0,47.650000000000006,0.0,0.0,TwoHandedPolearm,northern_spear_3_t4,,,eastern_javelin_1_t2,True,True,False,False,True,110.0,90.0,130.0,5.0,0.0,130.0,130.0,120.0,1,,350.0,1.0,19.0,59.0,69.0,40.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
68,A,lannister_horseman,Lannister Horseman,vlandia,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,57.9754,defensive_role_score,,57.97543883222152,32.57097827061069,,52.54550816771255,0.0,81.95652173913044,0.0,164.0,50.35,0.0,0.0,TwoHandedPolearm,vlandia_lance_2_t4,,,,True,True,False,False,False,100.0,50.0,110.0,15.0,5.0,20.0,100.0,100.0,1,,400.0,8.0,22.0,53.0,61.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
69,A,reach_knight,Reach Horseman,reach,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,57.8593,defensive_role_score,,57.85929457029669,42.479870356900925,,52.40968000917536,0.0,81.95652173913044,0.0,156.0,45.8,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,130.0,90.0,140.0,5.0,0.0,110.0,140.0,120.0,1,,350.0,1.0,26.0,54.0,60.0,20.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
70,A,glover_horseman,Glover Horseman,battania,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,57.2548,defensive_role_score,,57.25475598138749,39.08145680407998,,51.70268543247096,0.0,81.95652173913044,0.0,165.0,52.75000000000001,0.0,0.0,TwoHandedPolearm,sturgia_lance_1_t4,,,,True,True,False,False,False,130.0,50.0,130.0,40.0,5.0,20.0,130.0,130.0,1,,300.0,10.0,22.0,55.0,66.0,70.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
71,A,tyrell_knight,Tyrell Horseman,reach,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,57.124,defensive_role_score,,57.124041148605954,42.37076934726233,,51.54981731194599,0.0,81.95652173913044,0.0,149.0,44.6,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,130.0,90.0,140.0,5.0,0.0,100.0,140.0,130.0,1,,430.0,1.0,16.0,48.0,65.0,15.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
72,A,karstark_shock_cavalry,Karstark Shock Cavalry,battania,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,56.7574,defensive_role_score,,56.75739514926056,45.62507310610183,,51.12103288384971,0.0,81.95652173913044,0.0,153.0,46.25000000000001,0.0,0.0,TwoHandedPolearm,sturgia_lance_1_t4,,,,True,True,False,False,False,80.0,10.0,150.0,5.0,0.0,10.0,130.0,110.0,1,,225.0,1.0,22.0,55.0,66.0,70.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73,A,nightswatch_horseman,Night's Watch Horseman,nightswatch,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,56.6868,defensive_role_score,,56.68678392126282,38.99717793725931,,51.038454606524326,0.0,81.95652173913044,0.0,153.0,49.45,0.0,0.0,TwoHandedPolearm,western_spear_3_t3,,,,True,True,False,False,False,130.0,10.0,100.0,5.0,40.0,10.0,130.0,110.0,1,,225.0,1.0,10.0,42.0,56.0,50.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
74,A,tully_knight,Tully Knight,river,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,56.6261,defensive_role_score,,56.62611990990763,38.98817627240155,,50.96750938017138,0.0,81.95652173913044,0.0,172.0,52.699999999999996,0.0,0.0,TwoHandedPolearm,vlandia_lance_2_t4,,,,True,True,False,False,False,120.0,70.0,130.0,5.0,0.0,10.0,140.0,110.0,1,,370.0,1.0,30.0,58.0,58.0,40.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
75,A,skagosi_rider,Skagosi Rider,skagosi,21.0,4.0,main_or_minor_line,Cavalry,Skirmishers,56.6084,defensive_role_score,,56.60841968389062,32.1534091243453,33.105724443055685,49.25450166303475,0.0,81.95652173913044,30.46153846153846,143.0,47.65,0.0,0.0,TwoHandedPolearm,skagosi_spear,,,generic_javelin_1_t3,True,True,False,False,True,110.0,110.0,100.0,20.0,5.0,5.0,100.0,100.0,1,,420.0,9.0,80.0,55.0,65.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
76,A,velaryon_horseman,Velaryon Horseman,dragonstone,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,56.5631,defensive_role_score,,56.56307417062394,38.978821193450074,,50.89377877541657,0.0,81.95652173913044,0.0,168.0,53.2,0.0,0.0,TwoHandedPolearm,sturgia_lance_2_t5,,,,True,True,False,False,False,120.0,90.0,130.0,5.0,0.0,10.0,130.0,120.0,1,,500.0,1.0,30.0,58.0,58.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
77,A,tyroshi_cavalry,Tyroshi Cavalry,tyroshi,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,56.5548,defensive_role_score,,56.55480817369561,38.97759463865421,,50.88411187390427,0.0,81.95652173913044,0.0,157.0,46.95,0.0,0.0,TwoHandedPolearm,highland_spear_4_t4,,,,True,True,False,False,False,120.0,60.0,130.0,20.0,20.0,60.0,130.0,80.0,1,,380.0,1.0,18.0,60.0,73.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
78,A,lyseni_cavalry,Lyseni Cavalry,lyseni,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,56.5443,defensive_role_score,,56.544300550481665,38.97603545882896,,50.871823439778474,0.0,81.95652173913044,0.0,159.0,46.70000000000001,0.0,0.0,TwoHandedPolearm,lyseni_spear,,,,True,True,False,False,False,120.0,60.0,130.0,20.0,20.0,60.0,130.0,80.0,1,,390.0,1.0,18.0,60.0,73.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
79,A,targ_knight,Targaryen Knight,valyrian,21.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,56.0729,defensive_role_score,,56.072858522282495,35.5973715171278,,50.32048236200088,0.0,81.95652173913044,0.0,142.0,47.35,0.0,0.0,TwoHandedPolearm,khuzait_lance_3_t5,,,,True,True,False,False,False,110.0,100.0,120.0,5.0,0.0,70.0,110.0,120.0,1,,400.0,7.0,22.0,53.0,61.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
80,A,valyrian_knight,Valyrian Knight,valyrian,21.0,3.0,main_or_minor_line,Cavalry,Defensive Troops,55.7807,defensive_role_score,,55.78074659693472,35.554026317985944,,49.97886389330362,0.0,81.95652173913044,0.0,163.0,50.0,0.0,0.0,TwoHandedPolearm,khuzait_lance_3_t5,,,,True,True,False,False,False,110.0,100.0,120.0,5.0,0.0,70.0,110.0,120.0,1,,300.0,10.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
81,A,ibbenese_horseman,Ibbenese Horseman,ibbenese,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,55.7531,defensive_role_score,,55.75314657329276,38.85863961252006,,49.94658627299986,0.0,81.95652173913044,0.0,167.0,49.65,0.0,0.0,TwoHandedPolearm,ibb_spear,,,,True,True,False,False,False,110.0,130.0,130.0,5.0,0.0,10.0,130.0,120.0,1,,330.0,9.0,16.0,48.0,65.0,15.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
82,A,ghiscari_queens_guard,Ghiscari Queen's Guard,ghiscari,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,55.3855,defensive_role_score,,55.38553762896006,47.89227922215261,,46.50942932511919,0.0,100.0,0.0,144.0,43.550000000000004,0.0,0.0,TwoHandedSword,ghiscari_sword,,,,True,True,False,False,False,110.0,130.0,130.0,5.0,0.0,10.0,130.0,120.0,1,,195.0,1.0,18.0,60.0,73.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
83,A,yronwood_horseman,Yronwood Horseman,aserai,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,54.8083,defensive_role_score,,54.808301093894464,28.792311942008585,,48.84161027640784,0.0,81.95652173913044,0.0,168.0,51.849999999999994,0.0,0.0,TwoHandedPolearm,western_spear_3_t3,,,,True,True,False,False,False,100.0,90.0,100.0,20.0,50.0,70.0,100.0,100.0,1,,280.0,8.0,14.0,54.0,59.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
84,A,tarth_horseman,Tarth Horseman,stormlands,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,54.8,defensive_role_score,,54.80003509696615,38.717211607838024,,48.831943374895545,0.0,81.95652173913044,0.0,167.0,48.0,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,120.0,90.0,130.0,5.0,0.0,40.0,130.0,120.0,1,,300.0,10.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
85,A,valyrian_scout,Valyrian Scout,valyrian,21.0,4.0,main_or_minor_line,Cavalry,Skirmishers,54.6268,defensive_role_score,,54.626822047382696,31.859368598368125,49.78621540353138,46.93706683269706,0.0,81.95652173913044,30.46153846153846,149.0,45.050000000000004,0.0,0.0,TwoHandedPolearm,khuzait_lance_3_t5,,,western_javelin_2_t3,True,True,False,False,True,100.0,10.0,110.0,5.0,0.0,90.0,110.0,100.0,1,,400.0,7.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
86,A,freefolk_horseman,Free Folk Horseman,freefolk,26.0,5.0,main_or_minor_line,Cavalry,Skirmishers,54.623,defensive_role_score,,54.623039303025664,38.47622477404791,60.1827021199141,46.932642996411765,0.0,81.95652173913044,30.46153846153846,148.0,40.0,0.0,0.0,TwoHandedPolearm,wide_leaf_spear_t4,,,northern_javelin_1_t2,True,True,False,False,True,120.0,70.0,130.0,5.0,0.0,120.0,130.0,120.0,1,,300.0,4.0,18.0,51.0,63.0,20.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
87,A,norvos_priestguard,Norvoshi Priest Guard,norvos,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,54.374,defensive_role_score,,54.373986001051236,38.65399206319036,,48.333688332541406,0.0,81.95652173913044,0.0,154.0,45.449999999999996,0.0,0.0,TwoHandedPolearm,eastern_spear_4_t4,,,,True,True,False,False,False,110.0,90.0,130.0,5.0,0.0,10.0,130.0,120.0,1,,250.0,1.0,19.0,59.0,69.0,40.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
88,A,tarly_knight,Tarly Knight,reach,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,54.266,defensive_role_score,,54.26596763441184,41.94667243479525,,48.20736322972818,0.0,81.95652173913044,0.0,174.0,56.60000000000001,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,140.0,90.0,130.0,5.0,0.0,100.0,130.0,120.0,1,,280.0,1.0,16.0,48.0,65.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
89,A,celtigar_horseman,Celtigar Horseman,dragonstone,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,54.1444,defensive_role_score,,54.14435940841573,28.693792566117335,,48.06514508544558,0.0,81.95652173913044,0.0,166.0,47.199999999999996,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,315.0,9.0,22.0,53.0,61.0,10.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
90,A,greyjoy_rider,Greyjoy Rider,sturgia,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,53.6782,defensive_role_score,,53.67824124264496,28.62462734906938,,47.52003014762505,0.0,81.95652173913044,0.0,164.0,50.75,0.0,0.0,TwoHandedPolearm,empire_lance_1_t3,,,,True,True,False,False,False,100.0,50.0,100.0,15.0,5.0,20.0,100.0,100.0,1,,305.0,1.0,18.0,51.0,63.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
91,A,qohorik_horseman,Qohorik Horseman,qohorik,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,52.5878,defensive_role_score,,52.58783015632277,31.771534801545904,,46.24481837694362,0.0,81.95652173913044,0.0,149.0,43.50000000000001,0.0,0.0,TwoHandedPolearm,qohorik_spear,,,,True,True,False,False,False,100.0,60.0,110.0,20.0,20.0,60.0,110.0,60.0,1,,380.0,9.0,16.0,54.0,67.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
92,A,martell_rider,Martell Rider,aserai,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,52.4868,defensive_role_score,,52.486816871826,28.447837145950757,,46.12668556354759,0.0,81.95652173913044,0.0,142.0,42.15,0.0,0.0,TwoHandedPolearm,southern_spear_3_t3,,,,True,True,False,False,False,100.0,50.0,100.0,15.0,5.0,20.0,110.0,100.0,1,,380.0,9.0,14.0,54.0,59.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
93,A,stark_horseman,Stark Horseman,battania,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,51.5572,defensive_role_score,,51.55724247149866,28.309901704077273,,45.01089574492488,0.0,81.95652173913044,0.0,134.5,36.45,0.0,0.0,TwoHandedPolearm,vlandia_lance_2_t4,,,,True,True,False,False,False,100.0,50.0,100.0,40.0,5.0,20.0,100.0,100.0,2,,420.0,9.0,20.0,52.0,57.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
94,A,pentoshi_horseman,Pentoshi Horseman,pentoshi,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,51.3284,defensive_role_score,,51.32843178480741,28.948947345830888,,45.81062703783199,0.0,75.72463768115942,0.0,143.0,43.199999999999996,0.0,0.0,OneHandedSword,pentoshi_sword,,,,True,True,False,False,False,100.0,60.0,110.0,20.0,20.0,60.0,110.0,60.0,1,,360.0,9.0,16.0,54.0,67.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
95,A,cerwyn_horseman,Cerwyn Horseman,battania,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,51.2521,defensive_role_score,,51.252101093365575,38.19074934257741,,44.68271263087182,0.0,81.95652173913044,0.0,147.0,43.400000000000006,0.0,0.0,TwoHandedPolearm,vlandia_lance_1_t3,,,,True,True,False,False,False,130.0,50.0,130.0,40.0,5.0,20.0,130.0,130.0,1,,520.0,1.0,22.0,55.0,66.0,70.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
96,A,sarnor_cavalry,Sarnori Cavalry,sarnor,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,51.0551,defensive_role_score,,51.05511818351475,28.235393697494825,,44.45234545246015,0.0,81.95652173913044,0.0,129.0,37.300000000000004,0.0,0.0,TwoHandedPolearm,northern_spear_3_t4,,,,True,True,False,False,False,90.0,10.0,100.0,5.0,0.0,10.0,100.0,90.0,1,,350.0,1.0,16.0,54.0,67.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
97,A,baratheon_horseman,Baratheon Horseman,stormlands,21.0,4.0,main_or_minor_line,Cavalry,Defensive Troops,51.0145,defensive_role_score,,51.01448870708747,28.2293648688372,,44.40483017384038,0.0,81.95652173913044,0.0,149.0,43.00000000000001,0.0,0.0,TwoHandedPolearm,vlandia_lance_3_t5,,,,True,True,False,False,False,90.0,90.0,100.0,5.0,0.0,40.0,100.0,90.0,2,,370.0,1.0,22.0,53.0,61.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
98,A,goldcloak_captain,Gold Cloak Captain,crownlands,26.0,5.0,main_or_minor_line,Cavalry,Defensive Troops,50.9943,defensive_role_score,,50.99431407051669,41.46120620440645,,44.38123638031884,0.0,81.95652173913044,0.0,154.0,46.20000000000001,0.0,0.0,TwoHandedPolearm,western_spear_1_t2,,,,True,True,False,False,False,130.0,90.0,140.0,5.0,0.0,110.0,140.0,120.0,1,,350.0,1.0,26.0,54.0,60.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
