troop_id,name_raw,name,level,occupation,culture,default_group,is_basic_troop,is_hero,is_template,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,upgrade_targets,has_upgrade_targets,is_soldier
armed_trader_vlandia,{=X12lazIs}Vlandian Armed Trader,Vlandian Armed Trader,16.0,CaravanGuard,vlandia,Ranged,true,,,60.0,40.0,40.0,30.0,70.0,30.0,10.0,80.0,,False,False
caravan_guard_aserai,{=yG42k5GC}Aserai Caravan Guard,Aserai Caravan Guard,21.0,CaravanGuard,aserai,Cavalry,,,,110.0,150.0,15.0,40.0,15.0,15.0,110.0,40.0,,False,False
caravan_guard_battania,{=qfaTMEBw}Battanian Caravan Guard,Battanian Caravan Guard,21.0,CaravanGuard,battania,Cavalry,,,,110.0,15.0,150.0,40.0,15.0,40.0,110.0,40.0,,False,False
caravan_guard_empire,{=TbBnWiao}Imperial Caravan Guard,Imperial Caravan Guard,21.0,CaravanGuard,empire,HorseArcher,,,,100.0,15.0,100.0,40.0,110.0,15.0,90.0,40.0,,False,False
caravan_guard_khuzait,{=THOfB9DZ}Khuzait Caravan Guard,Khuzait Caravan Guard,21.0,CaravanGuard,khuzait,Cavalry,,,,90.0,150.0,150.0,40.0,15.0,15.0,130.0,40.0,,False,False
caravan_guard_sturgia,{=pzmgMODE}Sturgian Caravan Guard,Sturgian Caravan Guard,21.0,CaravanGuard,sturgia,Cavalry,,,,110.0,15.0,150.0,40.0,15.0,15.0,110.0,40.0,,False,False
caravan_guard_vlandia,{=rQ0t0Wws}Vlandian Caravan Guard,Vlandian Caravan Guard,21.0,CaravanGuard,vlandia,Cavalry,,,,110.0,15.0,160.0,40.0,60.0,15.0,100.0,40.0,,False,False
veteran_caravan_guard_aserai,{=QlVeZvbv}Aserai Veteran Caravan Guard,Aserai Veteran Caravan Guard,26.0,CaravanGuard,aserai,HorseArcher,,,,130.0,60.0,80.0,130.0,20.0,60.0,130.0,80.0,,False,False
veteran_caravan_guard_battania,{=juBPAThy}Battanian Veteran Caravan Guard,Battanian Veteran Caravan Guard,26.0,CaravanGuard,battania,Cavalry,,,,130.0,80.0,130.0,60.0,20.0,60.0,130.0,80.0,,False,False
veteran_caravan_guard_empire,{=bLq2HXMo}Imperial Veteran Caravan Guard,Imperial Veteran Caravan Guard,26.0,CaravanGuard,empire,Cavalry,,,,130.0,60.0,130.0,80.0,20.0,60.0,130.0,80.0,,False,False
veteran_caravan_guard_khuzait,{=6hhspFvz}Khuzait Veteran Caravan Guard,Khuzait Veteran Caravan Guard,26.0,CaravanGuard,khuzait,HorseArcher,,,,120.0,70.0,80.0,130.0,20.0,60.0,140.0,70.0,,False,False
veteran_caravan_guard_sturgia,{=0GkJB08d}Sturgian Veteran Caravan Guard,Sturgian Veteran Caravan Guard,26.0,CaravanGuard,sturgia,Cavalry,,,,120.0,70.0,130.0,70.0,20.0,130.0,70.0,70.0,,False,False
veteran_caravan_guard_vlandia,{=YE4RGuzU}Vlandian Veteran Caravan Guard,Vlandian Veteran Caravan Guard,26.0,CaravanGuard,vlandia,Cavalry,,,,130.0,80.0,160.0,50.0,60.0,20.0,130.0,80.0,,False,False
aserai_militia_archer,{=CPcJ2gRF}Aserai Militia Archer,Aserai Militia Archer,11.0,Soldier,aserai,Ranged,,,,,,,,,,,,,False,True
aserai_militia_veteran_archer,{=tL6aGah4}Aserai Militia Veteran Archer,Aserai Militia Veteran Archer,16.0,Soldier,aserai,Ranged,,,,,,,,,,,,,False,True
aserai_militia_spearman,{=ULaNn3pp}Aserai Militia Spearman,Aserai Militia Spearman,11.0,Soldier,aserai,Infantry,,,,,,,,,,,,,False,True
aserai_militia_veteran_spearman,{=Pd9qAiOu}Aserai Militia Veteran Spearman,Aserai Militia Veteran Spearman,16.0,Soldier,aserai,Infantry,,,,,,,,,,,,,False,True
vlandian_militia_archer,{=Ah4XG5Fp}Vlandian Militia Crossbowman,Vlandian Militia Crossbowman,11.0,Soldier,vlandia,Ranged,,,,,,,,,,,,,False,True
vlandian_militia_veteran_archer,{=zqaGJBYZ}Vlandian Militia Veteran Crossbowman,Vlandian Militia Veteran Crossbowman,16.0,Soldier,vlandia,Ranged,,,,,,,,,,,,,False,True
vlandian_militia_spearman,{=aUHtqC9o}Vlandian Militia Spearman,Vlandian Militia Spearman,11.0,Soldier,vlandia,Infantry,,,,,,,,,,,,,False,True
vlandian_militia_veteran_spearman,{=vGFdbjFC}Vlandian Militia Veteran Spearman,Vlandian Militia Veteran Spearman,16.0,Soldier,vlandia,Infantry,,,,,,,,,,,,,False,True
battanian_militia_archer,{=b4QPaEnA}Battanian Militia Archer,Battanian Militia Archer,11.0,Soldier,battania,Ranged,,,,,,,,,,,,,False,True
battanian_militia_veteran_archer,{=i5DfUz6D}Battanian Militia Veteran Archer,Battanian Militia Veteran Archer,16.0,Soldier,battania,Ranged,,,,,,,,,,,,,False,True
battanian_militia_spearman,{=L0cGAnWw}Battanian Militia Spearman,Battanian Militia Spearman,11.0,Soldier,battania,Infantry,,,,,,,,,,,,,False,True
battanian_militia_veteran_spearman,{=IxcCmtxz}Battanian Militia Veteran Spearman,Battanian Militia Veteran Spearman,16.0,Soldier,battania,Infantry,,,,,,,,,,,,,False,True
imperial_militia_archer,{=P8EATvn8}Imperial Militia Archer,Imperial Militia Archer,11.0,Soldier,empire,Ranged,,,,,,,,,,,,,False,True
imperial_militia_veteran_archer,{=HsboF2mR}Imperial Militia Veteran Archer,Imperial Militia Veteran Archer,16.0,Soldier,empire,Ranged,,,,,,,,,,,,,False,True
imperial_militia_spearman,{=ZhKoCVby}Imperial Militia Spearman,Imperial Militia Spearman,11.0,Soldier,empire,Infantry,,,,,,,,,,,,,False,True
imperial_militia_veteran_spearman,{=c5rVdg75}Imperial Militia Veteran Spearman,Imperial Militia Veteran Spearman,16.0,Soldier,empire,Infantry,,,,,,,,,,,,,False,True
sturgian_militia_archer,{=jRFfRZv2}Sturgian Militia Archer,Sturgian Militia Archer,11.0,Soldier,sturgia,Ranged,,,,,,,,,,,,,False,True
sturgian_militia_veteran_archer,{=gZ4JeEw4}Sturgian Militia Veteran Archer,Sturgian Militia Veteran Archer,16.0,Soldier,sturgia,Ranged,,,,,,,,,,,,,False,True
sturgian_militia_spearman,{=Zmajp2o1}Sturgian Militia Spearman,Sturgian Militia Spearman,11.0,Soldier,sturgia,Infantry,,,,,,,,,,,,,False,True
sturgian_militia_veteran_spearman,{=LVEU4se3}Sturgian Militia Veteran Spearman,Sturgian Militia Veteran Spearman,16.0,Soldier,sturgia,Infantry,,,,,,,,,,,,,False,True
khuzait_militia_archer,{=CKoq1wQa}Khuzait Militia Archer,Khuzait Militia Archer,11.0,Soldier,khuzait,Ranged,,,,,,,,,,,,,False,True
khuzait_militia_veteran_archer,{=5JFkQn5U}Khuzait Militia Veteran Archer,Khuzait Militia Veteran Archer,16.0,Soldier,khuzait,Ranged,,,,,,,,,,,,,False,True
khuzait_militia_spearman,{=MDIuyBHP}Khuzait Militia Spearman,Khuzait Militia Spearman,11.0,Soldier,khuzait,Infantry,,,,,,,,,,,,,False,True
khuzait_militia_veteran_spearman,{=f2a1fPca}Khuzait Militia Veteran Spearman,Khuzait Militia Veteran Spearman,16.0,Soldier,khuzait,Infantry,,,,,,,,,,,,,False,True
gear_practice_dummy_empire,{=!}Empire Gear Dummy,Empire Gear Dummy,,Special,empire,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_1_empire,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,empire,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_2_empire,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,empire,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_3_empire,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,empire,Infantry,,false,,,,,,,,,,,False,False
gear_practice_dummy_vlandia,{=!}Vlandia Gear Dummy,Vlandia Gear Dummy,,Special,vlandia,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_1_vlandia,{=!}Vlandia Weapon Dummy,Vlandia Weapon Dummy,,Special,vlandia,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_2_vlandia,{=!}Vlandia Weapon Dummy,Vlandia Weapon Dummy,,Special,vlandia,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_3_vlandia,{=!}Vlandia Weapon Dummy,Vlandia Weapon Dummy,,Special,vlandia,Infantry,,false,,,,,,,,,,,False,False
gear_practice_dummy_aserai,{=!}Aserai Gear Dummy,Aserai Gear Dummy,,Special,aserai,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_1_aserai,{=!}Aserai Weapon Dummy,Aserai Weapon Dummy,,Special,aserai,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_2_aserai,{=!}Aserai Weapon Dummy,Aserai Weapon Dummy,,Special,aserai,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_3_aserai,{=!}Aserai Weapon Dummy,Aserai Weapon Dummy,,Special,aserai,Infantry,,false,,,,,,,,,,,False,False
gear_practice_dummy_sturgia,{=!}Sturgia Gear Dummy,Sturgia Gear Dummy,,Special,sturgia,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_1_sturgia,{=!}Sturgia Weapon Dummy,Sturgia Weapon Dummy,,Special,sturgia,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_2_sturgia,{=!}Sturgia Weapon Dummy,Sturgia Weapon Dummy,,Special,sturgia,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_3_sturgia,{=!}Sturgia Weapon Dummy,Sturgia Weapon Dummy,,Special,sturgia,Infantry,,false,,,,,,,,,,,False,False
gear_practice_dummy_battania,{=!}Battania Gear Dummy,Battania Gear Dummy,,Special,battania,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_1_battania,{=!}Battania Weapon Dummy,Battania Weapon Dummy,,Special,battania,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_2_battania,{=!}Battania Weapon Dummy,Battania Weapon Dummy,,Special,battania,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_3_battania,{=!}Battania Weapon Dummy,Battania Weapon Dummy,,Special,battania,Infantry,,false,,,,,,,,,,,False,False
gear_practice_dummy_khuzait,{=!}Khuzait Gear Dummy,Khuzait Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_1_khuzait,{=!}Khuzait Gear Dummy,Khuzait Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_2_khuzait,{=!}Khuzait Weapon Dummy,Khuzait Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_practice_stage_3_khuzait,{=!}Khuzait Weapon Dummy,Khuzait Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
player_char_creation_empire,{=!}with two-handed swords,with two-handed swords,,Villager,empire,Infantry,,false,,10.0,5.0,20.0,20.0,0.0,20.0,5.0,10.0,,False,False
player_char_creation_aserai,{=!}with two-handed swords,with two-handed swords,,Special,empire,Infantry,,false,,20.0,5.0,10.0,15.0,0.0,10.0,10.0,20.0,,False,False
player_char_creation_vlandia,{=!}with two-handed swords,with two-handed swords,,Special,empire,Infantry,,false,,10.0,20.0,20.0,0.0,10.0,5.0,15.0,10.0,,False,False
player_char_creation_sturgia,{=!}with two-handed swords,with two-handed swords,,Special,empire,Infantry,,false,,20.0,5.0,20.0,10.0,0.0,20.0,0.0,15.0,,False,False
player_char_creation_battania,{=!}with two-handed swords,with two-handed swords,,Special,empire,Infantry,,false,,5.0,20.0,10.0,25.0,0.0,10.0,0.0,20.0,,False,False
player_char_creation_khuzait,{=!}with two-handed swords,with two-handed swords,,Special,empire,Infantry,,false,,10.0,5.0,15.0,15.0,0.0,10.0,25.0,10.0,,False,False
huskarl_swordsman,{=jFQPRvLg}Huscarl Swordsman,Huscarl Swordsman,26.0,Soldier,sturgia,Infantry,,,,,,,,,,,,,False,True
xerina,{=DNTUqbGo}Xerina,Xerina,,Townsfolk,empire,Infantry,,false,,,,,,,,40.0,,,False,False
kradus,{=9GIK6fnm}Kradus,Kradus,26.0,Townsfolk,empire,Infantry,,false,,,,,,,,40.0,,,False,False
dranton,{=BbTpfJ7G}Dranton,Dranton,26.0,Townsfolk,empire,Infantry,,false,,,,,,,,40.0,,,False,False
regular_fighter,{=!}Regular Fighter,Regular Fighter,11.0,Soldier,empire,Infantry,,false,,,,,300.0,,,,,,False,True
veteran_fighter,{=Za4B0blc}Veteran Fighter,Veteran Fighter,16.0,Soldier,empire,Infantry,,false,,,,,300.0,,,,,,False,True
champion_fighter,{=z4Ke6pJl}Champion Fighter,Champion Fighter,21.0,Soldier,empire,Infantry,,false,,,,,300.0,,,,,,False,True
sword_sister,{=ZK0GXYCx}Sword Sister,Sword Sister,21.0,Soldier,empire,Infantry,,false,,,,,300.0,,,,,,False,True
weapon_dummy_one_handed,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_dummy_two_handed,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_dummy_archer,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_dummy_crossbowman,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_dummy_horseman,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_dummy_lancer,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
weapon_dummy_horse_archer,{=!}Empire Weapon Dummy,Empire Weapon Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
gear_dummy_empire,{=!}Empire Gear Dummy,Empire Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
gear_dummy_vlandia,{=!}Vlandia Gear Dummy,Vlandia Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
gear_dummy_aserai,{=!}Aserai Gear Dummy,Aserai Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
gear_dummy_sturgia,{=!}Sturgia Gear Dummy,Sturgia Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
gear_dummy_battania,{=!}Battania Gear Dummy,Battania Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
gear_dummy_khuzait,{=!}Khuzait Gear Dummy,Khuzait Gear Dummy,,Special,khuzait,Infantry,,false,,,,,,,,,,,False,False
duel_style_empire,{=V7iJlSuT}sword to sword,sword to sword,,Special,empire,Infantry,,false,,,,,,,,,,,False,False
duel_style_sturgian_0,{=KPrRxeC3}each with axe and shield,each with axe and shield,,Special,empire,Infantry,,false,,,,,,,,,,,False,False
duel_style_sturgian_1,{=KqpiU4tH}with two-handed swords,with two-handed swords,,Special,empire,Infantry,,false,,,,,,,,,,,False,False
guardians_tier_1,{=rtOJNB6u}Guardian Recruit,Guardian Recruit,11.0,Soldier,empire,Ranged,true,,,50.0,15.0,15.0,40.0,10.0,5.0,20.0,40.0,guardians_tier_2,True,True
guardians_tier_2,{=cMcGn6n3}Expert Guardian,Expert Guardian,16.0,Soldier,empire,Ranged,,,,110.0,45.0,65.0,90.0,15.0,50.0,60.0,90.0,guardians_tier_3,True,True
guardians_tier_3,{=WNU7kE5N}Veteran Guardian,Veteran Guardian,21.0,Soldier,empire,Ranged,,,,100.0,45.0,45.0,100.0,15.0,60.0,60.0,100.0,,False,True
galloglass_tier_1,{=Qo2cc7bF}Skene,Skene,11.0,Soldier,battania,Infantry,true,,,40.0,20.0,20.0,10.0,10.0,40.0,30.0,20.0,galloglass_tier_2,True,True
galloglass_tier_2,{=Rj0bNOOh}Kern,Kern,16.0,Soldier,battania,Infantry,,,,70.0,40.0,30.0,40.0,20.0,70.0,40.0,50.0,galloglass_tier_3,True,True
galloglass_tier_3,{=ta34CxLs}Redshank,Redshank,21.0,Soldier,battania,Infantry,,,,100.0,60.0,45.0,60.0,15.0,120.0,45.0,80.0,,False,True
mercenary_1,{=RYP9hzIy}Watchman,Watchman,11.0,Mercenary,neutral_culture,Infantry,true,false,,40.0,20.0,40.0,5.0,20.0,15.0,15.0,40.0,mercenary_2|mercenary_3,True,False
mercenary_2,{=0GKH29JG}Mercenary Guard,Mercenary Guard,16.0,Mercenary,neutral_culture,Infantry,,false,,70.0,40.0,40.0,30.0,30.0,70.0,20.0,60.0,mercenary_4|mercenary_5,True,False
mercenary_3,{=xaYwo9tM}Mercenary Scout,Mercenary Scout,16.0,Mercenary,neutral_culture,Cavalry,,false,,70.0,10.0,60.0,30.0,30.0,30.0,70.0,60.0,mercenary_6,True,False
mercenary_4,{=Mgr6qv1j}Mercenary Swordsman,Mercenary Swordsman,21.0,Mercenary,neutral_culture,Infantry,,false,,100.0,70.0,90.0,45.0,25.0,60.0,35.0,100.0,mercenary_7,True,False
mercenary_5,{=PgOknaEN}Mercenary Crossbowman,Mercenary Crossbowman,21.0,Mercenary,neutral_culture,Ranged,,false,,90.0,45.0,45.0,15.0,110.0,60.0,60.0,100.0,mercenary_8,True,False
mercenary_6,{=AssCCFew}Mercenary Horseman,Mercenary Horseman,21.0,Mercenary,neutral_culture,Cavalry,,false,,90.0,45.0,100.0,60.0,15.0,30.0,110.0,45.0,mercenary_9,True,False
mercenary_7,{=R74i2pQz}Hired Blade,Hired Blade,26.0,Mercenary,neutral_culture,Infantry,,false,,130.0,80.0,100.0,60.0,40.0,20.0,130.0,130.0,,False,False
mercenary_8,{=QfVe3IVw}Hired Crossbow,Hired Crossbow,26.0,Mercenary,neutral_culture,Ranged,,false,,140.0,70.0,60.0,80.0,140.0,50.0,30.0,120.0,,False,False
mercenary_9,{=SaqVvzyV}Mercenary Cavalry,Mercenary Cavalry,26.0,Mercenary,neutral_culture,Cavalry,,false,,130.0,80.0,130.0,60.0,20.0,60.0,130.0,80.0,,False,False
facgen_template_test_char_0,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_1,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_2,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_3,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_4,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_5,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_6,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_7,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_8,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
facgen_template_test_char_9,{=!}Serdar,Serdar,11.0,Townsfolk,empire,Infantry,,,true,,,,,,,,,,False,False
npc_wanderer_equipment_template_battania,{=!}wanderer_equipment,wanderer_equipment,16.0,,battania,Infantry,,false,true,,,,,,,,,,False,False
npc_armed_wanderer_equipment_template_battania,{=!}wanderer_equipment,wanderer_equipment,16.0,,battania,Infantry,,false,true,,,,,,,,,,False,False
npc_wanderer_equipment_template_empire,{=!}wanderer_equipment,wanderer_equipment,16.0,,empire,Infantry,,false,true,,,,,,,,,,False,False
npc_armed_wanderer_equipment_template_empire,{=!}wanderer_equipment,wanderer_equipment,16.0,,empire,Infantry,,false,true,,,,,,,,,,False,False
npc_wanderer_equipment_template_aserai,{=!}wanderer_equipment,wanderer_equipment,16.0,,aserai,Infantry,,false,true,,,,,,,,,,False,False
npc_armed_wanderer_equipment_template_aserai,{=!}wanderer_equipment,wanderer_equipment,16.0,,aserai,Infantry,,false,true,,,,,,,,,,False,False
npc_armed_wanderer_equipment_template_khuzait,{=!}wanderer_equipment,wanderer_equipment,16.0,,khuzait,Infantry,,false,true,,,,,,,,,,False,False
npc_companion_equipment_template_khuzait,{=!}wanderer_equipment,wanderer_equipment,16.0,,khuzait,Infantry,,false,true,,,,,,,,,,False,False
npc_wanderer_equipment_template_vlandia,{=!}wanderer_equipment,wanderer_equipment,16.0,,vlandia,Infantry,,false,true,,,,,,,,,,False,False
npc_armed_wanderer_equipment_template_vlandia,{=!}wanderer_equipment,wanderer_equipment,16.0,,vlandia,Infantry,,false,true,,,,,,,,,,False,False
npc_companion_equipment_template_vlandia,{=!}wanderer_equipment,wanderer_equipment,16.0,,vlandia,Infantry,,false,true,,,,,,,,,,False,False
npc_companion_equipment_template_battania,{=!}wanderer_equipment,wanderer_equipment,16.0,,battania,Infantry,,false,true,,,,,,,,,,False,False
npc_wanderer_equipment_template_sturgia,{=!}wanderer_equipment,wanderer_equipment,16.0,,sturgia,Infantry,,false,true,,,,,,,,,,False,False
npc_armed_wanderer_equipment_template_sturgia,{=!}wanderer_equipment,wanderer_equipment,16.0,,sturgia,Infantry,,false,true,,,,,,,,,,False,False
npc_wanderer_equipment_template_khuzait,{=!}wanderer_equipment,wanderer_equipment,16.0,,khuzait,Infantry,,false,true,,,,,,,,,,False,False
guard,{=guardnoun}Guard,Guard,11.0,Townsfolk,empire,Infantry,,,,50.0,50.0,50.0,50.0,50.0,50.0,,,,False,False
villager_khuzait,{=khuzaitpeasantman}Khuzait Peasant,Khuzait Peasant,1.0,Villager,khuzait,Infantry,,,,,,,,,,,,khuzait_nomad,True,False
villager_empire,{=empirepeasantman}Empire Peasant,Empire Peasant,1.0,Villager,empire,Infantry,,,,,,,,,,,,imperial_recruit,True,False
villager_aserai,{=aseraipeasantman}Aserai Peasant,Aserai Peasant,1.0,Villager,aserai,Infantry,,,,,,,,,,,,aserai_recruit,True,False
villager_sturgia,{=sturgiapeasantman}Sturgia Peasant,Sturgia Peasant,1.0,Villager,sturgia,Infantry,,,,,,,,,,,,sturgian_recruit,True,False
villager_vlandia,{=vlandiapeasantman}Vlandia Peasant,Vlandia Peasant,1.0,Villager,vlandia,Infantry,,,,,,,,,,,,vlandian_recruit,True,False
villager_battania,{=battaniapeasantman}Battania Peasant,Battania Peasant,1.0,Villager,battania,Infantry,,,,,,,,,,,,battanian_volunteer,True,False
townswoman_empire,{=hxMpRxSX}Townswoman,Townswoman,1.0,Townsfolk,empire,Infantry,,,,,,,,,,,,,False,False
townswoman_aserai,{=hxMpRxSX}Townswoman,Townswoman,1.0,Townsfolk,aserai,Infantry,,,,,,,,,,,,,False,False
townswoman_sturgia,{=hxMpRxSX}Townswoman,Townswoman,1.0,Townsfolk,sturgia,Infantry,,,,,,,,,,,,,False,False
townswoman_vlandia,{=hxMpRxSX}Townswoman,Townswoman,1.0,Townsfolk,vlandia,Infantry,,,,,,,,,,,,,False,False
townswoman_battania,{=hxMpRxSX}Townswoman,Townswoman,1.0,Townsfolk,battania,Infantry,,,,,,,,,,,,,False,False
townswoman_khuzait,{=hxMpRxSX}Townswoman,Townswoman,1.0,Townsfolk,khuzait,Infantry,,,,,,,,,,,,,False,False
fighter_khuzait,{=!}Khuzait Fighter,Khuzait Fighter,1.0,Villager,khuzait,Infantry,,,true,,,,,,,,,,False,False
fighter_empire,{=!}Empire Fighter,Empire Fighter,1.0,Villager,empire,Infantry,,,true,,,,,,,,,,False,False
fighter_aserai,{=!}Aserai Fighter,Aserai Fighter,1.0,Villager,aserai,Infantry,,,true,,,,,,,,,,False,False
fighter_sturgia,{=!}Sturgia Fighter,Sturgia Fighter,1.0,Villager,sturgia,Infantry,,,true,,,,,,,,,,False,False
fighter_vlandia,{=!}Vlandian Fighter,Vlandian Fighter,1.0,Villager,vlandia,Infantry,,,true,,,,,,,,,,False,False
fighter_battania,{=!}Battanian Fighter,Battanian Fighter,1.0,Villager,battania,Infantry,,,,,,,,,,,,,False,False
npc_companion_equipment_template_sturgia,{=!}wanderer_equipment,wanderer_equipment,16.0,,sturgia,Infantry,,false,true,,,,,,,,,,False,False
npc_companion_equipment_template_aserai,{=!}wanderer_equipment,wanderer_equipment,16.0,,aserai,Infantry,,false,true,,,,,,,,,,False,False
civillian_template_gangster_tier1_empire,{=!}civillian_template_gangster_tier1_empire,civillian_template_gangster_tier1_empire,,,empire,infantry,,false,true,,,,,,,,,,False,False
civillian_template_gangster_tier2_empire,{=!}civillian_template_gangster_tier2_empire,civillian_template_gangster_tier2_empire,,,empire,infantry,,false,true,,,,,,,,,,False,False
civillian_template_gangster_tier3_empire,{=!}civillian_template_gangster_tier3_empire,civillian_template_gangster_tier3_empire,,,empire,infantry,,false,true,,,,,,,,,,False,False
aserai_troop_civilian_template_t1,{=!}aserai_troop_civilian_template_t1,aserai_troop_civilian_template_t1,,,aserai,infantry,,false,true,,,,,,,,,,False,False
aserai_troop_civilian_template_t2,{=!}aserai_troop_civilian_template_t2,aserai_troop_civilian_template_t2,,,aserai,infantry,,false,true,,,,,,,,,,False,False
aserai_troop_civilian_template_t3,{=!}aserai_troop_civilian_template_t3,aserai_troop_civilian_template_t3,,,aserai,infantry,,false,true,,,,,,,,,,False,False
battania_troop_civilian_template_t1,{=!}battania_troop_civilian_template_t1,battania_troop_civilian_template_t1,,,battania,infantry,,false,true,,,,,,,,,,False,False
battania_troop_civilian_template_t2,{=!}battania_troop_civilian_template_t2,battania_troop_civilian_template_t2,,,battania,infantry,,false,true,,,,,,,,,,False,False
battania_troop_civilian_template_t3,{=!}battania_troop_civilian_template_t3,battania_troop_civilian_template_t3,,,battania,infantry,,false,true,,,,,,,,,,False,False
empire_troop_civilian_template_t1,{=!}empire_troop_civilian_template_t1,empire_troop_civilian_template_t1,,,empire,infantry,,false,true,,,,,,,,,,False,False
empire_troop_civilian_template_t2,{=!}empire_troop_civilian_template_t2,empire_troop_civilian_template_t2,,,empire,infantry,,false,true,,,,,,,,,,False,False
empire_troop_civilian_template_t3,{=!}empire_troop_civilian_template_t3,empire_troop_civilian_template_t3,,,empire,infantry,,false,true,,,,,,,,,,False,False
khuzait_troop_civilian_template_t1,{=!}khuzait_troop_civilian_template_t1,khuzait_troop_civilian_template_t1,,,khuzait,infantry,,false,true,,,,,,,,,,False,False
khuzait_troop_civilian_template_t2,{=!}khuzait_troop_civilian_template_t2,khuzait_troop_civilian_template_t2,,,khuzait,infantry,,false,true,,,,,,,,,,False,False
khuzait_troop_civilian_template_t3,{=!}khuzait_troop_civilian_template_t3,khuzait_troop_civilian_template_t3,,,khuzait,infantry,,false,true,,,,,,,,,,False,False
sturgia_troop_civilian_template_t1,{=!}sturgia_troop_civilian_template_t1,sturgia_troop_civilian_template_t1,,,sturgia,infantry,,false,true,,,,,,,,,,False,False
sturgia_troop_civilian_template_t2,{=!}sturgia_troop_civilian_template_t2,sturgia_troop_civilian_template_t2,,,sturgia,infantry,,false,true,,,,,,,,,,False,False
sturgia_troop_civilian_template_t3,{=!}sturgia_troop_civilian_template_t3,sturgia_troop_civilian_template_t3,,,sturgia,infantry,,false,true,,,,,,,,,,False,False
vlandia_troop_civilian_template_t1,{=!}vlandia_troop_civilian_template_t1,vlandia_troop_civilian_template_t1,,,vlandia,infantry,,false,true,,,,,,,,,,False,False
vlandia_troop_civilian_template_t2,{=!}vlandia_troop_civilian_template_t2,vlandia_troop_civilian_template_t2,,,vlandia,infantry,,false,true,,,,,,,,,,False,False
