source_troop_id,target_troop_id
mirkwood_recruit,mirkwood_wardens
mirkwood_recruit,mirkwood_sentinels
mirkwood_recruit,mirkwood_rochenlas
mirkwood_woodsman,mirkwood_glaivesman
mirkwood_guards,mirkwood_swordsman
mirkwood_wardens,mirkwood_guardians
mirkwood_sentinels,mirkwood_borderwardens
mirkwood_rochenlas,mirkwood_beleglas
mirkwood_borderwardens,mirkwood_thingolheir
mirkwood_guardians,mirkwood_palaceguard
mistymountainorcs_snaga,mistymountainorcs_grunt
mistymountainorcs_hunter,mistymountainorcs_lurker
mistymountainorcs_grunt,mistymountainorcs_fighter
mistymountainorcs_grunt,mistymountainorcs_guard
mistymountainorcs_lurker,mistymountainorcs_sentry
mistymountainorcs_sentry,mistymountainorcs_archer
mistymountainorcs_fighter,mistymountainorcs_brute
mistymountainorcs_fighter,mistymountainorcs_sword_warrior
mistymountainorcs_guard,mistymountainorcs_spear_warrior
mistymountainorcs_brute,mistymountainorcs_veteran_sword_warrior
mistymountainorcs_berserker,mistymountainorcs_veteran_berserker
mistymountainorcs_sword_warrior,mistymountainorcs_berserker
mistymountainorcs_veteran_sword_warrior,mistymountainorcs_chosen_of_tharzog
mistymountainorcs_chosen_of_tharzog,mistymountainorcs_bolgs_ironfang
mistymountainorcs_spear_warrior,mistymountainorcs_veteran_spear_warrior
mistymountainorcs_veteran_spear_warrior,mistymountainorcs_guardian_of_the_tower
mordor_uruk_grunt,mordor_uruk_fighter
mordor_uruk_warrior,mordor_uruk_infantry
mordor_uruk_warrior,mordor_uruk_shieldbearer
mordor_uruk_archer,mordor_uruk_heavy_archer
mordor_uruk_shieldbearer,mordor_uruk_shieldguard
mordor_uruk_infantry,mordor_uruk_vanguard
mordor_uruk_vanguard,mordor_uruk_captain
mordor_uruk_shieldguard,mordor_uruk_baraddurguard
mordor_orc_recruit,mordor_orc_lackey
mordor_orc_lackey,mordor_orc_fighter
mordor_orc_lackey,mordor_orc_hunter
mordor_orc_fighter,mordor_orc_warrior
mordor_orc_fighter,mordor_orc_impaler
mordor_orc_warrior,mordor_orc_infantry
mordor_orc_impaler,mordor_orc_reaver
mordor_orc_hunter,mordor_orc_scout
mordor_orc_scout,mordor_orc_archer
mordor_warg_tamer,mordor_warg_rider
mordor_warg_rider,mordor_warg_raider
mordor_warg_raider,mordor_warg_reaver
mordor_warg_reaver,mordor_warg_ravager
mordor_warg_ravager,mordor_warg_beastmaster
mordor_uruk_fighter,mordor_uruk_warrior
mordor_uruk_fighter,mordor_uruk_skirmisher
mordor_uruk_skirmisher,mordor_uruk_archer
mordor_uruk_skirmisher,mordor_uruk_crossbow
mordor_uruk_crossbow,mordor_uruk_heavy_crossbow
morannon_recruit,morannon_fighter
morannon_recruit,morannon_skirmisher
morannon_fighter,morannon_warrior
morannon_skirmisher,morannon_scout
morannon_warrior,morannon_infantry
morannon_warrior,morannon_spearman
morannon_scout,morannon_archer
morannon_infantry,morannon_heavy_infantry
morannon_spearman,morannon_heavy_spearman
balcoth_volunteer,balcoth_footman
balcoth_footman,balcoth_axeman
balcoth_footman,balcoth_archer
balcoth_axeman,balcoth_veteran_axeman
balcoth_archer,wainrider_veteran_archer
balcoth_archer,balcoth_horse_archer
balcoth_horse_archer,balcoth_farshot_horse_archer
wainrider_veteran_archer,wainrider_wind_arrow_sharpshooter
far_rhun_levy,far_rhun_footman
far_rhun_levy,far_rhun_horseman
far_rhun_footman,far_rhun_infantry
far_rhun_horseman,far_rhun_cavalry
far_rhun_infantry,far_rhun_gate_guard
far_rhun_cavalry,far_rhun_cataphract
far_rhun_gate_guard,far_rhun_iron_legionary
far_rhun_cataphract,far_rhun_iron_cataphract
kharaghul_youth,kharaghul_rider
kharaghul_rider,kharaghul_raider
kharaghul_rider,kharaghul_horse_scout
kharaghul_raider,kharaghul_nokor
kharaghul_horse_scout,kharaghul_horse_archer
kharaghul_horse_archer,kharaghul_keshig
kharaghul_nokor,kharaghul_ashkur_nokor
kharaghul_keshig,kharaghul_karash_keshig
sagarun_deckhand,sagarun_watchman
sagarun_watchman,sagarun_skirmisher
sagarun_watchman,sagarun_crossbowman
sagarun_skirmisher,sagarun_marine
sagarun_crossbowman,sagarun_naffatun
sagarun_crossbowman,sagarun_arbalest
sagarun_marine,sagarun_storm_forged_marine
sagarun_naffatun,sagarun_storm_helmed_naffatun
sagarun_arbalest,sagarun_storm_marked_arbalest
easterling_recruit,easterling_militia
easterling_recruit,easterling_bowman
easterling_militia,easterling_footman_new
easterling_bowman,easterling_skirmisher_new
easterling_footman_new,easterling_swordsman_new
easterling_footman_new,easterling_halberdier_new
easterling_footman_new,easterling_cavalry_new
easterling_skirmisher_new,easterling_archer_new
easterling_swordsman_new,easterling_veteran_swordsman_new
easterling_halberdier_new,easterling_veteran_halberdier_new
easterling_cavalry_new,easterling_veteran_cavalry
easterling_archer_new,easterling_veteran_archer_new
loke_rim_initiate,loke_rim_footman
loke_rim_initiate,loke_rim_bowman
loke_rim_footman,loke_rim_cavalry
loke_rim_footman,loke_rim_infantry
loke_rim_bowman,loke_rim_archer
loke_rim_cavalry,loke_rim_cataphract
loke_rim_infantry,loke_rim_shieldguard
loke_rim_infantry,loke_rim_maceman
loke_rim_archer,loke_rim_marksman
loke_rim_cataphract,loke_rim_gilded_cataphract
loke_rim_shieldguard,loke_rim_gilded_shieldguard
loke_rim_maceman,loke_rim_gilded_champion
loke_rim_marksman,loke_rim_gilded_marksman
dragon_wrath_acolyte,dragon_wrath_disciple
dragon_wrath_acolyte,dragon_wrath_archer
dragon_wrath_disciple,dragon_wrath_lancer
dragon_wrath_disciple,dragon_wrath_infantry
dragon_wrath_archer,dragon_wrath_longbowman
dragon_wrath_lancer,dragon_wrath_ash_knight
dragon_wrath_infantry,dragon_wrath_ash_shieldguard
dragon_wrath_infantry,dragon_wrath_ash_executioner
dragon_wrath_longbowman,dragon_wrath_ash_marksman
dragon_wrath_ash_knight,dragon_wrath_obsidian_knight
dragon_wrath_ash_shieldguard,dragon_wrath_obsidian_shieldmaster
dragon_wrath_ash_executioner,dragon_wrath_obsidian_war_reaver
dragon_wrath_ash_marksman,dragon_wrath_obsidian_warbow
wain_youngblood,wain_footman
wain_footman,wain_glaiveman
wain_footman,wainrider_horseman
wain_glaiveman,wain_iron_glaive
wainrider_horseman,wainrider_cavalry
wain_iron_glaive,wain_darkhan
wainrider_cavalry,wainrider_khans_chosen
wainrider_cavalry,wainrider_swift_chariot
wainrider_swift_chariot,wainrider_warlord_chariot
rhun_militia_spearman,rhun_militia_veteran_spearman
rhun_militia_archer,rhun_militia_veteran_archer
black_sun_trainee,black_sun_footman
black_sun_footman,black_sun_raider
black_sun_footman,black_sun_scout
black_sun_raider,black_sun_reaver
black_sun_scout,black_sun_archer
black_sun_reaver,black_sun_executioner
black_sun_archer,black_sun_longbowman
black_sun_executioner,black_sun_scourge
black_sun_longbowman,black_sun_marksman
black_sun_marksman,black_sun_chosen_marksman
darkhun_recruit,darkhun_footman
darkhun_footman,darkhun_infantry
darkhun_footman,darkhun_horseman
darkhun_infantry,darkhun_veteran_infantry
darkhun_horseman,darkhun_cavalry
darkhun_veteran_infantry,darkhun_guard
darkhun_cavalry,darkhun_veteran_cavalry
darkhun_guard,darkhun_ironbound
darkhun_veteran_cavalry,darkhun_knight
darkhun_knight,darkhun_cultist_knight
kharaghul_horse_master,kharaghul_nokor
imladris_recruit,imladris_infantry
imladris_recruit,imladris_bowman
imladris_infantry,imladris_swordguard
imladris_bowman,imladris_archer
imladris_swordguard,imladris_nobleman
imladris_swordguard,imladris_guardsman
imladris_nobleman,battlemaster_of_the_first_age
imladris_nobleman,imladris_blademaster
imladris_archer,imladris_marksman
imladris_horse_archer,rider_of_himring
imladris_outrider,noldorin_lancer
imladris_marksman,imladris_marchwarden
imladris_marksman,imladris_horse_archer
imladris_guardsman,imladris_warden
imladris_guardsman,imladris_outrider
rivendell_noble,rivendell_royal_guard
rivendell_royal_guard,rivendell_royal_knight
rivendell_royal_knight,rivendell_high_captain
rivendell_knight_golden_flower,rivendell_gondolin_battlemaster
rivendell_knight_golden_flower,rivendell_warden_gondolin
rivendell_knight_golden_flower,rivendell_glorfindel_guard
rohan_wold_recruit,rohan_wold_scout
rohan_wold_scout,rohan_wold_horse_archer
rohan_wold_horse_archer,rohan_wold_veteran_horse_archer
rohan_wold_veteran_horse_archer,rohan_wold_elite_horse_archer
rohan_wold_elite_horse_archer,rohan_wold_eorlingas_horse_archer
rohan_wold_eorlingas_horse_archer,rohan_wold_kings_own_horse_archer
rohan_westemnet_recruit,rohan_westemnet_rider
rohan_westemnet_rider,rohan_westemnet_veteran_rider
rohan_westemnet_veteran_rider,rohan_westemnet_elite_rider
rohan_westemnet_elite_rider,rohan_westemnet_eorlingas_rider
rohan_westemnet_eorlingas_rider,rohan_westemnet_royal_rider
rohan_westemnet_royal_rider,rohan_westemnet_kings_own_rider
rohan_eastemnet_recruit,rohan_eastemnet_lance_rider
rohan_eastemnet_lance_rider,rohan_eastemnet_veteran_lancer
rohan_eastemnet_veteran_lancer,rohan_eastemnet_elite_lancer
rohan_eastemnet_elite_lancer,rohan_eastemnet_eorlingas_lancer
rohan_eastemnet_eorlingas_lancer,rohan_eastemnet_royal_lancer
rohan_eastemnet_royal_lancer,rohan_eastemnet_kings_own_lancer
rohan_eastfold_recruit,rohan_eastfold_skirmisher
rohan_eastfold_skirmisher,rohan_eastfold_bowman
rohan_eastfold_bowman,rohan_eastfold_veteran_bowman
rohan_westfold_recruit,rohan_westfold_militiaman
rohan_westfold_militiaman,rohan_westfold_axeman
rohan_westfold_axeman,rohan_westfold_veteran_axeman
rohan_westfold_axeman,rohan_westfold_2h_axeman
rohan_westfold_veteran_axeman,rohan_westfold_helmingas_axeman
rohan_westfold_2h_axeman,rohan_westfold_veteran_2h_axeman
rohan_westmarches_recruit,rohan_westmarches_guardsman
rohan_westmarches_guardsman,rohan_westmarches_spearman
rohan_westmarches_spearman,rohan_westmarches_veteran_spearman
rohan_westmarches_veteran_spearman,rohan_westmarches_meduseld_spearman
rohan_edoras_recruit,rohan_edoras_militia
rohan_edoras_militia,rohan_edoras_golden_hall_rider
rohan_edoras_militia,rohan_edoras_swordsman
rohan_edoras_militia,rohan_edoras_meduseld_spearman
rohan_edoras_golden_hall_rider,rohan_edoras_golden_hall_veteran_rider
rohan_edoras_golden_hall_veteran_rider,rohan_edoras_golden_hall_elite_rider
rohan_edoras_golden_hall_elite_rider,rohan_edoras_golden_hall_eorlingas_rider
rohan_edoras_golden_hall_eorlingas_rider,rohan_edoras_golden_hall_kings_own_rider
rohan_edoras_golden_hall_kings_own_rider,rohan_edoras_golden_hall_supreme_rider
rohan_edoras_swordsman,rohan_edoras_veteran_swordsman
rohan_edoras_veteran_swordsman,rohan_edoras_helmingas_swordsman
rohan_edoras_helmingas_swordsman,rohan_edoras_master_swordsman
rohan_edoras_meduseld_spearman,rohan_edoras_meduseld_veteran_spearman
rohan_edoras_meduseld_veteran_spearman,rohan_edoras_meduseld_helmingas_spearman
rohan_edoras_meduseld_helmingas_spearman,rohan_edoras_meduseld_master_spearman
umbar_elite,umbar_elite_root1
umbar_elite,umbar_elite_root0
umbar_elite_root1,umbar_elite_root10
umbar_elite_root0,umbar_elite_root01
umbar_elite_root0,umbar_elite_root00
umbar_elite_root01,umbar_elite_root010
umbar_elite_root00,umbar_elite_root001
umbar_elite_root00,umbar_elite_root000
umbar_elite_root000,umbar_elite_root0001
umbar_elite_root000,umbar_elite_root0000
umbar_elite_root10,umbar_elite_root101
umbar_elite_root10,umbar_elite_root100
