troop_id,tree_root_id,upgrade_depth,tree_tier,upgrade_path,line_status,line_status_corrected,name,level,occupation,culture,default_group,has_upgrade_targets
empire_marine_t5,empire_marine_t3,3,3,empire_marine_t3|empire_marine_t4|empire_marine_t5,main_or_minor_line,main_or_minor_line,Imperial Naute,26.0,Soldier,empire,Infantry,False
erebor_noble,erebor_noble,1,1,erebor_noble,main_or_minor_line,main_or_minor_line,[Erebor] Noble,16.0,Soldier,erebor,Infantry,True
erebor_noble_archer,erebor_noble,3,3,erebor_noble|erebor_noble_ranger|erebor_noble_archer,main_or_minor_line,main_or_minor_line,[Erebor] Archer,26.0,Soldier,erebor,Ranged,True
erebor_noble_axe_guard,erebor_noble,4,4,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry|erebor_noble_axe_guard,main_or_minor_line,main_or_minor_line,[Erebor] Axe-Guard,31.0,Soldier,erebor,Infantry,True
erebor_noble_gate_warden,erebor_noble,6,6,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry|erebor_noble_guard|erebor_noble_shield_guard|erebor_noble_gate_warden,main_or_minor_line,main_or_minor_line,[Erebor] Gate Warden,41.0,Soldier,erebor,Infantry,True
erebor_noble_guard,erebor_noble,4,4,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry|erebor_noble_guard,main_or_minor_line,main_or_minor_line,[Erebor] Guard,31.0,Soldier,erebor,Infantry,True
erebor_noble_infantry,erebor_noble,3,3,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry,main_or_minor_line,main_or_minor_line,[Erebor] Infantry,26.0,Soldier,erebor,Infantry,True
erebor_noble_longbeard,erebor_noble,2,2,erebor_noble|erebor_noble_longbeard,main_or_minor_line,main_or_minor_line,[Erebor] Longbeard,21.0,Soldier,erebor,Infantry,True
erebor_noble_ranger,erebor_noble,2,2,erebor_noble|erebor_noble_ranger,main_or_minor_line,main_or_minor_line,[Erebor] Ranger,21.0,Soldier,erebor,Ranged,True
erebor_noble_royal_warden,erebor_noble,7,7,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry|erebor_noble_guard|erebor_noble_shield_guard|erebor_noble_gate_warden|erebor_noble_royal_warden,main_or_minor_line,main_or_minor_line,[Erebor] Royal Warden,46.0,Soldier,erebor,Infantry,False
erebor_noble_shield_breaker,erebor_noble,6,6,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry|erebor_noble_axe_guard|erebor_noble_veteran_axe_guard|erebor_noble_shield_breaker,main_or_minor_line,main_or_minor_line,[Erebor] Shield-Breaker,41.0,Soldier,erebor,Infantry,False
erebor_noble_shield_guard,erebor_noble,5,5,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry|erebor_noble_guard|erebor_noble_shield_guard,main_or_minor_line,main_or_minor_line,[Erebor] Shield-Guard,36.0,Soldier,erebor,Infantry,True
erebor_noble_veteran_archer,erebor_noble,4,4,erebor_noble|erebor_noble_ranger|erebor_noble_archer|erebor_noble_veteran_archer,main_or_minor_line,main_or_minor_line,[Erebor] Veteran Archer,31.0,Soldier,erebor,Ranged,False
erebor_noble_veteran_axe_guard,erebor_noble,5,5,erebor_noble|erebor_noble_longbeard|erebor_noble_infantry|erebor_noble_axe_guard|erebor_noble_veteran_axe_guard,main_or_minor_line,main_or_minor_line,[Erebor] Veteran Axe-Guard,36.0,Soldier,erebor,Infantry,True
erebor_oathsworn,erebor_oathsworn,1,1,erebor_oathsworn,main_or_minor_line,main_or_minor_line,[Erebor] Oathsworn,36.0,Soldier,erebor,Infantry,True
erebor_oathsworn_legionary,erebor_oathsworn,2,2,erebor_oathsworn|erebor_oathsworn_legionary,main_or_minor_line,main_or_minor_line,[Erebor] Legionary,41.0,Soldier,erebor,Infantry,True
erebor_oathsworn_royal_legionary,erebor_oathsworn,3,3,erebor_oathsworn|erebor_oathsworn_legionary|erebor_oathsworn_royal_legionary,main_or_minor_line,main_or_minor_line,[Erebor] Royal Legionary,46.0,Soldier,erebor,Infantry,False
erebor_reg_bowman,erebor_reg_miner,4,4,erebor_reg_miner|erebor_reg_militia|erebor_reg_skirmisher|erebor_reg_bowman,main_or_minor_line,main_or_minor_line,[Erebor] Bowman,26.0,Soldier,erebor,Ranged,False
erebor_reg_company,erebor_reg_miner,3,3,erebor_reg_miner|erebor_reg_militia|erebor_reg_company,main_or_minor_line,main_or_minor_line,[Erebor] Company,21.0,Soldier,erebor,Infantry,True
erebor_reg_fighter,erebor_reg_miner,4,4,erebor_reg_miner|erebor_reg_militia|erebor_reg_company|erebor_reg_fighter,main_or_minor_line,main_or_minor_line,[Erebor] Fighter,26.0,Soldier,erebor,Infantry,True
erebor_reg_mattock_warrior,erebor_reg_miner,5,5,erebor_reg_miner|erebor_reg_militia|erebor_reg_company|erebor_reg_fighter|erebor_reg_mattock_warrior,main_or_minor_line,main_or_minor_line,[Erebor] Mattock Warrior,31.0,Soldier,erebor,Infantry,False
erebor_reg_militia,erebor_reg_miner,2,2,erebor_reg_miner|erebor_reg_militia,main_or_minor_line,main_or_minor_line,[Erebor] Militia,16.0,Soldier,erebor,Infantry,True
erebor_reg_miner,erebor_reg_miner,1,1,erebor_reg_miner,main_or_minor_line,main_or_minor_line,[Erebor] Miner,11.0,Soldier,erebor,Infantry,True
erebor_reg_skirmisher,erebor_reg_miner,3,3,erebor_reg_miner|erebor_reg_militia|erebor_reg_skirmisher,main_or_minor_line,main_or_minor_line,[Erebor] Skirmisher,21.0,Soldier,erebor,Ranged,True
erebor_reg_warrior,erebor_reg_miner,5,5,erebor_reg_miner|erebor_reg_militia|erebor_reg_company|erebor_reg_fighter|erebor_reg_warrior,main_or_minor_line,main_or_minor_line,[Erebor] Warrior,31.0,Soldier,erebor,Infantry,False
far_rhun_cataphract,far_rhun_levy,4,4,far_rhun_levy|far_rhun_horseman|far_rhun_cavalry|far_rhun_cataphract,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Kataphract,26.0,Soldier,khuzait,Cavalry,True
far_rhun_cavalry,far_rhun_levy,3,3,far_rhun_levy|far_rhun_horseman|far_rhun_cavalry,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Cavalry,21.0,Soldier,khuzait,Cavalry,True
far_rhun_footman,far_rhun_levy,2,2,far_rhun_levy|far_rhun_footman,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Footman,16.0,Soldier,khuzait,Infantry,True
far_rhun_gate_guard,far_rhun_levy,4,4,far_rhun_levy|far_rhun_footman|far_rhun_infantry|far_rhun_gate_guard,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Gate Guard,26.0,Soldier,khuzait,Infantry,True
far_rhun_horseman,far_rhun_levy,2,2,far_rhun_levy|far_rhun_horseman,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Horseman,16.0,Soldier,khuzait,Cavalry,True
far_rhun_infantry,far_rhun_levy,3,3,far_rhun_levy|far_rhun_footman|far_rhun_infantry,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Infantry,21.0,Soldier,khuzait,Infantry,True
far_rhun_iron_cataphract,far_rhun_levy,5,5,far_rhun_levy|far_rhun_horseman|far_rhun_cavalry|far_rhun_cataphract|far_rhun_iron_cataphract,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Iron Kataphract,31.0,Soldier,khuzait,Cavalry,False
far_rhun_iron_legionary,far_rhun_levy,5,5,far_rhun_levy|far_rhun_footman|far_rhun_infantry|far_rhun_gate_guard|far_rhun_iron_legionary,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Iron Legionary,31.0,Soldier,khuzait,Infantry,False
far_rhun_levy,far_rhun_levy,1,1,far_rhun_levy,main_or_minor_line,main_or_minor_line,[Rhûn] Far-Rhun Levy,11.0,Soldier,khuzait,Infantry,True
forest_people_tier_1,forest_people_tier_1,1,1,forest_people_tier_1,main_or_minor_line,main_or_minor_line,Recruit Forester,11.0,Soldier,vakken,Ranged,True
forest_people_tier_2,forest_people_tier_1,2,2,forest_people_tier_1|forest_people_tier_2,main_or_minor_line,main_or_minor_line,Expert Forester,16.0,Soldier,vakken,Ranged,True
forest_people_tier_3,forest_people_tier_1,3,3,forest_people_tier_1|forest_people_tier_2|forest_people_tier_3,main_or_minor_line,main_or_minor_line,Veteran Forester,21.0,Soldier,vakken,Ranged,False
galloglass_tier_1,galloglass_tier_1,1,1,galloglass_tier_1,main_or_minor_line,main_or_minor_line,Skene,11.0,Soldier,battania,Infantry,True
galloglass_tier_2,galloglass_tier_1,2,2,galloglass_tier_1|galloglass_tier_2,main_or_minor_line,main_or_minor_line,Kern,16.0,Soldier,battania,Infantry,True
galloglass_tier_3,galloglass_tier_1,3,3,galloglass_tier_1|galloglass_tier_2|galloglass_tier_3,main_or_minor_line,main_or_minor_line,Redshank,21.0,Soldier,battania,Infantry,False
ghilman_tier_1,ghilman_tier_1,1,1,ghilman_tier_1,main_or_minor_line,main_or_minor_line,Koleman,11.0,Soldier,darshi,Cavalry,True
ghilman_tier_2,ghilman_tier_1,2,2,ghilman_tier_1|ghilman_tier_2,main_or_minor_line,main_or_minor_line,Ghilman,16.0,Soldier,darshi,Cavalry,True
ghilman_tier_3,ghilman_tier_1,3,3,ghilman_tier_1|ghilman_tier_2|ghilman_tier_3,main_or_minor_line,main_or_minor_line,Ghulam,21.0,Soldier,darshi,Cavalry,False
goblin_archer,goblin_hunter,4,4,goblin_hunter|goblin_lurker|goblin_sentry|goblin_archer,main_or_minor_line,main_or_minor_line,[Goblin] Archer,26.0,Soldier,goblin,Ranged,False
goblin_berserker,goblin_snaga,5,5,goblin_snaga|goblin_grunt|goblin_fighter|goblin_sword_warrior|goblin_berserker,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Bone Breaker,31.0,Soldier,goblin,Infantry,True
goblin_bolgs_ironfang,goblin_snaga,7,7,goblin_snaga|goblin_grunt|goblin_fighter|goblin_brute|goblin_veteran_sword_warrior|goblin_chosen_of_tharzog|goblin_bolgs_ironfang,main_or_minor_line,main_or_minor_line,[Goblin] Bolg's Ironfang,36.0,Soldier,goblin,Infantry,False
goblin_brute,goblin_snaga,4,4,goblin_snaga|goblin_grunt|goblin_fighter|goblin_brute,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Ravager,26.0,Soldier,goblin,Infantry,True
goblin_chosen_of_tharzog,goblin_snaga,6,6,goblin_snaga|goblin_grunt|goblin_fighter|goblin_brute|goblin_veteran_sword_warrior|goblin_chosen_of_tharzog,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Mountain Guard,36.0,Soldier,goblin,Infantry,True
goblin_fighter,goblin_snaga,3,3,goblin_snaga|goblin_grunt|goblin_fighter,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Raider,21.0,Soldier,goblin,Infantry,True
goblin_grunt,goblin_snaga,2,2,goblin_snaga|goblin_grunt,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Brawler,16.0,Soldier,goblin,Infantry,True
goblin_guard,goblin_snaga,3,3,goblin_snaga|goblin_grunt|goblin_guard,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Impaler,21.0,Soldier,goblin,Infantry,True
goblin_guardian_of_the_tower,goblin_snaga,6,6,goblin_snaga|goblin_grunt|goblin_guard|goblin_spear_warrior|goblin_veteran_spear_warrior|goblin_guardian_of_the_tower,main_or_minor_line,main_or_minor_line,[Goblin] Goblin War-Pike,36.0,Soldier,goblin,Infantry,False
goblin_hunter,goblin_hunter,1,1,goblin_hunter,main_or_minor_line,main_or_minor_line,[Goblin] Hunter,11.0,Soldier,goblin,Ranged,True
goblin_lurker,goblin_hunter,2,2,goblin_hunter|goblin_lurker,main_or_minor_line,main_or_minor_line,[Goblin] Lurker,16.0,Soldier,goblin,Ranged,True
goblin_sentry,goblin_hunter,3,3,goblin_hunter|goblin_lurker|goblin_sentry,main_or_minor_line,main_or_minor_line,[Goblin] Sentry,21.0,Soldier,goblin,Ranged,True
goblin_snaga,goblin_snaga,1,1,goblin_snaga,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Warrior,11.0,Soldier,goblin,Infantry,True
goblin_spear_warrior,goblin_snaga,4,4,goblin_snaga|goblin_grunt|goblin_guard|goblin_spear_warrior,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Spearman,26.0,Soldier,goblin,Infantry,True
goblin_sword_warrior,goblin_snaga,4,4,goblin_snaga|goblin_grunt|goblin_fighter|goblin_sword_warrior,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Mauler,26.0,Soldier,goblin,Infantry,True
goblin_veteran_berserker,goblin_snaga,6,6,goblin_snaga|goblin_grunt|goblin_fighter|goblin_sword_warrior|goblin_berserker|goblin_veteran_berserker,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Skull Crusher,36.0,Soldier,goblin,Infantry,False
goblin_veteran_spear_warrior,goblin_snaga,5,5,goblin_snaga|goblin_grunt|goblin_guard|goblin_spear_warrior|goblin_veteran_spear_warrior,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Pike-Reaver,31.0,Soldier,goblin,Infantry,True
goblin_veteran_sword_warrior,goblin_snaga,5,5,goblin_snaga|goblin_grunt|goblin_fighter|goblin_brute|goblin_veteran_sword_warrior,main_or_minor_line,main_or_minor_line,[Goblin] Goblin Infantry,31.0,Soldier,goblin,Infantry,True
gondor_anf_cavalry,gondor_anf_levy,4,4,gondor_anf_levy|gondor_anf_militia|gondor_anf_footman|gondor_anf_cavalry,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Cavalry,21.0,Soldier,gondor,Cavalry,True
gondor_anf_footman,gondor_anf_levy,3,3,gondor_anf_levy|gondor_anf_militia|gondor_anf_footman,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Footman,16.0,Soldier,gondor,Infantry,True
gondor_anf_guardsman,gondor_anf_levy,4,4,gondor_anf_levy|gondor_anf_militia|gondor_anf_footman|gondor_anf_guardsman,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Guardsman,21.0,Soldier,gondor,Infantry,True
gondor_anf_infantry,gondor_anf_levy,5,5,gondor_anf_levy|gondor_anf_militia|gondor_anf_footman|gondor_anf_guardsman|gondor_anf_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Infantry,26.0,Soldier,gondor,Infantry,True
gondor_anf_levy,gondor_anf_levy,1,1,gondor_anf_levy,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Levy,6.0,Soldier,gondor,Infantry,True
gondor_anf_militia,gondor_anf_levy,2,2,gondor_anf_levy|gondor_anf_militia,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Militia,11.0,Soldier,gondor,Infantry,True
gondor_anf_vet_cavalry,gondor_anf_levy,5,5,gondor_anf_levy|gondor_anf_militia|gondor_anf_footman|gondor_anf_cavalry|gondor_anf_vet_cavalry,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Veteran Cavalry,26.0,Soldier,gondor,Cavalry,False
gondor_anf_vet_infantry,gondor_anf_levy,6,6,gondor_anf_levy|gondor_anf_militia|gondor_anf_footman|gondor_anf_guardsman|gondor_anf_infantry|gondor_anf_vet_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Anfalas Veteran Infantry,31.0,Soldier,gondor,Infantry,False
gondor_ano_archer,gondor_ano_peasant,5,5,gondor_ano_peasant|gondor_ano_archer_militia|gondor_ano_skirmisher|gondor_ano_bowman|gondor_ano_archer,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Archer,26.0,Soldier,gondor,Ranged,False
gondor_ano_archer_militia,gondor_ano_peasant,2,2,gondor_ano_peasant|gondor_ano_archer_militia,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Archer Militia,11.0,Soldier,gondor,Ranged,True
gondor_ano_bowman,gondor_ano_peasant,4,4,gondor_ano_peasant|gondor_ano_archer_militia|gondor_ano_skirmisher|gondor_ano_bowman,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Bowman,21.0,Soldier,gondor,Ranged,True
gondor_ano_footman,gondor_ano_peasant,3,3,gondor_ano_peasant|gondor_ano_militia|gondor_ano_footman,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Footman,16.0,Soldier,gondor,Infantry,True
gondor_ano_guardsman,gondor_ano_peasant,4,4,gondor_ano_peasant|gondor_ano_militia|gondor_ano_footman|gondor_ano_guardsman,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Guardsman,21.0,Soldier,gondor,Infantry,True
gondor_ano_infantry,gondor_ano_peasant,5,5,gondor_ano_peasant|gondor_ano_militia|gondor_ano_footman|gondor_ano_guardsman|gondor_ano_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Infantry,26.0,Soldier,gondor,Infantry,True
gondor_ano_militia,gondor_ano_peasant,2,2,gondor_ano_peasant|gondor_ano_militia,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Militia,11.0,Soldier,gondor,Infantry,True
gondor_ano_mt_cavalry,gondor_ano_peasant,4,4,gondor_ano_peasant|gondor_ano_militia|gondor_ano_footman|gondor_ano_mt_cavalry,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Cavalry,21.0,Soldier,gondor,Cavalry,True
gondor_ano_mt_heavy_cavalry,gondor_ano_peasant,5,5,gondor_ano_peasant|gondor_ano_militia|gondor_ano_footman|gondor_ano_mt_cavalry|gondor_ano_mt_heavy_cavalry,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Heavy Cavalry,26.0,Soldier,gondor,Cavalry,True
gondor_ano_mt_knight,gondor_ano_peasant,6,6,gondor_ano_peasant|gondor_ano_militia|gondor_ano_footman|gondor_ano_mt_cavalry|gondor_ano_mt_heavy_cavalry|gondor_ano_mt_knight,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Knight,31.0,Soldier,gondor,Cavalry,False
gondor_ano_peasant,gondor_ano_peasant,1,1,gondor_ano_peasant,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Peasant,6.0,Soldier,gondor,Infantry,True
gondor_ano_skirmisher,gondor_ano_peasant,3,3,gondor_ano_peasant|gondor_ano_archer_militia|gondor_ano_skirmisher,main_or_minor_line,main_or_minor_line,[Gondor] Anorien Skirmisher,16.0,Soldier,gondor,Ranged,True
gondor_ano_vet_infantry,gondor_ano_peasant,6,6,gondor_ano_peasant|gondor_ano_militia|gondor_ano_footman|gondor_ano_guardsman|gondor_ano_infantry|gondor_ano_vet_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Anórien Veteran Infantry,31.0,Soldier,gondor,Infantry,False
gondor_arn_cavalry,gondor_arn_noble,3,3,gondor_arn_noble|gondor_arn_noble_t4|gondor_arn_cavalry,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Cavalry,26.0,Soldier,gondor,Cavalry,True
gondor_arn_foot_knight,gondor_arn_noble,5,5,gondor_arn_noble|gondor_arn_noble_t4|gondor_arn_infantry|gondor_arn_vet_infantry|gondor_arn_foot_knight,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Foot-Knight,36.0,Soldier,gondor,Infantry,False
gondor_arn_hill_knight,gondor_arn_noble,6,6,gondor_arn_noble|gondor_arn_noble_t4|gondor_arn_cavalry|gondor_arn_knight|gondor_arn_vet_knight|gondor_arn_hill_knight,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Hill-Knight,41.0,Soldier,gondor,Cavalry,False
gondor_arn_infantry,gondor_arn_noble,3,3,gondor_arn_noble|gondor_arn_noble_t4|gondor_arn_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Infantry,26.0,Soldier,gondor,Infantry,True
gondor_arn_knight,gondor_arn_noble,4,4,gondor_arn_noble|gondor_arn_noble_t4|gondor_arn_cavalry|gondor_arn_knight,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Knight,31.0,Soldier,gondor,Cavalry,True
gondor_arn_noble,gondor_arn_noble,1,1,gondor_arn_noble,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Noble,16.0,Soldier,gondor,Infantry,True
gondor_arn_noble_t4,gondor_arn_noble,2,2,gondor_arn_noble|gondor_arn_noble_t4,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Noble,21.0,Soldier,gondor,Infantry,True
gondor_arn_vet_infantry,gondor_arn_noble,4,4,gondor_arn_noble|gondor_arn_noble_t4|gondor_arn_infantry|gondor_arn_vet_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Veteran Infantry,31.0,Soldier,gondor,Infantry,True
gondor_arn_vet_knight,gondor_arn_noble,5,5,gondor_arn_noble|gondor_arn_noble_t4|gondor_arn_cavalry|gondor_arn_knight|gondor_arn_vet_knight,main_or_minor_line,main_or_minor_line,[Gondor] Arndir Veteran Knight,36.0,Soldier,gondor,Cavalry,True
gondor_bel_archer,gondor_bel_recruit,4,4,gondor_bel_recruit|gondor_bel_hunter|gondor_bel_bowman|gondor_bel_archer,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Archer,21.0,Soldier,gondor,Ranged,True
gondor_bel_bowman,gondor_bel_recruit,3,3,gondor_bel_recruit|gondor_bel_hunter|gondor_bel_bowman,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Bowman,16.0,Soldier,gondor,Ranged,True
gondor_bel_coastguard,gondor_bel_recruit,6,6,gondor_bel_recruit|gondor_bel_footman|gondor_bel_soldier|gondor_bel_infantry|gondor_bel_vet_infantry|gondor_bel_coastguard,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Coastguard,31.0,Soldier,gondor,Infantry,False
gondor_bel_footman,gondor_bel_recruit,2,2,gondor_bel_recruit|gondor_bel_footman,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Footman,11.0,Soldier,gondor,Infantry,True
gondor_bel_hunter,gondor_bel_recruit,2,2,gondor_bel_recruit|gondor_bel_hunter,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Hunter,11.0,Soldier,gondor,Ranged,True
gondor_bel_infantry,gondor_bel_recruit,4,4,gondor_bel_recruit|gondor_bel_footman|gondor_bel_soldier|gondor_bel_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Infantry,21.0,Soldier,gondor,Infantry,True
gondor_bel_recruit,gondor_bel_recruit,1,1,gondor_bel_recruit,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Recruit,6.0,Soldier,gondor,Infantry,True
gondor_bel_soldier,gondor_bel_recruit,3,3,gondor_bel_recruit|gondor_bel_footman|gondor_bel_soldier,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Soldier,16.0,Soldier,gondor,Infantry,True
gondor_bel_vet_archer,gondor_bel_recruit,5,5,gondor_bel_recruit|gondor_bel_hunter|gondor_bel_bowman|gondor_bel_archer|gondor_bel_vet_archer,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Veteran Archer,26.0,Soldier,gondor,Ranged,False
gondor_bel_vet_infantry,gondor_bel_recruit,5,5,gondor_bel_recruit|gondor_bel_footman|gondor_bel_soldier|gondor_bel_infantry|gondor_bel_vet_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Belfalas Veteran Infantry,26.0,Soldier,gondor,Infantry,True
gondor_brv_archer,gondor_brv_bowman,3,3,gondor_brv_bowman|gondor_brv_scout|gondor_brv_archer,main_or_minor_line,main_or_minor_line,[Gondor] Blackroot Vale Archer,26.0,Soldier,gondor,Ranged,True
gondor_brv_bowman,gondor_brv_bowman,1,1,gondor_brv_bowman,main_or_minor_line,main_or_minor_line,[Gondor] Blackroot Vale Bowman,16.0,Soldier,gondor,Ranged,True
gondor_brv_ranger,gondor_brv_bowman,5,5,gondor_brv_bowman|gondor_brv_scout|gondor_brv_archer|gondor_brv_vet_archer|gondor_brv_ranger,main_or_minor_line,main_or_minor_line,[Gondor] Blackroot Vale Ranger,36.0,Soldier,gondor,Ranged,True
gondor_brv_scout,gondor_brv_bowman,2,2,gondor_brv_bowman|gondor_brv_scout,main_or_minor_line,main_or_minor_line,[Gondor] Blackroot Vale Scout,21.0,Soldier,gondor,Ranged,True
gondor_brv_shadowbow,gondor_brv_bowman,6,6,gondor_brv_bowman|gondor_brv_scout|gondor_brv_archer|gondor_brv_vet_archer|gondor_brv_ranger|gondor_brv_shadowbow,main_or_minor_line,main_or_minor_line,[Gondor] Blackroot Vale Shadowbow,41.0,Soldier,gondor,Ranged,False
gondor_brv_shadowhunter,gondor_brv_bowman,5,5,gondor_brv_bowman|gondor_brv_scout|gondor_brv_archer|gondor_brv_vet_archer|gondor_brv_shadowhunter,main_or_minor_line,main_or_minor_line,[Gondor] Blackroot Vale Shadowhunter,36.0,Soldier,gondor,Ranged,False
gondor_brv_vet_archer,gondor_brv_bowman,4,4,gondor_brv_bowman|gondor_brv_scout|gondor_brv_archer|gondor_brv_vet_archer,main_or_minor_line,main_or_minor_line,[Gondor] Blackroot Vale Veteran Archer,31.0,Soldier,gondor,Ranged,True
gondor_ca_guard,gondor_ca_noble,4,4,gondor_ca_noble|gondor_ca_veteran|gondor_ca_infantry|gondor_ca_guard,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Guard,31.0,Soldier,gondor,Infantry,True
gondor_ca_infantry,gondor_ca_noble,3,3,gondor_ca_noble|gondor_ca_veteran|gondor_ca_infantry,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Infantry,26.0,Soldier,gondor,Infantry,True
gondor_ca_noble,gondor_ca_noble,1,1,gondor_ca_noble,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Noble,16.0,Soldier,gondor,Infantry,True
gondor_ca_pikeman,gondor_ca_noble,4,4,gondor_ca_noble|gondor_ca_veteran|gondor_ca_spearman|gondor_ca_pikeman,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Pikeman,31.0,Soldier,gondor,Infantry,True
gondor_ca_pikewarden,gondor_ca_noble,5,5,gondor_ca_noble|gondor_ca_veteran|gondor_ca_spearman|gondor_ca_pikeman|gondor_ca_pikewarden,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Pikewarden,36.0,Soldier,gondor,Infantry,False
gondor_ca_spearman,gondor_ca_noble,3,3,gondor_ca_noble|gondor_ca_veteran|gondor_ca_spearman,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Spearman,26.0,Soldier,gondor,Infantry,True
gondor_ca_veteran,gondor_ca_noble,2,2,gondor_ca_noble|gondor_ca_veteran,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Veteran,21.0,Soldier,gondor,Infantry,True
gondor_ca_warden,gondor_ca_noble,5,5,gondor_ca_noble|gondor_ca_veteran|gondor_ca_infantry|gondor_ca_guard|gondor_ca_warden,main_or_minor_line,main_or_minor_line,[Gondor] Cair Andros Warden,36.0,Soldier,gondor,Infantry,False
gondor_cal_heavy_swordsman,gondor_cal_noble,3,3,gondor_cal_noble|gondor_cal_swordsman|gondor_cal_heavy_swordsman,main_or_minor_line,main_or_minor_line,[Gondor] Calembel Heavy Swordsman,31.0,Soldier,gondor,Infantry,True
gondor_cal_noble,gondor_cal_noble,1,1,gondor_cal_noble,main_or_minor_line,main_or_minor_line,[Gondor] Calembel Noble,21.0,Soldier,gondor,Infantry,True
gondor_cal_sergeant,gondor_cal_noble,4,4,gondor_cal_noble|gondor_cal_swordsman|gondor_cal_heavy_swordsman|gondor_cal_sergeant,main_or_minor_line,main_or_minor_line,[Gondor] Calembel Sergeant,36.0,Soldier,gondor,Infantry,True
gondor_cal_swordsman,gondor_cal_noble,2,2,gondor_cal_noble|gondor_cal_swordsman,main_or_minor_line,main_or_minor_line,[Gondor] Calembel Swordsman,26.0,Soldier,gondor,Infantry,True
