item_id,item_kind,type,crafting_template,name,culture,source_xml,winner_module,load_order_rank
generic_javelin_1_t3,CraftedItem,CraftedWeapon,Javelin,Harpoon,sturgia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
gladius_b,CraftedItem,CraftedWeapon,Dagger,Knife,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
glen_ranger_bow,Item,Bow,,Longbow,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
goggled_helmet_over_full_mail,Item,,,Closed Huscarl Helmet,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
goggled_helmet_over_leather,Item,HeadArmor,,Goggled Helmet over Leather,sturgia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
goggled_helmet_over_mail,Item,,,Goggled Helmet over Mail,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
goose,Item,Animal,,Goose,,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
grape,Item,Goods,,Grapes{@Plural}sacks of grapes{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
grapeshot_fire_projectile,Item,Thrown,,Grapeshot Ammo,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
grapeshot_fire_stack,Item,Thrown,,Grapeshot Stack,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
grapeshot_projectile,Item,Thrown,,Grapeshot Ammo,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
grapeshot_stack,Item,Thrown,,Grapeshot Stack,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
green_hood,Item,Cape,,Green Hood,vlandia,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
guarded_armwraps,Item,HandArmor,,Guarded Armwraps,battania,SandBoxCore/ModuleData/items/arm_armors.xml,SandBoxCore,2
guarded_padded_vambrace,Item,HandArmor,,Guarded Padded Vambraces,aserai,SandBoxCore/ModuleData/items/arm_armors.xml,SandBoxCore,2
guards_kettle_over_laced_coif,Item,HeadArmor,,Kettle over Laced Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
guards_kettle_over_mail_coif,Item,HeadArmor,,Kettle over Mail Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
guards_kettle_over_padded_coif,Item,HeadArmor,,Kettle over Padded Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
half_apron,Item,BodyArmor,,Half Apron,neutral_culture,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
half_mail_and_plate_barding,Item,HorseHarness,,Reinforced Half Plate Barding,aserai,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
half_scale_barding,Item,HorseHarness,,Cataphract Half Scale Barding,empire,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
halfchain_barding,Item,HorseHarness,,Half Mail Barding,vlandia,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
hauberk,Item,BodyArmor,,Heavy Mail Shirt,vlandia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
head_breaker_2haxe,CraftedItem,CraftedWeapon,TwoHandedAxe,Head Breaker,,NavalDLC/ModuleData/naval_weapons.xml,NavalDLC,4
head_piece,Item,HeadArmor,,Female Rural Scarf,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
head_scarf,Item,HeadArmor,,Colored Hijab,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
head_wrapped,Item,HeadArmor,,Female Rural Headwrap,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
head_wrapping,Item,HeadArmor,,Peasant Head Wrapping,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
headscarf,Item,HeadArmor,,Loose Head Scarf,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
headscarf_c,Item,HeadArmor,,Luxurious Head Scarf,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
headscarf_d,Item,HeadArmor,,Hijab,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
heater_shield_with_cutout,Item,Shield,,Heater Shield with Cutout,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
heavy_gambeson_armor,Item,BodyArmor,,Mariner Heavy Gambeson,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
heavy_gambeson_armor_plain,Item,BodyArmor,,Mariner Gambeson,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
heavy_heater_shield,Item,Shield,,Heavy Heater Shield,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
heavy_horsemans_kite_shield,Item,Shield,,Reinforced Cavalry Kite Shield,,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
heavy_nasalhelm_over_imperial_leather,Item,HeadArmor,,Heavy Nasalhelm over Leather,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
heavy_nasalhelm_over_imperial_mail,Item,HeadArmor,,Heavy Nasalhelm over Mail,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
heavy_nasalhelm_over_imperial_padding,Item,HeadArmor,,Heavy Nasalhelm over Padding,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
heavy_nasalhelm_over_laced_cloth,Item,HeadArmor,,Heavy Nasalhelm over Laced Cloth,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
heavy_nordic_coat,Item,BodyArmor,,Sleeved Heavy Tunic,sturgia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
heavy_nordic_tunic,Item,BodyArmor,,Heavy Tunic,sturgia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
heavy_round_shield,Item,Shield,,Heavy Round Shield,sturgia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
heavy_steppe_arrows,Item,Arrows,,Stacked Steppe Arrows,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
helmet_with_faceguard,Item,HeadArmor,,Helmet with Faceguard,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
hemp_tunic,Item,BodyArmor,,Hemp Tunic,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
highland_boots,Item,LegArmor,,Forester Boots,battania,SandBoxCore/ModuleData/items/leg_armors.xml,SandBoxCore,2
highland_cloth,Item,BodyArmor,,Woodland Cloth Armor,battania,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
highland_gloves,Item,HandArmor,,Fur Rimmed Leather Gloves,battania,SandBoxCore/ModuleData/items/arm_armors.xml,SandBoxCore,2
highland_leg_wrappings,Item,LegArmor,,Woodland Leg Wrappings,battania,SandBoxCore/ModuleData/items/leg_armors.xml,SandBoxCore,2
highland_ranger_bow,Item,Bow,,Ranger Bow,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
highland_riders_shield,Item,Shield,,Highland Round Shield,battania,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
highland_scouts_shield,Item,Shield,,Decorated Round Shield,battania,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
highland_spear_3_t3,CraftedItem,CraftedWeapon,TwoHandedPolearm,Reinforced Highland Spear,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
highland_spear_4_t4,CraftedItem,CraftedWeapon,TwoHandedPolearm,Steel Tipped Hooked Spear,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
highland_spear_t2,CraftedItem,CraftedWeapon,TwoHandedPolearm,Highland War Spear,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
highland_throwing_axe_1_t2,CraftedItem,CraftedWeapon,ThrowingAxe,Highland Throwing Axe,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
hog,Item,Animal,,Hog,,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
hood,Item,Cape,,Hood,vlandia,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
hook,Item,Thrown,,Hook,,NavalDLC/ModuleData/naval_weapons.xml,NavalDLC,4
hooked_axe_t4,CraftedItem,CraftedWeapon,TwoHandedAxe,Hooked Cavalry Axe,vlandia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
hooked_cleaver,CraftedItem,CraftedWeapon,Dagger,Sica,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
horse_bane_flag_t3,Item,Banner,,Horse Bane Flag,battania,SandBoxCore/ModuleData/items/banners.xml,SandBoxCore,2
horse_whip,Item,OneHandedWeapon,,Horse Whip,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
horsemans_heater_shield,Item,Shield,,Small Cavalry Heater Shield,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
hunter,Item,Horse,,Hunter,,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
hunting_bow,Item,Bow,,Hunting Bow,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
hybrid_armor_boots_b,Item,LegArmor,,Majestic Iron Boots,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
hybrid_armor_gloves_b,Item,HandArmor,,Majestic Gloves,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
imperial_axe_t3,CraftedItem,CraftedWeapon,OneHandedAxe,Tzikourion,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
imperial_cloth_coif,Item,HeadArmor,,Cloth Coif,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
imperial_goggled_helmet,Item,HeadArmor,,Goggled Cataphract Helmet,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
imperial_lamellar,Item,BodyArmor,,Cataphract Lamellar Armor,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_lamellar_over_leather,Item,BodyArmor,,Luxury Lamellar Vest over Leather,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_lamellar_shoulders,Item,Cape,,Heavy Lamellar Pauldrons,empire,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
imperial_leather_coif,Item,HeadArmor,,Leather Coif,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
imperial_mail_coif,Item,HeadArmor,,Mail Coif,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
imperial_mail_over_leather,Item,BodyArmor,,Infantryman Mail over Leather,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_mail_over_stripped_leather,Item,BodyArmor,,Infantryman Mail over Striped Leather,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_mail_vest,Item,BodyArmor,,Infantryman Mail Vest,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_nasal_helm,Item,HeadArmor,,Legionary Helm,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
imperial_open_mail_coif,Item,HeadArmor,,Open Mail Coif,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
imperial_padded_cloth,Item,BodyArmor,,Infantryman Rough Gambeson,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_padded_coif,Item,HeadArmor,,Lightweight Padded Coif,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
imperial_riding_harness,Item,HorseHarness,,Imperial Riding Harness,empire,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
imperial_robes,Item,BodyArmor,,Toga,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_scale_armor,Item,BodyArmor,,Heavy Scale Armor over Mail Hauberk,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
imperial_scale_barding,Item,HorseHarness,,Cataphract Scale Barding,empire,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
imperial_spear_t2,CraftedItem,CraftedWeapon,TwoHandedPolearm,Short Militia Spear,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
imperial_studded_strip_shoulders,Item,Cape,,Legionary Reinforced Studded Harness,empire,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
imperial_throwing_spear_1_t4,CraftedItem,CraftedWeapon,TwoHandedPolearm,Pilum,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
imperial_throwing_spear_1_t4_2,CraftedItem,CraftedWeapon,TwoHandedPolearm,Pilum,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
improved_assassin_armor_q5,Item,BodyArmor,,Blackened Armor,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
improved_assassin_boot_q5,Item,LegArmor,,Blackened Boots,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
improved_assassin_hood_q5,Item,HeadArmor,,Blackened Hood,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
improved_assassin_shoulder_q5,Item,Cape,,Blackened Cape,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
iron_banner_t2,Item,Banner,,Iron Banner,neutral_culture,SandBoxCore/ModuleData/items/banners.xml,SandBoxCore,2
iron_spatha_sword_t2,CraftedItem,CraftedWeapon,OneHandedSword,Iron Spatha,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
ironlame_feathered_spangenhelm,Item,HeadArmor,,Feathered Spangenhelm,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_feathered_spangenhelm_over_leather,Item,HeadArmor,,Feathered Spangenhelm over Leather,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_feathered_spangenhelm_over_mail,Item,HeadArmor,,Spangenhelm over Mail,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_nasalhelm_over_imperial_cloth,Item,HeadArmor,,Iron Legionary Helm over Cloth,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_nasalhelm_over_imperial_coif,Item,HeadArmor,,Iron Nasalhelm over Coif,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_nasalhelm_over_imperial_mail,Item,HeadArmor,,Iron Nasalhelm over Mail,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_nasalhelm_over_imperial_padding,Item,HeadArmor,,Iron Nasalhelm over Padding,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_roundkettle_over_imperial_leather,Item,HeadArmor,,Iron Roundkettle over Leather,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_roundkettle_over_imperial_mail,Item,HeadArmor,,Iron Roundkettle over Mail,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironlame_spiked_kettle_over_mail,Item,HeadArmor,,Iron Spiked Kettle over Mail,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
ironrim_kite_shield,Item,Shield,,Iron Rimmed Kite Shield,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
ironrim_riders_kite_shield,Item,Shield,,Reinforced Iron Rimmed Kite Shield,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
jewelry,Item,Goods,,Jewelry{@Plural}items of jewelry{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
jousting_shield,Item,Shield,,Knights Shield,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
judgement_mace_t3,CraftedItem,CraftedWeapon,Mace,Judgement,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
justicier_2hsword,CraftedItem,CraftedWeapon,TwoHandedSword,Justicier,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
kaskara_2hsword_t3,CraftedItem,CraftedWeapon,TwoHandedSword,Ridged Long Kaskara,aserai,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
kettle_hat_over_mail_coif,Item,HeadArmor,,Kettle Hat over Mail Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_hat_over_padded_cloth,Item,HeadArmor,,Kettle Hat over Padded Cloth,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_hat_over_padded_coif,Item,HeadArmor,,Kettle Hat over Padded Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_over_arming_coif,Item,HeadArmor,,Kettle Helmet over Arming Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_over_laced_coif,Item,HeadArmor,,Kettle Helmet over Laced Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_over_mail,Item,HeadArmor,,Kettle Helmet over Mail,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_over_padded_cap,Item,HeadArmor,,Kettle Helmet over Padded Cap,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_over_padded_cloth,Item,HeadArmor,,Kettle Helmet over Padded Cloth,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_over_padded_coif,Item,HeadArmor,,Kettle Helmet over Padded Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_with_leather,Item,HeadArmor,,Kettle Helmet with Leather,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
kettle_helmet_with_mail,Item,HeadArmor,,Kettle Helmet with Mail,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
khuzait_battle_crown,Item,HeadArmor,,Khuzait Battle Crown,khuzait,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
khuzait_belt_leather,Item,BodyArmor,,Coat with Mirrored Belt,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_civil_coat,Item,BodyArmor,,Luxury Coat,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_civil_coat_b,Item,BodyArmor,,Luxury Thick Coat,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_crown,Item,HeadArmor,,Ornate Silk Cap,khuzait,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
khuzait_curved_boots,Item,LegArmor,,Curved Boots,khuzait,SandBoxCore/ModuleData/items/leg_armors.xml,SandBoxCore,2
khuzait_dress,Item,BodyArmor,,Aproned Feminine Coat,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_dress_b,Item,BodyArmor,,Dress with Fur,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_fortified_armor,Item,BodyArmor,,Reinforced Mirror Armor,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_heavy_armor,Item,BodyArmor,,Khan's Coat of Plates,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_heavy_armor_bracer,Item,HandArmor,,Khan's Plated Bracers,khuzait,SandBoxCore/ModuleData/items/arm_armors.xml,SandBoxCore,2
khuzait_horse,Item,Horse,,Steppe Horse{@Plural}steppe horses{\@},khuzait,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
khuzait_horse_tournament,Item,Horse,,Steppe Horse{@Plural}steppe horses{\@},khuzait,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
khuzait_lamellar_strapped,Item,BodyArmor,,Reinforced Leather Armor,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_lance_1_t3,CraftedItem,CraftedWeapon,TwoHandedPolearm,Light Steppe Rider Lance,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_lance_2_t4,CraftedItem,CraftedWeapon,TwoHandedPolearm,Heavy Cavalry Lance,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_lance_3_t5,CraftedItem,CraftedWeapon,TwoHandedPolearm,Noble Cavalry Lance,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_leather_pauldron,Item,Cape,,Reinforced Leather Pauldrons,khuzait,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
khuzait_leather_stitched,Item,BodyArmor,,Thick Brigandine Vest,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_mace_1_t2,CraftedItem,CraftedWeapon,Mace,Steppe Light Mace,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_mace_2_t4,CraftedItem,CraftedWeapon,Mace,Eastern Heavy Mace,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_mace_3_t4,CraftedItem,CraftedWeapon,Mace,Fine Steel Mace,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_mace_4_t5,CraftedItem,CraftedWeapon,Mace,Heavy Flanged Mace,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_noble_helmet_with_feathers,Item,HeadArmor,,Noble Lancer Helmet,khuzait,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
khuzait_noble_helmet_with_fur,Item,HeadArmor,,Furred Noble Lancer Helmet,khuzait,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
khuzait_noble_helmet_with_neckguard,Item,HeadArmor,,Plumed Noble Lancer Helmet with Neckguard,khuzait,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
khuzait_noble_sword_1_t5,CraftedItem,CraftedWeapon,OneHandedSword,Decorated Saber,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_noble_sword_2_t5,CraftedItem,CraftedWeapon,OneHandedSword,Lion Imprinted Saber,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_noble_sword_3_t5,CraftedItem,CraftedWeapon,OneHandedSword,Tall Gripped Ild Sword,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_polearm_1_t4,CraftedItem,CraftedWeapon,TwoHandedPolearm,Glaive,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_polearm_1_t4_blunt,CraftedItem,CraftedWeapon,TwoHandedPolearm,Sparring Glaive,khuzait,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
khuzait_polearm_2_t5,CraftedItem,CraftedWeapon,TwoHandedPolearm,Long Glaive,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_sturdy_armor,Item,BodyArmor,,Mirrored Leather Armor,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
khuzait_sword_1_t2,CraftedItem,CraftedWeapon,OneHandedSword,Iron Saber,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_sword_1_t2_blunt,CraftedItem,CraftedWeapon,OneHandedSword,Sparring Saber,khuzait,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
khuzait_sword_2_t3,CraftedItem,CraftedWeapon,OneHandedSword,Straight Saber,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_sword_3_t3,CraftedItem,CraftedWeapon,OneHandedSword,Long Saber,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_sword_4_t4,CraftedItem,CraftedWeapon,OneHandedSword,Fine Steel Saber,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
khuzait_sword_5_t4,CraftedItem,CraftedWeapon,OneHandedSword,Heavy Sabre,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
kilt_over_plated_leather,Item,BodyArmor,,Kilt over Plated Leather,battania,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
knights_fall_mace_t3,CraftedItem,CraftedWeapon,Mace,Knight's Fall,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
laced_cloth_coif,Item,HeadArmor,,Laced Cloth Coif,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
laced_coif,Item,HeadArmor,,Laced Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
laced_dress,Item,BodyArmor,,Laced Dress,sturgia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
ladys_shoe,Item,LegArmor,,Ladies Shoes,neutral_culture,SandBoxCore/ModuleData/items/leg_armors.xml,SandBoxCore,2
lamellar_plate_boots,Item,LegArmor,,Lamellar Plate Boots,empire,SandBoxCore/ModuleData/items/leg_armors.xml,SandBoxCore,2
lamellar_plate_gauntlets,Item,HandArmor,,Lamellar Plate Gauntlets,empire,SandBoxCore/ModuleData/items/arm_armors.xml,SandBoxCore,2
lamellar_shoulders,Item,Cape,,Lamellar Shoulder Pieces,khuzait,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
lamellar_with_scale_skirt,Item,BodyArmor,,Lamellar with Scale Skirt,empire,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
large_adarga,Item,Shield,,Large Adarga,aserai,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
large_franziskaa_axe_t3,CraftedItem,CraftedWeapon,OneHandedAxe,Large Franziska Axe,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
layered_leather_tunic,Item,BodyArmor,,Layered Leather Tunic,sturgia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
layered_robe,Item,BodyArmor,,Layered Robe,aserai,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
leafblade_throwing_knife,CraftedItem,CraftedWeapon,ThrowingKnife,Leafblade Throwing Knife,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
leather,Item,Goods,,Leather{@Plural}crates of leather{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
leather_and_iron_plate_armor,Item,BodyArmor,,Leather Armor with Iron Plates,sturgia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
leather_apron,Item,BodyArmor,,Leather Apron,neutral_culture,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
leather_boots,Item,LegArmor,,Fur Rimmed Curved Boots,khuzait,SandBoxCore/ModuleData/items/leg_armors.xml,SandBoxCore,2
leather_bound_kite_shield,Item,Shield,,Leather Bound Kite Shield,sturgia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
leather_cap,Item,HeadArmor,,Leather Cap,empire,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
leather_cavalier_boots,Item,LegArmor,,Leather Cavalier Boots,vlandia,SandBoxCore/ModuleData/items/leg_armors.xml,SandBoxCore,2
leather_coat,Item,BodyArmor,,Leather Tunic,vlandia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
leather_coat_over_cloth,Item,BodyArmor,,Leather Coat over Cloth,vlandia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
leather_gloves,Item,HandArmor,,Leather Gloves,neutral_culture,SandBoxCore/ModuleData/items/arm_armors.xml,SandBoxCore,2
