troop_id,winner_module,defining_modules,overridden_modules,definition_count,change_type
sturgian_ulfhednar,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_recruit,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_footman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_spearman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_billman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_voulgier,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_pikeman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_infantry,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_swordsman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_sergeant,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_light_cavalry,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_cavalry,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_vanguard,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_levy_crossbowman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_crossbowman,NavalDLC,SandBoxCore|NavalDLC,SandBoxCore,2,inalterado
vlandian_hardened_crossbowman,NavalDLC,SandBoxCore|NavalDLC,SandBoxCore,2,inalterado
vlandian_sharpshooter,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_squire,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_gallant,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_knight,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_champion,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_banner_knight,SandBoxCore,SandBoxCore,,1,inalterado
ghilman_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
ghilman_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
ghilman_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
legion_of_the_betrayed_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
legion_of_the_betrayed_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
legion_of_the_betrayed_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
skolderbrotva_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
skolderbrotva_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
skolderbrotva_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
company_of_the_boar_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
company_of_the_boar_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
company_of_the_boar_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
beni_zilal_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
beni_zilal_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
beni_zilal_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
wolfskins_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
wolfskins_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
wolfskins_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
hidden_hand_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
hidden_hand_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
hidden_hand_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
lakepike_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
lakepike_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
lakepike_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
brotherhood_of_woods_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
brotherhood_of_woods_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
brotherhood_of_woods_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
embers_of_flame_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
embers_of_flame_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
embers_of_flame_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
jawwal_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
jawwal_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
jawwal_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
karakhuzaits_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
karakhuzaits_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
karakhuzaits_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
forest_people_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
forest_people_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
forest_people_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
eleftheroi_tier_1,SandBoxCore,SandBoxCore,,1,inalterado
eleftheroi_tier_2,SandBoxCore,SandBoxCore,,1,inalterado
eleftheroi_tier_3,SandBoxCore,SandBoxCore,,1,inalterado
sword_sisters_sister_t3,SandBoxCore,SandBoxCore,,1,inalterado
sword_sisters_sister_t4,SandBoxCore,SandBoxCore,,1,inalterado
sword_sisters_sister_t5,SandBoxCore,SandBoxCore,,1,inalterado
sword_sisters_sister_infantry_t5,SandBoxCore,SandBoxCore,,1,inalterado
eastern_mercenary,SandBoxCore,SandBoxCore,,1,inalterado
eastern_mercenary_t4,SandBoxCore,SandBoxCore,,1,inalterado
eastern_mercenary_t5,SandBoxCore,SandBoxCore,,1,inalterado
eastern_mounted_mercenary_t4,SandBoxCore,SandBoxCore,,1,inalterado
eastern_mounted_mercenary_t5,SandBoxCore,SandBoxCore,,1,inalterado
western_mercenary,SandBoxCore,SandBoxCore,,1,inalterado
western_mercenary_t4,SandBoxCore,SandBoxCore,,1,inalterado
western_mercenary_t5,SandBoxCore,SandBoxCore,,1,inalterado
western_crossbow_t4,SandBoxCore,SandBoxCore,,1,inalterado
western_crossbow_t5,SandBoxCore,SandBoxCore,,1,inalterado
gangster_1,SandBoxCore,SandBoxCore,,1,inalterado
gangster_2,SandBoxCore,SandBoxCore,,1,inalterado
gangster_3,SandBoxCore,SandBoxCore,,1,inalterado
prison_guard_empire,SandBoxCore,SandBoxCore,,1,inalterado
prison_guard_aserai,SandBoxCore,SandBoxCore,,1,inalterado
prison_guard_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
prison_guard_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
prison_guard_battania,SandBoxCore,SandBoxCore,,1,inalterado
prison_guard_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
blacksmith_empire,SandBoxCore,SandBoxCore,,1,inalterado
blacksmith_aserai,SandBoxCore,SandBoxCore,,1,inalterado
blacksmith_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
blacksmith_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
blacksmith_battania,SandBoxCore,SandBoxCore,,1,inalterado
blacksmith_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
weaponsmith_empire,SandBoxCore,SandBoxCore,,1,inalterado
weaponsmith_aserai,SandBoxCore,SandBoxCore,,1,inalterado
weaponsmith_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
weaponsmith_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
weaponsmith_battania,SandBoxCore,SandBoxCore,,1,inalterado
weaponsmith_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
barber_empire,SandBoxCore,SandBoxCore,,1,inalterado
barber_aserai,SandBoxCore,SandBoxCore,,1,inalterado
barber_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
barber_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
barber_battania,SandBoxCore,SandBoxCore,,1,inalterado
barber_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man,SandBoxCore,SandBoxCore,,1,inalterado
unarmed_ai,SandBoxCore,SandBoxCore,,1,inalterado
unarmed_ai_2,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test0,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test1,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test2,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test3,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test4,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test5,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test6,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test7,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test8,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test9,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test10,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test11,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test12,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test13,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test14,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test15,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test_without_weapons,SandBoxCore,SandBoxCore,,1,inalterado
crazy_man_test_naked,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_infant_empire,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_child_empire,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_teenager_empire,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_infant_aserai,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_child_aserai,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_teenager_aserai,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_infant_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_child_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_teenager_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_infant_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_child_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_teenager_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_infant_battania,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_child_battania,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_teenager_battania,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_infant_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_child_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
townswoman_teenager_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
ransom_broker_empire,SandBoxCore,SandBoxCore,,1,inalterado
ransom_broker_aserai,SandBoxCore,SandBoxCore,,1,inalterado
ransom_broker_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
ransom_broker_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
ransom_broker_battania,SandBoxCore,SandBoxCore,,1,inalterado
ransom_broker_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
gangleader_bodyguard_empire,SandBoxCore,SandBoxCore,,1,inalterado
gangleader_bodyguard_aserai,SandBoxCore,SandBoxCore,,1,inalterado
gangleader_bodyguard_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
gangleader_bodyguard_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
gangleader_bodyguard_battania,SandBoxCore,SandBoxCore,,1,inalterado
gangleader_bodyguard_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
merchant_notary_empire,SandBoxCore,SandBoxCore,,1,inalterado
merchant_notary_aserai,SandBoxCore,SandBoxCore,,1,inalterado
merchant_notary_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
merchant_notary_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
merchant_notary_battania,SandBoxCore,SandBoxCore,,1,inalterado
merchant_notary_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
artisan_notary_empire,SandBoxCore,SandBoxCore,,1,inalterado
artisan_notary_aserai,SandBoxCore,SandBoxCore,,1,inalterado
artisan_notary_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
artisan_notary_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
artisan_notary_battania,SandBoxCore,SandBoxCore,,1,inalterado
artisan_notary_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
preacher_notary_empire,SandBoxCore,SandBoxCore,,1,inalterado
preacher_notary_aserai,SandBoxCore,SandBoxCore,,1,inalterado
preacher_notary_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
preacher_notary_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
preacher_notary_battania,SandBoxCore,SandBoxCore,,1,inalterado
preacher_notary_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
rural_notable_notary_empire,SandBoxCore,SandBoxCore,,1,inalterado
rural_notable_notary_aserai,SandBoxCore,SandBoxCore,,1,inalterado
rural_notable_notary_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
rural_notable_notary_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
rural_notable_notary_battania,SandBoxCore,SandBoxCore,,1,inalterado
rural_notable_notary_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
townsman_infant_empire,SandBoxCore,SandBoxCore,,1,inalterado
townsman_child_empire,SandBoxCore,SandBoxCore,,1,inalterado
townsman_teenager_empire,SandBoxCore,SandBoxCore,,1,inalterado
townsman_empire,SandBoxCore,SandBoxCore,,1,inalterado
townsman_infant_aserai,SandBoxCore,SandBoxCore,,1,inalterado
townsman_child_aserai,SandBoxCore,SandBoxCore,,1,inalterado
townsman_teenager_aserai,SandBoxCore,SandBoxCore,,1,inalterado
townsman_aserai,SandBoxCore,SandBoxCore,,1,inalterado
townsman_infant_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_child_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_teenager_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_infant_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_child_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_teenager_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
townsman_infant_battania,SandBoxCore,SandBoxCore,,1,inalterado
townsman_child_battania,SandBoxCore,SandBoxCore,,1,inalterado
townsman_teenager_battania,SandBoxCore,SandBoxCore,,1,inalterado
townsman_battania,SandBoxCore,SandBoxCore,,1,inalterado
townsman_infant_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
townsman_child_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
townsman_teenager_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
townsman_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
shop_keeper,SandBoxCore,SandBoxCore,,1,inalterado
shop_worker_empire,SandBoxCore,SandBoxCore,,1,inalterado
shop_worker_aserai,SandBoxCore,SandBoxCore,,1,inalterado
shop_worker_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
shop_worker_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
shop_worker_battania,SandBoxCore,SandBoxCore,,1,inalterado
shop_worker_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
tavernkeeper_empire,SandBoxCore,SandBoxCore,,1,inalterado
tavernkeeper_aserai,SandBoxCore,SandBoxCore,,1,inalterado
tavernkeeper_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
tavernkeeper_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
tavernkeeper_battania,SandBoxCore,SandBoxCore,,1,inalterado
tavernkeeper_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
taverngamehost_empire,SandBoxCore,SandBoxCore,,1,inalterado
taverngamehost_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
taverngamehost_aserai,SandBoxCore,SandBoxCore,,1,inalterado
taverngamehost_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
taverngamehost_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
taverngamehost_battania,SandBoxCore,SandBoxCore,,1,inalterado
musician_empire,SandBoxCore,SandBoxCore,,1,inalterado
musician_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
musician_aserai,SandBoxCore,SandBoxCore,,1,inalterado
musician_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
musician_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
musician_battania,SandBoxCore,SandBoxCore,,1,inalterado
tavern_wench_empire,SandBoxCore,SandBoxCore,,1,inalterado
tavern_wench_aserai,SandBoxCore,SandBoxCore,,1,inalterado
tavern_wench_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
tavern_wench_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
tavern_wench_battania,SandBoxCore,SandBoxCore,,1,inalterado
tavern_wench_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
armorer_empire,SandBoxCore,SandBoxCore,,1,inalterado
armorer_aserai,SandBoxCore,SandBoxCore,,1,inalterado
armorer_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
armorer_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
armorer_battania,SandBoxCore,SandBoxCore,,1,inalterado
armorer_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
horseMerchant_empire,SandBoxCore,SandBoxCore,,1,inalterado
horseMerchant_aserai,SandBoxCore,SandBoxCore,,1,inalterado
horseMerchant_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
horseMerchant_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
horseMerchant_battania,SandBoxCore,SandBoxCore,,1,inalterado
horseMerchant_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
merchant_empire,SandBoxCore,SandBoxCore,,1,inalterado
merchant_aserai,SandBoxCore,SandBoxCore,,1,inalterado
merchant_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
merchant_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
merchant_battania,SandBoxCore,SandBoxCore,,1,inalterado
merchant_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
beggar_empire,SandBoxCore,SandBoxCore,,1,inalterado
beggar_aserai,SandBoxCore,SandBoxCore,,1,inalterado
beggar_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
beggar_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
beggar_battania,SandBoxCore,SandBoxCore,,1,inalterado
beggar_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
female_beggar_empire,SandBoxCore,SandBoxCore,,1,inalterado
female_beggar_aserai,SandBoxCore,SandBoxCore,,1,inalterado
female_beggar_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
female_beggar_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
female_beggar_battania,SandBoxCore,SandBoxCore,,1,inalterado
female_beggar_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
female_dancer_empire,SandBoxCore,SandBoxCore,,1,inalterado
female_dancer_aserai,SandBoxCore,SandBoxCore,,1,inalterado
female_dancer_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
female_dancer_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
female_dancer_battania,SandBoxCore,SandBoxCore,,1,inalterado
female_dancer_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
tournament_master_empire,SandBoxCore,SandBoxCore,,1,inalterado
tournament_master_aserai,SandBoxCore,SandBoxCore,,1,inalterado
tournament_master_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
tournament_master_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
tournament_master_battania,SandBoxCore,SandBoxCore,,1,inalterado
tournament_master_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
villager_infant_empire,SandBoxCore,SandBoxCore,,1,inalterado
villager_child_empire,SandBoxCore,SandBoxCore,,1,inalterado
villager_teenager_empire,SandBoxCore,SandBoxCore,,1,inalterado
villager_infant_aserai,SandBoxCore,SandBoxCore,,1,inalterado
villager_child_aserai,SandBoxCore,SandBoxCore,,1,inalterado
villager_teenager_aserai,SandBoxCore,SandBoxCore,,1,inalterado
villager_infant_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
villager_child_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
villager_teenager_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
villager_infant_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
villager_child_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
villager_teenager_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
villager_infant_battania,SandBoxCore,SandBoxCore,,1,inalterado
villager_child_battania,SandBoxCore,SandBoxCore,,1,inalterado
villager_teenager_battania,SandBoxCore,SandBoxCore,,1,inalterado
villager_infant_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
villager_child_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
villager_teenager_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_infant_empire,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_child_empire,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_teenager_empire,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_empire,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_infant_aserai,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_child_aserai,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_teenager_aserai,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_aserai,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_infant_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_child_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_teenager_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_infant_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_child_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_teenager_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_infant_battania,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_child_battania,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_teenager_battania,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_battania,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_infant_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_child_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_teenager_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
village_woman_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
caravan_master_aserai,SandBoxCore,SandBoxCore,,1,inalterado
caravan_master_battania,SandBoxCore,SandBoxCore,,1,inalterado
caravan_master_empire,SandBoxCore,SandBoxCore,,1,inalterado
caravan_master_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
caravan_master_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
caravan_master_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
armed_trader_aserai,SandBoxCore,SandBoxCore,,1,inalterado
armed_trader_battania,SandBoxCore,SandBoxCore,,1,inalterado
armed_trader_empire,SandBoxCore,SandBoxCore,,1,inalterado
armed_trader_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
armed_trader_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
armed_trader_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
caravan_guard_aserai,SandBoxCore,SandBoxCore,,1,inalterado
caravan_guard_battania,SandBoxCore,SandBoxCore,,1,inalterado
caravan_guard_empire,SandBoxCore,SandBoxCore,,1,inalterado
caravan_guard_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
caravan_guard_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
caravan_guard_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
veteran_caravan_guard_aserai,SandBoxCore,SandBoxCore,,1,inalterado
veteran_caravan_guard_battania,SandBoxCore,SandBoxCore,,1,inalterado
veteran_caravan_guard_empire,SandBoxCore,SandBoxCore,,1,inalterado
veteran_caravan_guard_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
veteran_caravan_guard_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
veteran_caravan_guard_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
aserai_militia_archer,SandBoxCore,SandBoxCore,,1,inalterado
aserai_militia_veteran_archer,SandBoxCore,SandBoxCore,,1,inalterado
aserai_militia_spearman,SandBoxCore,SandBoxCore,,1,inalterado
aserai_militia_veteran_spearman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_militia_archer,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_militia_veteran_archer,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_militia_spearman,SandBoxCore,SandBoxCore,,1,inalterado
vlandian_militia_veteran_spearman,SandBoxCore,SandBoxCore,,1,inalterado
battanian_militia_archer,SandBoxCore,SandBoxCore,,1,inalterado
battanian_militia_veteran_archer,SandBoxCore,SandBoxCore,,1,inalterado
battanian_militia_spearman,SandBoxCore,SandBoxCore,,1,inalterado
battanian_militia_veteran_spearman,SandBoxCore,SandBoxCore,,1,inalterado
imperial_militia_archer,SandBoxCore,SandBoxCore,,1,inalterado
imperial_militia_veteran_archer,SandBoxCore,SandBoxCore,,1,inalterado
imperial_militia_spearman,SandBoxCore,SandBoxCore,,1,inalterado
imperial_militia_veteran_spearman,SandBoxCore,SandBoxCore,,1,inalterado
sturgian_militia_archer,SandBoxCore,SandBoxCore,,1,inalterado
sturgian_militia_veteran_archer,SandBoxCore,SandBoxCore,,1,inalterado
sturgian_militia_spearman,SandBoxCore,SandBoxCore,,1,inalterado
sturgian_militia_veteran_spearman,SandBoxCore,SandBoxCore,,1,inalterado
khuzait_militia_archer,SandBoxCore,SandBoxCore,,1,inalterado
khuzait_militia_veteran_archer,SandBoxCore,SandBoxCore,,1,inalterado
khuzait_militia_spearman,SandBoxCore,SandBoxCore,,1,inalterado
khuzait_militia_veteran_spearman,SandBoxCore,SandBoxCore,,1,inalterado
gear_practice_dummy_empire,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_1_empire,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_2_empire,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_3_empire,SandBoxCore,SandBoxCore,,1,inalterado
gear_practice_dummy_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_1_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_2_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_3_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
gear_practice_dummy_aserai,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_1_aserai,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_2_aserai,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_3_aserai,SandBoxCore,SandBoxCore,,1,inalterado
gear_practice_dummy_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_1_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_2_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_3_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
gear_practice_dummy_battania,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_1_battania,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_2_battania,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_3_battania,SandBoxCore,SandBoxCore,,1,inalterado
gear_practice_dummy_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_1_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_2_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
weapon_practice_stage_3_khuzait,SandBoxCore,SandBoxCore,,1,inalterado
player_char_creation_empire,SandBoxCore,SandBoxCore,,1,inalterado
player_char_creation_aserai,SandBoxCore,SandBoxCore,,1,inalterado
player_char_creation_vlandia,SandBoxCore,SandBoxCore,,1,inalterado
player_char_creation_sturgia,SandBoxCore,SandBoxCore,,1,inalterado
