troop_id,troop_name,level,culture,default_group,roster_index,OneHanded,TwoHanded,Polearm,Bow,Crossbow,Throwing,Riding,Athletics,has_shield,has_horse,has_bow,has_crossbow,has_ranged,has_throwing,defense_raw,ranged_item,ranged_raw,ammo_stack,crafted_melee_item,crafted_melee_template,crafted_melee_class,crafted_melee_raw,direct_throw_item,direct_throw_raw,crafted_throw_item,crafted_throw_raw,tree_root_id,upgrade_depth,line_status,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,ranged_skill_factor,melee_skill_factor,throw_skill_factor,mobility_factor,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,evidence_basis,empirical
brotherhood_of_woods_tier_2,Sapling,21.0,vlandia,Ranged,1,110.0,45.0,45.0,110.0,15.0,60.0,60.0,100.0,False,False,True,False,True,False,21.187500000000004,lowland_longbow,117.5,40.0,star_falchion_sword_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,brotherhood_of_woods_tier_1,2.0,main_or_minor_line,15.641148678576704,76.17504051863857,75.72463768115942,0.0,0.5,0.5,0.375,1.06,24.274451850296533,,26.014627893368527,,xml_structural,false
brotherhood_of_woods_tier_3,Arboreal,26.0,vlandia,Ranged,0,90.0,45.0,45.0,140.0,15.0,60.0,60.0,110.0,False,False,True,False,True,False,27.0625,lowland_yew_bow,133.5,40.0,vlandia_sword_3_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,brotherhood_of_woods_tier_1,3.0,main_or_minor_line,19.978222353462275,86.54781199351702,75.72463768115942,0.0,0.6363636363636364,0.4090909090909091,0.375,1.06,43.02284283103847,,19.80073283321778,,xml_structural,false
brotherhood_of_woods_tier_3,Arboreal,26.0,vlandia,Ranged,1,90.0,45.0,45.0,140.0,15.0,60.0,60.0,110.0,False,False,True,False,True,False,33.625,lowland_yew_bow,133.5,40.0,vlandia_sword_3_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,brotherhood_of_woods_tier_1,3.0,main_or_minor_line,24.82282592647276,86.54781199351702,75.72463768115942,0.0,0.6363636363636364,0.4090909090909091,0.375,1.06,43.65012533996896,,20.487230979427284,,xml_structural,false
brotherhood_of_woods_tier_3,Arboreal,26.0,vlandia,Ranged,2,90.0,45.0,45.0,140.0,15.0,60.0,60.0,110.0,False,False,True,False,True,False,30.9375,lowland_yew_bow,133.5,40.0,vlandia_sword_3_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,brotherhood_of_woods_tier_1,3.0,main_or_minor_line,22.838845415620845,86.54781199351702,75.72463768115942,0.0,0.6363636363636364,0.4090909090909091,0.375,1.06,43.393238217264084,,20.206093643360532,,xml_structural,false
bucellarii,Imperial Bucellarii,26.0,empire,HorseArcher,0,130.0,40.0,60.0,140.0,60.0,40.0,120.0,100.0,False,True,True,False,True,False,59.9625,steppe_war_bow,122.4,48.0,empire_sword_5_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,4.0,main_or_minor_line,44.26583493282149,79.3517017828201,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.25,1.2000000000000002,58.76352603967878,34.72097396280888,42.56747271084806,,xml_structural,false
bucellarii,Imperial Bucellarii,26.0,empire,HorseArcher,1,130.0,40.0,60.0,140.0,60.0,40.0,120.0,100.0,False,True,True,False,True,False,58.275,steppe_war_bow,122.4,48.0,empire_sword_5_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,4.0,main_or_minor_line,43.02007972833309,79.3517017828201,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.25,1.2000000000000002,58.60222482309665,33.58764782210712,42.39094461610847,,xml_structural,false
bucellarii,Imperial Bucellarii,26.0,empire,HorseArcher,2,130.0,40.0,60.0,140.0,60.0,40.0,120.0,100.0,False,True,True,False,True,False,68.9,steppe_war_bow,122.4,48.0,empire_sword_5_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,imperial_archer,4.0,main_or_minor_line,50.8637236084453,79.3517017828201,75.72463768115942,0.0,0.6363636363636364,0.5909090909090909,0.25,1.2000000000000002,59.61782507565077,40.723405004303366,43.50241780520957,,xml_structural,false
champion_fighter,Champion Fighter,21.0,empire,Infantry,0,,,,300.0,,,,,False,False,False,False,False,False,16.1875,,0.0,0.0,short_sword_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,11.95002214675919,0.0,75.72463768115942,0.0,1.15,,,1.0,,,,,xml_structural,false
company_of_the_boar_tier_1,Boar Novice,16.0,vlandia,Ranged,0,50.0,5.0,15.0,20.0,70.0,5.0,20.0,40.0,True,False,False,True,True,False,27.42142857142857,crossbow_b,132.75,20.0,vlandia_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,company_of_the_boar_tier_1,1.0,main_or_minor_line,20.243192508067747,86.06158833063209,75.72463768115942,0.0,0.3181818181818182,0.25,0.25,1.02,16.18908657730236,20.447620691803625,7.888449961106873,,xml_structural,false
company_of_the_boar_tier_1,Boar Novice,16.0,vlandia,Ranged,1,50.0,5.0,15.0,20.0,70.0,5.0,20.0,40.0,True,False,False,True,True,False,26.858928571428578,crossbow_b,132.75,20.0,vlandia_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,company_of_the_boar_tier_1,1.0,main_or_minor_line,19.827940773238282,86.06158833063209,75.72463768115942,0.0,0.3181818181818182,0.25,0.25,1.02,16.135319505108317,20.069845311569708,7.829607262860343,,xml_structural,false
company_of_the_boar_tier_2,Boar Veteran,21.0,vlandia,Ranged,0,90.0,30.0,40.0,10.0,100.0,30.0,40.0,70.0,True,False,False,True,True,False,35.93928571428572,crossbow_b,132.75,20.0,vlandia_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,company_of_the_boar_tier_1,2.0,main_or_minor_line,26.531290206914008,86.06158833063209,75.72463768115942,0.0,0.45454545454545453,0.4090909090909091,0.25,1.04,29.882916266763374,26.16821930677439,20.729326652213004,,xml_structural,false
company_of_the_boar_tier_2,Boar Veteran,21.0,vlandia,Ranged,1,90.0,30.0,40.0,10.0,100.0,30.0,40.0,70.0,True,False,False,True,True,False,37.823214285714286,crossbow_b,132.75,20.0,vlandia_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,company_of_the_boar_tier_1,2.0,main_or_minor_line,27.922053953723818,86.06158833063209,75.72463768115942,0.0,0.45454545454545453,0.4090909090909091,0.25,1.04,30.0629932863339,27.43346700882767,20.926402990784712,,xml_structural,false
company_of_the_boar_tier_3,Boar Champion,26.0,vlandia,Ranged,0,100.0,60.0,45.0,45.0,130.0,100.0,15.0,100.0,True,False,False,True,True,False,58.52857142857143,crossbow_d,145.55,20.0,vlandia_mace_2_t4,Mace,mace,38.7,,0.0,,0.0,company_of_the_boar_tier_1,3.0,main_or_minor_line,43.20727257387526,94.35980551053485,70.10869565217392,0.0,0.5909090909090909,0.45454545454545453,0.625,1.015,48.111211299664504,40.487681394029806,23.97452209735475,,xml_structural,false
company_of_the_boar_tier_3,Boar Champion,26.0,vlandia,Ranged,1,100.0,60.0,45.0,45.0,130.0,100.0,15.0,100.0,True,False,False,True,True,False,62.09107142857143,crossbow_d,145.55,20.0,vlandia_mace_2_t4,Mace,mace,38.7,,0.0,,0.0,company_of_the_boar_tier_1,3.0,main_or_minor_line,45.837200227795236,94.35980551053485,70.10869565217392,0.0,0.5909090909090909,0.45454545454545453,0.625,1.015,48.451736090226774,42.88025880217795,24.347192519582762,,xml_structural,false
confident_contender,Confident Contender,16.0,aserai,Infantry,0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,True,False,False,False,False,False,57.010714285714286,,0.0,0.0,wide_leaf_spear_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,42.08675201957352,0.0,81.95652173913044,0.0,0.4090909090909091,0.4090909090909091,0.5625,1.09,,41.26471468564378,25.46241536816669,,xml_structural,false
confident_contender,Confident Contender,16.0,aserai,Infantry,1,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,False,False,False,False,False,False,42.4375,,0.0,0.0,woodland_axe_t3,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,31.32843643880112,0.0,73.33333333333331,0.0,0.4090909090909091,0.4090909090909091,0.5625,1.09,,,20.438737773730306,,xml_structural,false
confident_contender_easy,Confident Contender,16.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,57.010714285714286,,0.0,0.0,wide_leaf_spear_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,42.08675201957352,0.0,81.95652173913044,0.0,,,,1.0,,41.26471468564378,,,xml_structural,false
confident_contender_easy,Confident Contender,16.0,aserai,Infantry,1,,,,,,,,,False,False,False,False,False,False,42.4375,,0.0,0.0,woodland_axe_t3,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,31.32843643880112,0.0,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
confident_contender_hard,Confident Contender,16.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,57.010714285714286,,0.0,0.0,wide_leaf_spear_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,42.08675201957352,0.0,81.95652173913044,0.0,,,,1.0,,41.26471468564378,,,xml_structural,false
confident_contender_hard,Confident Contender,16.0,aserai,Infantry,1,,,,,,,,,False,False,False,False,False,False,42.4375,,0.0,0.0,woodland_axe_t3,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,31.32843643880112,0.0,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
confident_contender_normal,Confident Contender,16.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,57.010714285714286,,0.0,0.0,wide_leaf_spear_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,42.08675201957352,0.0,81.95652173913044,0.0,,,,1.0,,41.26471468564378,,,xml_structural,false
confident_contender_normal,Confident Contender,16.0,aserai,Infantry,1,,,,,,,,,False,False,False,False,False,False,42.4375,,0.0,0.0,woodland_axe_t3,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,31.32843643880112,0.0,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
confident_contender_very_hard,Confident Contender,16.0,aserai,Infantry,0,,,,,,,,,True,False,False,False,False,False,57.010714285714286,,0.0,0.0,wide_leaf_spear_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,42.08675201957352,0.0,81.95652173913044,0.0,,,,1.0,,41.26471468564378,,,xml_structural,false
confident_contender_very_hard,Confident Contender,16.0,aserai,Infantry,1,,,,,,,,,False,False,False,False,False,False,42.4375,,0.0,0.0,woodland_axe_t3,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,31.32843643880112,0.0,73.33333333333331,0.0,,,,1.0,,,,,xml_structural,false
conspiracy_battlerider,Conspiracy Battle Rider,26.0,sturgia,Cavalry,0,120.0,40.0,160.0,60.0,30.0,80.0,120.0,70.0,True,True,False,False,False,True,114.45964285714285,,0.0,0.0,sturgia_lance_1_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,northern_javelin_3_t4,19.8,,,special_or_unlinked,84.49700491447132,0.0,81.95652173913044,24.444444444444443,0.2727272727272727,0.7272727272727273,0.5,1.2000000000000002,,88.66416958263657,63.00677355912823,78.52205235749564,xml_structural,false
conspiracy_berserker,Conspiracy Berserker,16.0,sturgia,Infantry,0,40.0,90.0,40.0,30.0,10.0,60.0,20.0,70.0,False,False,False,False,False,False,36.06250000000001,,0.0,0.0,northern_axe_t3,TwoHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,26.622250110733802,0.0,73.33333333333331,0.0,0.25,0.4090909090909091,0.375,1.02,,,19.771853860269648,,xml_structural,false
conspiracy_berserker,Conspiracy Berserker,16.0,sturgia,Infantry,1,40.0,90.0,40.0,30.0,10.0,60.0,20.0,70.0,False,False,False,False,False,False,31.062500000000007,,0.0,0.0,northern_axe_t3,TwoHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,22.931123578916292,0.0,73.33333333333331,0.0,0.25,0.4090909090909091,0.375,1.02,,,19.248807653633836,,xml_structural,false
conspiracy_fighter,Conspiracy Fighter,16.0,empire,Infantry,0,90.0,30.0,40.0,30.0,10.0,60.0,20.0,80.0,True,False,False,False,False,False,58.716071428571425,,0.0,0.0,empire_sword_2_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,43.34568981881841,0.0,75.72463768115942,0.0,0.25,0.4090909090909091,0.375,1.02,,41.46512398894463,23.111988925655787,,xml_structural,false
conspiracy_fighter,Conspiracy Fighter,16.0,empire,Infantry,1,90.0,30.0,40.0,30.0,10.0,60.0,20.0,80.0,True,False,False,False,False,False,59.7125,,0.0,0.0,vlandia_sword_2_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,44.08127860623062,0.0,75.72463768115942,0.0,0.25,0.4090909090909091,0.375,1.02,,42.1343260910733,23.216224562549634,,xml_structural,false
conspiracy_fighter,Conspiracy Fighter,16.0,empire,Infantry,2,90.0,30.0,40.0,30.0,10.0,60.0,20.0,80.0,True,False,False,False,False,False,56.27857142857143,,0.0,0.0,empire_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,41.54626563455738,0.0,75.72463768115942,0.0,0.25,0.4090909090909091,0.375,1.02,,39.828097341264325,22.85700389992083,,xml_structural,false
conspiracy_guardian,Conspiracy Guardian,26.0,aserai,Infantry,0,70.0,60.0,150.0,50.0,60.0,80.0,50.0,100.0,True,False,False,False,False,False,68.82321428571429,,0.0,0.0,wide_leaf_spear_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,50.80703845099238,0.0,81.95652173913044,0.0,0.2727272727272727,0.6818181818181818,0.5,1.05,,49.19799767055608,48.86941679646528,,xml_structural,false
conspiracy_guardsman,Conspiracy Guardsman,16.0,aserai,Infantry,0,70.0,40.0,80.0,10.0,30.0,30.0,40.0,60.0,True,False,False,False,False,False,22.823214285714286,,0.0,0.0,eastern_spear_2_t3,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,16.848674358271285,0.0,81.95652173913044,0.0,0.25,0.36363636363636365,0.25,1.04,,18.304366575871185,18.19086946944073,,xml_structural,false
conspiracy_hellion,Conspiracy Hellion,26.0,sturgia,Infantry,0,130.0,150.0,80.0,60.0,40.0,80.0,30.0,110.0,False,False,False,False,False,False,55.125,,0.0,0.0,sturgia_2haxe_1_t4,TwoHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,40.694670013288054,0.0,73.33333333333331,0.0,0.2727272727272727,0.6818181818181818,0.5,1.03,,,41.604482485317085,,xml_structural,false
conspiracy_horse_archer,Conspiracy Horse Archer,16.0,khuzait,HorseArcher,0,70.0,30.0,40.0,60.0,10.0,30.0,80.0,40.0,False,True,True,False,True,False,52.405,steppe_heavy_bow,117.7,48.0,khuzait_sword_3_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,38.686697179979326,76.30470016207455,75.72463768115942,0.0,0.2727272727272727,0.3181818181818182,0.25,1.1600000000000001,21.2226162982149,29.64535185415494,21.291465310674546,,xml_structural,false
conspiracy_horse_archer,Conspiracy Horse Archer,16.0,khuzait,HorseArcher,1,70.0,30.0,40.0,60.0,10.0,30.0,80.0,40.0,False,True,True,False,True,False,50.28,steppe_heavy_bow,117.7,48.0,aserai_mace_3_t3,Mace,mace,38.7,,0.0,,0.0,,,special_or_unlinked,37.11796840395689,76.30470016207455,70.10869565217392,0.0,0.2727272727272727,0.3181818181818182,0.25,1.1600000000000001,21.019496247704073,27.366682949545492,19.296707832436052,,xml_structural,false
conspiracy_horse_archer,Conspiracy Horse Archer,16.0,khuzait,HorseArcher,2,70.0,30.0,40.0,60.0,10.0,30.0,80.0,40.0,False,True,True,False,True,False,37.9675,steppe_heavy_bow,117.7,48.0,woodland_axe_t3,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,28.028569319356265,76.30470016207455,73.33333333333331,0.0,0.2727272727272727,0.3181818181818182,0.25,1.1600000000000001,19.84259477856781,19.58653546320974,19.026443276319394,,xml_structural,false
conspiracy_hunt_leader,Conspiracy Hunt Leader,26.0,empire,Ranged,0,120.0,50.0,60.0,160.0,50.0,50.0,80.0,140.0,False,False,True,False,True,False,20.625,steppe_war_bow,116.4,24.0,vlandia_axe_2_t4,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,15.22589694374723,75.46191247974068,73.33333333333331,0.0,0.7272727272727273,0.5454545454545454,0.3125,1.08,43.307846960709206,,28.076206178405776,,xml_structural,false
conspiracy_hunt_leader,Conspiracy Hunt Leader,26.0,empire,Ranged,1,120.0,50.0,60.0,160.0,50.0,50.0,80.0,140.0,False,False,True,False,True,False,20.625,steppe_war_bow,116.4,24.0,vlandia_axe_2_t4,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,15.22589694374723,75.46191247974068,73.33333333333331,0.0,0.7272727272727273,0.5454545454545454,0.3125,1.08,43.307846960709206,,28.076206178405776,,xml_structural,false
conspiracy_hunt_leader,Conspiracy Hunt Leader,26.0,empire,Ranged,2,120.0,50.0,60.0,160.0,50.0,50.0,80.0,140.0,False,False,True,False,True,False,27.125,steppe_war_bow,116.4,24.0,vlandia_axe_2_t4,OneHandedAxe,axe,40.48,,0.0,,0.0,,,special_or_unlinked,20.024361435109995,75.46191247974068,73.33333333333331,0.0,0.7272727272727273,0.5454545454545454,0.3125,1.08,43.92915535050703,,28.756166247032333,,xml_structural,false
conspiracy_kern,Conspiracy Kern,16.0,battania,Infantry,0,60.0,40.0,40.0,30.0,20.0,80.0,40.0,50.0,True,False,False,False,False,True,58.510714285714286,,0.0,0.0,light_mace_t3,Mace,mace,38.7,,0.0,northern_javelin_1_t2,19.8,,,special_or_unlinked,43.194089979118765,0.0,70.10869565217392,24.444444444444443,0.25,0.2727272727272727,0.5,1.04,,41.711151862146835,11.328541278102989,37.33856530157505,xml_structural,false
conspiracy_kern,Conspiracy Kern,16.0,battania,Infantry,1,60.0,40.0,40.0,30.0,20.0,80.0,40.0,50.0,True,False,False,False,False,True,55.32321428571429,,0.0,0.0,light_mace_t3,Mace,mace,38.7,,0.0,northern_javelin_1_t2,19.8,,,special_or_unlinked,40.84099681508511,0.0,70.10869565217392,24.444444444444443,0.25,0.2727272727272727,0.5,1.04,,39.57042470748797,10.995099321372656,36.52471803388689,xml_structural,false
conspiracy_kern,Conspiracy Kern,16.0,battania,Infantry,2,60.0,40.0,40.0,30.0,20.0,80.0,40.0,50.0,True,False,False,False,False,True,55.32321428571429,,0.0,0.0,battania_sword_2_t3,OneHandedSword,one_handed_sword,41.8,,0.0,northern_javelin_1_t2,19.8,,,special_or_unlinked,40.84099681508511,0.0,75.72463768115942,24.444444444444443,0.25,0.2727272727272727,0.5,1.04,,40.42194217565817,12.51435318458832,39.43823574685555,xml_structural,false
conspiracy_knight,Conspiracy Knight,26.0,vlandia,Infantry,0,120.0,140.0,90.0,60.0,60.0,80.0,40.0,90.0,False,False,False,False,False,False,68.6875,,0.0,0.0,western_2hsword_t4,TwoHandedSword,two_handed_sword,55.2,,0.0,,0.0,,,special_or_unlinked,50.70685073084305,0.0,100.0,0.0,0.2727272727272727,0.6363636363636364,0.5,1.04,,,56.549505522349754,,xml_structural,false
conspiracy_knight,Conspiracy Knight,26.0,vlandia,Infantry,1,120.0,140.0,90.0,60.0,60.0,80.0,40.0,90.0,False,False,False,False,False,False,63.9375,,0.0,0.0,western_2hsword_t4,TwoHandedSword,two_handed_sword,55.2,,0.0,,0.0,,,special_or_unlinked,47.200280525616414,0.0,100.0,0.0,0.2727272727272727,0.6363636363636364,0.5,1.04,,,56.052611626045746,,xml_structural,false
conspiracy_knight,Conspiracy Knight,26.0,vlandia,Infantry,2,120.0,140.0,90.0,60.0,60.0,80.0,40.0,90.0,False,False,False,False,False,False,68.3125,,0.0,0.0,western_2hsword_t4,TwoHandedSword,two_handed_sword,55.2,,0.0,,0.0,,,special_or_unlinked,50.43001624095674,0.0,100.0,0.0,0.2727272727272727,0.6363636363636364,0.5,1.04,,,56.51027705685208,,xml_structural,false
conspiracy_knight_trainee,Conspiracy Knight Trainee,16.0,vlandia,Infantry,0,70.0,80.0,40.0,30.0,10.0,30.0,40.0,60.0,False,False,False,False,False,False,36.00000000000001,,0.0,0.0,western_2hsword_t3,TwoHandedSword,two_handed_sword,55.2,,0.0,,0.0,,,special_or_unlinked,26.576111029086082,0.0,100.0,0.0,0.25,0.36363636363636365,0.25,1.04,,,26.077570543402114,,xml_structural,false
conspiracy_knight_trainee,Conspiracy Knight Trainee,16.0,vlandia,Infantry,1,70.0,80.0,40.0,30.0,10.0,30.0,40.0,60.0,False,False,False,False,False,False,23.9375,,0.0,0.0,western_2hsword_t3,TwoHandedSword,two_handed_sword,55.2,,0.0,,0.0,,,special_or_unlinked,17.671268271076332,0.0,100.0,0.0,0.25,0.36363636363636365,0.25,1.04,,,24.81572156989322,,xml_structural,false
conspiracy_knight_trainee,Conspiracy Knight Trainee,16.0,vlandia,Infantry,2,70.0,80.0,40.0,30.0,10.0,30.0,40.0,60.0,False,False,False,False,False,False,25.250000000000004,,0.0,0.0,western_2hsword_t3,TwoHandedSword,two_handed_sword,55.2,,0.0,,0.0,,,special_or_unlinked,18.64018898567843,0.0,100.0,0.0,0.25,0.36363636363636365,0.25,1.04,,,24.95302119913512,,xml_structural,false
conspiracy_longbowman,Conspiracy Longbowman,26.0,battania,Ranged,0,100.0,60.0,100.0,150.0,30.0,70.0,100.0,80.0,False,False,True,False,True,False,60.68750000000001,woodland_longbow,136.1,64.0,battania_sword_2_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,44.80104827993504,88.23338735818477,75.72463768115942,0.0,0.6818181818181818,0.45454545454545453,0.4375,1.1,54.10907647673766,,26.73245574931753,,xml_structural,false
conspiracy_longbowman,Conspiracy Longbowman,26.0,battania,Ranged,1,100.0,60.0,100.0,150.0,30.0,70.0,100.0,80.0,False,False,True,False,True,False,56.75000000000001,woodland_longbow,136.1,64.0,battania_sword_2_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,41.89428613612875,88.23338735818477,75.72463768115942,0.0,0.6818181818181818,0.45454545454545453,0.4375,1.1,53.73270697137938,,26.32055686159183,,xml_structural,false
conspiracy_longbowman,Conspiracy Longbowman,26.0,battania,Ranged,2,100.0,60.0,100.0,150.0,30.0,70.0,100.0,80.0,False,False,True,False,True,False,58.625,woodland_longbow,136.1,64.0,battania_sword_2_t3,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,43.27845858556031,88.23338735818477,75.72463768115942,0.0,0.6818181818181818,0.45454545454545453,0.4375,1.1,53.91193054535952,,26.516699189080256,,xml_structural,false
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,26.0,empire,Cavalry,0,100.0,80.0,160.0,60.0,30.0,60.0,120.0,70.0,True,True,False,False,False,False,65.0,,0.0,0.0,western_spear_4_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,47.98464491362763,0.0,81.95652173913044,0.0,0.2727272727272727,0.7272727272727273,0.375,1.2000000000000002,,54.21157666914408,57.83283784353011,,xml_structural,false
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,26.0,empire,Cavalry,1,100.0,80.0,160.0,60.0,30.0,60.0,120.0,70.0,True,True,False,False,False,False,63.00000000000001,,0.0,0.0,western_spear_4_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,46.50819430090064,0.0,81.95652173913044,0.0,0.2727272727272727,0.7272727272727273,0.375,1.2000000000000002,,52.86837531720128,57.623619360875786,,xml_structural,false
conspiracy_mounted_fighter,Conspiracy Mounted Fighter,26.0,empire,Cavalry,2,100.0,80.0,160.0,60.0,30.0,60.0,120.0,70.0,True,True,False,False,False,False,57.125,,0.0,0.0,western_spear_4_t4,TwoHandedPolearm,two_handed_polearm,45.24,,0.0,,0.0,,,special_or_unlinked,42.17112062601506,0.0,81.95652173913044,0.0,0.2727272727272727,0.7272727272727273,0.375,1.2000000000000002,,48.92272134586921,57.00904006807871,,xml_structural,false
conspiracy_mounted_huntsman,Conspiracy Mounted Hunstman,16.0,empire,HorseArcher,0,70.0,30.0,40.0,60.0,10.0,30.0,80.0,40.0,False,True,True,False,True,False,42.082499999999996,hunting_bow,100.60000000000001,40.0,empire_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,31.066366455042076,65.21880064829821,75.72463768115942,0.0,0.2727272727272727,0.3181818181818182,0.25,1.1600000000000001,16.693861661068393,22.712753876440054,20.21163641707491,,xml_structural,false
conspiracy_mounted_huntsman,Conspiracy Mounted Hunstman,16.0,empire,HorseArcher,1,70.0,30.0,40.0,60.0,10.0,30.0,80.0,40.0,False,True,True,False,True,False,44.519999999999996,hunting_bow,100.60000000000001,40.0,empire_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,32.865790639303114,65.21880064829821,75.72463768115942,0.0,0.2727272727272727,0.3181818181818182,0.25,1.1600000000000001,16.926852307242577,24.34978052412037,20.466621442809874,,xml_structural,false
conspiracy_mounted_huntsman,Conspiracy Mounted Hunstman,16.0,empire,HorseArcher,2,70.0,30.0,40.0,60.0,10.0,30.0,80.0,40.0,False,True,True,False,True,False,43.082499999999996,hunting_bow,100.60000000000001,40.0,empire_sword_1_t2,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,31.80459176140558,65.21880064829821,75.72463768115942,0.0,0.2727272727272727,0.3181818181818182,0.25,1.1600000000000001,16.78944756719114,23.384354552411462,20.316245658402078,,xml_structural,false
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,26.0,khuzait,HorseArcher,0,140.0,40.0,80.0,120.0,20.0,80.0,130.0,80.0,False,True,True,False,True,False,61.305,composite_steppe_bow,119.05,48.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,45.25690240661449,77.17990275526742,75.72463768115942,0.0,0.5454545454545454,0.6363636363636364,0.5,1.21,49.13866029557322,35.62259787030049,46.12214779380367,,xml_structural,false
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,26.0,khuzait,HorseArcher,1,140.0,40.0,80.0,120.0,20.0,80.0,130.0,80.0,False,True,True,False,True,False,69.4925,composite_steppe_bow,119.05,48.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,51.301122102465676,77.17990275526742,75.72463768115942,0.0,0.5454545454545454,0.6363636363636364,0.5,1.21,49.921269901953174,41.12132840481643,46.97863595716982,,xml_structural,false
conspiracy_mounted_master_archer,Conspiracy Mounted Master Archer,26.0,khuzait,HorseArcher,2,140.0,40.0,80.0,120.0,20.0,80.0,130.0,80.0,False,True,True,False,True,False,73.805,composite_steppe_bow,119.05,48.0,khuzait_sword_4_t4,OneHandedSword,one_handed_sword,41.8,,0.0,,0.0,,,special_or_unlinked,54.48471873615828,77.17990275526742,75.72463768115942,0.0,0.5454545454545454,0.6363636363636364,0.5,1.21,50.3334841221075,44.01760631994314,47.42976331039321,,xml_structural,false
