troop_id,troop_name,level,upgrade_depth,line_status,culture,default_group,has_bow,has_crossbow,has_ranged,has_shield,has_horse,has_throwing,ranged_role_score,defensive_role_score,offensive_melee_role_score,skirmisher_role_score,defense_score_base,ranged_score_base,crafted_melee_score_base,throw_score_base,ranged_item,crafted_melee_item,crafted_melee_template,direct_throw_item,crafted_throw_item,primary_category,score_status,primary_category_score,evidence_basis,empirical
sturgia_marine_t5,Sturgian Reaver,26.0,3.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,False,,37.32300828018976,,,45.32307903229208,0.0,0.0,0.0,,,,,,Defensive Troops,role_scores_v1_conservative_not_final,37.32300828018976,xml_structural,false
mp_light_cavalry_sturgia_hero,Raider,15.0,,special_or_unlinked,sturgia,Cavalry,False,False,False,True,True,False,,37.26853075869105,51.498553386652205,,29.36080234544726,0.0,81.95652173913044,0.0,,mp_sturgia_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,37.26853075869105,xml_structural,false
conspiracy_raider,Conspiracy Raider,16.0,,special_or_unlinked,battania,Cavalry,False,False,False,True,True,False,,36.88284008477603,21.876738106947077,,28.936850098078505,0.0,81.95652173913044,0.0,,triangluar_spear_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,36.88284008477603,xml_structural,false
mp_heavy_infantry_sturgia_hero,Varyag,36.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,36.74553297197216,9.89050726634165,,38.5564531437852,0.0,73.33333333333331,0.0,,mp_sturgia_heavy_axe,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,36.74553297197216,xml_structural,false
hardy_contender,Hardy Contender,16.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,36.383616915637276,24.7021303463782,,28.903498133344577,0.0,81.95652173913044,0.0,,broad_arming_sword_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,36.383616915637276,xml_structural,false
hardy_contender_easy,Hardy Contender,16.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,36.383616915637276,,,28.903498133344577,0.0,81.95652173913044,0.0,,broad_arming_sword_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,36.383616915637276,xml_structural,false
hardy_contender_hard,Hardy Contender,16.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,36.383616915637276,,,28.903498133344577,0.0,81.95652173913044,0.0,,broad_arming_sword_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,36.383616915637276,xml_structural,false
hardy_contender_normal,Hardy Contender,16.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,36.383616915637276,,,28.903498133344577,0.0,81.95652173913044,0.0,,broad_arming_sword_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,36.383616915637276,xml_structural,false
hardy_contender_very_hard,Hardy Contender,16.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,36.383616915637276,,,28.903498133344577,0.0,81.95652173913044,0.0,,broad_arming_sword_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,36.383616915637276,xml_structural,false
vlandian_militia_veteran_spearman,Vlandian Militia Veteran Spearman,16.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,36.13896238367627,,,24.422404610744344,0.0,81.95652173913044,0.0,,western_spear_1_t2|western_spear_2_t2|western_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,36.13896238367627,xml_structural,false
mp_heavy_infantry_sturgia_troop,Varyag,25.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,35.82208204251147,57.68974738495045,,35.84578209698171,0.0,73.33333333333331,0.0,,mp_sturgia_heavy_axe,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,35.82208204251147,xml_structural,false
aserai_mameluke_regular,Aserai Mamluke Regular,16.0,3.0,main_or_minor_line,aserai,Cavalry,False,False,False,True,True,False,,34.514488272439706,21.507841089495507,,25.656844754733427,0.0,81.95652173913044,0.0,,khuzait_lance_1_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,34.514488272439706,xml_structural,false
vlandian_footman,Vlandian Footman,11.0,2.0,main_or_minor_line,vlandia,Infantry,False,False,False,True,False,False,,34.21170830102259,11.430570419027278,,31.68876069547854,0.0,81.95652173913044,0.0,,western_spear_1_t2|western_spear_2_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,34.21170830102259,xml_structural,false
skolderbrotva_tier_2,Skolder Warrior Broda,21.0,2.0,main_or_minor_line,nord,Infantry,False,False,False,True,False,False,,34.19144881078999,25.39327065811319,,29.15946018153312,0.0,75.72463768115942,0.0,,sturgia_sword_3_t3,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,34.19144881078999,xml_structural,false
sturgian_brigand,Sturgian Brigand,16.0,3.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,False,,34.134685344133295,17.749886741619143,,34.51774553022154,0.0,73.33333333333331,0.0,,sturgia_axe_2_t2,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,34.134685344133295,xml_structural,false
khuzait_spearman,Khuzait Spearman,16.0,3.0,main_or_minor_line,khuzait,Infantry,False,False,False,True,False,False,,34.01502524591668,16.94276104677613,,32.50300563160448,0.0,81.95652173913044,0.0,,eastern_throwing_spear_2_t4,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,34.01502524591668,xml_structural,false
mp_light_cavalry_battania_troop,Mounted Warrior,20.0,,special_or_unlinked,battania,Cavalry,False,False,False,True,True,False,,33.92923625480748,69.45450859886412,,23.149515232048817,0.0,81.95652173913044,0.0,,mp_battania_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,33.92923625480748,xml_structural,false
mp_light_infantry_sturgia_troop,Warrior,10.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,33.82446701284847,9.972041885683964,,23.550705532471365,0.0,75.72463768115942,0.0,,mp_sturgia_sword,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,33.82446701284847,xml_structural,false
mp_light_cavalry_vlandia_hero,Vanguard,15.0,,special_or_unlinked,vlandia,Cavalry,False,False,False,True,True,False,,33.74454606891535,50.949653753231246,,25.48722870219991,0.0,81.95652173913044,0.0,,mp_western_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,33.74454606891535,xml_structural,false
sturgian_militia_veteran_spearman,Sturgian Militia Veteran Spearman,16.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,33.52571618199466,,,24.91114931134125,0.0,81.95652173913044,0.0,,northern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,33.52571618199466,xml_structural,false
mp_light_cavalry_aserai_troop,Jawwal,15.0,,special_or_unlinked,aserai,Cavalry,False,False,False,True,True,False,,33.36005468192171,69.36585226683935,,23.372828387223777,0.0,81.95652173913044,0.0,,mp_aserai_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,33.36005468192171,xml_structural,false
tutorial_npc_advanced_melee_easy,Training Master,15.0,,special_or_unlinked,battania,Infantry,False,False,False,False,True,False,,33.347931803053264,,,31.568359663369257,0.0,100.0,0.0,,wooden_2hsword_t1,TwoHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,33.347931803053264,xml_structural,false
aserai_footman,Aserai Sailor,16.0,3.0,main_or_minor_line,aserai,Infantry,False,False,False,True,False,False,,32.8814305112938,14.248259264839263,,33.847630296766575,0.0,73.33333333333331,0.0,,southern_throwing_axe_1_t4,ThrowingAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,32.8814305112938,xml_structural,false
conspiracy_trained_spearman,Conspiracy Trained Spearman,16.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,32.563888071049874,20.411947825476382,,29.758828823128244,0.0,81.95652173913044,0.0,,western_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,32.563888071049874,xml_structural,false
legion_of_the_betrayed_tier_2,Principes,21.0,2.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,False,,32.3985148633306,28.528238520686912,,32.018545274303435,0.0,75.72463768115942,0.0,,empire_sword_2_t3|empire_sword_3_t3,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,32.3985148633306,xml_structural,false
battanian_marine_t5,Battanian Skipari,26.0,2.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,False,,31.373124545552816,38.61123415486808,,30.89912326956473,0.0,75.72463768115942,0.0,,battania_sword_5_t5,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,31.373124545552816,xml_structural,false
khuzait_militia_veteran_spearman,Khuzait Militia Veteran Spearman,16.0,,special_or_unlinked,khuzait,Infantry,False,False,False,True,False,False,,31.256665326748394,,,26.70266393874839,0.0,81.95652173913044,0.0,,eastern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,31.256665326748394,xml_structural,false
dignified_contender,Dignified Contender,16.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,30.812929165838717,23.834434050012717,,28.218003206007047,0.0,81.95652173913044,0.0,,vlandia_sword_4_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.812929165838717,xml_structural,false
dignified_contender_easy,Dignified Contender,16.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,30.812929165838717,,,28.218003206007047,0.0,81.95652173913044,0.0,,vlandia_sword_4_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.812929165838717,xml_structural,false
dignified_contender_hard,Dignified Contender,16.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,30.812929165838717,,,28.218003206007047,0.0,81.95652173913044,0.0,,vlandia_sword_4_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.812929165838717,xml_structural,false
dignified_contender_normal,Dignified Contender,16.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,30.812929165838717,,,28.218003206007047,0.0,81.95652173913044,0.0,,vlandia_sword_4_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.812929165838717,xml_structural,false
dignified_contender_very_hard,Dignified Contender,16.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,30.812929165838717,,,28.218003206007047,0.0,81.95652173913044,0.0,,vlandia_sword_4_t4|western_spear_3_t3,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.812929165838717,xml_structural,false
battanian_trained_warrior,Battanian Trained Warrior,16.0,3.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,False,,30.79493986201805,16.441197095055717,,28.963478939486617,0.0,81.95652173913044,0.0,,western_spear_3_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.79493986201805,xml_structural,false
bold_contender,Bold Contender,16.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,30.72897908134228,23.821357894846827,,26.21095315433127,0.0,81.95652173913044,0.0,,northern_spear_3_t4|sturgia_sword_4_t4,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.72897908134228,xml_structural,false
bold_contender_easy,Bold Contender,16.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,30.72897908134228,,,26.21095315433127,0.0,81.95652173913044,0.0,,northern_spear_3_t4|sturgia_sword_4_t4,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.72897908134228,xml_structural,false
bold_contender_hard,Bold Contender,16.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,30.72897908134228,23.821357894846827,,26.21095315433127,0.0,81.95652173913044,0.0,,northern_spear_3_t4|sturgia_sword_4_t4,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.72897908134228,xml_structural,false
bold_contender_normal,Bold Contender,16.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,30.72897908134228,23.821357894846827,,26.21095315433127,0.0,81.95652173913044,0.0,,northern_spear_3_t4|sturgia_sword_4_t4,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.72897908134228,xml_structural,false
bold_contender_very_hard,Bold Contender,16.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,30.72897908134228,23.821357894846827,,26.21095315433127,0.0,81.95652173913044,0.0,,northern_spear_3_t4|sturgia_sword_4_t4,OneHandedSword|TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.72897908134228,xml_structural,false
ghilman_tier_1,Koleman,16.0,1.0,main_or_minor_line,aserai,Cavalry,False,False,False,True,True,False,,30.46689491279058,15.33455741700232,,21.884425555250886,0.0,81.95652173913044,0.0,,eastern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.46689491279058,xml_structural,false
mp_light_cavalry_aserai_hero,Jawwal,15.0,,special_or_unlinked,aserai,Cavalry,False,False,False,True,True,False,,30.337851640050356,50.41902337659922,,21.742580835671045,0.0,81.95652173913044,0.0,,mp_aserai_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,30.337851640050356,xml_structural,false
mp_light_cavalry_battania_hero,Mounted Warrior,20.0,,special_or_unlinked,battania,Cavalry,False,False,False,True,True,False,,29.76531206378473,50.32984399836781,,21.11324376199616,0.0,81.95652173913044,0.0,,mp_battania_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,29.76531206378473,xml_structural,false
mp_heavy_infantry_khuzait_hero,Spear Infantry,25.0,,special_or_unlinked,khuzait,Infantry,False,False,False,True,False,False,,28.922852977747738,10.606772643575876,,28.520543755668513,0.0,81.95652173913044,0.0,,mp_khuzait_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,28.922852977747738,xml_structural,false
sturgia_marine_t3,Sturgian Crewman,16.0,1.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,False,,28.89380149771354,13.62714189445923,,28.43397805010089,0.0,73.33333333333331,0.0,,bearded_axe_t3,TwoHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,28.89380149771354,xml_structural,false
empire_marine_t3,Imperial Shipmate,16.0,2.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,False,,27.44266432284675,13.401111212305898,,28.284575309527327,0.0,73.33333333333331,0.0,,small_spurred_axe_t2,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,27.44266432284675,xml_structural,false
vlandian_militia_spearman,Vlandian Militia Spearman,11.0,,special_or_unlinked,vlandia,Infantry,False,False,False,True,False,False,,26.904453089069367,,,17.132429710404757,0.0,81.95652173913044,0.0,,peasant_pitchfork_1_t1|western_spear_1_t2|western_spear_2_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,26.904453089069367,xml_structural,false
imperial_militia_veteran_spearman,Imperial Militia Veteran Spearman,16.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,26.615424941017395,,,24.876874564974372,0.0,81.95652173913044,0.0,,imperial_spear_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,26.615424941017395,xml_structural,false
legion_of_the_betrayed_tier_1,Hastati,16.0,1.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,False,,26.494425349389076,13.951662502195514,,26.47460504946109,0.0,75.72463768115942,0.0,,empire_sword_1_t2,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,26.494425349389076,xml_structural,false
aserai_mameluke_soldier,Aserai Mamluke Soldier,11.0,2.0,main_or_minor_line,aserai,Infantry,False,False,False,True,False,False,,26.36357468752811,10.208136713232724,,25.092190279330396,0.0,81.95652173913044,0.0,,eastern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,26.36357468752811,xml_structural,false
embers_of_flame_tier_3,Blaze,26.0,3.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,False,,25.90435243007917,31.186091740635984,,27.061889645862777,0.0,70.10869565217392,0.0,,sturgia_mace_2_t4,TwoHandedMace,,,Defensive Troops,role_scores_v1_conservative_not_final,25.90435243007917,xml_structural,false
mp_light_infantry_aserai_hero,Tribal Warrior,15.0,,special_or_unlinked,aserai,Infantry,False,False,False,True,False,False,,25.795241074225974,8.721401045174405,,26.12131150998713,0.0,75.72463768115942,0.0,,mp_aserai_sword,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,25.795241074225974,xml_structural,false
mp_light_infantry_aserai_troop,Tribal Warrior,15.0,,special_or_unlinked,aserai,Infantry,False,False,False,True,False,False,,25.795241074225974,8.721401045174405,,18.60064120140895,0.0,75.72463768115942,0.0,,mp_aserai_sword,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,25.795241074225974,xml_structural,false
aserai_militia_veteran_spearman,Aserai Militia Veteran Spearman,16.0,,special_or_unlinked,aserai,Infantry,False,False,False,True,False,False,,25.775924096053128,,,23.285076248128068,0.0,81.95652173913044,0.0,,eastern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,25.775924096053128,xml_structural,false
sturgian_militia_spearman,Sturgian Militia Spearman,11.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,24.012972321628176,,,20.297570711438272,0.0,81.95652173913044,0.0,,northern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,24.012972321628176,xml_structural,false
aserai_tribesman,Aserai Cadet,11.0,2.0,main_or_minor_line,aserai,Infantry,False,False,False,True,False,False,,22.963327671501705,7.74377619253495,,18.9776634114446,0.0,73.33333333333331,0.0,,southern_throwing_axe_1_t4,ThrowingAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,22.963327671501705,xml_structural,false
conspiracy_wilder,Conspiracy Wilder,16.0,,special_or_unlinked,sturgia,infantry,False,False,False,True,False,False,,22.714272973207127,16.777099091770825,,22.365590263862813,0.0,75.72463768115942,0.0,,battania_sword_2_t3,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,22.714272973207127,xml_structural,false
battanian_marine_t4,Battanian River Raider,21.0,1.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,False,,22.39788254364654,,,33.88498098190996,0.0,0.0,0.0,,,,,,Defensive Troops,role_scores_v1_conservative_not_final,22.39788254364654,xml_structural,false
skolderbrotva_tier_1,Skolder Recruit,16.0,1.0,main_or_minor_line,nord,Infantry,False,False,False,True,False,False,,22.30398845866521,11.423419940280146,,20.13773175001582,0.0,81.95652173913044,0.0,,northern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,22.30398845866521,xml_structural,false
battanian_militia_veteran_spearman,Battanian Militia Veteran Spearman,16.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,False,,22.190056201134347,,,20.266262048891605,0.0,81.95652173913044,0.0,,military_fork_t2|northern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,22.190056201134347,xml_structural,false
mp_light_infantry_sturgia_hero,Warrior,10.0,,special_or_unlinked,sturgia,Infantry,False,False,False,True,False,False,,21.022079127143456,40.41318139938709,,20.87463879690367,0.0,75.72463768115942,0.0,,mp_sturgia_sword,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,21.022079127143456,xml_structural,false
sturgian_warrior,Sturgian Warrior,11.0,2.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,False,,20.18098201390586,7.310395049893849,,15.580948162522057,0.0,73.33333333333331,0.0,,sturgia_axe_2_t2,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,20.18098201390586,xml_structural,false
battanian_woodrunner,Battanian Wood Runner,11.0,2.0,main_or_minor_line,battania,Infantry,False,False,False,True,False,False,,20.11781678842481,7.83707935152657,,18.988648907075014,0.0,75.72463768115942,0.0,,battania_sword_1_t2,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,20.11781678842481,xml_structural,false
mp_light_infantry_khuzait_troop,Rabble,5.0,,special_or_unlinked,khuzait,Infantry,False,False,False,True,False,False,,19.1331784719817,6.4236949308634355,,18.99611904410369,0.0,70.10869565217392,0.0,,mp_khuzait_mace,Mace,,,Defensive Troops,role_scores_v1_conservative_not_final,19.1331784719817,xml_structural,false
battanian_militia_spearman,Battanian Militia Spearman,11.0,,special_or_unlinked,battania,Infantry,False,False,False,True,False,False,,18.844045690491072,,,13.60081257514079,0.0,81.95652173913044,0.0,,northern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,18.844045690491072,xml_structural,false
mp_light_infantry_khuzait_hero,Rabble,5.0,,special_or_unlinked,khuzait,Infantry,False,False,False,True,False,False,,18.629477965003147,6.345237999868062,,19.180675370694566,0.0,70.10869565217392,0.0,,mp_khuzait_mace,Mace,,,Defensive Troops,role_scores_v1_conservative_not_final,18.629477965003147,xml_structural,false
conspiracy_guardsman,Conspiracy Guardsman,16.0,,special_or_unlinked,aserai,Infantry,False,False,False,True,False,False,,18.304366575871185,18.19086946944073,,16.848674358271285,0.0,81.95652173913044,0.0,,eastern_spear_2_t3,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,18.304366575871185,xml_structural,false
khuzait_footman,Khuzait Footman,11.0,2.0,main_or_minor_line,khuzait,Infantry,False,False,False,True,False,False,,18.294900667930982,7.553139982209987,,16.40046613655059,0.0,75.72463768115942,0.0,,khuzait_mace_1_t2|khuzait_sword_1_t2,Mace|OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,18.294900667930982,xml_structural,false
aserai_militia_spearman,Aserai Militia Spearman,11.0,,special_or_unlinked,aserai,Infantry,False,False,False,True,False,False,,16.76927931650796,,,13.557969142182195,0.0,81.95652173913044,0.0,,eastern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,16.76927931650796,xml_structural,false
lakepike_tier_1,Lake Rat Recruit,16.0,1.0,main_or_minor_line,sturgia,Infantry,False,False,False,True,False,False,,16.32047741399163,6.709078714479318,,13.694408997911877,0.0,73.33333333333331,0.0,,small_bit_axe_t2,OneHandedAxe,,,Defensive Troops,role_scores_v1_conservative_not_final,16.32047741399163,xml_structural,false
mp_light_cavalry_khuzait_troop,Nomad,15.0,,special_or_unlinked,khuzait,Cavalry,False,False,False,False,True,False,,15.613566486607157,68.9633682108331,,19.366725724691175,0.0,81.95652173913044,0.0,,mp_khuzait_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,15.613566486607157,xml_structural,false
khuzait_militia_spearman,Khuzait Militia Spearman,11.0,,special_or_unlinked,khuzait,Infantry,False,False,False,True,False,False,,13.771062013064165,,,11.150497774778005,0.0,81.95652173913044,0.0,,eastern_spear_1_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,13.771062013064165,xml_structural,false
imperial_militia_spearman,Imperial Militia Spearman,11.0,,special_or_unlinked,empire,Infantry,False,False,False,True,False,False,,13.135439944734083,,,10.901676298749235,0.0,81.95652173913044,0.0,,imperial_spear_t2,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,13.135439944734083,xml_structural,false
veteran_borrowed_troop,Veteran Borrowed Troop,11.0,2.0,main_or_minor_line,empire,Infantry,False,False,False,True,False,False,,11.09917913966586,6.4323266822761,,9.967359895382927,0.0,75.72463768115942,0.0,,falchion_sword_t2|simple_back_sword_t2,OneHandedSword,,,Defensive Troops,role_scores_v1_conservative_not_final,11.09917913966586,xml_structural,false
mp_light_cavalry_khuzait_hero,Nomad,15.0,,special_or_unlinked,khuzait,Cavalry,False,False,False,False,True,False,,10.249156087285517,49.65171459146449,,16.327698213494756,0.0,81.95652173913044,0.0,,mp_khuzait_long_spear,TwoHandedPolearm,,,Defensive Troops,role_scores_v1_conservative_not_final,10.249156087285517,xml_structural,false
nord_youngling,Nord Youngling,6.0,1.0,main_or_minor_line,nord,Infantry,False,False,False,True,False,False,,5.162930196530215,,,12.92553415873953,0.0,0.0,0.0,,,,,,Defensive Troops,role_scores_v1_conservative_not_final,5.162930196530215,xml_structural,false
nord_ungmann,Nord Scion,11.0,1.0,main_or_minor_line,nord,Infantry,False,False,False,True,False,False,,3.5259035488499006,,,8.645585061132085,0.0,0.0,0.0,,,,,,Defensive Troops,role_scores_v1_conservative_not_final,3.5259035488499006,xml_structural,false
mp_shock_infantry_battania_troop,Savage,25.0,,special_or_unlinked,battania,Infantry,False,False,False,False,False,False,,,100.0,,3.5527092868743537,0.0,100.0,0.0,,mp_battania_falx,TwoHandedSword,,,Offensive Melee,role_scores_v1_conservative_not_final,100.0,xml_structural,false
mp_shock_infantry_empire_troop,Menavlion Infantry,25.0,,special_or_unlinked,empire,Infantry,False,False,False,False,False,False,,,81.89108596434964,,18.055760618140656,0.0,81.95652173913044,0.0,,mp_empire_menavlion,TwoHandedPolearm,,,Offensive Melee,role_scores_v1_conservative_not_final,81.89108596434964,xml_structural,false
mp_shock_infantry_vlandia_troop,Voulgier,25.0,,special_or_unlinked,vlandia,Infantry,False,False,False,False,False,False,,,81.45957284387511,,14.83371474974162,0.0,81.95652173913044,0.0,,mp_vlandian_polearm,TwoHandedPolearm,,,Offensive Melee,role_scores_v1_conservative_not_final,81.45957284387511,xml_structural,false
mp_shock_infantry_aserai_troop,Guard,25.0,,special_or_unlinked,aserai,Infantry,False,False,False,False,False,False,,,72.22997115062496,,21.96220286431419,0.0,73.33333333333331,0.0,,mp_aserai_twohanded_axe,TwoHandedAxe,,,Offensive Melee,role_scores_v1_conservative_not_final,72.22997115062496,xml_structural,false
mp_shock_infantry_sturgia_troop,Berserker,25.0,,special_or_unlinked,sturgia,Infantry,False,False,False,False,False,False,,,69.43821202270631,,2.706826123332841,0.0,73.33333333333331,0.0,,mp_sturgia_twohanded_axe,TwoHandedAxe,,,Offensive Melee,role_scores_v1_conservative_not_final,69.43821202270631,xml_structural,false
conspiracy_knight,Conspiracy Knight,26.0,,special_or_unlinked,vlandia,Infantry,False,False,False,False,False,False,,,56.549505522349754,,49.44571583247207,0.0,100.0,0.0,,western_2hsword_t4,TwoHandedSword,,,Offensive Melee,role_scores_v1_conservative_not_final,56.549505522349754,xml_structural,false
vlandian_pikeman,Vlandian Captain,26.0,5.0,main_or_minor_line,vlandia,Infantry,False,False,False,False,False,False,,,51.243106656719135,,37.080441950883404,0.0,100.0,0.0,,vlandia_2hsword_1_t5,TwoHandedSword,,,Offensive Melee,role_scores_v1_conservative_not_final,51.243106656719135,xml_structural,false
battanian_veteran_falxman,Battanian Veteran Falxman,26.0,5.0,main_or_minor_line,battania,Infantry,False,False,False,False,False,False,,,50.42584695885069,,38.4492347064324,0.0,100.0,0.0,,battania_2hsword_4_t4,TwoHandedSword,,,Offensive Melee,role_scores_v1_conservative_not_final,50.42584695885069,xml_structural,false
