troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
far_rhun_gate_guard,[Rhûn] Far-Rhun Gate Guard,khuzait,26.000000,Infantry,infantry,1,1.000000,0.000000,176.000000,41.800000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,38.000000,185.000000,41.464646,56.716418,60.000000,0.000000,0.000000,44.680851,47.435897,46.368536,46.306504,128,153,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
iron_hills_noble_hammer_guard,[Iron Hills] Hammer-Guard,erebor,31.000000,Infantry,infantry,1,0.000000,0.000000,257.000000,61.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,20.000000,255.000000,61.111111,0.000000,0.000000,0.000000,0.000000,55.319149,65.384615,42.777778,46.292599,186,154,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_bel_vet_archer,[Gondor] Belfalas Veteran Archer,gondor,26.000000,Ranged,infantry,1,1.000000,0.000000,152.000000,44.200000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,110.000000,25.000000,150.000000,43.888889,77.611940,6.666667,0.000000,0.000000,46.808511,38.461538,46.911277,46.056027,117,155,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dale_militia_veteran_spearman,[Dale] Veteran Militia Spearman,sturgia,16.000000,Infantry,infantry,1,1.000000,0.000000,122.000000,34.600000,450.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,5.000000,170.000000,34.191919,67.164179,93.333333,0.000000,0.000000,42.553191,43.589744,46.700513,45.974704,118,156,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mistymountainorcs_veteran_sword_warrior,[Misty Mountains] Orc Infantry,mistymountainorcs,31.000000,Infantry,infantry,3,1.000000,0.000000,138.000000,41.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,125.000000,20.000000,245.000000,41.161616,67.164179,6.666667,0.000000,0.000000,53.191489,62.820513,42.912634,45.931307,174,157,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dale_royal_archer,[Dale] Dalian Marksman,sturgia,26.000000,Ranged,infantry,2,1.000000,0.000000,122.000000,34.600000,450.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,110.000000,10.000000,145.000000,34.191919,67.164179,93.333333,0.000000,0.000000,46.808511,37.179487,46.700513,45.759210,118,158,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imladris_archer,[Rivendell] Imladris Archer,rivendell,31.000000,Ranged,infantry,8,0.000000,0.000000,244.000000,61.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,150.000000,55.000000,200.000000,61.060606,0.000000,0.000000,0.000000,0.000000,63.829787,51.282051,42.742424,45.705123,187,159,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_brute,[Gundabad] Pale Uruk Ravager,gundabad,26.000000,Infantry,infantry,1,1.000000,0.000000,185.000000,45.750000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,15.000000,175.000000,45.454545,67.164179,6.666667,0.000000,0.000000,44.680851,44.871795,45.917684,45.689412,136,160,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
erebor_noble_axe_guard,[Erebor] Axe-Guard,erebor,31.000000,Infantry,infantry,4,0.000000,0.000000,232.750000,60.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,5.000000,245.000000,60.037879,0.000000,0.000000,0.000000,0.000000,55.319149,62.820513,42.026515,45.435178,199,161,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_khamul_shadow_disciple,[Dol Guldur] Shadow Disciple,dolguldur,26.000000,Infantry,infantry,3,1.000000,0.000000,163.000000,39.350000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,112.000000,15.000000,190.000000,38.989899,56.716418,60.000000,0.000000,0.000000,47.659574,48.717949,44.636213,45.346723,151,162,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dragon_wrath_obsidian_warbow,[Rhûn] Dragon-Wrath Obsidian Warbow,khuzait,46.000000,Ranged,infantry,2,0.000000,0.000000,236.500000,57.225000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,170.000000,58.000000,240.000000,57.045455,0.000000,0.000000,0.000000,0.000000,72.340426,61.538462,39.931818,45.333343,232,163,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dale_guardsman,[Dale] Dalian Guardsman,sturgia,21.000000,Infantry,infantry,2,1.000000,0.000000,120.500000,34.125000,450.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,5.000000,155.000000,33.712121,67.164179,93.333333,0.000000,0.000000,42.553191,39.743590,46.364654,45.321401,129,164,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mirkwood_glaivesman,[Mirkwood] Glaivesman of Amon,mirkwood,46.000000,Infantry,infantry,1,0.000000,0.000000,196.000000,47.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,220.000000,45.000000,375.000000,47.020202,0.000000,0.000000,0.000000,0.000000,93.617021,96.153846,32.914141,45.308400,335,165,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_osg_longbowman,[Gondor] Osgiliath Longbowman,gondor,31.000000,Ranged,infantry,1,1.000000,0.000000,155.000000,45.850000,400.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,120.000000,30.000000,175.000000,45.555556,59.701493,6.666667,0.000000,0.000000,51.063830,44.871795,44.495854,45.190246,153,166,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
goblin_veteran_sword_warrior,[Goblin] Goblin Infantry,goblin,31.000000,Infantry,infantry,3,1.000000,0.000000,138.000000,41.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,110.000000,10.000000,237.000000,41.161616,67.164179,6.666667,0.000000,0.000000,46.808511,60.769231,42.912634,45.087881,174,167,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
urukhai_swordman,[Isengard] Uruk-Hai Swordman,isengard,21.000000,Infantry,infantry,1,1.000000,0.000000,182.000000,45.800000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,20.000000,150.000000,45.505051,67.164179,6.666667,0.000000,0.000000,44.680851,38.461538,45.953038,45.076669,135,168,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
iron_hills_reg_warrior,[Iron Hills] Warrior,erebor,31.000000,Infantry,infantry,5,0.800000,0.000000,168.000000,41.100000,408.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,20.000000,255.000000,40.757576,60.895522,5.333333,0.000000,0.000000,55.319149,65.384615,41.242741,45.064569,206,169,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mordor_uruk_shieldbearer,[Mordor] Black Uruk Shieldbearer,mordor,26.000000,Infantry,infantry,5,1.000000,0.000000,127.600000,36.680000,600.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,110.000000,15.000000,202.000000,36.292929,89.552239,6.666667,0.000000,0.000000,46.808511,51.794872,43.982165,45.046070,163,170,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_har_guardsman,[Gondor] Harondor Guardsman,gondor,21.000000,Infantry,infantry,1,1.000000,0.000000,144.000000,43.800000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,20.000000,135.000000,43.484848,77.611940,6.666667,0.000000,0.000000,42.553191,34.615385,46.628449,45.019617,120,171,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
ironpass_infantry,[Ironpass] Infantry,erebor,21.000000,Infantry,infantry,5,0.800000,0.000000,188.800000,44.320000,494.000000,0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,0.000000,140.000000,44.010101,73.731343,5.333333,0.000000,0.000000,44.680851,35.897436,46.086673,44.927167,134,172,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
loke_rim_gilded_champion,[Rhûn] Loke-Rim Gilded Champion,khuzait,36.000000,Infantry,infantry,3,0.000000,0.000000,233.000000,56.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,145.000000,48.000000,290.000000,55.858586,0.000000,0.000000,0.000000,0.000000,61.702128,74.358974,39.101010,44.886918,245,173,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
iron_hills_noble_swordsman,[Iron Hills] Swordsman,erebor,21.000000,Infantry,infantry,1,1.000000,0.000000,185.000000,42.450000,510.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,10.000000,155.000000,42.121212,76.119403,6.666667,0.000000,0.000000,44.680851,39.743590,45.375396,44.742761,139,174,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
iron_hills_noble,[Iron Hills] Noble,erebor,16.000000,Infantry,infantry,1,1.000000,0.000000,195.000000,45.250000,510.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,90.000000,10.000000,115.000000,44.949495,76.119403,6.666667,0.000000,0.000000,38.297872,29.487179,47.355194,44.662660,112,175,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_edoras_helmingas_swordsman,[Rohan] Edoras Helmingas Swordsman,vlandia,26.000000,Infantry,infantry,5,1.000000,0.000000,134.600000,38.430000,400.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,95.000000,40.000000,190.000000,38.060606,59.701493,60.000000,0.000000,0.000000,40.425532,48.717949,44.582723,44.580526,152,176,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
morannon_heavy_infantry,[Mordor] Morannon Heavy Infantry,mordor,26.000000,Infantry,infantry,1,1.000000,0.000000,158.000000,44.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,95.000000,0.000000,175.000000,44.191919,67.164179,6.666667,0.000000,0.000000,40.425532,44.871795,45.033846,44.556809,143,177,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_uruk_swordsman,[Dol Guldur] Uruk Swordsman,dolguldur,21.000000,Infantry,infantry,1,1.000000,0.000000,190.000000,44.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,107.000000,10.000000,155.000000,44.191919,67.164179,6.666667,0.000000,0.000000,45.531915,39.743590,45.033846,44.554627,143,178,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
urukhai_spearman,[Isengard] Uruk-Hai Spearman,isengard,21.000000,Infantry,infantry,1,1.000000,0.000000,176.000000,44.300000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,20.000000,160.000000,43.989899,67.164179,6.666667,0.000000,0.000000,44.680851,41.025641,44.892432,44.484595,146,179,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_ith_captain,[Gondor] Ithil Guard Captain,gondor,41.000000,Infantry,infantry,3,0.333333,0.000000,165.000000,46.350000,133.333333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,165.000000,40.000000,320.000000,46.060606,19.900498,2.222222,0.000000,0.000000,70.212766,82.051282,36.444746,44.382202,282,180,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_har_vet_skirmisher,[Gondor] Harondor Veteran Skirmisher,gondor,21.000000,Ranged,infantry,1,1.000000,0.000000,144.000000,43.800000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,20.000000,110.000000,43.484848,77.611940,6.666667,0.000000,0.000000,42.553191,28.205128,46.628449,44.378591,120,181,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
urukhai_veteranpikeman,[Isengard] Uruk-Hai Veteran Pikeman,isengard,31.000000,Infantry,infantry,1,0.000000,0.000000,220.000000,57.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,30.000000,265.000000,57.222222,0.000000,0.000000,0.000000,0.000000,55.319149,67.948718,40.055556,44.371231,231,182,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_osg_infantry,[Gondor] Osgiliath Infantry,gondor,26.000000,Infantry,infantry,1,1.000000,0.000000,135.000000,39.850000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,25.000000,185.000000,39.494949,77.611940,6.666667,0.000000,0.000000,44.680851,47.435897,43.835519,44.280090,165,183,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_veteran_spear_warrior,[Gundabad] Pale Uruk Pike-Reaver,gundabad,31.000000,Infantry,infantry,3,0.666667,0.000000,183.333333,44.666667,300.000000,0.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,125.000000,20.000000,255.000000,44.360269,44.776119,4.444444,0.000000,0.000000,53.191489,65.384615,40.451857,44.219096,223,184,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_da_infantry,[Gondor] Dol Amroth Infantry,gondor,26.000000,Infantry,infantry,1,1.000000,0.000000,144.000000,43.800000,420.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,25.000000,185.000000,43.484848,62.686567,6.666667,0.000000,0.000000,44.680851,47.435897,43.643374,44.126374,169,185,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_pg_vet_spearman,[Gondor] Pinnath Gelin Veteran Spearman,gondor,26.000000,Infantry,infantry,1,1.000000,0.000000,157.000000,45.950000,360.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,25.000000,190.000000,45.656566,53.731343,6.666667,0.000000,0.000000,44.680851,48.717949,43.372531,44.037905,170,186,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mirkwood_woodsman,[Mirkwood] Greenwood Woodsman,mirkwood,41.000000,Infantry,infantry,1,0.000000,0.000000,196.000000,47.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,205.000000,40.000000,350.000000,47.020202,0.000000,0.000000,0.000000,0.000000,87.234043,89.743590,32.914141,44.029076,335,187,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
darkhun_infantry,[Rhûn] Darkhûn Infantry,khuzait,21.000000,Infantry,infantry,1,1.000000,0.000000,174.000000,39.900000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,33.000000,145.000000,39.545455,56.716418,60.000000,0.000000,0.000000,42.553191,37.179487,45.025102,43.993349,145,188,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_uruk_black_slayer,[Dol Guldur] Uruk Black Slayer,dolguldur,31.000000,Infantry,infantry,1,0.000000,0.000000,225.000000,56.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,132.000000,20.000000,253.000000,56.565657,0.000000,0.000000,0.000000,0.000000,56.170213,64.871795,39.595960,43.780969,238,189,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_edoras_meduseld_helmingas_spearman,[Rohan] Meduseld Helmingas Spearman,vlandia,26.000000,Infantry,infantry,5,1.000000,0.000000,129.000000,36.710000,400.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,95.000000,40.000000,195.000000,36.323232,59.701493,60.000000,0.000000,0.000000,40.425532,50.000000,43.366561,43.735802,172,190,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_ser_phalanx,[Gondor] Serelond Phalanx,gondor,36.000000,Infantry,infantry,1,0.000000,0.000000,197.000000,54.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,145.000000,35.000000,280.000000,54.141414,0.000000,0.000000,0.000000,0.000000,61.702128,71.794872,37.898990,43.668892,265,191,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_osg_archer,[Gondor] Osgiliath Archer,gondor,26.000000,Ranged,infantry,1,1.000000,0.000000,135.000000,39.850000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,110.000000,25.000000,150.000000,39.494949,77.611940,6.666667,0.000000,0.000000,46.808511,38.461538,43.835519,43.595420,165,192,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_warlance,[Harad] Warlance,aserai,31.000000,Infantry,infantry,1,1.000000,0.000000,169.000000,41.450000,360.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,120.000000,40.000000,245.000000,41.111111,53.731343,6.666667,0.000000,0.000000,51.063830,62.820513,40.190713,43.541005,226,193,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_orc_reaver,[Dol Guldur] Orc Reaver,dolguldur,21.000000,Infantry,infantry,5,1.000000,0.000000,180.000000,42.900000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,107.000000,10.000000,150.000000,42.575758,67.164179,6.666667,0.000000,0.000000,45.531915,38.461538,43.902533,43.521372,164,194,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_ano_infantry,[Gondor] Anórien Infantry,gondor,26.000000,Infantry,infantry,1,1.000000,0.000000,138.000000,38.500000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,25.000000,185.000000,38.131313,77.611940,6.666667,0.000000,0.000000,44.680851,47.435897,42.880974,43.516454,184,195,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_veteran_berserker,[Gundabad] Pale Uruk Skull Crusher,gundabad,36.000000,Infantry,infantry,6,0.000000,0.000000,225.833333,53.791667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,145.000000,25.000000,280.000000,53.577441,0.000000,0.000000,0.000000,0.000000,61.702128,71.794872,37.504209,43.353067,272,196,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dale_man_at_arms,[Dale] Dalian Militia,sturgia,16.000000,Infantry,infantry,2,1.000000,0.000000,117.500000,33.325000,450.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,85.000000,5.000000,120.000000,32.904040,67.164179,93.333333,0.000000,0.000000,36.170213,30.769231,45.798997,43.333142,137,197,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_ca_infantry,[Gondor] Cair Andros Infantry,gondor,26.000000,Infantry,infantry,1,1.000000,0.000000,130.000000,38.100000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,25.000000,185.000000,37.727273,77.611940,6.666667,0.000000,0.000000,44.680851,47.435897,42.598146,43.290192,189,198,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_leb_vet_infantry,[Gondor] Lebennin Veteran Infantry,gondor,26.000000,Infantry,infantry,1,1.000000,0.000000,130.000000,38.100000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,25.000000,185.000000,37.727273,77.611940,6.666667,0.000000,0.000000,44.680851,47.435897,42.598146,43.290192,189,198,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
mistymountainorcs_brute,[Misty Mountains] Orc Ravager,mistymountainorcs,26.000000,Infantry,infantry,1,1.000000,0.000000,138.000000,41.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,15.000000,175.000000,41.161616,67.164179,6.666667,0.000000,0.000000,44.680851,44.871795,42.912634,43.285372,174,200,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
imladris_recruit,[Rivendell] Imladris Recruit,rivendell,21.000000,Infantry,infantry,14,0.000000,0.000000,218.428571,59.757143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,130.000000,45.000000,170.000000,59.603175,0.000000,0.000000,0.000000,0.000000,55.319149,43.589744,41.722222,43.268667,201,201,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
guard_rivendell,Guard,rivendell,16.000000,Infantry,infantry,2,1.000000,0.000000,220.000000,36.000000,600.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,50.000000,0.000000,80.000000,35.606061,89.552239,60.000000,0.000000,0.000000,21.276596,20.512821,48.834690,43.246694,77,202,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
loke_rim_footman,[Rhûn] Loke-Rim Footman,khuzait,21.000000,Infantry,infantry,2,1.000000,0.000000,162.500000,38.525000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,33.000000,145.000000,38.156566,56.716418,60.000000,0.000000,0.000000,42.553191,37.179487,44.052880,43.215572,161,203,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_khamul_shadow_reaper,[Dol Guldur] Khamûl's Shadow-Reaper,dolguldur,46.000000,Infantry,infantry,3,0.000000,0.000000,189.666667,46.983333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,187.000000,35.000000,348.000000,46.700337,0.000000,0.000000,0.000000,0.000000,79.574468,89.230769,32.690236,43.032713,343,204,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dale_lake_town_hearthguard,[Dale] Lake-Town Hearthguard,sturgia,31.000000,Infantry,infantry,2,0.000000,0.000000,201.000000,55.350000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,125.000000,15.000000,260.000000,55.151515,0.000000,0.000000,0.000000,0.000000,53.191489,66.666667,38.606061,42.870664,249,205,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
easterling_veteran_halberdier_new,[Rhûn] Easterling Veteran Halberdier,khuzait,26.000000,Infantry,infantry,1,1.000000,0.000000,150.000000,34.900000,380.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,38.000000,200.000000,34.494949,56.716418,60.000000,0.000000,0.000000,44.680851,51.282051,41.489748,42.788089,204,206,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_bel_infantry,[Gondor] Belfalas Infantry,gondor,21.000000,Infantry,infantry,1,1.000000,0.000000,135.000000,39.850000,520.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,100.000000,20.000000,135.000000,39.494949,77.611940,6.666667,0.000000,0.000000,42.553191,34.615385,43.835519,42.785273,165,207,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
black_sun_scourge,[Rhûn] Black Sun Scourge,khuzait,36.000000,Infantry,infantry,1,0.000000,0.000000,209.000000,52.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,145.000000,48.000000,290.000000,52.020202,0.000000,0.000000,0.000000,0.000000,61.702128,74.358974,36.414141,42.737423,283,208,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_champion,[Harad] Champion,aserai,31.000000,Infantry,infantry,1,1.000000,0.000000,149.000000,40.450000,360.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,120.000000,40.000000,235.000000,40.101010,53.731343,6.666667,0.000000,0.000000,51.063830,60.256410,39.483642,42.718938,239,209,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
isengard_orc_reaver,[Isengard] Orc Reaver,isengard,21.000000,Infantry,infantry,1,1.000000,0.000000,138.000000,41.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,105.000000,20.000000,145.000000,41.161616,67.164179,6.666667,0.000000,0.000000,44.680851,37.179487,42.912634,42.516141,174,210,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
goblin_brute,[Goblin] Goblin Ravager,goblin,26.000000,Infantry,infantry,1,1.000000,0.000000,138.000000,41.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,90.000000,5.000000,167.000000,41.161616,67.164179,6.666667,0.000000,0.000000,38.297872,42.820513,42.912634,42.441946,174,211,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
