troop_id,troop_name,culture,level,default_group,defensive_lane,roster_count,shield_share,horse_share,armor_total_mean,survivability_armor_v71_mean,shield_hp_mean,shield_armor_mean,harness_armor_mean,horse_extra_health_mean,horse_speed_mean,horse_maneuver_mean,horse_charge_damage_audit_only_mean,horse_charge_damage_max_audit_only,mount_ids_audit_only,spectacle_reason,athletics,riding,melee_skill,armor_component_v2,shield_hp_component_v2,shield_armor_component_v2,harness_component_v2,mount_health_component_v2,mobility_component_v2,counterpressure_component_v2,protection_score_v2,defensive_utility_score_v2,protection_rank_v2,defensive_utility_rank_v2,normalization_includes_outliers,roster_aggregation,evidence_basis,empirical,score_status
harad_noble,[Harad] Youngblood of the Serpent,aserai,11.000000,Cavalry,cavalry,1,1.000000,1.000000,169.000000,41.450000,360.000000,1.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,,60.000000,80.000000,60.000000,48.353978,60.000000,7.142857,47.500000,50.000000,55.955882,7.317073,48.034132,44.754601,54,72,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_sandblade,[Harad] Initiate of the Sand Blades,aserai,16.000000,Infantry,cavalry,1,1.000000,1.000000,169.000000,41.450000,360.000000,1.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,,80.000000,30.000000,110.000000,48.353978,60.000000,7.142857,47.500000,50.000000,51.789216,19.512195,48.034132,45.557447,54,70,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_fell_warg_rider,[Dol Guldur] Fell Ravager,dolguldur,36.000000,Cavalry,cavalry,1,1.000000,1.000000,230.000000,57.000000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,162.000000,265.000000,318.000000,72.648142,75.000000,7.142857,0.000000,0.000000,19.583333,70.243902,47.931214,47.327695,58,60,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dunland_lizard_horseman,[Dunland] Avanc-lûth Horseman,empire,21.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,43.450000,380.000000,1.000000,25.000000,70.000000,45.000000,66.000000,22.000000,22.000000,t2_battania_horse,,120.000000,115.000000,145.000000,51.478630,63.333333,7.142857,31.250000,58.333333,56.642157,28.048780,47.679791,46.612927,59,66,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
wainrider_cavalry,[Rhûn] Wainrider Cavalry,khuzait,31.000000,Cavalry,cavalry,1,1.000000,1.000000,194.000000,45.700000,220.000000,1.000000,55.000000,0.000000,45.000000,67.000000,16.000000,16.000000,khuzait_horse,,135.000000,228.000000,265.000000,54.993862,36.666667,7.142857,68.750000,0.000000,66.475490,57.317073,47.104074,50.062516,60,55,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_dread_rider_of_the_tower,[Gundabad] Azog's Defiler,gundabad,41.000000,Cavalry,cavalry,6,1.000000,1.000000,235.833333,55.208333,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_albino,,175.000000,315.000000,345.000000,69.848975,75.000000,7.142857,0.000000,0.000000,23.750000,76.829268,46.531630,47.283231,61,61,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_edoras_golden_hall_elite_rider,[Rohan] King's Lancer,vlandia,26.000000,Cavalry,cavalry,5,1.000000,1.000000,139.600000,39.580000,400.000000,9.000000,25.000000,50.000000,56.000000,76.000000,31.000000,31.000000,noble_horse_northern,,110.000000,180.000000,220.000000,45.432429,66.666667,64.285714,31.250000,41.666667,71.617647,46.341463,46.347167,48.873645,62,57,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
darkhun_veteran_cavalry,[Rhûn] Darkhûn Veteran Cavalry,khuzait,31.000000,Cavalry,cavalry,1,1.000000,1.000000,156.000000,36.300000,350.000000,8.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,135.000000,228.000000,265.000000,40.308001,58.333333,57.142857,62.500000,16.666667,78.779412,57.317073,45.927810,50.351896,63,53,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_da_squire,[Gondor] Dol Amroth Squire,gondor,26.000000,Cavalry,cavalry,1,1.000000,1.000000,144.000000,43.800000,420.000000,1.000000,25.000000,30.000000,62.000000,71.000000,31.000000,31.000000,noble_horse_imperial,,120.000000,165.000000,200.000000,52.025444,70.000000,7.142857,31.250000,25.000000,71.225490,41.463415,45.619865,47.764782,64,58,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_warg_red_fang,[Dol Guldur] Warg Fang,dolguldur,31.000000,HorseArcher,cavalry,1,1.000000,1.000000,217.000000,52.950000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,157.000000,250.000000,195.000000,66.320723,75.000000,7.142857,0.000000,0.000000,18.333333,40.243902,44.767504,41.671727,65,90,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_ano_mt_knight,[Gondor] Anórien Knight,gondor,31.000000,Cavalry,cavalry,1,1.000000,1.000000,143.000000,40.250000,520.000000,1.000000,28.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,135.000000,215.000000,255.000000,46.479188,86.666667,7.142857,35.000000,8.333333,64.926471,54.878049,44.430070,47.524508,66,59,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_eastemnet_veteran_lancer,[Rohan] East Emnet Veteran Lancer,vlandia,16.000000,Cavalry,cavalry,1,1.000000,1.000000,100.000000,29.600000,400.000000,9.000000,25.000000,120.000000,55.000000,72.000000,26.000000,26.000000,noble_horse_battania,,80.000000,115.000000,125.000000,29.840420,66.666667,64.285714,31.250000,100.000000,64.044118,23.170732,44.384496,44.229082,67,76,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_westemnet_veteran_rider,[Rohan] West Emnet Horseman,vlandia,16.000000,Cavalry,cavalry,1,1.000000,1.000000,100.000000,29.600000,400.000000,9.000000,25.000000,120.000000,55.000000,72.000000,26.000000,26.000000,noble_horse_battania,,80.000000,115.000000,110.000000,29.840420,66.666667,64.285714,31.250000,100.000000,64.044118,19.512195,44.384496,43.863228,67,78,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_wold_horse_archer,[Rohan] Wold Horse Archer,vlandia,16.000000,HorseArcher,cavalry,1,1.000000,1.000000,100.000000,29.600000,400.000000,9.000000,25.000000,120.000000,55.000000,72.000000,26.000000,26.000000,noble_horse_battania,,85.000000,130.000000,75.000000,29.840420,66.666667,64.285714,31.250000,100.000000,65.294118,10.975610,44.384496,43.134570,67,81,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
easterling_veteran_cavalry,[Rhûn] Easterling Veteran Cavalry,khuzait,26.000000,Cavalry,cavalry,1,1.000000,1.000000,146.000000,34.100000,380.000000,9.000000,45.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,120.000000,178.000000,210.000000,36.870885,63.333333,64.285714,56.250000,16.666667,74.612745,43.902439,44.066395,47.104634,70,64,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dunland_falcon_noble_horse_archer,[Dunland] Hebog-lûth Noble Horse Archer,empire,31.000000,Cavalry,cavalry,1,0.000000,1.000000,158.000000,50.400000,0.000000,0.000000,50.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,,150.000000,205.000000,250.000000,62.336793,0.000000,0.000000,62.500000,0.000000,68.774510,53.658537,43.668396,47.178021,71,62,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_pg_vet_cavalry,[Gondor] Pinnath Gelin Veteran Horseman,gondor,31.000000,Cavalry,cavalry,1,1.000000,1.000000,152.000000,44.200000,360.000000,1.000000,28.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,135.000000,215.000000,255.000000,52.650374,60.000000,7.142857,35.000000,8.333333,64.926471,54.878049,43.515663,46.792982,72,65,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_anf_vet_cavalry,[Gondor] Anfalas Veteran Cavalry,gondor,26.000000,Cavalry,cavalry,1,1.000000,1.000000,135.000000,39.850000,520.000000,1.000000,25.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,120.000000,165.000000,200.000000,45.854257,86.666667,7.142857,31.250000,8.333333,60.759804,41.463415,43.367605,44.916406,73,71,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_ano_mt_heavy_cavalry,[Gondor] Anórien Heavy Cavalry,gondor,26.000000,Cavalry,cavalry,1,1.000000,1.000000,138.000000,38.500000,520.000000,1.000000,28.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,120.000000,165.000000,200.000000,43.745118,86.666667,7.142857,35.000000,8.333333,60.759804,41.463415,43.063035,44.672750,74,73,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_eastemnet_eorlingas_lancer,[Rohan] East Emnet Eorlingas Lancer,vlandia,26.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,38.450000,400.000000,9.000000,25.000000,20.000000,59.000000,66.000000,28.000000,28.000000,t3_empire_horse,,110.000000,180.000000,220.000000,43.667001,66.666667,64.285714,31.250000,16.666667,68.921569,46.341463,42.964453,45.897866,75,69,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_wold_elite_horse_archer,[Rohan] Wold Elite Horse Rider,vlandia,26.000000,HorseArcher,cavalry,1,1.000000,1.000000,129.000000,38.450000,400.000000,9.000000,25.000000,20.000000,59.000000,66.000000,28.000000,28.000000,t3_empire_horse,,120.000000,220.000000,140.000000,43.667001,66.666667,64.285714,31.250000,16.666667,72.254902,26.829268,42.964453,44.279979,75,75,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dunland_stag_lancer,[Dunland] Caru-lûth Lancer,empire,21.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,43.450000,380.000000,1.000000,15.000000,40.000000,46.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,,120.000000,115.000000,160.000000,51.478630,63.333333,7.142857,18.750000,33.333333,53.799020,31.707317,42.679791,42.694466,77,86,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_wold_eorlingas_horse_archer,[Rohan] Wold Eorlingas Horse Archer,vlandia,31.000000,HorseArcher,cavalry,1,1.000000,1.000000,130.000000,38.000000,400.000000,9.000000,25.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,140.000000,275.000000,180.000000,42.963955,66.666667,64.285714,31.250000,16.666667,82.696078,36.585366,42.612930,46.018488,78,67,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_eastemnet_elite_lancer,[Rohan] East Emnet Elite Lancer,vlandia,21.000000,Cavalry,cavalry,1,1.000000,1.000000,106.000000,34.400000,400.000000,9.000000,25.000000,50.000000,56.000000,76.000000,31.000000,31.000000,noble_horse_northern,,95.000000,140.000000,170.000000,37.339583,66.666667,64.285714,31.250000,41.666667,68.284314,34.146341,42.300744,44.083661,79,77,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_westemnet_elite_rider,[Rohan] West Emnet Light Cavalry,vlandia,21.000000,Cavalry,cavalry,1,1.000000,1.000000,106.000000,34.400000,400.000000,9.000000,25.000000,50.000000,56.000000,76.000000,31.000000,31.000000,noble_horse_northern,,95.000000,140.000000,155.000000,37.339583,66.666667,64.285714,31.250000,41.666667,68.284314,30.487805,42.300744,43.717807,79,79,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_wold_veteran_horse_archer,[Rohan] Wold Veteran Horse Rider,vlandia,21.000000,HorseArcher,cavalry,1,1.000000,1.000000,106.000000,34.400000,400.000000,9.000000,25.000000,50.000000,56.000000,76.000000,31.000000,31.000000,noble_horse_northern,,105.000000,170.000000,100.000000,37.339583,66.666667,64.285714,31.250000,41.666667,70.784314,17.073171,42.300744,42.626344,79,87,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_anf_cavalry,[Gondor] Anfalas Cavalry,gondor,21.000000,Cavalry,cavalry,1,1.000000,1.000000,130.000000,38.100000,520.000000,1.000000,25.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,105.000000,125.000000,150.000000,43.120187,86.666667,7.142857,31.250000,8.333333,57.426471,29.268293,42.000570,42.269932,82,88,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_warg_skirmisher,[Dol Guldur] Warg Ravager,dolguldur,26.000000,Cavalry,cavalry,1,1.000000,1.000000,210.000000,48.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,127.000000,155.000000,213.000000,59.368374,75.000000,7.142857,0.000000,0.000000,10.416667,44.634146,41.291330,38.538145,83,100,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
kharaghul_karash_keshig,[Rhûn] Kharaghûl Karash Keshig,khuzait,36.000000,HorseArcher,cavalry,1,0.000000,1.000000,186.000000,44.800000,0.000000,0.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,165.000000,328.000000,215.000000,53.587769,0.000000,0.000000,62.500000,16.666667,87.112745,45.121951,40.960551,45.991910,84,68,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_serpenthorsearcher,[Harad] Serpent Archer,aserai,26.000000,HorseArcher,cavalry,1,0.000000,1.000000,183.000000,44.150000,0.000000,0.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,,125.000000,215.000000,145.000000,52.572258,0.000000,0.000000,47.500000,50.000000,67.205882,28.048780,40.786129,42.154369,85,89,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
kharaghul_keshig,[Rhûn] Kharaghûl Keshig,khuzait,31.000000,HorseArcher,cavalry,1,0.000000,1.000000,184.000000,44.200000,0.000000,0.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,150.000000,273.000000,180.000000,52.650374,0.000000,0.000000,62.500000,16.666667,82.529412,36.585366,40.491854,44.304961,86,74,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_ano_mt_cavalry,[Gondor] Anórien Cavalry,gondor,21.000000,Cavalry,cavalry,1,1.000000,1.000000,124.000000,35.800000,520.000000,1.000000,25.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,,105.000000,125.000000,150.000000,39.526839,86.666667,7.142857,31.250000,8.333333,53.872549,29.268293,40.203895,40.477200,87,94,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_westemnet_eorlingas_rider,[Rohan] West Emnet Medium Cavalry,vlandia,26.000000,Cavalry,cavalry,1,1.000000,1.000000,122.000000,34.600000,400.000000,9.000000,25.000000,20.000000,59.000000,66.000000,28.000000,28.000000,t3_empire_horse,,110.000000,180.000000,205.000000,37.652048,66.666667,64.285714,31.250000,16.666667,68.921569,42.682927,39.956976,43.126030,88,82,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
darkhun_cavalry,[Rhûn] Darkhûn Cavalry,khuzait,26.000000,Cavalry,cavalry,1,1.000000,1.000000,120.000000,28.400000,350.000000,8.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,120.000000,178.000000,210.000000,27.965629,58.333333,57.142857,62.500000,16.666667,74.612745,43.902439,39.756624,43.656818,89,80,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
umbar_elite_root0001,[Umbar] Naru n'Aru Royal Knights,umbar,31.000000,Cavalry,cavalry,5,0.800000,0.800000,156.000000,33.160000,288.000000,4.800000,20.000000,96.000000,44.000000,57.600000,20.800000,26.000000,noble_horse_battania,,140.000000,195.000000,250.000000,35.402299,48.000000,34.285714,25.000000,80.000000,59.318627,53.658537,39.615435,42.990064,90,83,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dg_warg_raider,[Dol Guldur] Warg Rider,dolguldur,21.000000,Cavalry,cavalry,1,1.000000,1.000000,200.000000,45.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,112.000000,115.000000,163.000000,54.681397,75.000000,7.142857,0.000000,0.000000,7.083333,32.439024,38.947841,35.110509,91,111,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
balcoth_farshot_horse_archer,[Rhûn] Balcoth Farshot Horse Archer,khuzait,31.000000,HorseArcher,cavalry,1,0.000000,1.000000,176.000000,41.800000,0.000000,0.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,150.000000,273.000000,180.000000,48.900792,0.000000,0.000000,62.500000,16.666667,82.529412,36.585366,38.617063,42.805128,92,85,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
far_rhun_cavalry,[Rhûn] Far-Rhun Cavalry,khuzait,21.000000,Cavalry,cavalry,1,1.000000,1.000000,150.000000,34.900000,195.000000,1.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,105.000000,138.000000,160.000000,38.120745,32.500000,7.142857,62.500000,16.666667,71.279412,31.707317,38.459182,41.066018,93,92,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
far_rhun_horse_master,[Rhûn] Far-Rhun Horse Master,khuzait,21.000000,Cavalry,cavalry,1,1.000000,1.000000,150.000000,34.900000,195.000000,1.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,105.000000,138.000000,160.000000,38.120745,32.500000,7.142857,62.500000,16.666667,71.279412,31.707317,38.459182,41.066018,93,92,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
rohan_edoras_golden_hall_rider,[Rohan] King's Rider,vlandia,16.000000,Cavalry,cavalry,5,1.000000,1.000000,115.200000,28.740000,450.000000,9.000000,25.000000,40.000000,46.000000,58.000000,30.000000,30.000000,t2_vlandia_horse,,80.000000,115.000000,110.000000,28.496820,75.000000,64.285714,31.250000,33.333333,53.799020,19.512195,38.296029,37.967945,95,104,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_horsearcher,[Harad] Rider of the Golden Veil,aserai,21.000000,HorseArcher,cavalry,1,0.000000,1.000000,158.000000,39.900000,0.000000,0.000000,38.000000,60.000000,47.000000,69.000000,19.000000,19.000000,t2_khuzait_horse,,110.000000,165.000000,105.000000,45.932374,0.000000,0.000000,47.500000,50.000000,63.039216,18.292683,37.466187,38.106139,96,102,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
easterling_cavalry_new,[Rhûn] Easterling Cavalry,khuzait,21.000000,Cavalry,cavalry,1,1.000000,1.000000,139.000000,33.350000,195.000000,1.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,105.000000,138.000000,160.000000,35.699141,32.500000,7.142857,62.500000,16.666667,71.279412,31.707317,37.248380,40.097377,97,95,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_pg_cavalry,[Gondor] Pinnath Gelin Light Horseman,gondor,26.000000,Cavalry,cavalry,1,1.000000,1.000000,127.000000,37.050000,360.000000,1.000000,25.000000,10.000000,47.000000,55.000000,20.000000,20.000000,empire_horse,,120.000000,165.000000,200.000000,41.479746,60.000000,7.142857,31.250000,8.333333,57.205882,41.463415,37.180349,39.611209,98,98,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_camelrider,[Harad] Camel Rider,aserai,21.000000,Cavalry,cavalry,1,1.000000,1.000000,154.000000,44.900000,195.000000,1.000000,10.000000,30.000000,48.000000,67.000000,24.000000,24.000000,war_camel,,100.000000,135.000000,140.000000,53.744002,32.500000,7.142857,12.500000,25.000000,60.196078,26.829268,37.104144,38.385850,99,101,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
dunland_falcon_wildrider,[Dunland] Hebog-lûth Horse Archer,empire,26.000000,Cavalry,cavalry,1,0.000000,1.000000,137.000000,44.850000,0.000000,0.000000,40.000000,0.000000,57.000000,63.000000,20.000000,20.000000,t2_sturgia_horse,,135.000000,155.000000,195.000000,53.665886,0.000000,0.000000,50.000000,0.000000,64.607843,40.243902,36.832943,39.951529,100,96,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
orc_warg_lieutenant,[Isengard] Orc Warg-Rider Lieutenant,isengard,26.000000,Cavalry,cavalry,1,1.000000,1.000000,147.000000,42.550000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,125.000000,165.000000,210.000000,50.072537,75.000000,7.142857,0.000000,0.000000,11.250000,43.902439,36.643411,34.829973,101,112,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
orc_warg_enforcer,[Isengard] Orc Warg-Rider Enforcer,isengard,21.000000,Cavalry,cavalry,1,1.000000,1.000000,146.000000,42.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,110.000000,125.000000,160.000000,49.994420,75.000000,7.142857,0.000000,0.000000,7.916667,31.707317,36.604353,33.245881,102,115,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
orc_warg_overseer,[Isengard] Orc Warg-Rider Overseer,isengard,16.000000,Cavalry,cavalry,1,1.000000,1.000000,129.000000,38.650000,550.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_brown,,95.000000,100.000000,115.000000,43.979467,91.666667,7.142857,0.000000,0.000000,5.833333,20.731707,36.096876,31.534005,103,121,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
isengard_orc_warg_ravager_v2,[Isengard] Orc Warg Ravager,isengard,21.000000,Cavalry,cavalry,1,1.000000,1.000000,138.000000,41.500000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_albino,,110.000000,125.000000,160.000000,48.432095,75.000000,7.142857,0.000000,0.000000,7.916667,31.707317,35.823190,32.620950,104,119,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
kharaghul_raider,[Rhûn] Kharaghûl Raider,khuzait,21.000000,Cavalry,cavalry,1,1.000000,1.000000,131.000000,31.250000,195.000000,1.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,105.000000,138.000000,160.000000,32.418257,32.500000,7.142857,62.500000,16.666667,71.279412,31.707317,35.607938,38.785023,105,99,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gundabad_tracker,[Gundabad] Pale Uruk Fang Rider,gundabad,36.000000,Cavalry,cavalry,5,1.000000,1.000000,185.000000,40.750000,450.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,warg_dark,,155.000000,265.000000,305.000000,47.260350,75.000000,7.142857,0.000000,0.000000,19.583333,67.073171,35.237318,36.855505,106,106,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_arn_hill_knight,[Gondor] Arndir Hill-Knight,gondor,41.000000,Cavalry,cavalry,1,0.000000,1.000000,157.000000,45.950000,0.000000,0.000000,25.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,175.000000,325.000000,345.000000,55.384444,0.000000,0.000000,31.250000,8.333333,74.093137,76.829268,34.775555,42.912685,107,84,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_arn_knight,[Gondor] Arndir Knight,gondor,31.000000,Cavalry,cavalry,1,0.000000,1.000000,157.000000,45.950000,0.000000,0.000000,25.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,135.000000,215.000000,255.000000,55.384444,0.000000,0.000000,31.250000,8.333333,64.926471,54.878049,34.775555,39.800896,107,97,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
gondor_arn_vet_knight,[Gondor] Arndir Veteran Knight,gondor,36.000000,Cavalry,cavalry,1,0.000000,1.000000,157.000000,45.950000,0.000000,0.000000,25.000000,10.000000,50.000000,60.000000,26.000000,26.000000,t2_empire_horse,,155.000000,275.000000,305.000000,55.384444,0.000000,0.000000,31.250000,8.333333,69.926471,67.073171,34.775555,41.520408,107,91,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
darkhun_horseman,[Rhûn] Darkhûn Horseman,khuzait,21.000000,Cavalry,cavalry,1,1.000000,1.000000,85.000000,21.850000,350.000000,8.000000,50.000000,20.000000,65.000000,73.000000,20.000000,20.000000,t3_aserai_horse,,105.000000,138.000000,160.000000,17.732396,58.333333,57.142857,62.500000,16.666667,71.279412,31.707317,34.640007,38.010678,110,103,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
harad_camel_lancer,[Harad] Camel Lancer,aserai,26.000000,Cavalry,cavalry,1,1.000000,1.000000,149.000000,40.450000,195.000000,1.000000,10.000000,30.000000,48.000000,67.000000,24.000000,24.000000,war_camel,,115.000000,175.000000,205.000000,46.791653,32.500000,7.142857,12.500000,25.000000,63.529412,42.682927,33.627969,37.523609,111,105,true,arithmetic_mean_across_rosters_and_within_slot_alternatives,xml_structural,false,defensive_role_scores_v2_candidate
