troop_id,tree_root_id,upgrade_depth,tree_tier,upgrade_path,line_status,line_status_corrected,name,level,occupation,culture,default_group,has_upgrade_targets
glover_bushranger,glover_volunteer,6,6,glover_volunteer|glover_levy|glover_footman|glover_man_at_arms|glover_warrior|glover_bushranger,main_or_minor_line,main_or_minor_line,Glover Bushranger,31.0,Soldier,battania,Infantry,False
glover_footman,glover_volunteer,3,3,glover_volunteer|glover_levy|glover_footman,main_or_minor_line,main_or_minor_line,Glover Footman,16.0,Soldier,battania,Infantry,True
glover_horseman,glover_volunteer,5,5,glover_volunteer|glover_levy|glover_footman|glover_rider|glover_horseman,main_or_minor_line,main_or_minor_line,Glover Horseman,26.0,Soldier,battania,Cavalry,False
glover_levy,glover_volunteer,2,2,glover_volunteer|glover_levy,main_or_minor_line,main_or_minor_line,Glover Levy,11.0,Soldier,battania,Infantry,True
glover_man_at_arms,glover_volunteer,4,4,glover_volunteer|glover_levy|glover_footman|glover_man_at_arms,main_or_minor_line,main_or_minor_line,Glover Man at Arms,21.0,Soldier,battania,Infantry,True
glover_rider,glover_volunteer,4,4,glover_volunteer|glover_levy|glover_footman|glover_rider,main_or_minor_line,main_or_minor_line,Glover Rider,21.0,Soldier,battania,Cavalry,True
glover_veteran_archer,glover_volunteer,5,5,glover_volunteer|glover_levy|glover_footman|glover_archer|glover_veteran_archer,main_or_minor_line,main_or_minor_line,Glover Veteran Archer,26.0,Soldier,battania,Ranged,False
glover_volunteer,glover_volunteer,1,1,glover_volunteer,main_or_minor_line,main_or_minor_line,Glover Recruit,6.0,Soldier,battania,Infantry,True
glover_warrior,glover_volunteer,5,5,glover_volunteer|glover_levy|glover_footman|glover_man_at_arms|glover_warrior,main_or_minor_line,main_or_minor_line,Glover Warrior,26.0,Soldier,battania,Infantry,True
goldcloak_archer,crownlands_recruit,3,3,crownlands_recruit|crownlands_bowman|goldcloak_archer,main_or_minor_line,main_or_minor_line,Gold Cloak Archer,16.0,Soldier,crownlands,Ranged,True
goldcloak_captain,crownlands_recruit,5,5,crownlands_recruit|crownlands_levy|goldcloak_soldier|goldcloak_rider|goldcloak_captain,main_or_minor_line,main_or_minor_line,Gold Cloak Captain,26.0,Soldier,crownlands,Cavalry,False
goldcloak_elite_archer,crownlands_recruit,4,4,crownlands_recruit|crownlands_bowman|goldcloak_archer|goldcloak_elite_archer,main_or_minor_line,main_or_minor_line,Gold Cloak Elite Archer,21.0,Soldier,crownlands,Ranged,True
goldcloak_master_archer,crownlands_recruit,5,5,crownlands_recruit|crownlands_bowman|goldcloak_archer|goldcloak_elite_archer|goldcloak_master_archer,main_or_minor_line,main_or_minor_line,Gold Cloak Sniper,26.0,Soldier,crownlands,Ranged,False
goldcloak_officer,crownlands_recruit,4,4,crownlands_recruit|crownlands_levy|goldcloak_soldier|goldcloak_officer,main_or_minor_line,main_or_minor_line,Gold Cloak Petty Officer,21.0,Soldier,crownlands,Infantry,True
goldcloak_rider,crownlands_recruit,4,4,crownlands_recruit|crownlands_levy|goldcloak_soldier|goldcloak_rider,main_or_minor_line,main_or_minor_line,Gold Cloak Rider,21.0,Soldier,crownlands,Cavalry,True
goldcloak_soldier,crownlands_recruit,3,3,crownlands_recruit|crownlands_levy|goldcloak_soldier,main_or_minor_line,main_or_minor_line,Gold Cloak Soldier,16.0,Soldier,crownlands,Infantry,True
golden_crossbowman,golden_recruit,2,2,golden_recruit|golden_crossbowman,main_or_minor_line,main_or_minor_line,Goldenmark Marksmen,16.0,Soldier,volantine,Ranged,True
golden_elite_pikeman,golden_recruit,5,5,golden_recruit|golden_infantryman|golden_rider|golden_horseman|golden_elite_pikeman,main_or_minor_line,main_or_minor_line,Golden Company Mahout,31.0,Soldier,volantine,Cavalry,False
golden_horseman,golden_recruit,4,4,golden_recruit|golden_infantryman|golden_rider|golden_horseman,main_or_minor_line,main_or_minor_line,Golden Company Elephant Rider,26.0,Soldier,volantine,Cavalry,True
golden_infantryman,golden_recruit,2,2,golden_recruit|golden_infantryman,main_or_minor_line,main_or_minor_line,Golden Company Giltblade Warriors,16.0,Soldier,volantine,Infantry,True
golden_master_crossbowman,golden_recruit,4,4,golden_recruit|golden_crossbowman|golden_veteran_crossbowman|golden_master_crossbowman,main_or_minor_line,main_or_minor_line,Gilded Bolt Rangers,26.0,Soldier,volantine,Ranged,False
golden_pikeman,golden_recruit,4,4,golden_recruit|golden_infantryman|golden_spearman|golden_pikeman,main_or_minor_line,main_or_minor_line,Golden Company Gilt Pike Wardens,26.0,Soldier,volantine,Infantry,False
golden_recruit,golden_recruit,1,1,golden_recruit,main_or_minor_line,main_or_minor_line,Golden Company Recruit,11.0,Soldier,volantine,Infantry,True
golden_rider,golden_recruit,3,3,golden_recruit|golden_infantryman|golden_rider,main_or_minor_line,main_or_minor_line,Golden Steed Riders,21.0,Soldier,volantine,Cavalry,True
golden_spearman,golden_recruit,3,3,golden_recruit|golden_infantryman|golden_spearman,main_or_minor_line,main_or_minor_line,Golden Company Aurum Spearbearers,21.0,Soldier,volantine,Infantry,True
golden_veteran_crossbowman,golden_recruit,3,3,golden_recruit|golden_crossbowman|golden_veteran_crossbowman,main_or_minor_line,main_or_minor_line,Gleaming Shaft Marksmen,21.0,Soldier,volantine,Ranged,True
grafton_crossbowman,grafton_recruit,4,4,grafton_recruit|grafton_levy|grafton_footman|grafton_crossbowman,main_or_minor_line,main_or_minor_line,Grafton Archer,21.0,Soldier,vale,Ranged,True
grafton_elite_crossbowman,grafton_recruit,5,5,grafton_recruit|grafton_levy|grafton_footman|grafton_crossbowman|grafton_elite_crossbowman,main_or_minor_line,main_or_minor_line,Grafton Elite Archer,26.0,Soldier,vale,Ranged,False
grafton_flameknight,grafton_recruit,6,6,grafton_recruit|grafton_levy|grafton_footman|grafton_man_at_arms|grafton_houseguard|grafton_flameknight,main_or_minor_line,main_or_minor_line,Grafton Flaming Knight,31.0,Soldier,vale,Infantry,False
grafton_footman,grafton_recruit,3,3,grafton_recruit|grafton_levy|grafton_footman,main_or_minor_line,main_or_minor_line,Grafton Footman,16.0,Soldier,vale,Infantry,True
grafton_horseman,grafton_recruit,5,5,grafton_recruit|grafton_levy|grafton_footman|grafton_rider|grafton_horseman,main_or_minor_line,main_or_minor_line,Grafton Horseman,26.0,Soldier,vale,Cavalry,False
grafton_houseguard,grafton_recruit,5,5,grafton_recruit|grafton_levy|grafton_footman|grafton_man_at_arms|grafton_houseguard,main_or_minor_line,main_or_minor_line,Grafton House Guard,26.0,Soldier,vale,Infantry,True
grafton_levy,grafton_recruit,2,2,grafton_recruit|grafton_levy,main_or_minor_line,main_or_minor_line,Grafton Levy,11.0,Soldier,vale,Infantry,True
grafton_man_at_arms,grafton_recruit,4,4,grafton_recruit|grafton_levy|grafton_footman|grafton_man_at_arms,main_or_minor_line,main_or_minor_line,Grafton Man at Arms,21.0,Soldier,vale,Infantry,True
grafton_recruit,grafton_recruit,1,1,grafton_recruit,main_or_minor_line,main_or_minor_line,Grafton Recruit,6.0,Soldier,vale,Infantry,True
grafton_rider,grafton_recruit,4,4,grafton_recruit|grafton_levy|grafton_footman|grafton_rider,main_or_minor_line,main_or_minor_line,Grafton Rider,21.0,Soldier,vale,Cavalry,True
greyjoy_archer,greyjoy_recruit,4,4,greyjoy_recruit|greyjoy_footman|greyjoy_soldier|greyjoy_archer,main_or_minor_line,main_or_minor_line,Greyjoy Archer,21.0,Soldier,sturgia,Ranged,True
greyjoy_fingerdancer,greyjoy_recruit,5,5,greyjoy_recruit|greyjoy_footman|greyjoy_soldier|greyjoy_houseguard|greyjoy_fingerdancer,main_or_minor_line,main_or_minor_line,Greyjoy Finger Dancer,26.0,Soldier,sturgia,Infantry,False
greyjoy_footman,greyjoy_recruit,2,2,greyjoy_recruit|greyjoy_footman,main_or_minor_line,main_or_minor_line,Greyjoy Footman,11.0,Soldier,sturgia,Infantry,True
greyjoy_horseman,greyjoy_recruit,5,5,greyjoy_recruit|greyjoy_footman|greyjoy_soldier|greyjoy_rider|greyjoy_horseman,main_or_minor_line,main_or_minor_line,Greyjoy Horseman,26.0,Soldier,sturgia,Cavalry,False
greyjoy_houseguard,greyjoy_recruit,4,4,greyjoy_recruit|greyjoy_footman|greyjoy_soldier|greyjoy_houseguard,main_or_minor_line,main_or_minor_line,Greyjoy Deckman,21.0,Soldier,sturgia,Infantry,True
greyjoy_marksman,greyjoy_recruit,5,5,greyjoy_recruit|greyjoy_footman|greyjoy_soldier|greyjoy_archer|greyjoy_marksman,main_or_minor_line,main_or_minor_line,Greyjoy Marksman,26.0,Soldier,sturgia,Ranged,True
greyjoy_recruit,greyjoy_recruit,1,1,greyjoy_recruit,main_or_minor_line,main_or_minor_line,Greyjoy Deckhand,6.0,Soldier,sturgia,Infantry,True
greyjoy_rider,greyjoy_recruit,4,4,greyjoy_recruit|greyjoy_footman|greyjoy_soldier|greyjoy_rider,main_or_minor_line,main_or_minor_line,Greyjoy Rider,21.0,Soldier,sturgia,Cavalry,True
greyjoy_sniper,greyjoy_recruit,6,6,greyjoy_recruit|greyjoy_footman|greyjoy_soldier|greyjoy_archer|greyjoy_marksman|greyjoy_sniper,main_or_minor_line,main_or_minor_line,Greyjoy Sniper,31.0,Soldier,sturgia,Ranged,False
greyjoy_soldier,greyjoy_recruit,3,3,greyjoy_recruit|greyjoy_footman|greyjoy_soldier,main_or_minor_line,main_or_minor_line,Greyjoy Soldier,16.0,Soldier,sturgia,Infantry,True
guard_of_the_crossing,frey_recruit,5,5,frey_recruit|frey_levy|frey_cutthroat|frey_man_at_arms|guard_of_the_crossing,main_or_minor_line,main_or_minor_line,Guard of the Crossing,26.0,Soldier,river,Infantry,False
guardians_tier_1,guardians_tier_1,1,1,guardians_tier_1,main_or_minor_line,main_or_minor_line,Guardian Recruit,11.0,Soldier,empire,Ranged,True
guardians_tier_2,guardians_tier_1,2,2,guardians_tier_1|guardians_tier_2,main_or_minor_line,main_or_minor_line,Expert Guardian,16.0,Soldier,empire,Ranged,True
guardians_tier_3,guardians_tier_1,3,3,guardians_tier_1|guardians_tier_2|guardians_tier_3,main_or_minor_line,main_or_minor_line,Veteran Guardian,21.0,Soldier,empire,Ranged,False
harlaw_archer,harlaw_recruit,4,4,harlaw_recruit|harlaw_levy|harlaw_footman|harlaw_archer,main_or_minor_line,main_or_minor_line,Harlaw Archer,21.0,Soldier,sturgia,Ranged,True
harlaw_captain,harlaw_recruit,6,6,harlaw_recruit|harlaw_levy|harlaw_footman|harlaw_seaman|harlaw_chief_mate|harlaw_captain,main_or_minor_line,main_or_minor_line,Harlaw Captain,31.0,Soldier,sturgia,Infantry,False
harlaw_chief_mate,harlaw_recruit,5,5,harlaw_recruit|harlaw_levy|harlaw_footman|harlaw_seaman|harlaw_chief_mate,main_or_minor_line,main_or_minor_line,Harlaw Chief Mate,26.0,Soldier,sturgia,Infantry,True
harlaw_footman,harlaw_recruit,3,3,harlaw_recruit|harlaw_levy|harlaw_footman,main_or_minor_line,main_or_minor_line,Harlaw Footman,16.0,Soldier,sturgia,Infantry,True
harlaw_horseman,harlaw_recruit,5,5,harlaw_recruit|harlaw_levy|harlaw_footman|harlaw_rider|harlaw_horseman,main_or_minor_line,main_or_minor_line,Harlaw Raider,26.0,Soldier,sturgia,Cavalry,False
harlaw_levy,harlaw_recruit,2,2,harlaw_recruit|harlaw_levy,main_or_minor_line,main_or_minor_line,Harlaw Levy,11.0,Soldier,sturgia,Infantry,True
harlaw_longbowman,harlaw_recruit,5,5,harlaw_recruit|harlaw_levy|harlaw_footman|harlaw_archer|harlaw_longbowman,main_or_minor_line,main_or_minor_line,Harlaw Longbowman,26.0,Soldier,sturgia,Ranged,False
harlaw_recruit,harlaw_recruit,1,1,harlaw_recruit,main_or_minor_line,main_or_minor_line,Harlaw Deckhand,6.0,Soldier,sturgia,Infantry,True
harlaw_rider,harlaw_recruit,4,4,harlaw_recruit|harlaw_levy|harlaw_footman|harlaw_rider,main_or_minor_line,main_or_minor_line,Harlaw Scout,21.0,Soldier,sturgia,Cavalry,True
harlaw_seaman,harlaw_recruit,4,4,harlaw_recruit|harlaw_levy|harlaw_footman|harlaw_seaman,main_or_minor_line,main_or_minor_line,Harlaw Seaman,21.0,Soldier,sturgia,Infantry,True
hidden_hand_tier_1,hidden_hand_tier_1,1,1,hidden_hand_tier_1,main_or_minor_line,main_or_minor_line,Hidden Pawn,11.0,Soldier,empire,Infantry,True
hidden_hand_tier_2,hidden_hand_tier_1,2,2,hidden_hand_tier_1|hidden_hand_tier_2,main_or_minor_line,main_or_minor_line,Hidden Soldati,16.0,Soldier,empire,Infantry,True
hidden_hand_tier_3,hidden_hand_tier_1,3,3,hidden_hand_tier_1|hidden_hand_tier_2|hidden_hand_tier_3,main_or_minor_line,main_or_minor_line,Puppeteer,21.0,Soldier,empire,Infantry,False
hightower_cavalry,hightower_recruit,5,5,hightower_recruit|hightower_levy|hightower_soldier|hightower_horseman|hightower_cavalry,main_or_minor_line,main_or_minor_line,Hightower Cavalry,26.0,Soldier,reach,Cavalry,False
hightower_crossbowman,hightower_recruit,4,4,hightower_recruit|hightower_levy|hightower_soldier|hightower_crossbowman,main_or_minor_line,main_or_minor_line,Hightower Crossbowman,21.0,Soldier,reach,Ranged,True
hightower_guard,hightower_recruit,4,4,hightower_recruit|hightower_levy|hightower_soldier|hightower_guard,main_or_minor_line,main_or_minor_line,Hightower Guard,21.0,Soldier,reach,Infantry,True
hightower_guardian,hightower_recruit,5,5,hightower_recruit|hightower_levy|hightower_soldier|hightower_guard|hightower_guardian,main_or_minor_line,main_or_minor_line,Hightower Captain,26.0,Soldier,reach,Infantry,True
hightower_horseman,hightower_recruit,4,4,hightower_recruit|hightower_levy|hightower_soldier|hightower_horseman,main_or_minor_line,main_or_minor_line,Hightower Horseman,21.0,Soldier,reach,Cavalry,True
hightower_levy,hightower_recruit,2,2,hightower_recruit|hightower_levy,main_or_minor_line,main_or_minor_line,Hightower Levy,11.0,Soldier,reach,Infantry,True
hightower_marksman,hightower_recruit,5,5,hightower_recruit|hightower_levy|hightower_soldier|hightower_crossbowman|hightower_marksman,main_or_minor_line,main_or_minor_line,Hightower Marksmen,26.0,Soldier,reach,Ranged,False
hightower_recruit,hightower_recruit,1,1,hightower_recruit,main_or_minor_line,main_or_minor_line,Hightower Recruit,6.0,Soldier,reach,Infantry,True
hightower_soldier,hightower_recruit,3,3,hightower_recruit|hightower_levy|hightower_soldier,main_or_minor_line,main_or_minor_line,Hightower Soldier,16.0,Soldier,reach,Infantry,True
ibbenese_footman,ibbenese_recruit,2,2,ibbenese_recruit|ibbenese_footman,main_or_minor_line,main_or_minor_line,Ibbenese Footman,11.0,Soldier,ibbenese,Infantry,True
ibbenese_horseman,ibbenese_recruit,5,5,ibbenese_recruit|ibbenese_footman|ibbenese_tracker|ibbenese_rider|ibbenese_horseman,main_or_minor_line,main_or_minor_line,Ibbenese Horseman,26.0,Soldier,ibbenese,Cavalry,False
ibbenese_hunter,ibbenese_recruit,4,4,ibbenese_recruit|ibbenese_footman|ibbenese_tracker|ibbenese_hunter,main_or_minor_line,main_or_minor_line,Ibbenese Hunter,21.0,Soldier,ibbenese,Ranged,True
ibbenese_mariner,ibbenese_noble_recruit,4,4,ibbenese_noble_recruit|ibbenese_rower|ibbenese_sailor|ibbenese_mariner,main_or_minor_line,main_or_minor_line,Ibbenese Mariner,26.0,Soldier,ibbenese,Infantry,True
ibbenese_master_huntsman,ibbenese_recruit,5,5,ibbenese_recruit|ibbenese_footman|ibbenese_tracker|ibbenese_hunter|ibbenese_master_huntsman,main_or_minor_line,main_or_minor_line,Ibbenese Master Huntsman,26.0,Soldier,ibbenese,Ranged,False
ibbenese_navigator,ibbenese_noble_recruit,5,5,ibbenese_noble_recruit|ibbenese_rower|ibbenese_sailor|ibbenese_mariner|ibbenese_navigator,main_or_minor_line,main_or_minor_line,Ibbenese Navigator,31.0,Soldier,ibbenese,Infantry,False
ibbenese_noble_recruit,ibbenese_noble_recruit,1,1,ibbenese_noble_recruit,main_or_minor_line,main_or_minor_line,Ibbenese Deckhand,11.0,Soldier,ibbenese,Infantry,True
ibbenese_recruit,ibbenese_recruit,1,1,ibbenese_recruit,main_or_minor_line,main_or_minor_line,Ibbenese Recruit,6.0,Soldier,ibbenese,Infantry,True
ibbenese_rider,ibbenese_recruit,4,4,ibbenese_recruit|ibbenese_footman|ibbenese_tracker|ibbenese_rider,main_or_minor_line,main_or_minor_line,Ibbenese Rider,21.0,Soldier,ibbenese,Cavalry,True
ibbenese_rower,ibbenese_noble_recruit,2,2,ibbenese_noble_recruit|ibbenese_rower,main_or_minor_line,main_or_minor_line,Ibbenese Rower,16.0,Soldier,ibbenese,Infantry,True
ibbenese_sailor,ibbenese_noble_recruit,3,3,ibbenese_noble_recruit|ibbenese_rower|ibbenese_sailor,main_or_minor_line,main_or_minor_line,Ibbenese Sailor,21.0,Soldier,ibbenese,Infantry,True
ibbenese_timberman,ibbenese_recruit,5,5,ibbenese_recruit|ibbenese_footman|ibbenese_tracker|ibbenese_warrior|ibbenese_timberman,main_or_minor_line,main_or_minor_line,Ibbenese Timberman,26.0,Soldier,ibbenese,Infantry,False
ibbenese_tracker,ibbenese_recruit,3,3,ibbenese_recruit|ibbenese_footman|ibbenese_tracker,main_or_minor_line,main_or_minor_line,Ibbenese Tracker,16.0,Soldier,ibbenese,Infantry,True
ibbenese_warrior,ibbenese_recruit,4,4,ibbenese_recruit|ibbenese_footman|ibbenese_tracker|ibbenese_warrior,main_or_minor_line,main_or_minor_line,Ibbenese Warrior,21.0,Soldier,ibbenese,Infantry,True
ibbenese_whaler,ibbenese_recruit,5,5,ibbenese_recruit|ibbenese_footman|ibbenese_tracker|ibbenese_warrior|ibbenese_whaler,main_or_minor_line,main_or_minor_line,Ibbenese Whaler,26.0,Soldier,ibbenese,Infantry,False
imperial_archer,imperial_recruit,2,2,imperial_recruit|imperial_archer,main_or_minor_line,main_or_minor_line,Imperial Archer,11.0,Soldier,empire,Ranged,True
imperial_cataphract,imperial_vigla_recruit,4,4,imperial_vigla_recruit|imperial_equite|imperial_heavy_horseman|imperial_cataphract,noble_line,noble_line,Imperial Cataphract,26.0,Soldier,empire,Cavalry,True
imperial_crossbowman,imperial_recruit,4,4,imperial_recruit|imperial_archer|imperial_trained_archer|imperial_crossbowman,main_or_minor_line,main_or_minor_line,Imperial Crossbowman,21.0,Soldier,empire,Ranged,True
imperial_elite_cataphract,imperial_vigla_recruit,5,5,imperial_vigla_recruit|imperial_equite|imperial_heavy_horseman|imperial_cataphract|imperial_elite_cataphract,noble_line,noble_line,Imperial Elite Cataphract,31.0,Soldier,empire,Cavalry,False
imperial_elite_menavliaton,imperial_menavliaton,2,2,imperial_menavliaton|imperial_elite_menavliaton,main_or_minor_line,main_or_minor_line,Imperial Elite Menavliaton,26.0,Soldier,empire,Infantry,False
imperial_equite,imperial_vigla_recruit,2,2,imperial_vigla_recruit|imperial_equite,noble_line,noble_line,Imperial Equite,16.0,Soldier,empire,Cavalry,True
imperial_heavy_horseman,imperial_vigla_recruit,3,3,imperial_vigla_recruit|imperial_equite|imperial_heavy_horseman,noble_line,noble_line,Imperial Heavy Horseman,21.0,Soldier,empire,Cavalry,True
imperial_menavliaton,imperial_menavliaton,1,1,imperial_menavliaton,main_or_minor_line,main_or_minor_line,Imperial Menavliaton,21.0,Soldier,empire,Infantry,True
imperial_palatine_guard,imperial_recruit,5,5,imperial_recruit|imperial_archer|imperial_trained_archer|imperial_veteran_archer|imperial_palatine_guard,main_or_minor_line,main_or_minor_line,Imperial Palatine Guard,26.0,Soldier,empire,Ranged,False
imperial_recruit,imperial_recruit,1,1,imperial_recruit,main_or_minor_line,main_or_minor_line,Imperial Recruit,6.0,Soldier,empire,Infantry,True
imperial_sergeant_crossbowman,imperial_recruit,5,5,imperial_recruit|imperial_archer|imperial_trained_archer|imperial_crossbowman|imperial_sergeant_crossbowman,main_or_minor_line,main_or_minor_line,Imperial Sergeant Crossbowman,26.0,Soldier,empire,Ranged,False
imperial_trained_archer,imperial_recruit,3,3,imperial_recruit|imperial_archer|imperial_trained_archer,main_or_minor_line,main_or_minor_line,Imperial Trained Archer,16.0,Soldier,empire,Ranged,True
imperial_veteran_archer,imperial_recruit,4,4,imperial_recruit|imperial_archer|imperial_trained_archer|imperial_veteran_archer,main_or_minor_line,main_or_minor_line,Imperial Veteran Archer,21.0,Soldier,empire,Ranged,True
imperial_vigla_recruit,imperial_vigla_recruit,1,1,imperial_vigla_recruit,noble_line,noble_line,Imperial Vigla Recruit,11.0,Soldier,empire,Infantry,True
jawwal_tier_1,jawwal_tier_1,1,1,jawwal_tier_1,main_or_minor_line,main_or_minor_line,Jawwal Recruit,11.0,Soldier,aserai,Infantry,True
jawwal_tier_2,jawwal_tier_1,2,2,jawwal_tier_1|jawwal_tier_2,main_or_minor_line,main_or_minor_line,Jawwal Camel Rider,16.0,Soldier,aserai,Cavalry,True
jawwal_tier_3,jawwal_tier_1,3,3,jawwal_tier_1|jawwal_tier_2|jawwal_tier_3,main_or_minor_line,main_or_minor_line,Jawwal Bedouin,21.0,Soldier,aserai,Cavalry,False
karakhuzaits_tier_1,karakhuzaits_tier_1,1,1,karakhuzaits_tier_1,main_or_minor_line,main_or_minor_line,Karakhergit Nomad,11.0,Soldier,khuzait,HorseArcher,True
karakhuzaits_tier_2,karakhuzaits_tier_1,2,2,karakhuzaits_tier_1|karakhuzaits_tier_2,main_or_minor_line,main_or_minor_line,Karakhergit Rider,16.0,Soldier,khuzait,HorseArcher,True
karakhuzaits_tier_3,karakhuzaits_tier_1,3,3,karakhuzaits_tier_1|karakhuzaits_tier_2|karakhuzaits_tier_3,main_or_minor_line,main_or_minor_line,Karakhergit Elder,21.0,Soldier,khuzait,HorseArcher,False
karstark_archer,karstark_volunteer,4,4,karstark_volunteer|freehouses_levy|karstark_soldier|karstark_archer,main_or_minor_line,main_or_minor_line,Karstark Archer,21.0,Soldier,battania,Ranged,True
karstark_brute,karstark_volunteer,5,5,karstark_volunteer|freehouses_levy|karstark_soldier|karstark_ruffian|karstark_brute,main_or_minor_line,main_or_minor_line,Karstark House Guard,26.0,Soldier,battania,Infantry,True
karstark_elite_archer,karstark_volunteer,5,5,karstark_volunteer|freehouses_levy|karstark_soldier|karstark_archer|karstark_elite_archer,main_or_minor_line,main_or_minor_line,Karstark Elite Archer,26.0,Soldier,battania,Ranged,False
karstark_loyalist,karstark_volunteer,6,6,karstark_volunteer|freehouses_levy|karstark_soldier|karstark_ruffian|karstark_brute|karstark_loyalist,main_or_minor_line,main_or_minor_line,Karstark Loyalist,31.0,Soldier,battania,Infantry,False
karstark_outrider,karstark_volunteer,4,4,karstark_volunteer|freehouses_levy|karstark_soldier|karstark_outrider,main_or_minor_line,main_or_minor_line,Karstark Outrider,21.0,Soldier,battania,Cavalry,True
karstark_ruffian,karstark_volunteer,4,4,karstark_volunteer|freehouses_levy|karstark_soldier|karstark_ruffian,main_or_minor_line,main_or_minor_line,Karstark Spearman,21.0,Soldier,battania,Infantry,True
karstark_shock_cavalry,karstark_volunteer,5,5,karstark_volunteer|freehouses_levy|karstark_soldier|karstark_outrider|karstark_shock_cavalry,main_or_minor_line,main_or_minor_line,Karstark Shock Cavalry,26.0,Soldier,battania,Cavalry,False
karstark_soldier,karstark_volunteer,3,3,karstark_volunteer|freehouses_levy|karstark_soldier,main_or_minor_line,main_or_minor_line,Karstark Brute,16.0,Soldier,battania,Infantry,True
karstark_volunteer,karstark_volunteer,1,1,karstark_volunteer,main_or_minor_line,main_or_minor_line,Karstark Recruit,6.0,Soldier,battania,Infantry,True
khuzait_archer,khuzait_nomad,4,4,khuzait_nomad|khuzait_footman|khuzait_hunter|khuzait_archer,main_or_minor_line,main_or_minor_line,Khuzait Archer,21.0,Soldier,khuzait,Ranged,True
khuzait_darkhan,khuzait_nomad,5,5,khuzait_nomad|khuzait_footman|khuzait_spearman|khuzait_spear_infantry|khuzait_darkhan,main_or_minor_line,main_or_minor_line,Khuzait Darkhan,26.0,Soldier,khuzait,Infantry,False
khuzait_footman,khuzait_nomad,2,2,khuzait_nomad|khuzait_footman,main_or_minor_line,main_or_minor_line,Khuzait Footman,11.0,Soldier,khuzait,Infantry,True
khuzait_heavy_horse_archer,khuzait_nomad,5,5,khuzait_nomad|khuzait_tribal_warrior|khuzait_raider|khuzait_horse_archer|khuzait_heavy_horse_archer,main_or_minor_line,main_or_minor_line,Khuzait Heavy Horse Archer,26.0,Soldier,khuzait,HorseArcher,False
khuzait_heavy_lancer,khuzait_nomad,5,5,khuzait_nomad|khuzait_tribal_warrior|khuzait_horseman|khuzait_lancer|khuzait_heavy_lancer,main_or_minor_line,main_or_minor_line,Khuzait Heavy Lancer,26.0,Soldier,khuzait,Cavalry,False
khuzait_horse_archer,khuzait_nomad,4,4,khuzait_nomad|khuzait_tribal_warrior|khuzait_raider|khuzait_horse_archer,main_or_minor_line,main_or_minor_line,Khuzait Horse Archer,21.0,Soldier,khuzait,HorseArcher,True
khuzait_horseman,khuzait_nomad,3,3,khuzait_nomad|khuzait_tribal_warrior|khuzait_horseman,main_or_minor_line,main_or_minor_line,Khuzait Horseman,16.0,Soldier,khuzait,Cavalry,True
khuzait_hunter,khuzait_nomad,3,3,khuzait_nomad|khuzait_footman|khuzait_hunter,main_or_minor_line,main_or_minor_line,Khuzait Hunter,16.0,Soldier,khuzait,Ranged,True
khuzait_khans_guard,khuzait_noble_son,5,5,khuzait_noble_son|khuzait_qanqli|khuzait_torguud|khuzait_kheshig|khuzait_khans_guard,noble_line,noble_line,Khuzait Khan's Guard,31.0,Soldier,khuzait,HorseArcher,False
khuzait_kheshig,khuzait_noble_son,4,4,khuzait_noble_son|khuzait_qanqli|khuzait_torguud|khuzait_kheshig,noble_line,noble_line,Khuzait Kheshig,26.0,Soldier,khuzait,HorseArcher,True
khuzait_lancer,khuzait_nomad,4,4,khuzait_nomad|khuzait_tribal_warrior|khuzait_horseman|khuzait_lancer,main_or_minor_line,main_or_minor_line,Khuzait Lancer,21.0,Soldier,khuzait,Cavalry,True
khuzait_marksman,khuzait_nomad,5,5,khuzait_nomad|khuzait_footman|khuzait_hunter|khuzait_archer|khuzait_marksman,main_or_minor_line,main_or_minor_line,Khuzait Marksman,26.0,Soldier,khuzait,Ranged,False
khuzait_noble_son,khuzait_noble_son,1,1,khuzait_noble_son,noble_line,noble_line,Khuzait Noble's Son,11.0,Soldier,khuzait,HorseArcher,True
khuzait_nomad,khuzait_nomad,1,1,khuzait_nomad,main_or_minor_line,main_or_minor_line,Khuzait Nomad,6.0,Soldier,khuzait,Infantry,True
khuzait_qanqli,khuzait_noble_son,2,2,khuzait_noble_son|khuzait_qanqli,noble_line,noble_line,Khuzait Qanqli,16.0,Soldier,khuzait,HorseArcher,True
khuzait_raider,khuzait_nomad,3,3,khuzait_nomad|khuzait_tribal_warrior|khuzait_raider,main_or_minor_line,main_or_minor_line,Khuzait Raider,16.0,Soldier,khuzait,HorseArcher,True
khuzait_spear_infantry,khuzait_nomad,4,4,khuzait_nomad|khuzait_footman|khuzait_spearman|khuzait_spear_infantry,main_or_minor_line,main_or_minor_line,Khuzait Spear Infantry,21.0,Soldier,khuzait,Infantry,True
khuzait_spearman,khuzait_nomad,3,3,khuzait_nomad|khuzait_footman|khuzait_spearman,main_or_minor_line,main_or_minor_line,Khuzait Spearman,16.0,Soldier,khuzait,Infantry,True
khuzait_torguud,khuzait_noble_son,3,3,khuzait_noble_son|khuzait_qanqli|khuzait_torguud,noble_line,noble_line,Khuzait Torguud,21.0,Soldier,khuzait,HorseArcher,True
