item_id,item_kind,type,crafting_template,name,culture,source_xml,winner_module,load_order_rank
bolton_knight_pauldrons_with_cloak,Item,Cape,,Bolton Knight Pauldrons with Cloak,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bolton_oval_shield,Item,Shield,,Bolton Oval Shield,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bolton_plate,Item,BodyArmor,,Bolton Plate,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bolton_plate_boots,Item,LegArmor,,Bolton Plate Boots,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bolton_sallet,Item,HeadArmor,,Bolton Sallet,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bolton_shield,Item,Shield,,Bolton Shield,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bolton_spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,Bolton Spear,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bolton_sword,CraftedItem,CraftedWeapon,OneHandedSword,Bolton Sword,,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bone_crusher_mace_t3,CraftedItem,CraftedWeapon,Mace,Bone Crusher,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
bone_tunic,Item,BodyArmor,,Bone Armor,freefolk,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
boulder,Item,Thrown,,Boulder,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
boulder_projectile,Item,Thrown,,Boulder,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
bound_adarga,Item,Shield,,Wooden Adarga,aserai,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
bound_desert_round_shield,Item,Shield,,Desert Round Shield,aserai,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
bound_desert_round_sparring_shield,Item,Shield,,Desert Round Sparring Shield,aserai,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
bound_horsemans_kite_shield,Item,Shield,,Cavalry Kite Shield,,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
bowmans_flag_t2,Item,Banner,,Bowman's Flag,neutral_culture,SandBoxCore/ModuleData/items/banners.xml,SandBoxCore,2
braavosi_curiass,Item,BodyArmor,,Braavosi Curiass,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_garb,Item,BodyArmor,,Braavosi Garb,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_helmet,Item,HeadArmor,,Braavosi Helmet,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_horse_armor,Item,HorseHarness,,Braavosi Horse Armor,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_pauldrons,Item,Cape,,Braavosi Pauldrons,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_plate,Item,BodyArmor,,Braavosi Plate Armor,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_plate_gloves,Item,HandArmor,,Braavosi Plate Gloves,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_saddle,Item,HorseHarness,,Braavosi Saddle,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
braavosi_shield,Item,Shield,,Braavosi Shield,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_armor,Item,BodyArmor,,Bracken Armor,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_boots,Item,LegArmor,,Bracken Leather Boots,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_cloak,Item,Cape,,Bracken Cloak,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_cloak2,Item,Cape,,Bracken Heavy Cloak,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_garb,Item,BodyArmor,,Brown Garb,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_gloves,Item,HandArmor,,Bracken Plated Gloves,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_gorget,Item,Cape,,Bracken Studded Gorget,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_heavy_armor,Item,BodyArmor,,Bracken Plate,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_heavy_boots,Item,LegArmor,,Bracken Elite Boots,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_heavy_helmet,Item,HeadArmor,,Bracken Heavy Helmet,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_helmet,Item,HeadArmor,,Bracken Helmet,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracken_lord_armor,Item,BodyArmor,,Bracken Lord Armor,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bracketed_heater_shield,Item,Shield,,Bracketed Heater Shield,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
brass_aserai_helmet_b_closed,Item,HeadArmor,,Brass Southern Closed Helmet with Turban,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
brass_aserai_helmet_b_leather,Item,HeadArmor,,Brass Turbaned Helmet with Leather Flaps,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
brass_aserai_helmet_b_open,Item,HeadArmor,,Brass Southern Helmet with Turban,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
brass_aserai_helmet_closed,Item,HeadArmor,,Brass Southern Closed Helmet,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
brass_aserai_helmet_leather,Item,HeadArmor,,Brass Southern Helmet with Leather Flaps,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
brass_aserai_helmet_open,Item,HeadArmor,,Brass Southern Helmet,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
brass_lamellar_over_mail,Item,BodyArmor,,Bronze Lamellar over Mail,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
brass_lamellar_shoulder,Item,Cape,,Bronze Lamellar Shoulder Pieces,khuzait,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
brass_lamellar_shoulder_white,Item,Cape,,Lamellar Pauldrons,sturgia,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
brass_scale_shoulders,Item,Cape,,Decorated Scale Shoulder Guards,sturgia,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
brav_gambeson,Item,BodyArmor,,Braavosi Gambeson,empire,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brave_armor,Item,BodyArmor,,Brave Companion Armor,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brave_boots,Item,LegArmor,,Brave Companion Boots,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brave_helmet,Item,HeadArmor,,Brave Companion Helmet,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brave_scarf,Item,Cape,,Brave Companion Scarf,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brave_shoulder,Item,Cape,,Brave Companion Shoulders,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brienne_armor,Item,BodyArmor,,Brienne Armor,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brienne_boots,Item,LegArmor,,Brienne Plated Boots,stormlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brienne_gloves,Item,HandArmor,,Brienne Plated Gloves,stormlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brienne_helmet,Item,HeadArmor,,Brienne Helmet,stormlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brienne_pauldrons,Item,Cape,,Brienne Pauldrons,stormlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brienne_plate,Item,BodyArmor,,Brienne Plate,stormlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brigandine1,Item,BodyArmor,,Brigandine,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brigandine2,Item,BodyArmor,,Green Brigandine,aserai,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brightroar,CraftedItem,CraftedWeapon,TwoHandedSword,Brightroar,,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
brightroar2,CraftedItem,CraftedWeapon,TwoHandedSword,Brightroar Silver,,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
broad_arming_sword_t4,CraftedItem,CraftedWeapon,OneHandedSword,Broad Arming Sword,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
broad_falchion_sword_t3,CraftedItem,CraftedWeapon,OneHandedSword,Broad Falchion,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
broad_ild_sword_t3,CraftedItem,CraftedWeapon,OneHandedSword,Broad Ild,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
bronn_armor1,Item,BodyArmor,,Bronn Leather Armor with Mail,river,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bronn_armor2,Item,BodyArmor,,Bronn Leather Armor,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bronze_axe,CraftedItem,CraftedWeapon,TwoHandedAxe,Thenn Bronze Axe,freefolk,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bronze_shield,Item,Shield,,Thenn Bronze Shield,freefolk,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
bronze_sword,CraftedItem,CraftedWeapon,OneHandedSword,Thenn Bronze Sword,,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
buckled_wildsman_armor,Item,BodyArmor,,Buckled Mail Armor,looters,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
bull_helmet,Item,HeadArmor,,Gendry's Bull Helmet,stormlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
burlap_sack_dress,Item,BodyArmor,,Burlap Tunic,looters,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
burlap_waistcoat,Item,BodyArmor,,Burlap Waistcoat,battania,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
burning_arrows,Item,Arrows,,Burning Arrows,,NavalDLC/ModuleData/items.xml,NavalDLC,4
burning_bolts,Item,Bolts,,Burning Bolts,,NavalDLC/ModuleData/items.xml,NavalDLC,4
butter,Item,Goods,,Butter{@Plural}casks of butter{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
buttoned_leather_bracers,Item,HandArmor,,Buttoned Leather Bracers,battania,SandBoxCore/ModuleData/items/arm_armors.xml,SandBoxCore,2
camel,Item,Horse,,Camel{@Plural}camels{\@},aserai,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
camel_saddle,Item,HorseHarness,,Camel Saddle,aserai,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
camel_saddle_a,Item,HorseHarness,,Camel Saddle with Heavy Load,aserai,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
camel_saddle_b,Item,HorseHarness,,Camel Saddle with Light Load,aserai,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
camel_tournament,Item,Horse,,Camel{@Plural}camels{\@},aserai,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
campaign_banner_small,Item,Banner,,Campaign Banner Small,neutral_culture,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
cape_norse_lady,Item,Cape,,Northern Fur Cape,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
captain_sword,CraftedItem,CraftedWeapon,OneHandedSword,Nord Great Sword,nord,NavalDLC/ModuleData/naval_weapons.xml,NavalDLC,4
casterly_armor,Item,BodyArmor,,Casterly Rock Armor,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_armor2,Item,BodyArmor,,Casterly Rock Armor 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_armor_light,Item,BodyArmor,,Casterly Rock Armor Light,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_boots,Item,LegArmor,,Casterly Rock Boots,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_boots2,Item,LegArmor,,Casterly Rock Boots 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_boots_light,Item,LegArmor,,Casterly Rock Boots Light,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_boots_light2,Item,LegArmor,,Casterly Rock Boots Light 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_bracers,Item,HandArmor,,Casterly Rock Bracers,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_bracers2,Item,HandArmor,,Casterly Rock Bracers 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_bracers_gloves,Item,HandArmor,,Casterly Rock Bracers with Gloves,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_cav_helm,Item,HeadArmor,,Casterly Cavalry Helmet,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_heavy_helm,Item,HeadArmor,,Casterly Heavy Helmet,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_helm_archer,Item,HeadArmor,,Casterly Archer Helmet,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_helm_light,Item,HeadArmor,,Light Casterly Helmet,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_helm_light2,Item,HeadArmor,,Light Casterly Helmet 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_helmet,Item,HeadArmor,,Casterly Rock Helmet,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_helmet2,Item,HeadArmor,,Casterly Rock Helmet 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_pauldrons,Item,Cape,,Casterly Rock Pauldrons,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_pauldrons2,Item,Cape,,Casterly Rock Pauldrons 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_pauldrons_light,Item,Cape,,Casterly Rock Pauldrons Light,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
casterly_pauldrons_light2,Item,Cape,,Casterly Rock Pauldrons Light 2,vlandia,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cat,Item,Animal,,Cat,,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
celtic_dagger,CraftedItem,CraftedWeapon,Dagger,Highland Dagger,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
celtic_frost,Item,HorseHarness,,Fur Saddle,,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
celtic_helmet,Item,HeadArmor,,Old Guard Helmet,battania,NavalDLC/ModuleData/items.xml,NavalDLC,4
celtic_throwing_dagger,CraftedItem,CraftedWeapon,ThrowingKnife,Highland Throwing Dagger,battania,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
celtigar_armor,Item,BodyArmor,,Celtigar Leather Armor,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_axe,CraftedItem,CraftedWeapon,OneHandedAxe,Crab's Pincer,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_boots,Item,LegArmor,,Celtigar Leather Boots,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_gloves,Item,HandArmor,,Celtigar Gloves with Bracers,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_greaves,Item,HandArmor,,Celtigar Greaves,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_helmet,Item,HeadArmor,,Celtigar Helmet,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_knight_armor,Item,BodyArmor,,Celtigar Knight Armor,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_knight_helmet,Item,HeadArmor,,Celtigar Knight Helmet,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_lord_armor,Item,BodyArmor,,Celtigar Lord Armor,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_pauldrons,Item,Cape,,Celtigar Knight Pauldrons,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_pauldrons2,Item,Cape,,Celtigar Lord Pauldrons,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
celtigar_shoulders,Item,Cape,,Celtigar Leather Shoulders,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cersei_armor,Item,BodyArmor,,Cersei's Armored Dress,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cersei_crown,Item,HeadArmor,,Cersei's Crown,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cersei_dress,Item,BodyArmor,,Cersei's Dress,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cersei_red_dress,Item,BodyArmor,,Cersei's Red Dress,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cervelliere_over_arming_coif,Item,HeadArmor,,Cervelliere over Arming Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
cervelliere_over_cloth_headwrap,Item,HeadArmor,,Cervelliere over Cloth Headwrap,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
cervelliere_over_laced_coif,Item,HeadArmor,,Cervelliere over Laced Coif,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
cervelliere_over_padded_cap,Item,HeadArmor,,Cervelliere over Padded Cap,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
cerwin_armor,Item,BodyArmor,,Cerwyn Armor,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cerwin_boots,Item,LegArmor,,Cerwyn Boots,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cerwin_cloak,Item,Cape,,Cerwyn Cloak,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
cerwin_helmet,Item,HeadArmor,,Cerwyn Helmet,battania,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
chain_armor_long_tabbard,Item,BodyArmor,,Chainmail with Long Tabard,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
chain_armor_reinforcements,Item,Cape,,Chain Armor Reinforcements,bolton,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
chain_armor_short_tabbard,Item,BodyArmor,,Chainmail with Short Tabard,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
chain_barding,Item,HorseHarness,,Reinforced Chainmail Barding,vlandia,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
chain_horse_harness,Item,HorseHarness,,Chain Mail Horse Armor,,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
chainmail,Item,BodyArmor,,Chainmail,dragonstone,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
chainmail_shoulder_armor,Item,Cape,,Reinforced Mail Shoulders,vlandia,SandBoxCore/ModuleData/items/shoulder_armors.xml,SandBoxCore,2
chainmail_shoulder_armor_b,Item,Cape,,Chainmail Shoulder Guards,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
charger,Item,Horse,,Charger{@Plural}chargers{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
chariot1,Item,Horse,,Brown Horse Chariot,aserai,ROT-Content/ModuleData/items.xml,ROT-Content,6
chariot2,Item,Horse,,Advanced Brown Horse Chariot,aserai,ROT-Content/ModuleData/items.xml,ROT-Content,6
chariot3,Item,Horse,,Black Horse Chariot,aserai,ROT-Content/ModuleData/items.xml,ROT-Content,6
chariot4,Item,Horse,,Advanced Black Horse Chariot,aserai,ROT-Content/ModuleData/items.xml,ROT-Content,6
chariot5,Item,Horse,,White Horse Chariot,aserai,ROT-Content/ModuleData/items.xml,ROT-Content,6
chariot6,Item,Horse,,Advanced White Horse Chariot,aserai,ROT-Content/ModuleData/items.xml,ROT-Content,6
cheese,Item,Goods,,Cheese{@Plural}barrels of cheese{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
chicken,Item,Animal,,Chicken,,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
chivalric_kite_shield,Item,Shield,,Knights Kite Shield,vlandia,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
clay,Item,Goods,,Clay{@Plural}loads of clay{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
cleaver_2hsword_t3,CraftedItem,CraftedWeapon,TwoHandedSword,Two Handed Cleaver,vlandia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
cleaver_sword_t3,CraftedItem,CraftedWeapon,OneHandedSword,Cleaver,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
close_shields_banner_t1,Item,Banner,,Close Shields Banner,sturgia,SandBoxCore/ModuleData/items/banners.xml,SandBoxCore,2
closed_desert_helmet,Item,HeadArmor,,Spiked Helmet with Closed Turban ,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
closed_desert_helmet_with_mail,Item,HeadArmor,,Closed Steel Cap,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
closed_goggled_helmet,Item,,,Northern Closed Warlord Helmet,nord,NavalDLC/ModuleData/items.xml,NavalDLC,4
closed_head_scarf,Item,HeadArmor,,Closed Head Scarf,aserai,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
cloth_apron,Item,BodyArmor,,Cloth Apron,neutral_culture,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
cloth_headwrap,Item,HeadArmor,,Cloth Headwrap,vlandia,SandBoxCore/ModuleData/items/head_armors.xml,SandBoxCore,2
cloth_tunic,Item,BodyArmor,,Simple Cloth Tunic,vlandia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
coat_of_plates_over_mail,Item,BodyArmor,,Brigandine over Mail,vlandia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
common_armor,Item,BodyArmor,,Common Armor,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
common_barbute,Item,HeadArmor,,Common Barbute,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
common_boots,Item,LegArmor,,Common Plated Boots,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
common_bracers,Item,HandArmor,,Common Bracers,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
common_gloves,Item,HandArmor,,Common Gloves,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
common_kettle,Item,HeadArmor,,Common Kettle,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
common_pauldrons,Item,Cape,,Common Pauldrons,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
common_spangen,Item,HeadArmor,,Common Spangen,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
composite_bow,Item,Bow,,Recurve Bow,,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
composite_steppe_bow,Item,Bow,,Steppe Recurve Bow,khuzait,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
cotton,Item,Goods,,Raw Silk{@Plural}bolts of silk{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
cow,Item,Animal,,Cow{@Plural}head of cattle{\@},,SandBoxCore/ModuleData/items/horses_and_others.xml,SandBoxCore,2
crossbow_a,Item,Crossbow,,Simple Light Crossbow,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_a_blunt,Item,Crossbow,,Sparring Crossbow,vlandia,SandBoxCore/ModuleData/items/tournament_weapons.xml,SandBoxCore,2
crossbow_b,Item,Crossbow,,Heavy Crossbow,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_c,Item,Crossbow,,Arbalest,vlandia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_d,Item,Crossbow,,Hickory Crossbow,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_e,Item,Crossbow,,Light Crossbow,vlandia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_f,Item,Crossbow,,Bound Crossbow,vlandia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_g,Item,Crossbow,,Fine Light Crossbow,vlandia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_h,Item,Crossbow,,Light Peasant Crossbow,vlandia,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crossbow_i,Item,Crossbow,,Heavy Peasant Crossbow,empire,SandBoxCore/ModuleData/items/weapons.xml,SandBoxCore,2
crownlands_garb,Item,BodyArmor,,Crownlands Garb,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crownlands_halberd,CraftedItem,CraftedWeapon,TwoHandedPolearm,Crownlander Halberd,crownlands,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_armor,Item,BodyArmor,,Crude Armor,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_barbute,Item,HeadArmor,,Crude Barbute,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_bascinet,Item,HeadArmor,,Crude Bascinet,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_boots,Item,LegArmor,,Crude Boots,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_helmet,Item,HeadArmor,,Crude Helmet,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_leather_armor,Item,BodyArmor,,Crude Hide Armor,khuzait,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
crude_nasal,Item,HeadArmor,,Crude Nasalhelm,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_pauldrons,Item,Cape,,Crude Pauldrons,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
crude_spangen,Item,HeadArmor,,Crude Spangen,sea_raiders,ROT-Content/ModuleData/ROTassets.xml,ROT-Content,6
curved_round_shield,Item,Shield,,Curved Round Shield,aserai,SandBoxCore/ModuleData/items/shields.xml,SandBoxCore,2
cut_dress,Item,BodyArmor,,Frilled Dress,sturgia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
cut_dress_with_pouch,Item,BodyArmor,,Cut Dress with Pouch,sturgia,SandBoxCore/ModuleData/items/body_armors.xml,SandBoxCore,2
dagger_golden_claw,CraftedItem,CraftedWeapon,Dagger,Golden Claw,empire,NavalDLC/ModuleData/naval_weapons.xml,NavalDLC,4
dagger_jambiya,CraftedItem,CraftedWeapon,Dagger,Jambiya,sturgia,NavalDLC/ModuleData/naval_weapons.xml,NavalDLC,4
