item_id,name,item_kind,type,crafting_template,culture,modifier_group,source_xml,piece_ids,crafted_stats_reconstructed,score_usage_status
mp_aserai_noble_curved_long_sword,Heavy Scimitar,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_noble_long_sword_blade|mp_aserai_noble_long_sword_guard|mp_aserai_noble_long_sword_grip|mp_aserai_noble_long_sword_pommel,False,audit_only_no_aggressive_htk
mp_vlandian_long_sword,Long Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_long_sword_blade|mp_vlandian_long_sword_guard|mp_vlandian_long_sword_grip|mp_vlandian_long_sword_pommel,False,audit_only_no_aggressive_htk
mp_vlandian_two_handed_sword,Great Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_2hsword_blade|mp_vlandian_2hsword_guard|mp_vlandian_2hsword_grip|mp_vlandian_2hsword_pommel,False,audit_only_no_aggressive_htk
mp_aserai_two_handed_sword,Aserai Two Handed Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_two_handed_sword_blade|mp_aserai_two_handed_sword_guard|mp_aserai_two_handed_sword_grip|mp_empire_pommel_2,False,audit_only_no_aggressive_htk
mp_vlandian_noble_two_handed_sword,Noble Great Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_noble_two_handed_sword_blade|mp_vlandian_noble_two_handed_sword_guard|mp_vlandian_noble_two_handed_sword_grip|mp_vlandian_noble_two_handed_sword_pommel,False,audit_only_no_aggressive_htk
mp_western_bastard_sword,Vlandian Bastard Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_bastard_sword_blade|mp_vlandian_bastard_sword_guard|mp_vlandian_bastard_sword_handle|mp_vlandian_bastard_sword_pommel,False,audit_only_no_aggressive_htk
mp_vlandian_noble_bastard_sword,Bastard Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_noble_bastard_sword_blade|mp_vlandian_noble_bastard_sword_guard|mp_vlandian_noble_bastard_sword_handle|mp_vlandian_noble_bastard_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_short_sword,Battanian Short Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_short_sword_blade|mp_battania_short_sword_guard|mp_battania_short_sword_grip|mp_battania_short_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_cavalry_sword,Battanian Cavalry Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_sword_blade|mp_battania_sword_guard|mp_battania_sword_grip|mp_battania_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_long_sword,Battanian Longsword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_long_sword_blade|mp_battania_long_sword_guard|mp_battania_long_sword_grip|mp_battania_long_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_noble_sword,Battanian Noble Sword,CraftedItem,CraftedWeapon,OneHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_noble_sword_blade|mp_battania_long_sword_guard|mp_battania_long_sword_grip|mp_battania_long_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_cleaver,Cleaver,CraftedItem,CraftedWeapon,OneHandedSword,,,Native/ModuleData/mpitems.xml,mp_battania_cleaver_blade|mp_battania_short_sword_guard|mp_battania_bastard_sword_grip|mp_battania_bastard_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_bastard_sword,Battanian Bastard Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_bastard_sword_blade|mp_battania_bastard_sword_guard|mp_battania_bastard_sword_grip|mp_battania_bastard_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_falx,Falx,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_falx_blade|mp_battania_falx_guard|mp_battania_falx_grip|mp_battania_falx_pommel,False,audit_only_no_aggressive_htk
mp_battania_long_falx,Long Falx,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_long_falx_blade|mp_battania_long_falx_guard|mp_battania_long_falx_grip|mp_battania_long_falx_pommel,False,audit_only_no_aggressive_htk
mp_battania_polearm_falx,Rhomphaia,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_polearm_falx_blade|mp_battania_polearm_falx_guard|mp_battania_polearm_falx_handle|mp_battania_polearm_falx_pommel,False,audit_only_no_aggressive_htk
mp_default_dagger,Dagger,CraftedItem,CraftedWeapon,Dagger,neutral_culture,,Native/ModuleData/mpitems.xml,mp_dagger_blade_1|mp_battania_dagger_guard|mp_battania_dagger_grip|mp_battania_dagger_pommel,False,audit_only_no_aggressive_htk
mp_battania_two_handed_sword,Battanian Two Handed Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_2h_sword_blade|mp_battania_2h_sword_guard|mp_battania_2h_sword_grip|mp_battania_2h_sword_pommel,False,audit_only_no_aggressive_htk
mp_battania_noble_two_handed_sword,Battanian Noble Two Handed Sword,CraftedItem,CraftedWeapon,TwoHandedSword,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_2h_long_sword_blade|mp_battania_2h_long_sword_guard|mp_battania_2h_long_sword_grip|mp_battania_2h_long_sword_pommel,False,audit_only_no_aggressive_htk
mp_test_sword,Mp Testing Sword,CraftedItem,CraftedWeapon,OneHandedSword,,,Native/ModuleData/mpitems.xml,mp_test_sword_blade|mp_test_sword_guard|mp_test_sword_grip|mp_test_sword_pommel,False,audit_only_no_aggressive_htk
mp_test_twohandedsword,MP Test 2h Sword,CraftedItem,CraftedWeapon,TwoHandedSword,,,Native/ModuleData/mpitems.xml,mp_test_2hsword_blade|mp_test_2hsword_guard|mp_aserai_two_handed_sword_grip|mp_test_2hsword_pommel,False,audit_only_no_aggressive_htk
mp_vlandian_mace,Vlandian Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_mace_head|mp_vlandia_mace_handle,False,audit_only_no_aggressive_htk
mp_vlandian_cavalry_mace,Vlandian Cavalry Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_cavalry_mace_head|mp_vlandia_cavalry_mace_handle,False,audit_only_no_aggressive_htk
mp_aserai_cavalry_mace,Aserai Cavalry Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_cavalry_mace_head|mp_aserai_cavalry_mace_handle,False,audit_only_no_aggressive_htk
mp_vlandian_military_pick,Vlandian Military Sickle,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_military_pick_head|mp_vlandia_military_pick_handle,False,audit_only_no_aggressive_htk
mp_sturgia_mace,Sturgian Light Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_mace_head|mp_vlandia_mace_handle,False,audit_only_no_aggressive_htk
mp_empire_mace,Imperial Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_mace_head|mp_empire_mace_handle,False,audit_only_no_aggressive_htk
mp_empire_cavalry_mace,Imperial Cavalry Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_cavalry_mace_head|mp_empire_cavalry_mace_handle,False,audit_only_no_aggressive_htk
mp_empire_heavy_mace,Imperial Heavy Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_heavy_mace_head|mp_empire_heavy_mace_handle,False,audit_only_no_aggressive_htk
mp_battnia_heavy_mace,Battanian Heavy Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_empire_heavy_mace_head|mp_empire_heavy_mace_handle,False,audit_only_no_aggressive_htk
mp_khuzait_mace,Khuzait Infantry Club,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_mace_head|mp_test_mace_handle,False,audit_only_no_aggressive_htk
mp_khuzait_heavy_mace,Khuzait Heavy Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_heavy_mace_head|mp_khuzait_heavy_mace_handle,False,audit_only_no_aggressive_htk
mp_khuzait_cavalry_mace,Khuzait Cavalry Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_cavalry_mace_head|mp_khuzait_cavalry_mace_handle,False,audit_only_no_aggressive_htk
mp_aserai_mace,Aserai Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_mace_head|mp_aserai_mace_handle,False,audit_only_no_aggressive_htk
mp_aserai_heavy_mace,Aserai Heavy Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_heavy_mace_head|mp_aserai_heavy_mace_handle,False,audit_only_no_aggressive_htk
mp_vlandian_hammer,Hammer,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_hammer_head|mp_sturgia_hammer_handle,False,audit_only_no_aggressive_htk
mp_sturgia_twohanded_hammer,Maul,CraftedItem,CraftedWeapon,TwoHandedMace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_2hhammer_head|mp_sturgia_2hammer_handle,False,audit_only_no_aggressive_htk
mp_aserai_twohanded_mace,Twohanded Iron Mace,CraftedItem,CraftedWeapon,TwoHandedMace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_maul_head|mp_sturgia_2hammer_handle,False,audit_only_no_aggressive_htk
mp_battania_twohanded_hammer,Battanian Spiked Mace,CraftedItem,CraftedWeapon,TwoHandedMace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_2hhammer_head|mp_battania_2hammer_handle,False,audit_only_no_aggressive_htk
mp_battania_mace,Battanian Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_mace_head|mp_battania_mace_handle,False,audit_only_no_aggressive_htk
mp_test_mace,Mp Test Mace,CraftedItem,CraftedWeapon,Mace,neutral_culture,,Native/ModuleData/mpitems.xml,mp_test_mace_head|mp_test_mace_handle,False,audit_only_no_aggressive_htk
mp_test_twohandedmace,MP Test 2h Mace,CraftedItem,CraftedWeapon,TwoHandedMace,,,Native/ModuleData/mpitems.xml,mp_test_2hmace_head|mp_test_2hmace_handle,False,audit_only_no_aggressive_htk
mp_khuzait_throwing_spear,Khuzait Throwing Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_throwing_spear_blade|mp_spear_guard_15|mp_khuzait_throwing_spear_handle,False,audit_only_no_aggressive_htk
mp_khuzait_extra_throwing_spear,Khuzait Throwing Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_khuzait_extra_throwing_spear_blade|mp_spear_guard_15|mp_khuzait_throwing_spear_handle,False,audit_only_no_aggressive_htk
mp_ash_throwing_spear,Ash Throwing Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_ash_throwing_spear_blade|mp_spear_guard_4|mp_ash_throwing_spear_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
mp_ash_throwing_spear_extra,Ash Throwing Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_ash_throwing_spear_blade_extra|mp_spear_guard_4|mp_ash_throwing_spear_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
mp_battanian_throwing_axe,Battanian Throwing Axe,CraftedItem,CraftedWeapon,ThrowingAxe,battania,,Native/ModuleData/mpitems.xml,mp_battanian_throwing_axe_head|mp_battanian_throwing_axe_handle,False,audit_only_no_aggressive_htk
mp_vlandian_throwing_axe,Francesca,CraftedItem,CraftedWeapon,ThrowingAxe,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_throwing_axe_head|mp_vlandian_throwing_axe_handle,False,audit_only_no_aggressive_htk
mp_vlandian_throwing_axe_extra,Francesca,CraftedItem,CraftedWeapon,ThrowingAxe,neutral_culture,,Native/ModuleData/mpitems.xml,mp_vlandian_throwing_axe_head_extra|mp_vlandian_throwing_axe_handle,False,audit_only_no_aggressive_htk
mp_sturgia_throwing_axe,Sturgian Throwing Axe,CraftedItem,CraftedWeapon,ThrowingAxe,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_throwing_axe_head|mp_sturgia_throwing_axe_handle,False,audit_only_no_aggressive_htk
mp_sturgia_throwing_axe_captain,Sturgian Throwing Axe,CraftedItem,CraftedWeapon,ThrowingAxe,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_throwing_axe_head_captain|mp_sturgia_throwing_axe_handle,False,audit_only_no_aggressive_htk
mp_aserai_throwing_axe,Aserai Throwing Axe,CraftedItem,CraftedWeapon,ThrowingAxe,neutral_culture,,Native/ModuleData/mpitems.xml,mp_aserai_throwing_axe_head|mp_aserai_throwing_axe_handle,False,audit_only_no_aggressive_htk
mp_sturgia_harpoon,Sturgian Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_harpoon_blade|mp_sturgia_harpoon_handle,False,audit_only_no_aggressive_htk
mp_sturgia_harpoon_extra,Sturgian Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_harpoon_blade_extra|mp_sturgia_harpoon_handle,False,audit_only_no_aggressive_htk
mp_sturgia_harpoon_strong,Sturgian Heavy Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_harpoon_blade_strong|mp_sturgia_harpoon_handle,False,audit_only_no_aggressive_htk
mp_sturgia_harpoon_captain,Northern Fish Harpoon,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_harpoon_blade_captain|mp_sturgia_harpoon_handle,False,audit_only_no_aggressive_htk
mp_sturgia_harpoon_extra_captain,Northern Fish Harpoon,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_harpoon_blade_extra_captain|mp_sturgia_harpoon_handle,False,audit_only_no_aggressive_htk
mp_sturgia_harpoon_strong_captain,Reinforced Northern Fish Harpoon,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_sturgia_harpoon_blade_strong_captain|mp_sturgia_harpoon_handle,False,audit_only_no_aggressive_htk
mp_javelin,Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_javelin_blade|mp_javelin_handle,False,audit_only_no_aggressive_htk
mp_javelin_extraammo,Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_javelin_blade_extraammo|mp_javelin_handle_extraammo,False,audit_only_no_aggressive_htk
mp_javelin_captain,Javelins,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_javelin_blade_captain|mp_javelin_handle,False,audit_only_no_aggressive_htk
mp_javelin_extraammo_captain,Javelins,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_javelin_blade_extraammo_captain|mp_javelin_handle_extraammo,False,audit_only_no_aggressive_htk
mp_empire_javelin,Imperial Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_javelin_blade|mp_spear_guard_15|mp_jereed_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
mp_empire_javelin_captain,Imperial Javelins,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_javelin_blade_captain|mp_spear_guard_15|mp_jereed_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
mp_light_javelin,Light Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_light_javelin_blade|mp_light_javelin_handle,False,audit_only_no_aggressive_htk
mp_plumbata,Plumbata,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_plumbata_blade|mp_default_polearm_guard|mp_plumbata_handle|mp_default_polearm_pommel,False,audit_only_no_aggressive_htk
mp_pilum,Pila,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_pilum_blade|mp_spear_guard_7|mp_pilum_handle,False,audit_only_no_aggressive_htk
mp_pilum_extraammo,Pila,CraftedItem,CraftedWeapon,TwoHandedPolearm,neutral_culture,,Native/ModuleData/mpitems.xml,mp_pilum_blade_extraammo|mp_spear_guard_7|mp_pilum_handle_extraammo,False,audit_only_no_aggressive_htk
mp_jereed,Jereed,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_jereed_blade|mp_jereed_handle|mp_spear_pommel_12,False,audit_only_no_aggressive_htk
mp_jereed_extra,Jereed,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_jereed_blade_extra|mp_jereed_handle|mp_spear_pommel_12,False,audit_only_no_aggressive_htk
mp_jereed_captain,Jereed,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_jereed_blade_captain|mp_jereed_handle|mp_spear_pommel_12,False,audit_only_no_aggressive_htk
mp_jereed_extra_captain,Jereed,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_jereed_blade_extra_captain|mp_jereed_handle|mp_spear_pommel_12,False,audit_only_no_aggressive_htk
mp_battania_javelin,Battanian Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_javelin_blade|mp_battania_javelin_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
mp_battania_javelin_extra,Battanian Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_javelin_blade_extra|mp_battania_javelin_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
mp_battania_javelin_captain,Highland Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_javelin_blade_captain|mp_battania_javelin_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
mp_battania_javelin_extra_captain,Highland Javelin,CraftedItem,CraftedWeapon,Javelin,neutral_culture,,Native/ModuleData/mpitems.xml,mp_battania_javelin_blade_extra_captain|mp_battania_javelin_handle|mp_spear_pommel_8,False,audit_only_no_aggressive_htk
execution_axe,Execution Axe,CraftedItem,CraftedWeapon,TwoHandedAxe,,,SandBoxCore/ModuleData/items/horses_and_others.xml,axe_craft_7_head|axe_craft_6_handle,False,audit_only_no_aggressive_htk
aserai_sword_1_t2_blunt,Sparring Flyssa,CraftedItem,CraftedWeapon,OneHandedSword,aserai,,SandBoxCore/ModuleData/items/tournament_weapons.xml,aserai_blade_4_blunt|aserai_guard_1|aserai_grip_1|aserai_pommel_1,False,audit_only_no_aggressive_htk
aserai_sword_2_t2_blunt,Sparring Scimitar,CraftedItem,CraftedWeapon,OneHandedSword,aserai,,SandBoxCore/ModuleData/items/tournament_weapons.xml,aserai_blade_3_blunt|aserai_guard_6|aserai_grip_5|aserai_pommel_1,False,audit_only_no_aggressive_htk
seax_blunt,Sparring Seax,CraftedItem,CraftedWeapon,Dagger,sturgia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,dagger_blade_3_blunt|sturgian_dagger_guard_8|aserai_grip_3|khuzait_pommel_2,False,audit_only_no_aggressive_htk
eastern_spear_1_t2_blunt,Sparring Jagged Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,aserai,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_35_blunt|spear_handle_3,False,audit_only_no_aggressive_htk
khuzait_polearm_1_t4_blunt,Sparring Glaive,CraftedItem,CraftedWeapon,TwoHandedPolearm,khuzait,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_19_blunt|default_polearm_guard|spear_handle_15|default_polearm_pommel,False,audit_only_no_aggressive_htk
desert_throwing_knife_blunt,Sparring Throwing Dagger,CraftedItem,CraftedWeapon,ThrowingKnife,aserai,,SandBoxCore/ModuleData/items/tournament_weapons.xml,dagger_blade_13_blunt|aserai_dagger_guard_4|aserai_grip_8|aserai_pommel_3,False,audit_only_no_aggressive_htk
eastern_javelin_1_t2_blunt,Sparring Javelin,CraftedItem,CraftedWeapon,Javelin,khuzait,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_35_blunt|default_polearm_guard|spear_handle_9|default_polearm_pommel,False,audit_only_no_aggressive_htk
aserai_axe_2_t2_blunt,Sparring Bamboo Handled Axe,CraftedItem,CraftedWeapon,OneHandedAxe,aserai,,SandBoxCore/ModuleData/items/tournament_weapons.xml,axe_craft_30_head_blunt|axe_craft_15_handle,False,audit_only_no_aggressive_htk
battania_2haxe_1_t2_blunt,Sparring Two Handed Axe,CraftedItem,CraftedWeapon,TwoHandedAxe,battania,,SandBoxCore/ModuleData/items/tournament_weapons.xml,axe_craft_14_head_blunt|axe_craft_30_handle,False,audit_only_no_aggressive_htk
battania_2hsword_1_t2_blunt,Sparring Twohander,CraftedItem,CraftedWeapon,TwoHandedSword,battania,,SandBoxCore/ModuleData/items/tournament_weapons.xml,battania_blade_3_iron_blunt|battania_guard_8|sturgian_grip_27|sturgian_pommel_4,False,audit_only_no_aggressive_htk
battania_sword_1_t2_blunt,Sparring Broadsword,CraftedItem,CraftedWeapon,OneHandedSword,battania,,SandBoxCore/ModuleData/items/tournament_weapons.xml,battania_blade_3_blunt|battania_guard_7|cleaver_grip_3|battania_pommel_1,False,audit_only_no_aggressive_htk
empire_sword_1_t2_blunt,Sparing Spatha,CraftedItem,CraftedWeapon,OneHandedSword,empire,,SandBoxCore/ModuleData/items/tournament_weapons.xml,empire_blade_4_blunt|cleaver_guard_4|empire_grip_6|empire_pommel_1,False,audit_only_no_aggressive_htk
western_javelin_1_t2_blunt,Sparring Blunt Javelin,CraftedItem,CraftedWeapon,Javelin,,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_15_blunt|default_polearm_guard|spear_handle_2|default_polearm_pommel,False,audit_only_no_aggressive_htk
empire_lance_1_t3_blunt,Sparring Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,empire,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_23_blunt|default_polearm_guard|spear_handle_13|default_polearm_pommel,False,audit_only_no_aggressive_htk
empire_menavlion_1_t3_blunt,Sparring Menavlion,CraftedItem,CraftedWeapon,TwoHandedPolearm,empire,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_7_blunt|spear_banner_2|spear_handle_15|default_polearm_pommel,False,audit_only_no_aggressive_htk
khuzait_sword_1_t2_blunt,Sparring Saber,CraftedItem,CraftedWeapon,OneHandedSword,khuzait,,SandBoxCore/ModuleData/items/tournament_weapons.xml,khuzait_blade_7_blunt|khuzait_guard_4|khuzait_grip_7|khuzait_pommel_2,False,audit_only_no_aggressive_htk
vlandia_sword_1_t2_blunt,Sparring Arming Sword,CraftedItem,CraftedWeapon,OneHandedSword,vlandia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,vlandian_blade_1_blunt|cleaver_guard_2|vlandian_grip_2|vlandian_pommel_1,False,audit_only_no_aggressive_htk
billhook_polearm_t2_blunt,Sparring Billhook,CraftedItem,CraftedWeapon,TwoHandedPolearm,vlandia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_33_blunt|default_polearm_guard|spear_handle_4|default_polearm_pommel,False,audit_only_no_aggressive_htk
vlandia_lance_1_t3_blunt,Sparring Lance,CraftedItem,CraftedWeapon,TwoHandedPolearm,vlandia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_20_blunt|spear_handle_23,False,audit_only_no_aggressive_htk
sturgia_axe_2_t2_blunt,Sparring Galloglaich Axe,CraftedItem,CraftedWeapon,OneHandedAxe,sturgia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,axe_craft_20_head_blunt|axe_craft_2_handle,False,audit_only_no_aggressive_htk
northern_throwing_axe_1_t1_blunt,Sparring Throwing Axe,CraftedItem,CraftedWeapon,ThrowingAxe,sturgia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,axe_craft_13_head_blunt|axe_craft_11_handle,False,audit_only_no_aggressive_htk
northern_spear_1_t2_blunt,Sparring Spear,CraftedItem,CraftedWeapon,TwoHandedPolearm,sturgia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,spear_blade_15_blunt|spear_handle_6,False,audit_only_no_aggressive_htk
sturgia_sword_1_t2_blunt,Sparring Blade,CraftedItem,CraftedWeapon,OneHandedSword,sturgia,,SandBoxCore/ModuleData/items/tournament_weapons.xml,sturgian_blade_1_blunt|sturgian_guard_1|sturgian_grip_13|sturgian_pommel_7,False,audit_only_no_aggressive_htk
peasant_maul_t1,Makeshift Maul,CraftedItem,CraftedWeapon,TwoHandedMace,battania,cheap_weapon,SandBoxCore/ModuleData/items/weapons.xml,mace_head_24|spear_handle_1,False,audit_only_no_aggressive_htk
peasant_maul_t1_2,Maul,CraftedItem,CraftedWeapon,TwoHandedMace,battania,cheap_weapon,SandBoxCore/ModuleData/items/weapons.xml,mace_head_24|spear_handle_1,False,audit_only_no_aggressive_htk
peasant_pickaxe_1_t1,Pickaxe,CraftedItem,CraftedWeapon,OneHandedAxe,,cheap_weapon,SandBoxCore/ModuleData/items/weapons.xml,axe_craft_37_head|axe_craft_20_handle,False,audit_only_no_aggressive_htk
peasant_hatchet_1_t1,Hatchet,CraftedItem,CraftedWeapon,OneHandedAxe,,cheap_weapon,SandBoxCore/ModuleData/items/weapons.xml,axe_craft_32_head|axe_craft_33_handle|default_polearm_pommel,False,audit_only_no_aggressive_htk
peasant_sickle_1_t1,Sickle,CraftedItem,CraftedWeapon,OneHandedAxe,,cheap_weapon,SandBoxCore/ModuleData/items/weapons.xml,sickle_blade_1|axe_craft_33_handle|default_polearm_pommel,False,audit_only_no_aggressive_htk
peasant_hammer_1_t1,Blacksmith Hammer,CraftedItem,CraftedWeapon,Mace,,cheap_weapon,SandBoxCore/ModuleData/items/weapons.xml,blacksmith_hammer_tip_1|blacksmith_hammer_handle_1,False,audit_only_no_aggressive_htk
peasant_hammer_2_t1,Wooden Hammer,CraftedItem,CraftedWeapon,Mace,,cheap_weapon,SandBoxCore/ModuleData/items/weapons.xml,mace_head_24|blacksmith_hammer_handle_1|cleaver_pommel_4,False,audit_only_no_aggressive_htk
