item_id,name,item_kind,type,subtype,culture,weight,value,source_xml,weapon_class,stack_amount,speed_rating,missile_speed,accuracy,weapon_length,swing_damage,swing_damage_type,thrust_damage,thrust_damage_type,hit_points,shield_armor,head_armor,body_armor,arm_armor,leg_armor,horse_speed,horse_maneuver,horse_charge_damage,horse_extra_health
mp_bandit_fur_b,Fur Coat,Item,BodyArmor,,neutral_culture,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,6.0,,0.0,,,,
mp_rough_fur_armor,Rough Fur Armor,Item,BodyArmor,,neutral_culture,3.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,11.0,2.0,4.0,,,,
mp_scale_armor,Rugged Scale Armor,Item,BodyArmor,body_armor,battania,8.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,19.0,0.0,1.0,,,,
mp_empire_warrior_padded_armor_a,Infantryman Gambeson,Item,BodyArmor,,neutral_culture,13.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,29.0,4.0,9.0,,,,
mp_empire_warrior_padded_armor_b,Infantryman Gambeson over Leather Jacket,Item,BodyArmor,,neutral_culture,15.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,29.0,4.0,9.0,,,,
mp_nordic_sloven_leather,Sloven Leather,Item,BodyArmor,,sturgia,2.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,12.0,2.0,2.0,,,,
mp_nordic_sloven_over_mail,Leather Tabard over Mail,Item,BodyArmor,,neutral_culture,21.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,37.0,2.0,13.0,,,,
mp_decorated_nordic_hauberk,Huscarl Decorated Mail Shirt,Item,BodyArmor,body_armor,neutral_culture,20.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,34.0,2.0,15.0,,,,
mp_empire_warrior_padded_armor_d,Infantryman Gambeson with Straps,Item,BodyArmor,,neutral_culture,12.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,29.0,4.0,9.0,,,,
mp_eastern_studded_leather,Steppe Studded Leather,Item,BodyArmor,,neutral_culture,14.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,27.0,3.0,8.0,,,,
mp_eastern_plated_leather,Mirrored Brigandine Armor,Item,BodyArmor,,neutral_culture,21.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,39.0,2.0,15.0,,,,
mp_leather_lamellar_armor,Cured Leather Lamellar Armor,Item,BodyArmor,,neutral_culture,14.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,31.0,4.0,8.0,,,,
mp_empire_short_dress,Short Tunic,Item,BodyArmor,,empire,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,6.0,,0.0,,,,
mp_leather_strips_over_padded_robe,Leather Strips over Padded Robe,Item,BodyArmor,body_armor,aserai,4.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,34.0,1.0,9.0,,,,
mp_studded_steppe_leather,Studded Leather Armor,Item,BodyArmor,body_armor,neutral_culture,14.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,21.0,3.0,6.0,,,,
mp_nasal_helmet_over_cloth_headwrap,Nasal Helmet over Cloth Headwrap,Item,HeadArmor,head_armor,vlandia,1.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,20.0,,,,,,,
mp_nasal_helmet_over_mail,Nasal Helmet over Mail,Item,HeadArmor,,vlandia,3.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,42.0,,,,,,,
mp_studded_leather_over_aketon,Studded Leather over Aketon,Item,BodyArmor,,neutral_culture,13.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,29.0,6.0,11.0,,,,
mp_eastern_stitched_leather_coat,Stitched Cured Leather Coat,Item,BodyArmor,,neutral_culture,13.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,30.0,3.0,12.0,,,,
mp_northern_leather_tabard,Leather Tabard,Item,BodyArmor,,neutral_culture,20.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,20.0,2.0,5.0,,,,
mp_aketon,Aketon,Item,BodyArmor,,neutral_culture,12.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,10.0,6.0,6.0,,,,
mp_white_coat_over_mail,White Tabard over Mail Hauberk,Item,BodyArmor,body_armor,neutral_culture,23.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,43.0,11.0,18.0,,,,
mp_leather_coat,Leather Tunic,Item,BodyArmor,body_armor,neutral_culture,13.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,26.0,2.0,9.0,,,,
mp_leather_coat_over_cloth,Leather Coat over Cloth,Item,BodyArmor,body_armor,vlandia,0.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,17.0,1.0,1.0,,,,
mp_padded_leather_shirt,Padded Leather Shirt,Item,BodyArmor,,neutral_culture,14.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,28.0,2.0,8.0,,,,
mp_desert_scale_armor,Luxury Scale Armor,Item,BodyArmor,,aserai,14.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,32.0,11.0,11.0,,,,
mp_banded_leather_over_mail,Banded Leather over Mail,Item,BodyArmor,,neutral_culture,24.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,39.0,3.0,17.0,,,,
mp_western_scale_mail,Scale Mail,Item,BodyArmor,,neutral_culture,27.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,43.0,2.0,19.0,,,,
mp_vlandia_chainmail,Vlandia Chainmail,Item,BodyArmor,,neutral_culture,23.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,37.0,4.0,12.0,,,,
mp_mail_shirt,Mail Shirt,Item,BodyArmor,body_armor,neutral_culture,22.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,35.0,3.0,8.0,,,,
mp_fur_skirt_with_tunic,Fur Skirt with Tunic,Item,BodyArmor,body_armor,neutral_culture,0.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,3.0,1.0,3.0,,,,
mp_spiked_kettle_over_imperial_padding,Spiked Kettle over Padding,Item,HeadArmor,,empire,1.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,20.0,,,,,,,
mp_bearhead,Bear Head,Item,HeadArmor,head_armor,battania,1.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,16.0,,,,,,,
mp_kettle_helmet_over_padded_cap,Kettle Helmet over Padded Cap,Item,HeadArmor,head_armor,vlandia,1.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,20.0,,,,,,,
mp_empire_helmet_with_metal_strips,Guarded Lord Helmet,Item,headArmor,head_armor,empire,3.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,38.0,,,,,,,
mp_pointed_skullcap_over_laced_coif,Pointed Skullcap over Laced Coif,Item,HeadArmor,head_armor,aserai,1.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,22.0,,,,,,,
mp_empire_guarded_lord_helmet,Guarded Lord Helmet,Item,headArmor,head_armor,empire,3.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,38.0,,,,,,,
mp_heavy_nasalhelm_over_imperial_mail,Heavy Nasalhelm over Mail,Item,HeadArmor,head_armor,empire,3.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,34.0,,,,,,,
mp_leatherlame_nasalhelm_over_imperial_mail,Bronze Nasalhelm over Mail,Item,HeadArmor,,empire,3.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,35.0,,,,,,,
mp_heavy_nasalhelm_over_laced_cloth,Heavy Nasalhelm over Laced Cloth,Item,HeadArmor,,empire,3.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,13.0,,,,,,,
mp_empire_lord_helmet,Lordly Helmet,Item,headArmor,head_armor,empire,3.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,37.0,,,,,,,
mp_laced_cloth_coif,Laced Cloth Coif,Item,HeadArmor,head_armor,empire,0.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,4.0,,,,,,,
mp_coat_of_plates_over_mail,Brigandine over Mail,Item,BodyArmor,body_armor,neutral_culture,25.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,45.0,11.0,19.0,,,,
mp_sturgian_fortified_armor,Brigandine over Hauberk,Item,BodyArmor,body_armor,sturgia,28.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,49.0,20.0,25.0,,,,
mp_battanian_chainmail_armor_d,Highland Reinforced Fian Mail,Item,BodyArmor,body_armor,battania,16.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,34.0,4.0,8.0,,,,
mp_battanian_chainmail_armor_c,Highland Reinforced Mail over Tartan,Item,BodyArmor,body_armor,battania,14.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,32.0,4.0,8.0,,,,
mp_veteran_mercenary_armor,Fortified Mercenary Armor,Item,BodyArmor,body_armor,vlandia,8.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,24.0,12.0,13.0,,,,
mp_aserai_armor_02,Aserai Chain Mail,Item,BodyArmor,,aserai,17.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,31.0,15.0,14.0,,,,
mp_aserai_armor_02_b,Aserai Decorated Chain Mail,Item,BodyArmor,,aserai,18.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,32.0,15.0,14.0,,,,
mp_imperial_robes,Toga,Item,BodyArmor,,empire,0.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,8.0,4.0,3.0,,,,
mp_hauberk,Hauberk,Item,BodyArmor,body_armor,neutral_culture,23.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,34.0,3.0,12.0,,,,
mp_padded_cloth_with_strips,Padded Cloth with Strips,Item,BodyArmor,body_armor,empire,2.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,10.0,2.0,11.0,,,,
mp_empire_warrior_padded_armor_c,Infantryman Gambeson with Skirts,Item,BodyArmor,,neutral_culture,12.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,29.0,4.0,9.0,,,,
mp_fine_town_tunic,Rich Tunic,Item,BodyArmor,,empire,0.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,2.0,1.0,1.0,,,,
mp_imperial_lamellar_over_leather,Luxury Lamellar Vest over Leather,Item,BodyArmor,,neutral_culture,24.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,41.0,3.0,14.0,,,,
mp_nordic_hauberk,Huscarl Mail Shirt,Item,BodyArmor,body_armor,neutral_culture,19.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,33.0,3.0,12.0,,,,
mp_northern_coat_of_plates,Coat Of Plates,Item,BodyArmor,,neutral_culture,21.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,45.0,3.0,15.0,,,,
mp_woven_leather_coat,Boarskin Leather Coat,Item,BodyArmor,,neutral_culture,12.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,31.0,2.0,11.0,,,,
mp_imperial_mail_over_stripped_leather,Infantryman Mail over Stripped Leather,Item,BodyArmor,body_armor,neutral_culture,18.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,37.0,3.0,14.0,,,,
mp_battanian_chainmail_armor_a,Heavy Mail Vest,Item,BodyArmor,body_armor,battania,10.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,28.0,2.0,8.0,,,,
mp_battania_light_armor_c,Highland Long Tartan,Item,BodyArmor,body_armor,battania,2.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,7.0,0.0,3.0,,,,
mp_aserai_scale_armor_on_cloth,Mastercrafted Southern Scale Mail,Item,BodyArmor,,aserai,18.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,35.0,7.0,6.0,,,,
mp_empire_legion_b,Ornate Legionary Scale Mail,Item,BodyArmor,body_armor,empire,28.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,36.0,8.0,18.0,,,,
mp_empire_legion_a,Decorated Legionary Mail,Item,BodyArmor,body_armor,empire,22.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,30.0,8.0,18.0,,,,
mp_battania_light_armor_e,Tartan Toga,Item,BodyArmor,body_armor,battania,0.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,4.0,0.0,9.0,,,,
mp_battania_light_armor_d,Highland Kilt over Tartan Trousers,Item,BodyArmor,body_armor,battania,0.8,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,0.0,0.0,4.0,,,,
mp_varangian_bra_basic,Decorated Leather Harness,Item,Cape,,empire,2.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,4.0,7.0,,,,,
mp_varangian_bra_royal,Caped Leather Harness,Item,Cape,,empire,2.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,5.0,7.0,,,,,
mp_varangian_bra_padded,Decorated Leather Harness with Padding,Item,Cape,,empire,3.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,10.0,8.0,,,,,
mp_varangian_bra_scale,Decorated Leather Harness over Scale,Item,Cape,,empire,14.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,19.0,12.0,,,,,
mp_basic_imperial_leather_armor,Imperial Leather Armor,Item,BodyArmor,,neutral_culture,9.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,29.0,4.0,9.0,,,,
mp_imperial_lamellar,Cataphract Lamellar Armor,Item,BodyArmor,body_armor,neutral_culture,22.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,43.0,11.0,17.0,,,,
mp_eastern_lamellar_armor,Lancer Lamellar Armor,Item,BodyArmor,,neutral_culture,20.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,37.0,4.0,16.0,,,,
mp_eastern_plated_leather_vest,Brigandine Vest,Item,BodyArmor,,neutral_culture,25.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,36.0,2.0,8.0,,,,
mp_brass_lamellar_over_mail,Bronze Lamellar over Mail,Item,BodyArmor,,neutral_culture,22.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,44.0,11.0,19.0,,,,
mp_desert_lamellar,Aserai Lamellar Armor,Item,BodyArmor,body_armor,neutral_culture,25.8,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,40.0,4.0,10.0,,,,
mp_aserai_archer_armor,Gambeson over Mail Armor,Item,BodyArmor,body_armor,neutral_culture,18.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,36.0,11.0,14.0,,,,
mp_aserai_horseman_armor,Ring Mail,Item,BodyArmor,body_armor,neutral_culture,9.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,30.0,,8.0,,,,
mp_stitched_leather_over_mail,Stitched Leather over Mail,Item,BodyArmor,,neutral_culture,23.8,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,43.0,7.0,20.0,,,,
mp_desert_robe_over_mail,Robe over Mail Hauberk,Item,BodyArmor,,neutral_culture,18.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,33.0,4.0,15.0,,,,
mp_heavy_skirt,Imperial Lamellar Armor,Item,BodyArmor,,neutral_culture,22.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,54.0,54.0,54.0,54.0,,,,
mp_medium_skirt,Thick Brigandine Vest,Item,BodyArmor,,neutral_culture,10.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,33.0,33.0,33.0,33.0,,,,
mp_nordic_lamellar_vest,Heavy Lamellar Vest,Item,BodyArmor,,neutral_culture,16.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,44.0,2.0,12.0,,,,
mp_nordic_lamellar_armor,Sturgian Lamellar Armor,Item,BodyArmor,body_armor,neutral_culture,22.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,42.0,2.0,13.0,,,,
mp_battania_noble_armor,Highborn Mail Armor,Item,BodyArmor,body_armor,neutral_culture,25.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,43.0,4.0,18.0,,,,
mp_battanian_chainmail_armor_b,Highland Mail Shirt,Item,BodyArmor,body_armor,battania,10.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,23.0,4.0,4.0,,,,
mp_battania_warlord_armor,Scale Warlord Armor,Item,BodyArmor,body_armor,neutral_culture,20.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,41.0,4.0,16.0,,,,
mp_imperial_scale_armor,Heavy Scale Armor over Mail Hauberk,Item,BodyArmor,body_armor,neutral_culture,27.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,44.0,11.0,18.0,,,,
mp_lamellar_with_scale_skirt,Lamellar with Scale Skirt,Item,BodyArmor,,neutral_culture,26.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,45.0,11.0,20.0,,,,
mp_reinforced_leather_vambraces,Reinforced Leather Vambraces,Item,HandArmor,,neutral_culture,0.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,11.0,,,,,
mp_buttoned_leather_bracers,Buttoned Leather Bracers,Item,HandArmor,,neutral_culture,0.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,5.0,,,,,
mp_decorated_imperial_gauntlets,Decorated Imperial Gauntlets,Item,HandArmor,,empire,1.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,29.0,,,,,
mp_padded_vambrace,Padded Vambraces,Item,HandArmor,,neutral_culture,0.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,2.0,,,,,
mp_leather_gloves,Leather Gloves,Item,HandArmor,,neutral_culture,0.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,5.0,,,,,
mp_reinforced_mail_mitten,Reinforced Mail Mittens,Item,HandArmor,,vlandia,1.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,18.0,,,,,
mp_mail_mitten,Mail Mittens,Item,HandArmor,,neutral_culture,0.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,8.0,,,,,
mp_reinforced_padded_mitten,Reinforced Padded Mittens,Item,HandArmor,,empire,0.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,9.0,,,,,
mp_padded_mitten,Padded Mittens,Item,HandArmor,,empire,0.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,7.0,,,,,
mp_woven_leather_bracers,Woven Leather Bracers,Item,HandArmor,,neutral_culture,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,10.0,,,,,
mp_guarded_padded_vambrace,Guarded Padded Vambraces,Item,HandArmor,,neutral_culture,0.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,6.0,,,,,
mp_eastern_wrapped_armguards,Wrapped Armguards,Item,HandArmor,,neutral_culture,0.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,3.0,,,,,
mp_rough_tied_bracers,Rough Tied Bracers,Item,HandArmor,,battania,0.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,4.0,,,,,
mp_studded_leather_vambraces,Studded Leather Vambraces,Item,HandArmor,,neutral_culture,0.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,10.0,,,,,
mp_steppe_leather_vambraces,Steppe Leather Vambraces,Item,HandArmor,,neutral_culture,0.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,4.0,,,,,
mp_armwraps,Armwraps,Item,HandArmor,,neutral_culture,0.2,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,2.0,,,,,
mp_studded_vambraces,Studded Vambraces,Item,HandArmor,,khuzait,0.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,9.0,,,,,
mp_highland_gloves,Fur Rimmed Leather Gloves,Item,HandArmor,,neutral_culture,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,7.0,,,,,
mp_guarded_armwraps,Guarded Armwraps,Item,HandArmor,,neutral_culture,0.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,3.0,,,,,
mp_ragged_armwraps,Ragged Armwraps,Item,HandArmor,,neutral_culture,0.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,4.0,,,,,
mp_battania_noble_bracers,Battania Noble Bracers,Item,HandArmor,,neutral_culture,4.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,10.0,,,,,
mp_lordly_mail_mitten,Heavy Mail Mittens,Item,HandArmor,,neutral_culture,1.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,19.0,,,,,
mp_decorated_imperial_boots,Decorated Imperial Boots,Item,LegArmor,,neutral_culture,2.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,16.0,,,,
mp_northern_brass_bracers,Bronze Bracers,Item,HandArmor,,neutral_culture,1.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,16.0,,,,,
mp_northern_plated_gloves,Plate Reinforced Gloves,Item,HandArmor,,neutral_culture,1.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,17.0,,,,,
mp_lamellar_plate_gauntlets,Lamellar Plate Gauntlets,Item,HandArmor,,neutral_culture,1.8,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,20.0,,,,,
mp_eastern_plated_leather_vambraces,Plated Leather Vambraces,Item,HandArmor,,neutral_culture,1.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,18.0,,,,,
mp_battania_warlord_bracers,Scale Warlord Bracers,Item,HandArmor,,neutral_culture,1.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,18.0,,,,,
mp_plated_strip_gauntlets,Plated Strip Gauntlets,Item,HandArmor,,neutral_culture,1.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,15.0,,,,,
mp_ironlame_roundkettle_over_imperial_mail,Iron Roundkettle over Mail,Item,HeadArmor,head_armor,empire,2.85,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,36.0,,,,,,,
mp_ironlame_nasalhelm_over_imperial_mail,Iron Nasalhelm over Mail,Item,HeadArmor,head_armor,empire,3.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,48.0,,,,,,,
mp_desert_helmet_with_mail,Desert Helmet with Mail,Item,HeadArmor,head_armor,aserai,1.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,22.0,,,,,,,
mp_strapped_shoes,Strapped Shoes,Item,LegArmor,,neutral_culture,0.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,4.0,,,,
mp_leather_cavalier_boots,Leather Cavalier Boots,Item,LegArmor,,neutral_culture,0.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,10.0,,,,
mp_woven_leather_boots,Woven Leather Boots,Item,LegArmor,,neutral_culture,0.3,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,8.0,,,,
mp_strapped_leather_boots,Strapped Leather Boots,Item,LegArmor,,neutral_culture,0.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,5.0,,,,
mp_leather_shoes,Leather Shoes,Item,LegArmor,,neutral_culture,0.7,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,3.0,,,,
mp_empire_horseman_boots,Courser Boots,Item,LegArmor,,neutral_culture,1.4,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,9.0,,,,
mp_steppe_leather_boots,Steppe Leather Boots,Item,LegArmor,,neutral_culture,0.8,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,7.0,,,,
mp_eastern_leather_boots,Curved Boots,Item,LegArmor,,neutral_culture,1.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,11.0,,,,
mp_reinforced_suede_boots,Reinforced Suede Boots,Item,LegArmor,,neutral_culture,4.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,9.0,,,,
mp_khuzait_curved_boots,Stapped Curved Boots,Item,LegArmor,,neutral_culture,0.1,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,10.0,,,,
mp_leather_boots,Leather Boots,Item,LegArmor,,neutral_culture,0.8,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,7.0,,,,
mp_wrapped_shoes,Wrapped Shoes,Item,LegArmor,,neutral_culture,2.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,4.0,,,,
mp_fine_town_boots,Fine Town Boots,Item,LegArmor,,neutral_culture,0.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,7.0,,,,
mp_battania_fur_boots,Highland Fur Boots,Item,LegArmor,,neutral_culture,1.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,12.0,,,,
mp_rough_tied_boots,Rough Tied Boots,Item,LegArmor,,battania,0.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,9.0,,,,
mp_highland_leg_wrappings,Highland Leg Wrappings,Item,LegArmor,,neutral_culture,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,6.0,,,,
mp_highland_boots,Highland Boots,Item,LegArmor,,neutral_culture,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,9.0,,,,
mp_wrapped_leather_boots,Wrapped Leather Boots,Item,LegArmor,,neutral_culture,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,9.0,,,,
mp_battania_warlord_boots,Highland Warlord Boots,Item,LegArmor,,neutral_culture,2.6,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,16.0,,,,
mp_battania_woodland_boots,Highland Woodland Boots,Item,LegArmor,,neutral_culture,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,10.0,,,,
mp_mail_cavalier_boots,Mail Cavalier Boots,Item,LegArmor,,neutral_culture,1.8,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,15.0,,,,
mp_lamellar_plate_boots,Lamellar Plate Boots,Item,LegArmor,,neutral_culture,3.5,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,20.0,,,,
mp_northern_plated_boots,Plated Boots,Item,LegArmor,,neutral_culture,2.9,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,17.0,,,,
mp_strapped_mail_chausses,Strapped Mail Chausses,Item,LegArmor,,neutral_culture,3.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,15.0,,,,
mp_battania_leather_boots,Highland Leather Boots,Item,LegArmor,,battania,1.0,1.0,Native/ModuleData/mpitems.xml,,,,,,,,,,,,,,,,11.0,,,,
